ObjectId,ID,PERMITNUMBER,PERMITTYPE,PERMITTYPEKEY,STATUS,CONTRACTOR,CATEGORYNAME,WORKTYPE,ZONING,SQUAREFEET,PERMITFEE,PROJECTCOSTS,ADDRESS,CITY,STATE,ZIPCODE,GPSX,GPSY,DISTRICT,NEIGHBORHOOD,ISSUEDATE,Latitude,Longitude
16758,410838,BL1086227,Building Permit,BUILDING,Issued,"IH OF KY, INC.",Single Family,New,R4,2484,1211.14,187055,2005   MEADOWS EDGE LN,LOUISVILLE,KY,40245-0000,1300766,283672,19,,2019-01-29 10:53:58,38.2729827518,-85.4331423714
16759,410839,BL1086523,Building Permit,BUILDING,Issued,BAILEY REMODELING & CONSTRUCTI,Single Family,Renovation - Alter - Repair,R4,837,75,40000,306   GABLEWOOD CIR,LOUISVILLE,KY,40245-0000,1285505,270281,19,,2019-01-11 14:19:06,38.2356639239,-85.4856706781
16760,410840,BL1087096,Building Permit,BUILDING,Issued,TOMMY HUMPHRIES EXCAVATING,Single Family,Renovation - Alter - Repair,TNZD,266,75,60000,1348 S 3RD ST,LOUISVILLE,KY,40208-0000,1206716,269671,6,OLD LOUISVILLE,2019-01-17 14:39:35,38.2307644822,-85.7599052349
16761,410841,BL1086812,Building Permit,BUILDING,Issued,Phil FACKLER HOMES - PHIL FACKLER,Single Family,Foundation,R4,0,75,100000,8813   PERRY RD,LYNDON,KY,40222-0000,1255581,278347,18,,2019-02-01 19:31:08,38.2566620432,-85.5902494194
16762,410842,BL1087357,Building Permit,BUILDING,Issued,STONELAKE HOMES LLC,Single Family,New,R4,4666,1396.61,441451,13015   DOVE POINT PL,LOUISVILLE,KY,40299-0000,1273014,251261,20,,2019-01-24 11:08:13,38.1829714642,-85.5282352634
16763,410843,BL1086759,Building Permit,BUILDING,Issued,BALL HOMES INC,Single Family,New,R5,3662,1311.27,126985,6822   PARK VISTA WAY,LOUISVILLE,KY,40229-0000,1240655,219481,23,,2019-02-06 07:50:08,38.0944250524,-85.6391320389
16764,410844,BL1087516,Building Permit,BUILDING,Issued,ELITE HOMES INC,Single Family,New,R5,3368,286.28,174900,1415   COOLHOUSE WAY,DOUGLASS HILLS,KY,40223-0000,1266163,268441,19,,2019-01-25 11:18:03,38.2298798193,-85.5529129751
16765,410845,BL1087578,Building Permit,BUILDING,Issued,KIM OSKINS BUILDER LLC,Single Family,Foundation,R4,0,75,25000,19001   LONG GROVE WAY,LOUISVILLE,KY,40245-0000,1305372,272313,19,,2019-01-23 12:34:58,38.241954764,-85.4165983774
16766,410846,BL1087812,Building Permit,BUILDING,Issued,WILLIAM J STEIER BUILDERS,Single Family,Renovation - Alter - Repair,R5,38,75,250,2115   GLADSTONE AVE,LOUISVILLE,KY,40205-0000,1229037,264252,8,GARDINER LANE,2019-01-25 14:19:21,38.2168645437,-85.6819154772
16767,410847,BL1087273,Building Permit,BUILDING,Issued,ELITE HOMES INC,Single Family,New,(R4),3294,279.99,162750,2113   CENTURION WAY,LOUISVILLE,KY,40245-0000,1291419,281472,19,,2019-01-25 11:18:02,38.266607847,-85.4655969337
16768,410848,BL1087603,Building Permit,BUILDING,Issued,DISTINCTIVE DESIGN REMODELING,Single Family,Addition,R4,234,75,20000,9908   AMARILLO CT,LOUISVILLE,KY,40291-0000,1259590,224065,22,,2019-01-23 13:52:39,38.1077772077,-85.5735729645
16769,410849,BL1088012,Building Permit,BUILDING,Issued,BALL HOMES INC,Single Family,Foundation,R4,0,75,5500,570   WOODED FALLS RD,MIDDLETOWN,KY,40243-0000,1276292,269706,19,,2019-02-06 13:54:37,38.2337413165,-85.5177153721
16770,410971,209256,Building Permit,BUILDING,Issued,GOODKNIGHT CONSTRUCTION INC,Commercial,Renovation - Alter - Repair,C2,2400,144,37161,6403   DUTCHMANS PKY,ST MATTHEWS,KY,40207-0000,1240502,269046,26,,2008-09-18 11:42:37,38.2305100397,-85.6422669027
16771,410972,BL1070540,Building Permit,BUILDING,Issued,JUDAH CONSTRUCTION LLC,Single Family,New,PRD,1923,1163.46,125000,14507   MCKINLEY RIDGE DR,LOUISVILLE,KY,40245-0000,1284246,285360,19,,2018-08-07 16:01:37,38.2770207014,-85.4907607022
16772,410973,BL1070497,Building Permit,BUILDING,Issued,CBC CONSTRUCTION,Commercial,New,R6,322,75,10000,5209   ELZIE RD,LOUISVILLE,KY,40258-0000,1178013,231882,14,,2019-01-18 12:01:57,38.1256760197,-85.8575175842
16773,410974,BL1072193,Building Permit,BUILDING,Issued,xSELECT HOMES LLC,Multi Family,New,PRD,1484,126.14,175000,6100   GOALBY DR,LOUISVILLE,KY,40258-0000,1174961,237208,12,,2018-09-19 15:46:41,38.1401523923,-85.8684508119
16774,410975,BL1068434,Building Permit,BUILDING,Issued,ALL AMERICA POOL CO PAT OBRYAN,Single Family,Pool,R4,448,75,30000,8306   GRANDEL FOREST WAY,LOUISVILLE,KY,40258-0000,1175989,242171,12,,2018-08-14 08:06:31,38.1538283964,-85.8651796449
16775,410976,BL1068608,Building Permit,BUILDING,Issued,BALL HOMES INC,Single Family,Foundation,R4,1298,75,17700,115   LACEWOOD WAY,LOUISVILLE,KY,40023-0000,1302128,269619,19,,2018-07-26 09:02:02,38.2344442483,-85.4277725557
16776,410977,BL1066480,Building Permit,BUILDING,Issued,BORNSTEIN GEN CONT 1890,Commercial,Renovation - Alter - Repair,C1,5753,805.42,370000,4922   POPLAR LEVEL RD,LOUISVILLE,KY,40219-0000,1228139,246653,2,,2018-08-08 09:45:32,38.1685048048,-85.6840869854
16777,410978,BL1065569,Building Permit,BUILDING,Issued,NTS DEVELOPMENT COMPANY,Multi Family,New,C1,0,1489.8,803075,7727   UPTON OXMOOR LN,LOUISVILLE,KY,40222-0000,1248547,273815,18,REMAINDER OF CITY,2018-10-08 15:28:00,38.2439348893,-85.6145090459
16778,410980,BL1065724,Building Permit,BUILDING,Issued,HOWELLCO GARAGE BUILDERS,"Misc (Tent, Foundation, Etc)",Miscellaneous,R5,400,50,10000,4613   BEAVER RD,BEECHWOOD VILLAGE,KY,40207-0000,1245410,278385,7,,2018-06-28 10:16:33,38.2563546141,-85.6256682683
16779,410981,BL1065942,Building Permit,BUILDING,Issued,"PULTE HOMES,LLC",Single Family,New,R4,3668,1275.1,316020,16814   GREEN CREST LN,LOUISVILLE,KY,40245-0000,1294470,273400,19,,2018-07-03 13:02:41,38.2445540828,-85.4546034951
16780,410982,BL1071269,Building Permit,BUILDING,Issued,"PULTE HOMES,LLC",Single Family,New,R4,3053,1259.5,212380,11726   TROTTINGHAM CIR,LOUISVILLE,KY,40299-0000,1264904,239022,22,,2018-08-21 14:40:29,38.1490537505,-85.5558434669
16781,410983,BL1069498,Building Permit,BUILDING,Issued,CBC CONSTRUCTION,Multi Family,New,R6,26460,2249.1,500000,5501   EIGHT BELLS LN,LOUISVILLE,KY,40258-0000,1177740,231469,14,,2019-01-18 11:38:20,38.1245289928,-85.8584413885
16782,410984,BL1071933,Building Permit,BUILDING,Issued,BALL HOMES INC,Single Family,Foundation,R5A,0,75,17700,18007   ELLERSLIE DR,LOUISVILLE,KY,40245-0000,1301168,281187,19,,2018-08-28 13:15:44,38.2661736744,-85.4316311483
16783,410985,BL1071934,Building Permit,BUILDING,Issued,BALL HOMES INC,Single Family,Foundation,R5,0,75,5500,6701   CHESTNUT VIEW CT,LOUISVILLE,KY,40229-0000,1239773,220415,23,,2018-08-28 13:17:28,38.0969529937,-85.6422454903
16784,410986,BL1070414,Building Permit,BUILDING,Issued,"IH OF KY, INC.",Single Family,New,R4,4826,1410.21,236432,724   MALONE PL,LOUISVILLE,KY,40245-0000,1295369,274410,19,,2018-08-20 08:23:33,38.2473595576,-85.4515193631
16785,410987,BL1067494,Building Permit,BUILDING,Issued,DISTINCTIVE DESIGN REMODELING,Single Family,Renovation - Alter - Repair,PRD,400,75,34000,201   GREY LEDGE CIR,LOUISVILLE,KY,40245-0000,1284494,272063,19,,2018-07-20 11:37:03,38.2405195724,-85.4892736537
16786,410989,BL1072603,Building Permit,BUILDING,Issued,xSELECT HOMES LLC,Single Family,New,R4,2091,1177.74,177000,7318   REGIMENT RD,LOUISVILLE,KY,40229-0000,1239802,217272,23,,2018-09-05 14:24:15,38.0883243762,-85.6419796797
16787,410990,BL1073298,Building Permit,BUILDING,Issued,JASON ORTHOBER BUILDER LLC,Multi Family,New,OR1,9672,3354.08,540000,11228   PROFESSIONAL PARK DR,LOUISVILLE,KY,40291-0000,1260717,226057,22,,2018-10-10 13:24:08,38.1132911594,-85.5697557783
16788,410991,BL1068847,Building Permit,BUILDING,Issued,"MELLWOOD BUILDING COMPANY, LLC",Commercial,New,C2,2673,400.95,10000,301   DELMONT AVE,LOUISVILLE,KY,40206-0000,1220302,280894,9,CLIFTON HEIGHTS,2018-10-10 14:07:57,38.262181013,-85.7132350696
16789,410992,BL1066561,Building Permit,BUILDING,Issued,BALL HOMES INC,Single Family,Foundation,R5,0,75,17700,18700   CRANBURY CT,LOUISVILLE,KY,40245-0000,1306829,270546,19,,2018-07-19 14:45:12,38.237153516,-85.411448181
16790,410993,BL1066726,Building Permit,BUILDING,Issued,A B SERVICES LLC,Single Family,Renovation - Alter - Repair,R4,112,75,20000,612   WOODLAKE DR,LOUISVILLE,KY,40245-0000,1286799,275720,19,,2018-07-06 12:45:33,38.2506457088,-85.4814191489
16791,410994,BL1070505,Building Permit,BUILDING,Issued,CBC CONSTRUCTION,Commercial,New,R6,660,79.2,5000,5212   ELZIE RD,LOUISVILLE,KY,40258-0000,1177811,231373,14,,2018-08-31 10:22:34,38.1242688179,-85.858188789
16792,410995,BL1069500,Building Permit,BUILDING,Issued,CBC CONSTRUCTION,Multi Family,New,R6,26460,2249.1,500000,5421   EIGHT BELLS LN,LOUISVILLE,KY,40258-0000,1177776,231825,14,,2019-01-18 11:01:24,38.1255081586,-85.8583378727
16793,410996,BL1066792,Building Permit,BUILDING,Issued,G & M MAINTENANCE,Commercial,Renovation - Alter - Repair,OR3,1500,210,10000,3615   NEWBURG RD,LOUISVILLE,KY,40218-0000,1233003,253448,2,,2018-07-11 14:46:25,38.1873685615,-85.6675342329
16794,410998,BL1067568,Building Permit,BUILDING,Issued,PATTON CONSTRUCTION (JD),Single Family,Renovation - Alter - Repair,R5,1300,110.5,15000,4609   OAK FOREST RD,LOUISVILLE,KY,40245-0000,1278860,295384,17,,2018-07-12 15:10:06,38.304343229,-85.5099987892
16795,410999,BL1069796,Building Permit,BUILDING,Issued,MESSER CONSTRUCTION,Commercial,New,EZ1,2600,390,55000000,350   ADAMS ST,LOUISVILLE,KY,40206-0000,1214485,280233,4,BUTCHERTOWN,2018-12-14 09:10:20,38.2601106317,-85.7334547876
16796,411000,BL1070114,Building Permit,BUILDING,Issued,RENT AND RAVE INC,"Misc (Tent, Foundation, Etc)",Tent,EZ1,6000,125,10000,2931 S FLOYD ST,LOUISVILLE,KY,40209-0000,1207476,258948,15,FAIRGROUNDS,,38.2013570828,-85.7566491988
16797,411001,BL1075981,Building Permit,BUILDING,Issued,CLEARWATER FIBERGLASS POOLS,"Misc (Tent, Foundation, Etc)",Pool,R5A,162,75,33000,2028   ALTA AVE,LOUISVILLE,KY,40205-0000,1222539,269752,8,BONNYCASTLE,2018-09-27 13:41:28,38.2316861478,-85.7048321121
16798,411002,BL1076079,Building Permit,BUILDING,Issued,CLASSIC BUILDINGS,Single Family,Foundation,R4,0,75,202000,11210   PEBBLE TRCE,LOUISVILLE,KY,40229-0000,1250201,218716,22,,2018-10-05 13:04:02,38.0927151791,-85.6059263582
16799,411003,BL1077586,Building Permit,BUILDING,Issued,TOMMY HUMPHRIES EXCAVATING,Single Family,Pool,R4,650,75,92556,8513   WESTOVER DR,PROSPECT,KY,40059-0000,1254808,313641,16,,2018-10-15 09:19:53,38.3535377269,-85.5947355817
16800,411004,BL1079642,Building Permit,BUILDING,Issued,ALLEN & NOPPER INC DBA SHAMROC,Single Family,New,R4,3482,1295.97,300000,7803   NIEMANN DR,LOUISVILLE,KY,40291-0000,1261275,235216,22,,2018-11-01 10:23:14,38.1384614603,-85.5682721614
16801,415098,14BL1254,Building Permit,BUILDING,Issued,HUNTER & ASSOCIATES CONST CO I,Single Family,Renovation - Alter - Repair,R5,1200,90,83000,522   DENMARK ST,LOUISVILLE,KY,40215-0000,1203693,256907,15,WYANDOTTE/OAKDALE,2014-02-04 14:17:32,38.1955825562,-85.7696946155
16802,415102,14BL1746,Building Permit,BUILDING,Issued,"J & L CONSTRUCTION, INC",Single Family,New,R7,1346,100.95,80000,11313   FRENCHRONE DR,LOUISVILLE,KY,40272-0000,1170884,219654,14,,2014-03-13 16:31:09,38.091758449,-85.8815430268
16803,415105,14BL1961,Building Permit,BUILDING,Issued,MESSER CONSTRUCTION,Commercial,Renovation - Alter - Repair,EZ1,33984,4417.92,1002300,303 E BRANDEIS AVE,LOUISVILLE,KY,40208-0000,1208361,265454,6,UNIVERSITY,2014-04-09 13:43:48,38.2192599975,-85.7539395762
16804,415106,14BL1962,Building Permit,BUILDING,Issued,HUNTER & ASSOCIATES CONST CO I,Single Family,Addition,R4,182,50,22000,9201   WINDSOR PARK DR,LOUISVILLE,KY,40272-0000,1192243,228888,25,,2014-03-27 16:28:04,38.1181270347,-85.8078814268
16805,415107,14BL1782,Building Permit,BUILDING,Issued,MONSOUR BUILDERS INC,Single Family,Addition,R5,874,65.55,25000,9133   RIVER TRAIL DR,LOUISVILLE,KY,40229-0000,1236201,225359,24,,2014-03-17 12:27:45,38.1103789089,-85.6549183922
16806,415108,14BL1434,Building Permit,BUILDING,Issued,OPC CONSTRUCTION & REPAIR,Single Family,Addition,R4,160,50,29000,4106   OLD HEADY RD,LOUISVILLE,KY,40299-0000,1270862,250908,20,,2014-02-19 15:00:36,38.1819199639,-85.5357042017
16807,415109,14BL1790,Building Permit,BUILDING,Issued,ISAAC CONTRACTING DESIGN,"Misc (Tent, Foundation, Etc)",Addition,R5,160,50,20000,3340   LEXINGTON RD,LOUISVILLE,KY,40206-0000,1233336,275924,9,ROCKCREEK LEXINGTON ROAD,2014-03-17 15:07:47,38.2490947477,-85.6675792891
16808,415111,14BL2454,Building Permit,BUILDING,Issued,FORTIS HOME BUILDERS INC,Single Family,Addition,R4,320,50,29199,709   KIRSCH WAY,LOUISVILLE,KY,40118-0000,1208690,223884,13,,2014-04-29 15:11:20,38.1051375463,-85.7504375367
16809,415126,14BL2958,Building Permit,BUILDING,Issued,GREAT DAY IMPROVEMENTS,Single Family,Addition,R4,350,50,42000,4031   BROOKFIELD AVE,ST MATTHEWS,KY,40207-0000,1237299,280791,9,,2014-06-05 14:34:43,38.2626246655,-85.654039398
16810,415127,14BL2621,Building Permit,BUILDING,Issued,MASON CONSTRUCTION & DEVELOPME,Single Family,New,R4,3203,1240.22,220000,929   WILLOW POINTE DR,MIDDLETOWN,KY,40299-0000,1276028,268177,19,,2014-05-09 14:53:16,38.2295330825,-85.5185610706
16811,415130,14BL2578,Building Permit,BUILDING,Issued,2 P'S HOME IMPROVEMENT,Single Family,Addition,R5,800,60,15000,4114   WALLINGFORD LN,LOUISVILLE,KY,40218-0000,1243002,257757,10,KLONDIKE,2014-05-07 13:36:16,38.1996172108,-85.632974616
16812,415131,14BL2656,Building Permit,BUILDING,Issued,PAPROCKI LLC,Single Family,Renovation - Alter - Repair,R3,630,50,30000,5113   LONG KNIFE RUN,INDIAN HILLS,KY,40207-0000,1236899,288924,7,,2014-05-13 15:51:15,38.2849385217,-85.6558646999
16813,415133,14BL2278,Building Permit,BUILDING,Issued,HOLDERFIELD CONSTRUCTION,Single Family,Renovation - Alter - Repair,R5A,390,50,20000,2021   MURRAY AVE,LOUISVILLE,KY,40205-0000,1223173,269334,8,BONNYCASTLE,2014-04-16 15:58:43,38.230565935,-85.7026022719
16814,415137,14BL2673,Building Permit,BUILDING,Issued,STERLING DEVELOPMENT GROUP LTD,Single Family,Addition,R2,430,50,105000,153   TOTEM RD,INDIAN HILLS,KY,40207-0000,1235482,283931,7,,2014-05-14 14:29:46,38.2711698702,-85.6605344061
16815,415140,14BL2058,Building Permit,BUILDING,Issued,OMAR TATUM CONSTRUCTION,Single Family,Renovation - Alter - Repair,PVD,1100,82.5,35000,9200   BLAZING STAR LN,LOUISVILLE,KY,40059-0000,1261594,303617,16,,2014-04-02 14:27:08,38.3262845433,-85.5705728312
16816,415141,14BL2092,Building Permit,BUILDING,Issued,CHENOWETH CONSTRUCTION CO INC,Single Family,Renovation - Alter - Repair,R5,1115,83.62,60000,901   BROADFIELDS DR,LOUISVILLE,KY,40207-0000,1235831,273108,9,BOWMAN,2014-04-04 12:47:49,38.2414680156,-85.6587423232
16817,415144,14BL2069,Building Permit,BUILDING,Issued,BAILEY REMODELING & CONSTRUCTI,Single Family,Renovation - Alter - Repair,R4,218,50,29000,207   WOOD RD,LYNDON,KY,40222-0000,1253267,276840,18,,2014-04-03 12:02:47,38.2524315206,-85.5982303132
16818,415146,14BL3012,Building Permit,BUILDING,Issued,WISSING CONTRACTING CO,Single Family,Renovation - Alter - Repair,R3,300,50,19500,206   TRAVOIS RD,INDIAN HILLS,KY,40207-0000,1238188,286710,7,,2014-06-09 10:03:30,38.2789135282,-85.6512571456
16819,415151,14BL2782,Building Permit,BUILDING,Issued,S & S CONTRACTORS,Commercial,Renovation - Alter - Repair,EZ1,2900,377,100000,3852   FITZGERALD RD,SHIVELY,KY,40216-0000,1192732,262116,3,,2014-06-04 09:35:32,38.2093816931,-85.8081357129
16820,415152,14BL2864,Building Permit,BUILDING,Issued,ESPINOSA CONSTRUCTION,Single Family,Renovation - Alter - Repair,R4,1599,119.92,28000,10124   IVYBRIDGE CIR,LOUISVILLE,KY,40241-0000,1263132,294694,17,,2014-05-29 10:41:24,38.3018450373,-85.5647681169
16821,415157,14BL3274,Building Permit,BUILDING,Issued,STEVEN B CLINE GARAGES,"Misc (Tent, Foundation, Etc)",Miscellaneous,R5,728,80.08,10000,415   LOTIS WAY,BROWNSBORO VILLAGE,KY,40207-0000,1233683,281305,9,,2014-06-24 11:56:23,38.2638839065,-85.6666593075
16822,415159,14BL3051,Building Permit,BUILDING,Issued,Phil FACKLER HOMES - PHIL FACKLER,"Misc (Tent, Foundation, Etc)",Renovation - Alter - Repair,R4,256,50,45000,5611   APACHE RD,LOUISVILLE,KY,40207-0000,1239520,287015,16,,2014-06-11 10:20:39,38.2798065131,-85.6466336366
16823,415160,14BL2493,Building Permit,BUILDING,Issued,Bosse & Mattingly Constructors,Commercial,Renovation - Alter - Repair,C2,15744,2046.72,400000,4720   BOWLING BLVD,ST MATTHEWS,KY,40207-0000,1244622,273556,26,,2014-06-09 14:19:34,38.2430632859,-85.6281605619
16824,415162,14BL2027,Building Permit,BUILDING,Issued,PRIMERA LLC,Single Family,Addition,TNZD,576,63.36,15000,1609 S 3RD ST,LOUISVILLE,KY,40208-0000,1206598,267222,6,OLD LOUISVILLE,2014-04-03 15:13:16,38.2240350899,-85.7601761897
16825,415199,13BL6149,Building Permit,BUILDING,Issued,ALLTRADE SERVICE SOLUTIONS,Commercial,Renovation - Alter - Repair,R6,160,50,1200,5401   GOVERNOURS WAY,LOUISVILLE,KY,40291-0000,1251344,246634,22,,2013-12-23 20:12:07,38.16941683,-85.6033805613
16826,415204,13BL5722,Building Permit,BUILDING,Issued,AMERICAS WINDOW LLC,"Misc (Tent, Foundation, Etc)",Addition,R4,190,50,15000,8602   SMITHTON RD,LOUISVILLE,KY,40219-0000,1231406,231038,24,,2013-10-28 10:27:04,38.1257697656,-85.6718862637
16827,415205,13BL5840,Building Permit,BUILDING,Issued,OPC CONSTRUCTION & REPAIR,Single Family,Addition,R4,548,50,18000,4905 S WATTERSON TRL,LOUISVILLE,KY,40291-0000,1245924,249276,22,,2013-11-04 14:42:56,38.1764508148,-85.6223680617
16828,415206,13BL5968,Building Permit,BUILDING,Issued,WEBER GROUP INC,Multi Family,Renovation - Alter - Repair,C1,1096,550,40000,6506   BROOK BEND WAY,LOUISVILLE,KY,40229-0000,1238101,222754,23,,2013-11-18 14:17:21,38.1033056964,-85.6481782125
16829,415207,13BL6148,Building Permit,BUILDING,Issued,ALLTRADE SERVICE SOLUTIONS,Commercial,Renovation - Alter - Repair,R6,320,50,2400,5412   GOVERNOURS WAY,LOUISVILLE,KY,40291-0000,1251487,246504,22,,2013-12-23 20:12:05,38.1690656538,-85.6028765689
16830,415210,13BL6124,Building Permit,BUILDING,Issued,ALLTRADE SERVICE SOLUTIONS,Commercial,Renovation - Alter - Repair,R6,480,50,3600,8414   EMRICH AVE,LOUISVILLE,KY,40291-0000,1251524,246070,22,,2013-12-23 20:11:22,38.167875499,-85.6027257142
16831,415211,13BL6107,Building Permit,BUILDING,Issued,DEAN & CHIPMAN INC,Commercial,Renovation - Alter - Repair,PRO,2000,244.53,187900,9625   ORMSBY STATION RD,LYNDON,KY,40223-0000,1260446,281918,18,,2013-11-26 12:48:14,38.2666601653,-85.573487347
16832,415215,13BL6052,Building Permit,BUILDING,Issued,RLM CONSTRUCTION CO INC,Single Family,Addition,R5,250,50,10000,117 N BIRCHWOOD AVE,LOUISVILLE,KY,40206-0000,1226719,278431,9,CRESCENT HILL,2013-11-21 13:55:36,38.2556962232,-85.6907545267
16833,415216,13BL6133,Building Permit,BUILDING,Issued,ALLTRADE SERVICE SOLUTIONS,Commercial,Renovation - Alter - Repair,R6,320,50,2400,5300   POINDEXTER DR,LOUISVILLE,KY,40291-0000,1251182,247048,22,,2013-12-23 20:11:43,38.1705470243,-85.6039651615
16834,415221,13BL5544,Building Permit,BUILDING,Issued,BILTCO CORP,Commercial,Renovation - Alter - Repair,OR1,2000,260,30000,4233   BARDSTOWN RD,LOUISVILLE,KY,40218-0000,1241550,253534,2,,2013-10-17 08:57:35,38.1879621057,-85.6378052964
16835,415227,13BL6269,Building Permit,BUILDING,Issued,AMERICAN HOME DESIGN,Single Family,Addition,R4,144,50,21699,7220   QUINDERO RUN RD,LOUISVILLE,KY,40228-0000,1244611,233234,23,,2013-12-12 11:58:29,38.1323501172,-85.626101345
16836,415230,14BL1081,Building Permit,BUILDING,Issued,METRO UNITED WAY,Single Family,Addition,R4,166,50,1800,109   WICKFIELD DR,LOUISVILLE,KY,40245-0000,1285229,270565,19,,2014-01-14 08:34:34,38.2364335489,-85.4866447673
16837,415231,14BL1128,Building Permit,BUILDING,Issued,MOYER CONSTRUCTION CO LLC,"Misc (Tent, Foundation, Etc)",Addition,R4,393,50,61000,608   YANCY LN,MARYHILL ESTATES,KY,40207-0000,1237412,282048,7,,2014-01-24 09:56:11,38.2660807181,-85.6537126033
16838,415232,14BL1222,Building Permit,BUILDING,Issued,P L LYONS INC,Commercial,Addition,C1,315,50,30000,2609   PRESTON HWY,PARKWAY VILLAGE,KY,40217-0000,1212172,262705,10,,2014-01-31 09:41:08,38.2118823071,-85.7405213801
16839,415233,14BL1137,Building Permit,BUILDING,Issued,HOMEWORK RESIDENTIAL RENOVATIO,Single Family,Addition,R5,537,50,46110,3234   INGLE AVE,LOUISVILLE,KY,40206-0000,1232447,276788,9,CRESCENT HILL,2014-01-22 12:21:54,38.2514294029,-85.6707209738
16840,415238,14BL1440,Building Permit,BUILDING,Issued,DISTINCTIVE DESIGN REMODELING,Single Family,New,R5,360,50,18000,2141   EDGEHILL RD,LOUISVILLE,KY,40205-0000,1225624,269237,8,HIGHLANDS DOUGLASS,2014-02-19 16:04:29,38.2304054354,-85.694065409
16841,415240,14BL1584,Building Permit,BUILDING,Issued,JASON ORTHOBER BUILDER LLC,Single Family,Addition,R4,1810,135.75,19000,4907   SPRING FARM RD,LOUISVILLE,KY,40059-0000,1254784,301154,16,,2014-03-12 11:59:40,38.3192513924,-85.5941838015
16842,415244,14BL1378,Building Permit,BUILDING,Issued,GLEESON LLC,Commercial,Renovation - Alter - Repair,C1,2400,312,20000,12400   SHELBYVILLE RD,MIDDLETOWN,KY,40243-0000,1274324,273875,19,,2014-02-14 10:49:21,38.2451137516,-85.5247670475
16843,415246,13BL6437,Building Permit,BUILDING,Issued,BRYAN SMITH CONSTRUCTION INC,Single Family,Renovation - Alter - Repair,R6,1040,203,84000,2300   GLENMARY AVE,LOUISVILLE,KY,40204-0000,1220039,272524,8,CHEROKEE TRIANGLE,2013-12-30 09:47:42,38.2391883718,-85.7136876975
16844,415252,14BL1100,Building Permit,BUILDING,Issued,GREAT DAY IMPROVEMENTS,Single Family,Addition,(R5),143,50,35987,11115   LITTLE SPRING BLVD,LOUISVILLE,KY,40291-0000,1261385,218218,20,,2014-01-15 15:48:00,38.091793418,-85.5670446857
16845,415260,14BL1176,Building Permit,BUILDING,Issued,STUART BAUER POOLS SPAS INC,Single Family,Pool,R1,741,81.51,101289,5125   WOODSIDE HILL RD,GLENVIEW,KY,40222-0000,1238372,295427,16,,2014-01-27 11:28:44,38.3028552692,-85.6510781457
16846,415261,14BL1351,Building Permit,BUILDING,Issued,CHAMPION WINDOW CO OF LOUIS,Single Family,Addition,R5,169,50,28493,12201   SARATOGA ESTATES RD,LOUISVILLE,KY,40299-0000,1267784,247559,20,,2014-02-11 15:50:22,38.1726059651,-85.5462473862
16847,415280,14BL1097,Building Permit,BUILDING,Issued,PRIMERA LLC,Single Family,Renovation - Alter - Repair,TNZD,2112,158.4,25000,1325 S 3RD ST,LOUISVILLE,KY,40208-0000,1207029,269961,6,OLD LOUISVILLE,2014-01-15 14:36:49,38.2315748029,-85.7588322752
