EstablishmentID,InspectionDate,InspectionID,EstTypeDesc,premise_name,premise_adr1_num,premise_adr1_street,premise_city,premise_state,premise_zip,InspectionType,score,InspTypeSpecificViolID,ViolationDesc,critical_yn,Insp_Viol_Comments,rpt_area_id,ObjectId
99021,2022/05/24 04:00:00+00,1674479,FOOD SERVICE,SAM'S FAST FOOD,2101,W BROADWAY,LOUISVILLE,KY,40211,REGULAR,83,56,"Physical facilities installed, maintained and clean",No,"Phyiscal facilities not maintained, unclean. (floors, ceiling, walls)  Outer openings not protected against entry of pests.",605,2635
99021,2022/05/24 04:00:00+00,1674479,FOOD SERVICE,SAM'S FAST FOOD,2101,W BROADWAY,LOUISVILLE,KY,40211,REGULAR,83,57,Adequate ventilation and lighting,No,Light fixture not shielded as required.  Air ducts unclean.,605,2636
63624,2022/06/22 04:00:00+00,1681395,FOOD SERVICE,SUBWAY #21369,9090,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,91,22,PROPER HOT HOLDING TEMPERATURES,Yes,meatballs not hot held at 135 F -  110F during inspection - discarded,605,2637
114176,2022/06/01 04:00:00+00,1676010,FOOD SERVICE,MCDONALD'S #6891,10411,DIXIE HWY,LOUISVILLE,KY,40272,REGULAR,94,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,sanitizer needed for sanitzer buckets,605,2638
111822,2022/07/25 04:00:00+00,1689181,FOOD SERVICE,MCDONALD'S,6701,DIXIE HWY,LOUISVILLE,KY,40258,REGULAR,92,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,sanitizer not sufficiently present in sanitizer buckets,605,2639
63546,2022/06/29 04:00:00+00,1683416,FOOD SERVICE,WHITE CASTLE #31,5520,NATIONAL TURNPIKE,LOUISVILLE,KY,40214,REGULAR,91,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below (Discarded).   - Cheese slices holding at 55 degrees F  - Sliced tomatoes holding at 48 degrees F  - Cut lettuce holding at 47 degrees F  - Raw meat holding at 62 degrees F  - Grade A Half and Half holding at 72 degrees F ,605,2640
91975,2022/06/29 04:00:00+00,1683422,FOOD SERVICE,RIVIERA MAYA,8104,NATIONAL TURNPIKE,LOUISVILLE,KY,40214,REGULAR,93,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below (Issued a quarantine order).  - Reach-in unit holding at 49-52 degrees F,605,2641
104450,2022/05/18 04:00:00+00,1673274,FOOD SERVICE,JOE'S OLDER THAN DIRT,8131,NEW LAGRANGE RD,LOUISVILLE,KY,40222,REGULAR,87,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired Grade A dairy (expired May 11-discarded). ,605,2642
104450,2022/05/18 04:00:00+00,1673274,FOOD SERVICE,JOE'S OLDER THAN DIRT,8131,NEW LAGRANGE RD,LOUISVILLE,KY,40222,REGULAR,87,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.,605,2643
104450,2022/05/18 04:00:00+00,1673274,FOOD SERVICE,JOE'S OLDER THAN DIRT,8131,NEW LAGRANGE RD,LOUISVILLE,KY,40222,REGULAR,87,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded (sauces not date marked correctly, Chili expired 5/13)",605,2644
33863,2022/08/23 04:00:00+00,1696250,FOOD SERVICE,BACK DOOR,1250,BARDSTOWN RD STE 7,LOUISVILLE,KY,40204,REGULAR,85,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,Food-contact surfaces not cleaned and sanitized (Mildew on inside ice machine- corrected)  The approved sanitizing solution for manual/mechanical ware-washing is not at the proper concentration.,605,2645
33863,2022/08/23 04:00:00+00,1696250,FOOD SERVICE,BACK DOOR,1250,BARDSTOWN RD STE 7,LOUISVILLE,KY,40204,REGULAR,85,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below (Kitchen Walk-in, all TCS items quarantined and voluntarily discarded).",605,2646
33863,2022/08/23 04:00:00+00,1696250,FOOD SERVICE,BACK DOOR,1250,BARDSTOWN RD STE 7,LOUISVILLE,KY,40204,REGULAR,85,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded (Corrected). ",605,2647
110226,2022/06/17 04:00:00+00,1680254,FOOD SERVICE,TIM PAGE BBQ,2922,TAYLOR BLVD,LOUISVILLE,KY,40208,REGULAR,88,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. Cooked brocolli casserole Mac & Cheese smoked chicken in refrigerator at 51 degrees  F to 76 degrees F. discarded,605,2648
110226,2022/06/17 04:00:00+00,1680254,FOOD SERVICE,TIM PAGE BBQ,2922,TAYLOR BLVD,LOUISVILLE,KY,40208,REGULAR,88,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of insects. Flies.,605,2649
107587,2022/06/07 04:00:00+00,1677506,FOOD SERVICE,WENDYS,4312,CANE RUN RD,LOUISVILLE,KY,40216,REGULAR,84,24,TIME AS A PUBLIC HEALTH CONTROL:  PROCEDURES AND RECORDS,Yes,Not following written procedures for using time as a public health control.  - Sliced cheddar cheese holding at 57 degrees F ,605,2650
107587,2022/06/07 04:00:00+00,1677506,FOOD SERVICE,WENDYS,4312,CANE RUN RD,LOUISVILLE,KY,40216,REGULAR,84,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.  - Storing personal drinks on the prep line and drive thru station prep cooler (Discarded).",605,2651
107587,2022/06/07 04:00:00+00,1677506,FOOD SERVICE,WENDYS,4312,CANE RUN RD,LOUISVILLE,KY,40216,REGULAR,84,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below (Discarded).   - TCS items holding at 50-54 degrees F in the reach-in unit by cashier   - TCS items holding at 53-55 degrees F in the prep reach-in unit (left top compartment). ,605,2652
107587,2022/06/07 04:00:00+00,1677506,FOOD SERVICE,WENDYS,4312,CANE RUN RD,LOUISVILLE,KY,40216,REGULAR,84,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not marked to indicate the date or day by which the food shall be consumed, sold or discarded (walk-in cooler). ",605,2653
107587,2022/06/07 04:00:00+00,1677506,FOOD SERVICE,WENDYS,4312,CANE RUN RD,LOUISVILLE,KY,40216,REGULAR,84,39,"Contamination prevented during food preparation, storage and display",No,Food containers not stored at least 6 inches above the floor (outside dry storage cooler).  Unpackaged food not protected during storage (green lettuce).   Raw meat stored above ready-to-eat foods in the walk-in cooler (Corrected).   ,605,2654
107587,2022/06/07 04:00:00+00,1677506,FOOD SERVICE,WENDYS,4312,CANE RUN RD,LOUISVILLE,KY,40216,REGULAR,84,45,"Utensil, equipment and linens:  properly stored, dried, handled",No,Utensils not being air dried.,605,2655
107587,2022/06/07 04:00:00+00,1677506,FOOD SERVICE,WENDYS,4312,CANE RUN RD,LOUISVILLE,KY,40216,REGULAR,84,48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",No,Accmulation of soil on the food/nonfood-contact surfaces (reach-in units). ,605,2656
107587,2022/06/07 04:00:00+00,1677506,FOOD SERVICE,WENDYS,4312,CANE RUN RD,LOUISVILLE,KY,40216,REGULAR,84,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above.  - Fries holding at 122 degrees F (Discarded). ,605,2657
46878,2021/12/16 05:00:00+00,1643113,FOOD SERVICE,RAMSI'S,1293,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,56,"Physical facilities installed, maintained and clean",No,"Floor not hard, smooth, easily cleanible, nonabsorbant.",605,2658
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,"Food-contact surfaces not cleaned and sanitized (no sanitizer buckets set up, dishes not properly wash, rinsed, and sanitized). ",605,2659
109887,2021/09/24 04:00:00+00,1624962,FOOD SERVICE,EL CANCUN MEXICAN RESTAURANT,9424,SHELBYVILLE RD,LOUISVILLE,KY,40222,REGULAR,86,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,2660
109887,2021/09/24 04:00:00+00,1624962,FOOD SERVICE,EL CANCUN MEXICAN RESTAURANT,9424,SHELBYVILLE RD,LOUISVILLE,KY,40222,REGULAR,86,8,HANDS CLEAN AND PROPERLY WASHED,Yes,Hands not washed to prevent contamination from previous task.,605,2661
116395,2022/09/15 04:00:00+00,1701788,FOOD SERVICE,SUBWAY #3676,1979,BROWNSBORO RD,LOUISVILLE,KY,40206,REGULAR,94,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below (Chicken, Roast Beef, Chicken Salad, cheese, tomatoes, lettuce all holding between 46-55 degrees- items quarantined and voluntarily discarded). ",605,2662
46878,2021/12/16 05:00:00+00,1643113,FOOD SERVICE,RAMSI'S,1293,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,Critical plumbing leak (below bar 3-comp).  Handsink out of order.,605,2663
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.",605,2664
109887,2021/09/24 04:00:00+00,1624962,FOOD SERVICE,EL CANCUN MEXICAN RESTAURANT,9424,SHELBYVILLE RD,LOUISVILLE,KY,40222,REGULAR,86,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not clearly marked to indicate the date or day by which the food shall be consumed, sold or discarded.",605,2665
109609,2022/07/01 04:00:00+00,1685196,FOOD SERVICE,WAFFLE HOUSE #1444,7715,BARDSTOWN RD,LOUISVILLE,KY,40291,REGULAR,91,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of insects.(Roaches),605,2666
46878,2021/12/16 05:00:00+00,1643113,FOOD SERVICE,RAMSI'S,1293,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,82,49,"Ware washing facilities:  installed, maintained, used, test strips",No,Dishwasher gauges not functioning properly.,605,2667
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,41,Wiping cloths:  properly used and stored,No,Cloths in use not stored in sanitizing solution.,605,2668
55272,2022/01/03 05:00:00+00,1644997,FOOD SERVICE,BURGER KING #544,1820,BLANKENBAKER PKWY,LOUISVILLE,KY,40299,REGULAR,88,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,2669
35197,2022/06/01 04:00:00+00,1676096,FOOD SERVICE,WAFFLE HOUSE #221,4150,CANE RUN RD,LOUISVILLE,KY,40216,REGULAR,90,18,FOOD-CONTACT SURFACES:  CLEANED AND SANITIZED,Yes,The utensil (kitchenware/tableware) surface temperature on a hot water mechanical operation is less than 71°C (160°F)- (Reset the breaker and corrected).,605,2670
31043,2021/12/16 05:00:00+00,1642753,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,KINDER CARE LEARNING CTR #424,3804,KLONDIKE LN,LOUISVILLE,KY,40218,REGULAR,96,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. CORRECTED,605,2671
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,45,"Utensil, equipment and linens:  properly stored, dried, handled",No,Dishes not properly air dried after sanitation.,605,2672
55272,2022/01/03 05:00:00+00,1644997,FOOD SERVICE,BURGER KING #544,1820,BLANKENBAKER PKWY,LOUISVILLE,KY,40299,REGULAR,88,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below (milk and creamers holding at 59 degrees). ,605,2673
35197,2022/06/01 04:00:00+00,1676096,FOOD SERVICE,WAFFLE HOUSE #221,4150,CANE RUN RD,LOUISVILLE,KY,40216,REGULAR,90,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired Grade A dairy (exp 05/27 and exp 05/30)- Discarded. ,605,2674
109275,2021/11/23 05:00:00+00,1638157,FOOD SERVICE,EUREST AP #5 AT GE,4000,BUECHEL BANK RD,LOUISVILLE,KY,40218,REGULAR,94,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of insects. (Roaches),605,2675
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,46,"Single use/single service articles:  properly stored, used",No,Improper display/storage of single service items.,605,2676
55272,2022/01/03 05:00:00+00,1644997,FOOD SERVICE,BURGER KING #544,1820,BLANKENBAKER PKWY,LOUISVILLE,KY,40299,REGULAR,88,24,TIME AS A PUBLIC HEALTH CONTROL:  PROCEDURES AND RECORDS,Yes,Not following written procedures for using time as a public health control (All TCS product should be time stamped).,605,2677
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,51,"Hot and cold water available; adequate pressure; plumbing maintained",No,Plumbing not maintained in good repair (leak at hand sink faucet). ,605,2678
35197,2022/06/01 04:00:00+00,1676096,FOOD SERVICE,WAFFLE HOUSE #221,4150,CANE RUN RD,LOUISVILLE,KY,40216,REGULAR,90,21,PROPER COLD HOLDING TEMPERATURES,Yes,Raw eggs in the shell not maintained at 7°C (45°F) or below.  - Raw eggs holding at 53 degrees F (Discarded). ,605,2679
55272,2022/01/03 05:00:00+00,1644997,FOOD SERVICE,BURGER KING #544,1820,BLANKENBAKER PKWY,LOUISVILLE,KY,40299,REGULAR,88,13,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",Yes,Expired Grade A dairy (Whipped cream expires 11/1/21),605,2680
109275,2021/11/23 05:00:00+00,1638157,FOOD SERVICE,EUREST AP #5 AT GE,4000,BUECHEL BANK RD,LOUISVILLE,KY,40218,REGULAR,94,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Sewage and waste water not disposed of in an approved manner.  Dsihwasher emptying waste water (Sewage) onto the kitchen floor.,605,2681
66448,2022/06/03 04:00:00+00,1676969,FOOD SERVICE,JADE GARDEN,4801,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,86,23,PROPER COOLING TIME AND TEMPERATURE,Yes,TCS food requiring refrigeration not rapidly cooled to an internal temperature of 5°C (41°F) or below. (Chicken product holding at 99 degrees F after cooling for 2 hours.) (discarded),605,2682
99860,2021/11/15 05:00:00+00,1636044,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,STORY TIME LEARNING ACADEMY,8310,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,91,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Sewage and waste water not disposed of in an approved manner. (kitchen hand sink waste pipe detached),605,2683
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,56,"Physical facilities installed, maintained and clean",No,Hood vent not clean.,605,2684
105728,2021/12/10 05:00:00+00,1641560,FOOD SERVICE,APPLEBEE'S,4717,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,91,21,PROPER COLD HOLDING TEMPERATURES,Yes,refridgerator under grill not maintaining temperature -unit to not be used or maintain time log to ensure food stays in temperature range. ,605,2685
66448,2022/06/03 04:00:00+00,1676969,FOOD SERVICE,JADE GARDEN,4801,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,86,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. (Cooked chicken sitting out without any hot or cold holding equipment and with an internal temperature of 96 degrees F.),605,2686
99860,2021/11/15 05:00:00+00,1636044,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,STORY TIME LEARNING ACADEMY,8310,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,91,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper storage of employee food/drinks. (inside of kitchen refrigerator),605,2687
72225,2022/03/08 05:00:00+00,1656776,FOOD SERVICE,DOUBLE DRAGON #9,9501,TAYLORSVILLE RD,LOUISVILLE,KY,40299,REGULAR,91,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below. Do not store cooked food at room tempurature unless using Time as a public health control.,605,2688
54075,2021/11/23 05:00:00+00,1638091,FOOD SERVICE,O'CHARLEY'S,4404,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,88,25,PROPER DATE MARKING AND DISPOSITION,Yes,"Food not marked to indicate the date or day by which the food shall be consumed, sold or discarded.",605,2689
111415,2021/12/29 05:00:00+00,1644556,FOOD SERVICE,CARALI'S ROTISSERIE CHICKEN,642,BAXTER AVE STE 102B,LOUISVILLE,KY,40204,REGULAR,94,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Sewage and waste water not disposed of in an approved manner.(toilet in women's restroom does not flush completely).,605,2690
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,2,Certified food protection manager,No,No certified food manager present.,605,2691
66448,2022/06/03 04:00:00+00,1676969,FOOD SERVICE,JADE GARDEN,4801,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,86,22,PROPER HOT HOLDING TEMPERATURES,Yes,TCS food not maintained at 57°C (135°F) or above. (Buffet line holding food above its load limits with internal temperatures at 120 degrees F. Cooked potatoes were holding at around 125 degrees F even below the load limit lines.),605,2692
114136,2022/04/23 04:00:00+00,1667658,SELF-CONTAINED MOBILE FOOD UNITS,ROLLING TACOS,0,MOBILE TRAILER 6267,LOUISVILLE,KY,40202,REGULAR,90,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.  Beef at 70 degrees fahrenheit.,605,2693
54075,2021/11/23 05:00:00+00,1638091,FOOD SERVICE,O'CHARLEY'S,4404,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,88,21,PROPER COLD HOLDING TEMPERATURES,Yes,"TCS food not maintained at 5°C (41°F) or below (Tomatoes, cheese- Discarded; Butter- Corrected).  Walk-in cooler at 45-46 degrees F.",605,2694
54075,2021/11/23 05:00:00+00,1638091,FOOD SERVICE,O'CHARLEY'S,4404,DIXIE HWY,LOUISVILLE,KY,40216,REGULAR,88,53,SEWAGE AND WASTEWATER PROPERLY DISPOSED,Yes,Leak at the bottom of the three compartment sinks and two compartment sinks. ,605,2695
81107,2022/05/26 04:00:00+00,1675038,FOOD SERVICE,BOMBAY GRILL,216,N HURSTBOURNE PKWY,LOUISVILLE,KY,40222,REGULAR,80,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,The hot water generation/distribution system is not sufficient to meet peak hot water demands.,605,2696
96041,2022/03/25 04:00:00+00,1661149,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,83,38,"Food properly labeled; original container",No,Container without label.,605,2697
66448,2022/06/03 04:00:00+00,1676969,FOOD SERVICE,JADE GARDEN,4801,OUTER LOOP,LOUISVILLE,KY,40219,REGULAR,86,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper storage of employee food/drinks. (Open container personal beverages stored next to and above customer food inside of walk-in cooler.) (corrected),605,2698
114136,2022/04/23 04:00:00+00,1667658,SELF-CONTAINED MOBILE FOOD UNITS,ROLLING TACOS,0,MOBILE TRAILER 6267,LOUISVILLE,KY,40202,REGULAR,90,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,"Employees eating, drinking, or smoking in unauthorized area.",605,2699
101786,2022/05/10 04:00:00+00,1671301,FOOD SERVICE,WHITE CASTLE  #13,3701,S 7TH ST,LOUISVILLE,KY,40216,REGULAR,84,54,"Toilet facilities:  properly constructed, supplied, cleaned",No,Toilet facility unclean (women restroom).   Papertowel not provided at the women restroom. ,605,2700
81571,2022/06/03 04:00:00+00,1677333,FOOD SERVICE,RED ROBIN,5000,SHELBYVILLE RD,LOUISVILLE,KY,40207,REGULAR,91,58,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",Yes,Presence of insects.,605,2701
113707,2021/10/05 04:00:00+00,1627597,FOOD SERVICE COMMISSARY,LOUISVILLE JOE COFFEE COMPANY COMMISSARY,1567,BARDSTOWN RD,LOUISVILLE,KY,40205,REGULAR,93,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.,605,2702
96041,2022/03/25 04:00:00+00,1661149,FOOD SERVICE,HOOTERS,7701,PRESTON HWY,LOUISVILLE,KY,40219,REGULAR,83,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",Yes,Improper storage of employee food/drinks. (open container personal drink stored over top of food preparation table),605,2703
114136,2022/04/23 04:00:00+00,1667658,SELF-CONTAINED MOBILE FOOD UNITS,ROLLING TACOS,0,MOBILE TRAILER 6267,LOUISVILLE,KY,40202,REGULAR,90,52,"PLUMBING INSTALLED; PROPER BACKFLOW DEVICES",Yes,No hot water running under pressure.,605,2704
101786,2022/05/10 04:00:00+00,1671301,FOOD SERVICE,WHITE CASTLE  #13,3701,S 7TH ST,LOUISVILLE,KY,40216,REGULAR,84,56,"Physical facilities installed, maintained and clean",No,Mop water not promptly drained after use.   Accumulation of soil on the hood system. ,605,2705
81571,2022/06/03 04:00:00+00,1677333,FOOD SERVICE,RED ROBIN,5000,SHELBYVILLE RD,LOUISVILLE,KY,40207,REGULAR,91,21,PROPER COLD HOLDING TEMPERATURES,Yes,TCS food not maintained at 5°C (41°F) or below.  (discarded),605,2706
105930,2022/01/24 05:00:00+00,1648188,FOOD SERVICE,TACO CITY LOUISVILLE,1283,BARDSTOWN RD,LOUISVILLE,KY,40204,REGULAR,90,22,PROPER HOT HOLDING TEMPERATURES,Yes,"TCS food not maintained at 57°C (135°F) or above (Carnitas holding at 76 degrees, Queso holding at 101 degrees, Beans & ground beef 71 degrees- all discarded). ",605,2707
