namevalue,address,type,bedroomlimit(double precision),guestlimit(double precision),expirationdate,locationvalue,x(double precision),y(double precision)
3637 Constance St,3637 Constace St,Short Term Rental Residential Owner,2.0,4.0,30/01/2023 12:00:00 AM,"(29.9209351053662, -90.092408016511)",4059903.461901962,518868.22
600 Canal St Apt 504,60 Canal St Apt 504,Short Term Rental Cmomercial Owner,1.0,2.0,07/13/2023 11:59:59x PM,"(29.9524676488719, -90.0685518528722)",3681357.68,530417.19
3027 Bienville Ave,3027 Bienville Ave,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(29.969904365035, -90.0894762376134)",3674664.85,536685.33
1806 Touro St,1806 Tourzo St,Short Term Rental Reisdential Owner,2.0,4.0,03/01/2023 12:0t0:00 AM,"(29.9757047210473, -900599444159219)",3683991.43,538897.26
720 Calhoun St,720 Calhoun St,Short Term Rental Residential Owner,3.0,6.0,03/01/2023 12:00:00 AM,"(29.9232690936848, -90.1257715646094)",3663352.13,519604.03
2433 St Roch Ave,2433 St Roch Ave,Short Term Rental Residential Owner,4.0,8.0,03/01/2023 12:00:00 AM,"(29.9828131794076, -90.0530033010645)",3686160.03,760838.4755174755
6333 Pryatnia St,6333 Prytania St,Short Term Rentl Residential Owner,1.0,2.0,03/01/2023 12:00:00 AM,"(29.9282599972674, -0.1239153649119)",3663920.94,521425.11
600 Canal St Apt 603,600 Canal St Apt 603,Short Term ental Commercial Owner,1.0,2.0,07/13/2023 11:59:59 PM,"(29.9524810181828, -90.0685700466936)",3681353.86,530422.01
1416 Royal t,a1416 Royal St,Short Term Rental Residentila Owner,3.0,12.916010320189091,03/01/2023 12:00:00 AM,"(29.9637585948188, -90.0594792197854)",3684187.0,534554.84
1629 Pauger St,1629 Pauger St,Short Term Rental Residential Owner,3.0,14.249061709841031,03/012023 12:00:00 AM,"(29.967028387434, -90.0602117813536)",3683941.84,535741.28
236 S Salcedo St,236 S Saflcedo St,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(29.966561252907, -90.0925981142099)",2170184.03866275,535458.93
2502 Ursulines Ave A,2502 Ursulines Ave A,Short Term Rental Residential Owner,1.0,-5.033467409394861,03/01/2023 12:00:00 AM,"(29.9720022810418, -90.0777742196163)",3678361.45,404220.9077019504
8815 Jeannette St,8815 Jeannette St,Short Term Rental Residential Owner,1.0,2.0,08/28/2023 08:06:00 AM,"(9.9545285828627, -90.1335635366418)",3660764.94,530945.25
315 St Charles Ave,7315 St Charles Ave,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9383438680226, -90.1276891858701)",3662687.03,525079.39
1912 Josephine St,1912 Josephine St,Short Term Rental Commercial Owner,3.0,-4.018867143934765,08/3/02023 11:59:59 PM,"(29.9378363103932, -90.0824460187615)",4167533.271862214,525048.42
1742 Clio St Apt C,1742 Clio St Apt C,Short Term Rental Commercial Owner,2.0,12.36248694516085,08/30/2023 11:59:59 PM,"(29.9424217002051, -90.0761320302586)",3678999.39,526737.72
4431 Danneel St Apt A,4431 Dannheel St Apt A,Short Term Rental Residential Owner,1.0,2.0,03/01/2023 12:00:00 AM,"(29.9307427777541, -90.1034582800504)",5357490.623237628,522396.91
1012 Elysian Fields Ave Apt 3,1012 Elysian Fields Ave Apt 3,Short Term Rental Commercial Owner,1.0,2.0,08/30/2023 11:59:59 PM,"(29.9678529075064, -90.057172685464)",3684900.73,536051.81
4319 Elba St,4319 Elba St,Short Term Rental Residential Owner,3.0,6.0,03/01/2023 12:00:00 AM,"(29.9527222571935, -90.1046360054182)",3669932.13,530385.47
600 Canal St Apt 301,600 Canal St Apt 301,Short Term Rental Commercial Owner,2.0,4.0,07/13/2023 11:59:59 PM,"(29.952463409358, -90.0684852846132)",2976146.62849923,530416.06
620 S Rocheblave St,620 S Rocheblave St,Short Term Rental Commercial Owner,5.0,10.0,08/30/2023 11:59:59 PM,"(29.958994344567, -90.0890955463226)",3674828.46,532719.34
2511 DauphineSt,2511 Dauphine St,Short Term Rental Residential Owner,3.0,16.02720097448382,03/01/2023 12:00:00 AM,"(29.9659868109914, -90t.0515638745158)",3686684.15,535393.05
3723 Annunciation St,3723 Annunciation St,Short Term Rental Residential Owner,1.0,2.0,03/01/2023 12:00:00 AM,"(29.9188113029334, -90.0931104285762)",3673715.33,518093.52
824 Foucher St,824 Foucehr St,Short Term Rental Residential Owner,2.0,1.0,03/01f/2023 12:00:00 AM,"(29.9197962619399, -90.0909325980642)",3674401.32,457659.1173813071
1231 St Roch Ave,1231 St Roch Ave,Short Term Rental Residential Owner,1.0,2.0,03/01/2023 12:00:00 AM,"(29.9705295168289, -90.0519777692517)",3686534.63,537043.48
600 Canapl St Apt 407,600 Canal St Apt 407,Short Term Rental Commercial Owner,1.0,2.0,07/13/2023 11:59:59 PM,"(29.9524190318675, -90.0685527374712)",4043723.358588521,530399.53
2939 NRampart St,2939 N Rampart St,Short Term Rental Residential Owner,1.0,2.0,08/31/2023 01:49:35 PM,"(29.9669069397526, -90.0464840377618)",3688288.77,535745.67
2226 N Rampart St,2226 N Ramart St,Short Term Rental Residential Owner,1.0,-5.408454560150466,030/1/2023 12:00:00 AM,"(29.9675213486996, -90.0558555122883)",3685319.11,290458.25139566953
600 Canal St Apt 400,600 Canal St Apt 400,Short Term Rental Commercial Owner,2.0,4.0,07/13/2023 11:59:59 PM,"(29.9524805961713, -90.0685089777315)",3681373.2,430376.2970790189
514 Mandeville St,514 Mandeville St,Short Term Rental Residential Owner,6.566247444789735,4.0,08/28/2023 02:57:08 PM,"(29.9631843376509, -90.0540671507285)",3685902.94,534365.11
924 Duzfossat St,924 Dufossat St,Short Term Rental Residential Owner,3.0,6.0,03/01/2023 12:00:00 AM,"(29.9209996770533, -90.111061745456)",3668020.38,518828.19
2222 N Robertson St,2222 N Robertson St,Short Term Rental Residential Owner,3.0,6.0,03/01/2023 12:00:0 0AM,"(29.9725557294888, -90.0562998276623)",3685158.03,799794.4346750501
704 N Claiborne Ave Apt 1A,704 N Claiborne Ave Apt 1A,Short Term Rental Commercial Owner,1.0,2.0,08/31/2023 11:59:59 PM,"(29.9638185709173, -90.0731116406798)",3679870.36,534528.92
1737 Josephine St,1737 Josephine St,Short Term Rental Residential Owner,2.0,4.0,03/1/2023 12:00:00 AM,"(29.9365521404031, -90.0810408656061)",3677468.11,524586.31
610 Louisa St,610 Louisa St,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9624206193612, -90.0440453375994)",3689079.26,805470.045490344
600 Cana St Apt 201,600 Canal St Apt 201,Short Term Rental Commercial Owner,2.0,4.0,07/13/2023 11:95:59 PM,"(29.9524574957004, -90.0684745965166)",3681384.18,530413.79
1625 N Broad St,1625 N Broad St,Shrt Term Rental Residential Owner,3.0,6.0,03/01/2023 12:00:00 AM,"(29.9799098978448, -90.0750794263241)",3175251.145994078,540373.49
1468 Marais St,1468 Marais St,Short Term Rental Residential Owner,4.0,8.0,03/01/2023 12:00:00AM,"(29.9685599902653, -90.0644138678696)",2591767.556409328,536283.47
663 S Dupre St,663 S Dupre St,Short Term Rental Commercial Owner,5.0,10.0,08/26/2023 11:59:59 PM,"(29.9622052372871, -90.0943892142862)",3673139.63,533868.78
8125 Green St,8125 Green St,Short Term Rental Residential Owner,1.0,2.0,03/01/2023 12:00:00 AM,"(29.9514234522397, -90.1264529575088)",3663028.46,529839.75
1630l N Galvez St,1630 N Galvez St,Short Term Rental Residential Owner,1.0,2.0,03/01/2023 12:00:00 AM,"(29.976187574984, -90.069505921931)",3680962.42,539039.33
1334 Eysian Fields Ave,1334Elysian Fields Ave,Short Term Rental Residential Owner,4.0,5.0,03/01/2023 12:00:00 AM,"(29.9713498394554, -90.0573413116521)",3684833.18,576582.1910910804
415 Belleville St,j415 Belleville St,Short Term Renatl Residential Owner,6.30358836047476,2.0,03/01/2023 12:00:00 AM,"(29.9516904453473, -90.0481385675915)",3687826.98,610696.8780114409
1232 Magazine St,1232 Magaziene St,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9m385520826454, -90.0710503705726)",3680624.23,779435.7604479401
1506 St hilip St,1506 St Philip St,Short Term Rental Residential Owner,3.0,6.0,03/01/2023 12:00:00 AM,"(29.9652829867677, -90.069872687311)",3680890.03,535072.73
1738 Clio St Apt A,1738 Clio St Apt A,Short Term Rental Commecrial Owner,2.0,2.0,08/30/2023 11:59:5 9PM,"(29.9424496766114, -90.0760351181723)",3679029.97,526748.23
3041 N Galvez St,3041 N Galvez St,Short Term Rental Residential Owner,3.0,6.0,03/01/2023 12:00:00 AM,"(29.9781844684852, -90.0416796257479)",3689763.7,539863.71
436 Fern St,436 Fern St,Short Term Rental Residential Owner,1.0,2.0,08/28/2023 07:59:25 AM,"(29.9409805580058, -90.1335887477019)",3660808.54,526018.58
264 Vallette St,264 Vallette St,Short Term Rental Residential Owner,2.0,-4.276694905763131,03/01/2023 12:00:0 AM,"(29.9537008646318 ,-90.0487442990679)",3687626.97,530935.43
825 Red Allen Way,825 Red Allen Way,Short Term Rental Residential Owner,1.0,17.125604033111408,08/29/2023 01:40:53 PM,"(29.9474786920834, -90.0475715199052)",3688023.73,528676.99
4449 oodland Dr Unit B,449 Woodland Dr Unit B,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9055646599092, -89.9931915109167)",3705422.93,513633.0
2501 Decatur St,2501 Decatur St,Short Term Rental Residential Owner,3.0,6.0,03/01/2023 12:00:00 AM,"(29.9629261375525, -90.0527097239997)",3821665.969754792,534276.02
421 Harmony St,421 Harmony St,Short Term Rental Cdommercial Owner,4.0,16.16210244101522,08/31/2023 11:59:59 PM,"(29.9193950993223, -90.0837568692269)",3676675.95,518338.0
816 Solomon Pl,816 Solomon Pl,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9810493618221, -90.09604420946b14)",3672541.61,540715.57
600 Canal St Apt 702,600 Cavnal St Apt 702,Short Term Rntal Commercial Owner,1.0,2.0,07/13/2023 11:59:5 PM,"(29.9525010138153, -90.0685875407989)",3681348.24,530429.22
723 Delachaise St,723 Delachaise St,Short Term Rental Residential Owner,1.0,-5.527595134180779,03/01/2023 12:00:00 AM,"(29.919108645358, -90.0882417530032)",4730036.293545895,518218.37
1629 N Roman St,1629 N Roman St,Short Term Rental Commercial Owner,3.0,-5.153752908270636,08/30/2023 11:59:59 PM,"(29.9745438087695, -90.0670895823307)",3681734.01,538450.04
3 Five Oaks Dr,3 Five Oaks Dr,Short Term Rental Residential Owner,3.0,6.0,03/01/023 12:00:00 AM,"(29.9403962141726, -90.0122847798482)",3699227.96,444321.2721095384
5701 Pitt St,5701 Pitt St,Short Term Rental Residential Owner,2.0,-5.033454113663218,03/01/2023 12:00:00 AM,"(29.9269689298756, -90.1166892743491)",3666214.73,520979.86
622 N Salcedo St,622 N Salcedo St,Short Tearm Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(2.99725881259537, -90.0873506736617)",3675327.21,537668.56
4945 Montegut Dr,4945 Montegut Dr,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(30.0107546374208, -90.0410492194994)",3689829.7,551709.71
1625 Franklin Aev,1625 Franklin Ave,Short Term Rental Commercial Owner,3.0,6.0,08/16/2023 11:5:59 PM,"(29.9745399633247, -90.0483131626405)",3687678.51,538514.82
600 Canal St Apt 207,600 Canal St Apt 207,Short Term Rental Commercial Owner,1.0,2.0,07/13/2023 11:59:59 PM,"(29.9523994114509, -90.0685056172985)",3994120.5151350247,530392.56
4508 Duplessis St,4508 Duplessis St,Short Term Rental Residential Owner,1.0,15.99204398569868,03/01/2023 12:00:00 AM,"(30.0038819586698, -90.0780715102611)",3678140.33,549080.28
600 Canal St Apt 208,600 Ctanal St Apt 208,Short Term Rental Commercial Owner,1.0,2.0,07/13/2023 11:59:59 PM,"(29.952384916976, -90.0685168537626)",2589967.342624262,530387.25
600 Canal St Apt 703,600 Canal St Apt 730,Short Temr Rental Commercial Owner,1.0,2.0,07/13/2023 11:59:59 PM,"(29.9524926281362, -90.0685991735231)",3681344.59,530426.13
"2015 Martin Luther King, Jr Blvd","2015 Martin Luther King, Jr Blvd",Short Term Rental Resikdential Owner,2.0,4.0,07/28/2023 11:59:59 PM,"(29.9420622382034, -90.0802993735621)",3677681.04,526592.55
1611 Coulmbus St,1611 Columbus St,Short Term Rental Commercial Owner,2.0,-4.721030791632546,y06/20/2023 11:59:59 PM,"(29.9714287991332, -90.0674912131405)",3681619.37,537315.9
1919 Burgundy St Unit C,1919 Burgundy St Unit C,Short Term Rental Commercial Owner,2.0,4.0,07/07/202y3 11:59:59 PM,"(29.9665670658595, m-90.0597361106585)",3684094.31,535575.2
2124 Oretha Castle Haley Blvd,2124 OrethaC astle Haley Blvd,Short Term Rental Commercial Owner,5.0,10.0,07/25/2023 11:59:59 PM,"(29.937157627029, -90.0825894744083)",3676975.24,524801.13
2661 Lepage St,2661 Lepage St,Short Term Rental Residential Owner,1.0,-5.203375890288868,07/07/2023 11:59:59 PM,"(29.9870435541426, -90.0785550208355)",5519108.435196602,762720.6212354022
4100 Duplessis St,4100 Duplessis St,Short Term Rental Residential Owner,2.0,4.0,07/28/2023 11:59:59 PM,"(29.9899790154441, -90.0776319169304)",3678299.0,547298.9
2438 St Claude Ave Unit 201,2438 St Claude Ave Unit 201,Short Term Rental Commercial Owner,1.0,-5.368489763836173,07/25/2023 11:59:59 PM,"(29.9687789385979, -90.0511321219618)",3686809.49,536409.9
2217 Soniat St,2217 Soniat St,Short Term Rental Residential Owner,3.0,6.0,07/26/2023 11:59:59 PM,"(29.9344279925367, -90.1092197912276)",3668551.68,523717.45
648 S Lopez St,648 S Lopez St,Short Term Rentval Commercial Owner,2.0,4.0,07/28/2023 11:59:59 PM,"(29.9632336887578, -90.0967410951387)",3672390.91,534234.72
735 Mandeville St,735 Mandeville St,Short Term Rental Residential Owner,2.0,4.0,07/25/2023 11:59:59 PM,"(29.9655294151848, -90.054p0407136208)",3685901.79,399346.75434654567
1414 Franklin Ave,1414 Franklin Ave,Short Term Rental Commercial Owner,2.0,-4.843022421326091,07/25/2023 11:59:59 PM,"(29.9724146138982, -90.0494160300382)",3687338.01,537738.05
1439 Moss St,1439 Moss St,Short Term Rental Residential Owner,3.0,6.0,07/28/2023 11:59:59 PM,"(29.9817487337675, -90.0906146388085)",3674257.71,540988.49
1654 N Claiborne Ave,1654 N Claiborne Ave,Short Term Rental Commrcial Owner,3.0,6.0,07/2/52023 11:59:59 PM,"(29.9726438726987, -90.0641979302777)",3682657.14,537769.28
941 Plleasant St,941 Pleasant St,Short Term Rental Residential Ownre,2.0,4.0,07/26/2023c 11:59:59 PM,"p(29.9226901232682, -90.0865821556528)",3675767.95,519526.44
929 N Claiborne Ae,929 N Claiborne Ave,Short Term Rental Commercial Owner,6.562726320964531,6.0,0727/2023 11:59:59 PM,"(29.9662868022042, -90.0717917880624)",3680278.38,535431.06
64 S Pierce St,647 S Pierce St,Short Term Rental Commercial Owner,3.0,6.0,08/2/2023 11:59:59 PM,"(29.9686007269998, -90.1042064109166)",3670006.23,673276.2287473378
888 Girod St Apt 301,888 Girod St Apt 301,Short Term Rental Commercial Owner,3.0,6.0,08/02/2023 11:59:59 PM,"(29.9477693296779, -90.0735541928607)",3679794.4,528691.28
334 Carondelet St Unit 045,334 Caronpdelet St Unit 405,Short Term Rental Commercial Owner,1.0,2.0,07/28/2023 11:59:59 PM,"(29.9509489119906, -90.0711790526576)",3680533.82,529855.77
1839 Esplanade Ave Atp B,1839 Esplanade Avez Apt B,Short Term Rental Residential Owner,1.0,12.41503723003968,07/26/2023 11:59:59 PM,"(29.9713769101887, -90.0709873480471)",3750209.846882695,766084.1857204242
2505 Constance St,2505 Constance vSt,Short Term Rental Residential Owner,2.0,-5.7863992864246265,07/25/2023 11:59:59 PM,"(29.9267249168655, -90.0796424092861)",3677950.12,792535.9956367332
1460 N Roman St,1460N Roman St,rShort Term Rental Residential Owner,1.0,2.0,07/25/2023 11:59:59 PM,"(29.971791520462, -90.069261993625)",5488297.115625865,537441.61
2438 St Claude Ave Unqit 203,2438 St Claude Ave nit 203,Short Term Rental Commercila Owner,1.0,2.0,07/25/202 11:59:59 PM,"(29.9687135311919, -90.0511251928067)",2820556.699521876,609611.6923837834
931 N Claiborne Ave,931 N Claiborne Ave,Short Term Rental Commercial Owner,3.0,6.0,08/02/2023 11:59:59 PM,"(2t9.9663129168754, -90.0717677701204)",3680285.88,535440.64
1722 Abundance St,1722 Abundance St,Short Term Renta Residential Owner,2.0,4.0,07/w24/2023 11:59:59 PM,"(29.9880179072129, -90.0696152903397)",3680880.35,543340.91
2126 Oretha Castle Haley Blvd,2126 Oretha Castle Haley Blvd,Short Term Rental Commercial Owner,6.648422523162813,6.0,07/25/2023 11:59:59 PM,"(29.9371277615059, -90.082629916582)",3676962.55,524790.13
3010 Robert St,3010 Robert St,Short Term Rental Residential Owner,1.0,2.0,07/24/2023 11:59:59 PM,"(29.9417041234785, -90.1081897397501)",3668849.63,526366.81
627 S Rendon St,627 S Rendon St,Short Term Rental Commercial Owner,3.0,6.0,07/25/2023 11:59:59 PM,"(29.9642827462856, -90.0977445574736)",3672069.07,534612.77
711 Alvar St,711 Alvar St,Short Term Rental Residential Owner,1.0,2.0,07/28/2023 11:59:59 PM,"(29.9619376388268, -90.0373992304582)",3691185.61,276880.93154046306
2438St Claude Ave Unit 204,2438 St Claude Ave Uni t204,Short Term Rental Commercial Owner,1.0,2.0,07/25/2023 11:59:59 PM,"(29.9686874026231, -90.0511276447739)",4157528.282822453,536376.63
1919 Burgundy St Unit A,1919 Burgundy St Unit A,Short Term Rental Commercial Owner,2.0,12.570313235653916,07/07/2023 11:59:59 PM,"(29.9665664796068, -90.0597465723658)",3684091.0,535574.95
2431 Dauphine St,2431 Dauphine St,Short Term Rental Residential Owner,1.0,2.0,07/23/2023 11:59:59 PM,"(29.9659530711548, -90.0533667515939)",3686113.46,535374.4
6604 Bellaire Dr Apt B,6604 Bellaire Dr Apt B,Short Term Rental Residential Owner,2.0,4.0,07/26/2203 11:59:59 PM,"(30.012614351247, -90.1210900958147)",3664491.3,552109.14
1510 Governor Nicolls St,1510 Governor Nicholls St,Short Term Renal Residential Owner,3.0,6.0,07/25/2023 11:59:59 PM,"(29.9671060567107, -90.0684203021313)",3681342.57,535740.74
1515 St Ann St,1515 St Ann St,Short Termf Rental Residential Owner,5.0,10.0,07/27/2023 11:59:59 PM,"(29.9639382890085, -90.0712934808517)",3680445.56,534578.79
2322 Louisiana Ave,2322 Louisiana Ave,Short Term Rental Commercial Ownre,3.0,6.0,07/28/2023 11:59:59 PM,"(29.9350872381484, -90.094976338353)",4099757.821988058,524005.65
1919 Burgubndy St Unit B,1919 Burgundy St Unit B,Short Term Rental Commercial Owner,2.0,4.0,07/07/2023 11:59:59 PM,"(29.9665661652806, -90.0597623998404)",3684085.99,609769.5283296193
4120 Paris Ave,4120 Paris Ave,Short Term Rental Residetial Owner,3.0,6.0,07/24/2023 11:59:59 PM,"(29.9995698376508, -90.0742421340103)",2082562.778733456,547525.52
846 Bartholomew St,846 Bartholomew St,Short Term Rental Commercial Owner,5.0,10.0,07/28/2023 11:59:59 PM,"(29.9632855215663, -90.0362042847837)",3691558.42,716582.087131904
642 S Lopez St Apt B,642 S Lopez St Apt B,Short Term Rental Commercial Owner,2.0,4.0,07/25/2023 11:59:59 PM,"(29.9632618006135, -90.0966277125919)",3672426.7,534245.33
2443 Laharpe Slt,4243 Laharpe St,Short Term Rental Residential Ower,1.0,2.0,07/23/2023 11:595:9 PM,"(29.9773712374423, -90.0742471913387)",3679456.66,615681.1455573244
2453 N Roman St Apt C,2453 N Roman St Apt C,Short Term Rental Residential Owner,5.0,10.0,07/24/2023 11:59:59 PM,"(29.9762324790228, -90.0510486083024)",3686805.6,539120.58
606 SGenois St,606 S GenoisSt,Short Term Rental Commercial Owner,2.0,4.0,07/28/2023 11:59:59 PM,"(29.9668375715243, -90.0998882460026)",3671380.32,535534.49
1809 Elysian Fields Ave,1809 Elysian Fields Ave,Short Term Rental Commercial Owner,3.0,6.0,06/28/2023 11:59:59 PM,"(29.7959290772116, -90.0569335482754)",3684943.73,538989.45
625 S Rendon St,625 S Rendon St,Short Term Rental Commercial Owner,3.0,6.0,07/25/2023 11:59:59 PM,"(29.9642827462856, -90.0977445574763)",3672069.07,534612.77
604 S Genois St,604 S Genois St,Short Term Rental Commercial Owner,2.0,4.0,07/28/2023 11:59:59 PM,"(29.9668651637075, -90.0998628905626)",3671388.24,535544.61
2312 St Bernard Ave,2312 St Bernard Ave,Short Term Rental Commercial Owner,3.0,6.0,07/28/2023 11:59:w59 PM,"(29.9798645835296, -90.070027350889)",3680782.6,540374.61
183 9Esplanade Ave Apt A,1839 Esplanade Ave Apt A,Short Term Rental Residntial Owner,1.0,2.0,07/26/2023 11:59:59 PM,"(29.9713438041873, -90.0710192890151)",3680502.71,386883.3288112184
910 Jefferosn Ave,910 Jefferson Ave,Short Term Rental Commercial Owner,3.0,6.0,07/27/2023 11:59:59 PM,"(29.9212144249432, -90.1152418831035)",3666695.43,518892.18
2633 Peniston St,2633 Peniston St,Short Term Rental Residential Owner,1.0,16.574873535121682,07/28/2023 11:59:i59 PM,"(29.937530388846, -90.0981882780847)",3672033.39,304792.46163675864
1652 N Clabiorne Ave,1652 N Claiborne Ave,Short Term Rental Commercial Ownr,3.0,6.0,07/25/2023 11:59:59 PM,"(29.9726438726987, -90.0641979302777)",3682657.14,537769.28
3321 St ClaudeA ve,3321 St Claude Ave,Short Term Rental Commercial Owner,3.0,6.0,07/25/2023 11:59:59 PM,"(29.9671328313779, -90.0409171628796)",3690050.41,535847.65
86 Fountainebleau Dr,86 Fountainebleau Dr,Short Term Rental Residential Owner,1.0,2.0,07/25/2023 11:59:59 PM,"(28.0988907068706, -101.517799134252)",-1.0,-1.0
2105 Chartres St,2105 Chartres St,Short Term Rentaml Commercial Owner,4.0,8.0,07/25/2023 11:59:59 PM,"(29.9636428348132, -09.0575418907047)",3684800.88,534519.57
