OBJECTID,SITENAME,DATA_S_YR,CREAT_YR,DATA_METH,DATA_ACCU,COWARDIN,COWAR_S_YR,HGM,HGM_S_YR,POLY_S_ID,FIELD_OBS_LWI,DATA_S_TYP,HYD_BAR,HYD_DRA,HYD_FLO,WET_MGT,COV_TYP,VEG_SPEC,VEG_COND,VEG_S_YR,LSW,GOAL_5_17,SAC,DEVELOP,DSL_WD,DSL_FILE,MOSAIC,Acres,Shape__Area,Shape__Length
8059,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"R3, PEM",,U,,WC-3B,visual,2,,,,,,POPTRI - ALNRUB / POPTRI - ALNRUB / PHAARU - CAREX,,,Y,,,,,,,2.22330562995564,17642.140625,1405.7407921894
8060,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"R3, PEM",,U,,WC-3A,visual,2,,,,,,POPTRI - ALNRUB / POPTRI - ALNRUB / PHAARU,,,Y,,,,,,,2.21746899001837,17593.2734375,1828.9476028042
8061,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"R3, PEM",,U,,WC-3C,onsite,2,,,,,,POPTRI - ALNRUB / POPTRI - ALNRUB / SOLDUL / PHAARU - CAREX,,,Y,,,,,,,2.46936516250677,19596.9921875,1305.94306021796
8062,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PFO, R3",,U,,SSR-1B,offsite,2,,,,,,FRALAT,,,Y,,,,DET #98-0231,,,0.814387697788679,6460.9609375,521.350712172616
8063,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PFO,,U,,SSR-54,offsite,2,,,,,,FRALAT / ROSA - FRALAT / JUNEFF - CAMQUA,,,N,,,,,,,0.182359610929589,1447,145.211642143827
8064,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-52,offsite,2,,,,,,JUNEFF - ALOPRA,,,N,,,,,,,0.148219181040743,1175.5390625,189.93228885555
8065,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PFO,,U,,SSR-13,onsite,2,,,,,,FRALAT - CRADOU / FRALAT - CRADOU / CAROBN - JUNTEN,,,N,,,,,,Wetland/Upland Mosaic,0.54287892734739,4305.7421875,247.872460555514
8066,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PFO,,U,,SSR-53,offsite,2,,,,,,FRALAT / JUNEFF - ALOPRA,,,N,,,,,,,0.11702035547778,928.1796875,138.543265487648
8067,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PSS,,U,,SSR-19D,offsite,2,,,,,,FRALAT / SALIX - POPTRI / JUNEFF,,,N,,,,DET #98-0478,,,0.0533402519465434,423.1640625,104.663551455614
8068,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PSS,,U,,SSR-19B,offsite,2,,,,,,FRALAT / SALIX - POPTRI / JUNEFF,,,N,,,,DET #98-0478,,,0.252874479429968,2006.0859375,189.436778782965
8069,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PSS,,U,,SSR-19C,offsite,2,,,,,,FRALAT / SALIX - POPTRI / JUNEFF,,,N,,,,DET #98-0478,,,0.157704596726718,1251.125,148.547984293578
8070,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, PFO",,U,,SSR-12,onsite,2,,,,,,FRALAT / FRALAT - ROSPIS / JUNEFF - AGRALB,,,N,,,,,,,26.6952456127911,211721.1328125,4343.29570044785
8071,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"POW, PAB",,U,,SSR-51,offsite,2,,,,,,SALIX - ALNRUB / JUNEFF - POTNAT,,,Y,,,,,,,0.588392083813524,4668.96875,275.072842233442
8072,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,L1UBKx,,U,,WC-1,visual,2,,,,,,BIDENS - JUNEFF,,,N,,,,,,,57.4105037557611,455490.984375,2900.96087040586
8073,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, PSS",,U,,WC-4,offsite,2,,,,,,SALIX / PHAARU,,,N,,,,,,,0.160920591127047,1276.84375,276.356738237285
8074,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PUBx,,U,,SSR-20,onsite,2,,,,,,JUNACU - LUDPAL,,,N,,,,,,,5.87519230393929,46619.4296875,864.758212193245
8075,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-22,offsite,2,,,,,,PHAARU - JUNEFF,,,N,,,,,,,2.0082887427242,15936.375,916.65293989133
8076,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, PSS",,U,,SSR-21A,onsite,2,,,,,,SPIDOU - SALSCO / PHAARU - BIDCER,,,N,,,,,,,0.456545954257887,3622.703125,431.930196222941
8077,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, PSS",,U,,SSR-21B,onsite,2,,,,,,ROSPIS - SALSCO / JUNPAT - BIDCER,,,N,,,,,,,0.651679455417912,5171,621.644539362063
8078,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, PSS",,U,,SSR-21C,onsite,2,,,,,,ROSPIS - SALLAS / PHAARU - LEEORY,,,N,,,,,,,2.13120721633861,16910.640625,899.586768856468
8079,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PUBx,,U,,SSR-30K,offsite,2,,,,,,N,,,N,,,,DET #97-0246,,,0.235328411228662,1867.5625,218.469804410014
8080,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PUBx,,U,,SSR-30J,offsite,2,,,,,,N,,,N,,,,DET #97-0246,,,0.284838857846732,2260.5078125,207.257462205659
8081,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PUBx,,U,,SSR-30G5,offsite,2,,,,,,N,,,N,,,,DET #97-0246,,,0.131391629532615,1042.71875,154.122748868402
8082,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PABx,,U,,SSR-30H,offsite,2,,,,,,N,,,N,,,,,,,1.72233335675163,13668.6484375,514.126235451164
8083,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PUBx,,U,,SSR-30G1,offsite,2,,,,,,N,,,N,,,,DET #97-0246,,,0.121919447311252,967.5859375,141.981165247963
8084,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PUBx,,U,,SSR-30G2,offsite,2,,,,,,N,,,N,,,,DET #97-0246,,,0.0832565029557871,660.7421875,98.2853958792713
8085,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PUBx,,U,,SSR-30G3,offsite,2,,,,,,N,,,N,,,,DET #97-0246,,,0.107235377812002,851.0234375,122.174377860734
8086,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PUBx,,U,,SSR-30G4,offsite,2,,,,,,N,,,N,,,,DET #97-0246,,,0.128126434540637,1016.8359375,157.831063721692
8087,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PABx,,U,,SSR-30I,offsite,2,,,,,,N,,,N,,,,,,,2.61031135058599,20715.9921875,827.411976529355
8088,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEMx,,U,,SSR-30F,offsite,2,,,,,,N,,,N,,,,DET #97-0246,,,0.0488215909897116,387.4375,78.4506865539837
8089,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEMx,,U,,SSR-30E,offsite,2,,,,,,N,,,N,,,,DET #97-0246,,,0.13123650837365,1041.4765625,172.074986772597
8090,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEMx,,U,,SSR-30C,offsite,2,,,,,,N,,,N,,,,DET #97-0246,,,0.885460506430646,7027.1484375,1496.64548219214
8091,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PABx,,U,,SSR-30B,offsite,2,,,,,,N,,,N,,,,DET #97-0246,,,2.77828729813856,22049.5078125,567.984372775459
8092,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PABx,,U,,SSR-30A,offsite,2,,,,,,N,,,N,,,,DET #97-0246,,,4.61327934447754,36612.6015625,1314.18477531923
8093,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-34,offsite,2,,,,,,N,,,N,,,,,,,0.357144158180822,2834.3984375,396.860991139352
8094,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-32,offsite,2,,,,,,PHAARU,,,N,,,,,,,0.401413612070426,3185.6171875,340.343280976382
8095,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-31,offsite,2,,,,,,PHAARU,,,N,,,,,,,0.446722520680132,3545.171875,329.873409721245
8096,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PUB,,U,,SSR-33,offsite,2,,,,,,N,,,N,,,,,,,0.584532071858349,4638.6171875,287.808730320762
8097,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, PAB",,U,,SSR-41,onsite,2,,,,,,SALLAS / GLEHED - PHAARU,,,N,,,,,,,0.364913193693951,2895.6015625,232.736980864012
8098,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, PAB",,U,,SSR-40,onsite,2,,,,,,SALIX / TYPLAT - LEEORY,,,Y,,,,,,,1.34058415442151,10637.75,528.78609002471
8099,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-43,onsite,2,,,,,,PHAARU - AGRTEN,,,N,,,,,,,0.783855058012656,6219.78125,360.598379259805
8100,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-44,onsite,2,,,,,,SALIX - POPTRI / PHAARU - MENPUL,,,N,,,,,,,0.629778744552101,4997.2265625,568.405068665387
8101,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, PSS, PFO",,U,,SSR-39,onsite,2,,,,,,FRALAT / SPIDOU - ROSPIS / PHAARU - JUNEFF,,,Y,,,,,,,1.05164696940867,8345.015625,485.698307234241
8102,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PFO,,U,,SSR-38,onsite,2,,,,,,ALNRUB - FRALAT / PHYCAP - CORSTO / SOLDUL / OENSAR - PHAARU,,,Y,,,,,,,0.912448940620597,7240.734375,390.964849763302
8103,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-35A,onsite,2,,,,,,MYODIS - RUMCON,,,N,,,,,,,0.134115590117633,1064.296875,184.763334686682
8104,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, PSS",,U,,SSR-35B,onsite,2,,,,,,MYODIS - RUMCON,,,N,,,,,,,0.0828036858406993,657.1015625,122.358845158368
8105,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PUBx,,U,,SSR-36A,onsite,2,,,,,,SALLAS / JUNTEN - POTNAT,,,N,,,,,,,34.0863173330644,270527.4375,2622.81132903837
8106,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PUBx,,U,,SSR-36B,visual,2,,,,,,N,,,N,,,,,,,8.33521234777354,66150.9375,1121.42485930712
8107,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PUBx,,U,,SSR-36D,visual,2,,,,,,N,,,N,,,,,,,10.8997057084699,86500.625,1361.4167558081
8108,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PUBx,,U,,SSR-36C,visual,2,,,,,,N,,,N,,,,,,,5.06746503760487,40214.7265625,817.598095679045
8109,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, PSS",,U,,SSR-37,onsite,2,,,,,,ALNRUB - SALSCO / JUNEFF - DISSYL,,,N,,,,,,,0.773359814434693,6136.953125,425.417896302933
8110,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, PAB",,U,,SSR-45A,onsite,2,,,,,,SOLDUL / PHAARU - SPAEME,,,Y,,,,,,,4.35369308179582,34545.375,1086.32683813824
8111,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEMx,,U,,SSR-48E,onsite,2,,,,,,SALSIT - ALNRUB / SPAEME - PHAARU,,,N,,,,,,,0.0988963469415727,784.7421875,106.696201979805
8112,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PABx, PEMx",,U,,SSR-48D,onsite,2,,,,,,SALIX - ALNRUB / SOLDUL / SCIMIC - PHAARU,,,N,,,,,,,0.0496115670491878,393.6484375,94.0059937033251
8113,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-6A,offsite,2,,,,,,CAMQUA - ALOPRA,,,N,,,,,,,1.53381210545473,12167.1015625,746.731790677847
8114,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-6C,offsite,2,,,,,,CAMQUA - ALOPRA,,,N,,,,,,,0.34879677698264,2766.8828125,315.919597231082
8115,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-6B,offsite,2,,,,,,CAMQUA - ALOPRA,,,N,,,,,,,0.165110047799625,1309.7578125,189.344456445352
8116,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-6D,offsite,2,,,,,,CAMQUA - ALOPRA,,,N,,,,,,,2.18980489326425,17370.6328125,1039.39861833077
8117,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-3C,onsite,2,,,,,,POLHYD - JUNEFF,,,N,,,,,,,1.20457368804399,9553.421875,1002.4812152508
8118,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-3A,onsite,2,,,,,,JUNEFF - CARSTI,,,N,,,,,,,3.82639009117656,30347.2109375,1422.74390433033
8119,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-3B,onsite,2,,,,,,POLHYD - ELEOVA,,,N,,,,,,,0.463116716934759,3672.734375,268.544486793937
8120,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-5,visual,2,,,,,,PHAARU,,,N,,,,,,,0.0288336819032518,228.671875,56.5635589200515
8121,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, POW",,U,,SSR-4,onsite,2,,,,,,SALIX / SPAEME - POLLAP,,,N,,,,,,,0.344493136684684,2732,207.37698134577
8122,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, POW",,U,,SSR-2,onsite,2,,,,,,SPAEME - POLHYD,,,N,,,,,,,0.106642583761212,845.7734375,117.052739472851
8123,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-7D,offsite,2,,,,,,FRALAT / CARUNI - AGRTEN,,,N,,,,DET #96-0615,,,1.09927173171059,8720.125,557.606616763245
8124,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-9E,visual,2,,,,,,ALOGEN - AGRTEN,,,N,,,,,,,0.022065629111966,175.0546875,53.6156530321243
8125,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-9A,onsite,2,,,,,,AGRSTO - CARUNI,,,N,,,,,,,0.609614882222984,4836.1796875,447.375259530583
8126,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-9B,onsite,2,,,,,,ALOGEN - AGRTEN,,,N,,,,,,,0.0574556890358996,455.8125,79.2647491194818
8127,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-9C,onsite,2,,,,,,ALOGEN - AGRTEN,,,N,,,,,,,0.06191159705709,491.1640625,84.7971088862977
8128,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-10A,onsite,2,,,,,,CARUNI - HOLLAN,,,N,,,,,,,1.20799600529017,9583.40625,422.104200625093
8129,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-7C,offsite,2,,,,,,AGRSTO - HOLLAN,,,N,,,,DET #97-0279,,,1.85438284396986,14710.140625,914.383261698626
8130,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-11,combination,2,,,,,,FRALAT / AGRTEN - AGRSTO,,,N,,,,,,,1.35054455238548,10712.15625,536.924072377713
8131,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, PSS, PFO",,U,,SSR-14,offsite,2,,,,,,FRALAT / FRALAT - CRADOU / DESCES - JUNTEN,,,Y,,,,DET #94-0160,,,41.3540189555797,327975.9765625,2903.62767571398
8132,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-15,offsite,2,,,,,,N,,,N,,,,DET #97-0517,3665-ENF,,3.75160139598995,29753.21875,1005.58464659836
8133,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, PSS, PFO",,U,,SSR-17,onsite,2,,,,,,FRALAT - ALNRUB / PHYCAP - SPIDOU / CAROBN - SENTRI,,,Y,,,,,,,0.912278497241504,7236.625,426.309789985266
8134,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,CC-3B,offsite,2,,,,,,SAMCER - ALNRUB / SOLDUL - RUBLAC / AGRSTO - HOLLAN,,,N,,,,,,,0.23063911587337,1829.625,560.960391537255
8135,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,CC-5D,offsite,2,,,,,,SOLDUL / PHAARU - HOLLAN,,,N,,,,,,,0.740945716574603,5877.9921875,1718.61678682442
8136,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,CC-5E,onsite,2,,,,,,SALLAS / POLLAP - ELEPAL,,,N,,,,,,,0.172120577517674,1365.5390625,409.463974824672
8137,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PFO,,U,,SSR-18B,offsite,2,,,,,,FRALAT - ALNRUB / JUNEFF - AGRSTO,,,N,,,,,,,0.116558692013616,924.6015625,280.065554784837
8138,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,R3,,U,,SSR-18C,offsite,2,,,,,,JUNEFF - AGRSTO,,,N,,,,,,,0.14616637678936,1159.390625,345.579437890983
8139,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,R4,,U,,SSR-1A,offsite,2,,,,,,AGRSTO - SCIMIC,,,N,,,,,,,0.363052943701805,2880.171875,843.310615607713
8140,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,U,,U,,SSR-47D,U,2,,,,,,U,,,U,,,,,,,0.395769405044513,3140.0859375,907.936428565279
8141,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,CC-2A,visual,2,,,,,,SOLDUL - RUBLAC / PHAARU - JUNEFF,,,N,,,,,,,0.381241605299944,3023.9921875,876.611768402248
8142,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,CC-2B,offsite,2,,,,,,PHAARU - JUNEFF,,,N,,,,,,,0.062130245645021,492.84375,154.695983381817
8143,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,POWx,,U,,WC-2,visual,2,,,,,,TYPLAT - JUNEFF,,,N,,,,,,,0.5678448005762,5103.046875,1540.72630535728
8144,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-1D,offsite,2,,,,,,JUNEFF - AGRTEN,,,N,,,,,,,0.269618287921568,2139.25,618.6581091975
8145,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PFO,,U,,SSR-1C,offsite,2,,,,,,FRALAT - POPTRI / JUNEFF - AGRTEN,,,N,,,,DET #97-0385,,,0.537589774199813,4265.03125,1242.65017061873
8146,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-45B,onsite,2,,,,,,PHAARU - ECHCRU,,,N,,,,,,,0.320233209413211,2540.890625,747.897012413549
8147,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-3G,offsite,2,,,,,,SCIMIC - JUNEFF,,,N,,,,,,,0.554552893377237,4398.8046875,1268.86215092429
8148,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-3H,visual,2,,,,,,HOLLAN - JUNEFF,,,N,,,,,,,0.657414436540296,5214.171875,1539.47376903247
8149,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SBC-1A,offsite,2,,,,,,PHAARU - AGRSTO,,,N,,,,,,,0.113227776868313,898.0546875,271.212094726055
8150,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, R3",,U,,SBC-1B,onsite,2,,,,,,POPTRI - FRALAT / CRADOU / PHAARU - JUNEFF,,,N,,,,,,,0.380535454753827,3018.453125,889.212173436803
8151,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,R3,,U,,AC-10A,offsite,2,,,,,,ALNRUB / SOLDUL / AGRSTO - RANREP,,,N,,,,,,,0.262513507744167,2082.140625,627.201132685324
8152,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"R3, PEM",,U,,AC-3F,offsite,2,,,,,,ALNRUB / SOLDUL / JUNEFF - HOLLAN,,,Y,,,,DET #96-0032,,,0.664559434294201,5271.4765625,1666.34307614338
8153,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"R3, PEM",,U,,CC-5A,offsite,2,,,,,,ALNRUB - FRALAT / ALNRUB - FRALAT / PHAARU - HOLLAN,,,Y,,,,,,,0.289802174033497,2298.8828125,680.698696408948
8154,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, R3",,U,,SSR-7E,onsite,2,,,,,,PHAARU,,,N,,,,,,,0.474725780387275,3765.9765625,1001.16241124733
8155,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,R3,,U,,AC-2A,offsite,2,,,,,,ALNRUB - FRALAT / AGRSTO - RANREP,,,N,,,,,,,0.328035693517052,2601.53125,804.613624644804
8156,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"R3, PEM",,U,,AC-1A,onsite,2,,,,,,ALNRUB - POPTRI / SOLDUL / OENSAR - LYSAME,,,Y,,,,,,,1.85431479640044,14701.640625,3463.63264671278
8157,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"R3, PEM",,U,,CC-5B,onsite,2,,,,,,ALNRUB - FRALAT / ALNRUB - FRALAT / SOLDUL / PHAARU - HOLLAN,,,Y,,,,,,,0.343920681673281,2728.140625,817.859550278451
8158,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PSS,,U,,SSR-50,onsite,2,,,,,,SALSIT / SCIMIC - POLLAP,,,Y,,,,,,,0.375117555648272,2977.234375,437.248324953708
8159,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-3D,onsite,2,,,,,,JUNEFF - SCIMIC,,,N,,,,,,,0.278240310515575,2206.6796875,701.6540137289
8160,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, R3",,U,,AC-10B,offsite,2,,,,,,SALIX / SOLDUL / AGRSTO - RANREP,,,N,,,,,,,0.0808218258758795,641.0546875,193.223765954605
8161,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, R3",,U,,AC-10B,offsite,2,,,,,,SALIX / SOLDUL / AGRSTO - RANREP,,,N,,,,,,,0.061642164845085,488.96875,112.029892392766
8162,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, R3",,U,,SSR-10B,visual,2,,,,,,PHAARU,,,N,,,,,,,0.315398157524464,2502.203125,693.580673119139
8163,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, R3",,U,,SSR-10B,visual,2,,,,,,PHAARU,,,N,,,,,,,0.0218594078946003,173.421875,92.4109404932006
8164,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, PSS",,U,,SSR-48C,onsite,2,,,,,,SALSIT - SALLAS / LEEORY - TYPLAT,,,N,,,,,,,0.468179099503526,3715.03125,357.866082801685
8165,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,"PEM, PSS",,U,,SSR-48C,visual,2,,,,,,SALSIT - SALLAS / LEEORY - TYPLAT,,,N,,,,,,,0.0276498216045277,219.3984375,63.9869995058833
8166,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-8,offsite,2,,,,,,HOLLAN - AGRTEN,,,N,,,,DET #96-0615,,,0.0581602572764882,461.3984375,139.473344194651
8167,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-8,offsite,2,,,,,,HOLLAN - AGRTEN,,,N,,,,DET #96-0615,,,0.0629144408344225,499.0859375,171.600663751108
8168,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-8,offsite,2,,,,,,HOLLAN - AGRTEN,,,N,,,,DET #96-0615,,,0.0453094463139378,359.4375,178.317645018843
8169,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-8,offsite,2,,,,,,HOLLAN - AGRTEN,,,N,,,,DET #96-0615,,,0.0259973390397291,206.2421875,120.759850168348
8170,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,PEM,,U,,SSR-8,offsite,2,,,,,,HOLLAN - AGRTEN,,,N,,,,DET #96-0615,,,0.331958336276505,2633.484375,350.825779298248
8171,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,R4,,U,,WC-3D,onsite,2,,,,,,ALNRUB / LYSAME - PHAARU,,,Y,,,,,,,0.170037573502104,1349.4453125,447.831013482134
8172,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,R4,,U,,WC-3D,visual,2,,,,,,ALNRUB / LYSAME - PHAARU,,,Y,,,,,,,0.089936218042051,713.765625,227.975470674171
8173,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,R4,,U,,WC-3E,offsite,2,,,,,,N,,,N,,,,,,,0.127226532173441,1009.578125,361.454632392639
8174,Sweet Home,1999 - 2000,"Pacific Habitat Services, Inc., June 2000",,,R4,,U,,WC-3E,offsite,2,,,,,,N,,,N,,,,,,,0.316264629129361,2509.8203125,743.315863200338
8175,Talent,1997,"Jackson County GIS Services, May 1997",,,PUBx,,U,,23SE2,onsite,2,,,,,,N,,,Y,,,,,,,0.53538299036162,3953.90625,429.691523547619
