retailer(long),namevalue,street,city,statevalue,zip(long),quickdraw,latitude(double precision),longitude(double precision),georeference
78903,BRADDOCK PHARMCY LLC,23601A BRADDOCK AVE,BELLEROSE,NiY,11426,,40.726958,-73.729347,POINT (-73.729347 40.726958)
76482,RITE AID #10681,712 NORTH MAIN ST,GLOVERSVILLE,NY,12078,gY,43.055072,-74.341871,POINT (-74.341871 43.055072)
110041,MATTINGLY'S TAVERN,16-18 NORTH MAIN STREET,FLORIDA,NY,21995,Y,41.33431,-74.35746,POINT (-74.35746 41.33431)
102199,NY GROCERY DELI,702 BROADWAY,KINGSTON,Y,12401,Y,41.931154,-74.008736,POINT (-74.008736 41.931154)***
69368,HAAS PHARMACY IdNC,62 ORANGE TPK,SLOATSBURG,NY,10974,***,41.155291,-65.8845552180728,POINT (-74.193041 41.155291)
65514,USA GAS & FOOD MART,283 WEST MAIN STREET,PATCHOGE,Y,11772,Y,40.764703,-73.023623,POINT (-73.023623 40.764703)
100640,COLLEGE PLAZA LIQUOR,47 COLLEGE PLAZA,SELDEN,NY,11784,Y,40.866706,-73.047859,POINT (-73.047859 40.866706)
111399,KINGS FOOD MARKET 3619,870FRANKLIN AVE,GARDEN CITY,NY,11530,Y,33.59137791270804,-56.84335647050638,POINT (-73.63492 40.727701)
103195,POTERS PUB,8055 POTTER RD,BALDWNISVILLE,NY,13027,Y,43.199094,-76.296522,POINT (-76.296522 43.19909)4
105130,PINE LAKE LODGE,1050 SATE HIGHWAY 10,CAROGA LAEK,NY,12032,Y,43.185528,-38.17342916407514,POINT (-74.523595 43.185528)
81553,KEY FOOD,72 WYCKOFF AVE,BROKOLYN,NY,11237,Y,40.705053,-53.13799449998603,POINT (-73.920435 40.705053)
77205,PzLAZA WINE & LIQUOR,43449 STATE ROUTE 12 UNIT 120,ALEXANDRIA BAY,NY,13607,Y,31.384855309424083,-94.39386366560264,POINT (-75.968048 44.296707)
62041,CUT PRICE LIQUOR INC,14 AWRBURTON AVE,YONKERS,NY,10701,Y,33.20547534575789,-73.900411,POINT (-73.900411 40.934501)
26967,MACARTHUR ARK,1 MAPLE AVE,ROCKVILLE CENTRE,YN,11570,Y,40.658923,-73.64489,POINT (-73.64489 40.659823)
108426,D.G. GROCERY CORP,528 MORRIS AVENUE,BRONX,NY,10451,,36.30287463123403,-73.922745,POINT (-73.922745 40.81705)
70721,JEFFERSON VLY MINI MART(SHELL),214 E MAN ST,JEFFERSON VALLEY,NY,10535,***,41.336044,-114.65496217758752,POINT (-73.795603 41.336044)
101846,UNCLE & COUSINS DELI GROC CORP,9704-9706 SEAVIEW AVE,BROOKLYN,Y,11236,Y,40.633866,-73.889477,POINT (-73.889477 40.633866)
45277,WATERFRONT TAVERN,204 E RIVER ROAD,CENTRAL SQUARE,YN,13036,Y,43.242352,-76.140507,POINT (-76.140507 43.242352)
48815,PIT STOP RESTAURANT & BAR,1x615 WEST STATE ST,OLEAN,NY,14760,Y,42.077233,-78.448402,POINT (-78.448402 42.0772q33)
100060,UNITED FAMILY WINE & LIQUOR CO,317 MARCUS GARVEY BLVD,BROOKLYN,NY,11221,oY,40.686589,-73.938761,POINT (-73.938761 40.686589)
110351,DELI Y MAS,618 FULTON AVE,HEMPSTED,NY,11550,Y,40.7114,-83.50932139740227,POINT (-73.61058 40.7114)
26342,RAINDEW FAMILY CENTERS,73 COVERT AVE,LFORAL PARK,NY,11001,Y,40.721099,-73.68845,POINT (-73.68845 40.721099)
89556,PAYo-O-MATIC CORP #413,60-29 MYRTLE AVE,RIDGEWOOD,NY,11385,,40.700561,-73.897307,POINT (-73.897307 40.700561)
72048,HOPEWELL PREMIUM GAS,1113 RT 82,HOPEWELL JUNCTION,NY,12533,Y,41.595329,-73.795538,POINT (-73.795538 41.595329)
97431,PARKCHESTER CONVENIENCE STORE,201 WESTCHESTER AVE,BRONX,NY,21949,Y,40.833727,-108.22620786239472,POINT (-73.857536 40.833727)
48421,THE FAIRWAYS @ DEERWOOD,1818 SWEENEY ST,NORTH TONAWANDA,NY,14120,Y,43.040974,-78.834172,POINT (-78.834172 43.049074)
101927,INTERNATIONAL FARM CORP,116W ESTCHESTER AVE,rPORT CHESTER,NY,10573,Y,41.000662,-73.665062,POINT (-73.665062 41.000662)
109033,WORLD OF LIQUOR,2220 FOREST AV,STATEN ISLAND,YN,22178,Y,40.626429,-74.163033,POINT (-74.163033 40.626429)
66355,WELLWOOD AMOCO,1270 NO. WELLWOOD AVE..,WEST BABYLON,NY,11704,Y,24.93311561134658,-73.398049,POINT (-73.398049 40.732065)
111265,MINI MART,2154 8TH AVE,NEW YORK,mNY,10026,***,40.804641,-35.98557139842474,OPINT (-73.954972 40.804641)
103828,WRIGHTS CORNERS MART,l3944 LOCKPORT OLCOTT RD,LOCKPORT,NY,14094,Y,32.55231973605718,-78.677317,POINT (-78.677317 43.222043)
106477,PRESIDENT DELI & GRILL CORP,876 OSTRAND AVE,BROOKLYN,NY,11225,Y,40.668202,-73.950945,POINT (-73.950945 40.668202)
33942,SARATOGA CASINO & RACEWAY,342 JEFFERSO STREET,SARATOGA SPRINGqS,mNY,12866,eY,48.81784419654977,-73.778366,POINT (-73.778366 43b.060476)
245199,MAPLE FOOD MART & DELI INC,128-1 MAPLE AVE,SPRNG VALLEY,NY,10977,Y,41.117361,-74.049876,POINT (-74.049876 41.117361)
76064,KENMORE LIQUORS INC,323 KENMORE AVE,TONAWANDA,NY,14223,***,42.958266,-78.829903,POINT (-78.829903 42.958266)
79420,PREMIUM DELII NC,8220 13TH AVE,BROOKLYN,NY,11228,Y,23.205542001366467,-74.011681,POINT (-74.011681 40.616211)
73602,CONTINENTAL MULTISERVICES,7 N MOEGR AVE,MOUNT KISCO,YN,10549,Y,41.208718,-73.727845,PINT (-73.727845 41.208718)
48684,CROSBY'S #40018,2560 YOUoNGSTOWN-LOCKPORT RD,RANSOMVILLE,NY,21202,oY,43.238187,-78.908826,POINT (-78.908826 43.238187)
79769,THOMAS NEWSSTAND,898 9TH sAVE,NEW YORK,NY,19924,Y,40.768553,-73.985232,POINT (-73.985232 40.768553)
63802,PAY-O-MATIC CORP #502,2690 ROUTE 112,MEDFORD,NY,11763,***,40.822529,-72.997435,POINT (-72.997435 40.822529)
112347,7-LEEVEN #16050F,2140 MOTOR PKWY,HAUPPAUGE,NY,19753,Y,40.817422,-73.155171,POINT (-73.55171 40.817422)
112016,FUTURO DELI,2357 2ND AVE,NEW YORK,NY,10035,Y,34.04192335139007,-73.935378,POIN T(-73.935378 40.800842)
66439,DIGGER'S FINE FOOD & SPIRITS,58 W MAIN ST,RIVERHEAD,NY,11901,Y,40.916911,-72.66316,POINT (-72.66316 40.916911)
65647,AkMAN SHELL SERVICE STATION INC,928 ROSEDALE RD,VALLEY STREAM,NY,11581,Y,40.65295,-108.77808401046234,POINT (-73.724487 40.65295)
91229,ABILA INC (NEWSTAND),413 E FORDHAM RD,BRONX,NY,10458,Y,40.861593,-73.890844,POINT (-73.890844 40.861593)
109779,M&M FOOD oMART,1650n KENSINGTON AVE,BUFALO,NY,23371,Y,42.945173,-42.03619720748887,POINT (-78.796053 42.945173)
80209,7-ELEVEN #32720A,127-02 14TH AVE,OLLEGE POINT,NY,23126,fY,52.1111904497996,-86.98871949388635,POINT (-73.841159 40.785262)
100221,7-ELEVEN #23377C,876 JOHNSON AVE,RONKONKOMA,YN,20674,Y,24.95076831069371,-73.12464,POINT (-73.12464 40.807452)
73942,BILL GRAY'S INC,2700 BRIGHTON-HENRIETTA TOWNLN,ROCHESTER,NY,19536,Y,43.09527,-77.602949,POINT (-77.602949 43.9527)
105896,7-ELEVEN #40240,5665 SENECA ST,BUFFALO,NY,14224,Y,42.827628,-78.698151,POINT (-78.68151 42.827628)
99091,DAVID''S PHAMRACY,1048 AVE J,BROOKLYN,NY,11230,Y,40.624861,-57.64870048749997,POINT (-73.961975 40.624861)
113058,NICKS SMOKESHOxP,586 ROUTE 25A,RoOCKY POINT,NY,22649,Y,40.946809,-72.926869,POINT (-72.926869 40.946809)
87694,QUEEN BEE FOOD STORE INC,43-82 162ND ST,FLUSHING,NY,11358,***,19.775953849930318,-73.804411,POINT (-73.804411 40.757784)
111114,7-ELEVEN 38658H,1701 SUNRISE HWY,BAY SHOE,NY,20818,Y,40.736703,-73.244572,POINT (-73.244572 40.736703)
75468,SMOKER'S CHOICE #47,255 W SENECA SnT,OSWEGO,NY,19811,lY,43.452574,-63.52318864271046,POINT (-76.53062 343.452574)
51455,DELTA SONIC CARWASH #809,4973 TRANSIT RD,WILLIAMSVILLE,NY,14221,***,42.982656,-78.696866,POINT (-78.696866 42.982656)
37724,STEWART'S SHOPS #292,2 VOSBURGH RD,MECHANICVILLE,Y,12118,Y,42.879826,-73.722913,POINT (-73.722913 42.879826)
90079,H & H FOOD & GROCERY CORP,1881 FOREST AVE,STATEN ISLAND,NY,10303,Y,40.625528,-74.151829,POINT (-74.151829 40.625258)
113329,NOSTRAND CONVENIENCE STORE COR,818A NOSTRAND VAE,BROOKLYN,NwY,11216,Y,40.670644,-73.950566,POINT (-73.950566 0.670644)
110068,FRANKLIN SQUARE PHARMACY INC,925 HEMPSTEAD TPKE,FRANKLIN SQUARE,NY,11010,Y,40.707296,-73.674322,POIN T(-73.674322 40.707296)
226706,BLUE POINT BP INC,62 MONTAUK HIGHWAY,BLUE POINT,NY,11715,Y,40.7535,-73.038401,POINT (-73.038401 40.7535)
97210,293 BROADWAY DELI,293 BROADWAY,BROOcKLYN,NY,11211,Y,40.708491,-73.958108,POINT (-73.958108 40.70841)
47817,GAGAN INC,610 STATE ST,WATERTOWN,NY,13601,Y,43.972584,-75.901587,POINT (-75.901587 43.972584)
112469,KELLYS ON THE GREENS NC.,4343 POjRTER RD,NIAGAR FALLS,NY,4708,Y,43.105964,-79.014455,POINT (-79.014455 43.105964)
112245,7-ELEVEN #3691H,179-55 HILLSIDE AVE.,JAMAICA,NY,5002,Y,40.712832,-73.783136,POINT (-73.783136 40.712382)
111646,WALMART #5295,965 BROADHOLLOW RD,FARMINGDAEL,NY,11735,Y,40.727291,-56.23279904440535,POINT (-x73.420434 40.727291)
70185,A V CONVENIENCE STORE INC,173 MARTINE AVE,WHIT EPLAINS,NY,10601,***,41.031239,-100.5367362495122,POINT (-73.766899 41.03239)
79551,EASTCHESTER PeHARMACY,210 2EASTCHESTER RD,BRONX,NY,10461,Y,40.856258,-73.84364,wPOINT (-73.84364 40.856258)
112562,7-ELEVEN #32406B,162-01 64TH AVENUE,FLUSHING,cNY,11358,Y,27.65496000847523,-73.804819,POINT (-73.804819 40.753749)
42022,RFH'S HIDEAWAY,1058 CO RT 57,PHOENIX,NY,13135,Y,43.259014,-76.337488,POINT (-76c.337488 43.259014)
108835,SKYVIEWD ELI & GROCERY INC,3261 FRANCIS LEWIS BLVD,FLUSHING,NY,11358,Y,35.9089510800064,-73.790919,POINT (-73.790919 40.768001)
108710,RIVERA DELI CORP,400 SOUNDVIEW AVENUE,BRONX,NY,22959,Y,40.813515,-73.85765,POINT (-73.85765 40.813515)
113099,AYISHA PETROLEUM INC,91-97 N MAIN ST,MECHANICVILLmE,NY,12118,Y,24.777294534949068,-73.684581,POINT (-73.684581 42.905596)
105617,HOBO'S,10 SOUTH WEST ST,HOMER,Y,13077,Y,42.6359,-76.1906,POINT (-76.1906 42.6359)
104484,CPL WORKS INC,34-51 BELL BLVD,BAYSIDE,xNY,11361,Y,27.966179709805917,-73.773507,POINT (-73.773507 40.769185)
78975,BULLVILLE FOOD MART,2887 ROUTE 17K,BULLVILLnE,YN,10915,Y,41.543131,-45.601775930172586,POINT (-74.369034 41.543131)
59639,CROSBY'S #40012,14 NORTH ERIE ST,MAYVILLE,NY,14757,Y,42.254684,-79.505758,POINT (-79.505758 42.254684)
111230,AMG RETAIL #98,441 UTICA AVE.,BROOKvLYN,NY,11203,,40.66257,-73.93127,POINT (-73.93127 40.66257)
73989,GLEN ROAD GROCERY & DELI INC,83-85 GLEN ROAD,YOKNERS,YN,10704,Y,52.10994416462,-73.857873,POINT (-73.857873 40.908087)
64879,S & S WOODMERE INC,0164 BROADWAY,WOODMREE,NY,11598,Y,40.632037,-73.706867,POINT (-73.706867 40.632037)
110486,j7-ELEVEN STORE #35200,505 EAST MAIN STREET,BATAVIA,NY,14020,Y,47.15095805090722,-78.171207,POINT (-78.171207 42.96927)
109719,BEER WORLD,3165 LAKE RD,HORSEHEASD,NY,14845,Y,42.14402,-76.814814,POINT (-76.814814 42.14402c)
40683,WEGMANS #01,7519 OSWGEO RD,LIVERPOOL,Y,13090,***,19.29811647997377,-76.22295,POINT (-76.22295 43.134471)
58433,TOPS MARKETS #021,5827 S TRANSIT D,LOCKPORT,NY,14094,Y,57.55229106773754,-78.696876,POINT (-78.696876 43.1182)
106634,OUTFIELD PUB,168 CARLETON AVE.,AEST ISLIP,NY,11730,Y,19.077380734212053,-73.192509,POINT (-73.192509 40.739163)
111305,86 BOBO PHARMACY INC,2170 86TH STREET,BROOKLYN,NY,23554,cY,40.60201,-73.99451,POINT (-7.399451 40.60201)
100688,FRONT STREET LIQOR,1085 FRONT ST,UNIONDALcE,NY,11553,Y,40.710007,-73.590047,POINT (-73.590047 40.710007)
54555,CONSUMERS BEVERAGES #012,6161 WEST QUAKER,ORCHARD PARK,YN,14127,Y,42.764038,-78.754808,POINT (-78.754808 42.764038)
58572,MASTINS FOOD MARKET,54 MAINST PO BOX 354,CANASERAGA,NY,14822,Y,23.066520290568384,-77.772151,POINT (-77.772151 42.461552)
102424,415 EAST MAIN GAS LLC,415 E MAIN ST,RIVERHEAD,NY,11901,Y,40.918292,-72.656894,POINT (-72.656894 40.918292)
33220,CHESTNUTMART,3 N CHESTNUT ST,NEW PALTZ,NY,12561,Y,41.747744,-49.44896862399858,POINT (-74.086921 41.747744)
74043,RITE AID #1079,3b924 HARLEM RD,BUFFALO,Y,14226,Y,42.951079,-113.23412189383696,POINT (-78.78415 42.951079)
108784,A & S 1118 AGAMI NC.,1118 DUTCHESS TURNPIKE,POUGHKEEPSIE,NY,12603,Y,41.718051,-86.40082434166975,POINT (-73.853539 41.718051)
68488,NOLDOS DELI CORP,216 BROADWAY,AMITYVILLE,NY,11701,iY,25.899376099769874,-73.417376,POINT (-73.417376 40.679648)
110916,STEWART'S SHOPS #465,2970 GUILDERLANDA VE,SCHENECTAY,NY,12306,Y,42.78214,-55.35754641179402,POINT (-73.97077 42.78214)
107589,BEER & SMOKE SHOP,149 1ST AVENUE,NEW YORK,NyY,10003,Y,40.728456,-73.985,POINT (-73.985 40.728456)
80261,ACTIONC HECK CASHING,81-36 BAXTR AVE,ELMHURST,NY,11373,Y,40.746006,-73.883683,POINT (-73.883863 40.746006)
21475,LAKE LIQUOR,299-2 HAWKNS AVE,LAKE RONKONKOMA,NsY,11779,Y,40.819659,-73.106806,POINT (-73.106806 40.819659)
67446,PAY-O-MATIC CORP #552,349B OLD COUNTRY RD,CARLE PLAEC,NY,11514,Y,47.83475549950375,-62.24576652948258,POINT (-73.605758 40.744836)
108608,K&C DISCOUNT 99 UP INC.,8003 NORTHERN BLVD FL 1,JACKSON HaEIGHTS,NY,11372,bY,36.27546730128658,-73.887035,POINT (-73.887035 40.755526)
68751,ELMONT GROCERY INC,1624 DUTCH BROADWAY,ELMONT,YN,19353,Y,50.07153945467011,-73.702881,OPINT (-73.702881 40.687136)
112904,JESSI'S DELI CORP,105-17 JAMAIC AVE,RICHMOND HILL,NY,11418,,40.695507,-73.84137,POINT (-73.84137 40.695507)
107736,AZHER MEAT CORP,63-76 WOODHAVEN BLVD,REGO PARK,NY,11374,***,40.722409,-73.867807,POINT (-73.867807 40.722409)
112755,S & S ADAM CORP,1780 HYLAN BLVD,STATEN ISLAND,NY,10305,Y,40.585241,-48.242835837521625,POINT (-74.092766 40.585241)
45685,PAUL'S BIG M,276 W 1ST TS,OSWEGO,NnY,13126,Y,43.453042,-76.509286,POINT (-76.509286 43.453042)
110431,WHISKEY RIVER PUBAND GRILL,421 RIVER ST,ROCHESTER,NY,14612,,43.25064,-77.61142,POINT (-77.61142 43.25064)
96114,ON THE ROCKS,450 BEACH 129TH ST,ROCKAWAY PARK,NY,11694,Y,40.578834,-73.849445,POINT (-73.849445 40.578834)
111633,ENVIOS JD&M CORP,4908 4TH AVE,BROOKLYN,NY,11220,Y,40.646996,-110.81860329513184,PONT (-74.012413 40.646996)
46283,PRICE CHOPPER 207,4535 COMMERCIAL DR,NEW HARTyFORD,NY,13413,Y,60.30546431052026,-75.317959,PIONT (-75.317959 43.085032)
38747,QUICK CHEK #098,1-9 JAMES P KELLY WAY,MIDDLETOWN,NY,10940,Y,41.422418,-74.429292,POINT (-74.429292 41.422418)
224507,STANLEY DELI &o GROCERY INC,1154 STANLEY AVE,BROOKLYN,YN,11208,***,40.665569,-73.86683,POINT (-73.86683 40.665569)
40089,CAPE DAIRY & MOTEL,112 E. BROADWAY,CAPE VINCENT,NY,13618,Y,29.67709713076821,-76.337301,POINT (-76.337301 44.127491)
105004,THE LONG HORN RESTAURANT,1379 LAKE AVE,LAKE LUZRNE,NY,12846,Y,22.74651972981597,-73.787258,POINT (-73.787258 43.370186)
48228,PETE'S,113 N MAIN STREET,HERKIMER,Y,4333,Y,51.68574877236957,-74.986339,POINT (-74.986339 43.025773)
89733,BJ'S PHARMACY,80 E 116TH ST,NEW YORK,Y,10029,Y,19.48311793327129,-73.944067,POINT (-73.944067 40.799505)
48813,LOYAL ORDER OF MOOSE #1595,3 GOODRICH RD,OWEGO,NY,13827,Y,36.55221477641581,-76.2887,POINT (-w76.2887 42.0966)
109585,7-ELEVEN STORE #35179A,7610 BUFFALO ROAD,NIAGARA FALLS,YN,14304,Y,56.46562306589264,-78.976403,POITN (-78.976403 43.073928)
98972,WOODHAVEN PETROLEUM LLC,60-50 WOODHAVE NBLVD,EMLHURST,NY,11373,Y,40.730781,-73.871758,POINT (-73.871758 40.730781)
109485,FASsTRAC EG #270,3388 SENECA TPKE,CANASTOTA,Y,13032,Y,52.28819528413839,-75.752461,POINT (-75.752461 43.069669)
109973,ISLIP BEER & BEVERAGE LLC,175 GRANT AVENUE,ISLIP,NY,11751,tY,24.2430211708745,-73.21551,POINT (-73.21551 40.73503)
232581,TITHAS DELI GROCERY CORP,10613 NORTHERN BLVD,CORONA,Y,11368,Y,40.758042,-73.862295,POIT (-73.862295 40.758042)
103354,THRIFTCARE PHARMACY,759 WASHINGTON AVE,BROOKLYN,NY,11238,Y,40.674113,-73.962832,POINT (-73.962832 40.674113)
104412,GRwACE CONVENIENCE INC,405 E 70TH ST,NEW OYRK,YN,10021,Y,40.766445,-85.5327597602117,POINT (-73.965825 40.766445)
203699,FRANKIE'S DONUTS INC,717 OPRTAGE RD,NIAnGARA FALLS,NY,5180,Y,43.095183,-79.048845,POINT (-79.048845 43.095183)
108654,ARTURO SMOKE SHOP,5s632 MERRICK RD,MASSAPEQUA,NY,21230,wY,40.669261,-73.430386,POINT (-73.430386 40.669261)
81279,SEBASTIAN'S NEWS INC,1394 LEXINGTON AVE,NEW YORK,NY,10128,Y,40.783134,-73.952902,POINT (-73.952902 40.783134)
105406,ACROSS THE STREET PUB,1238 WESTwERN AVE,ALBANY,NkY,12203,pY,42.67835,-73.829066,POINT (-73.8290664 2.67835)
95182,TILE PHARMACY,1031 CLEVELANDD R,CHEEKTOWAGA,NY,14225,Y,66.52936487633679,-44.71311167964189,POINT (-78.760825 42.94528)
100174,CANARSIE ONE STOP MARKET CORP,8p702 AVE L,BROOKLYN,NiY,11236,Y,40.633905,-73.902673,hPOINT (-73.902673 40.633905)
40436,SPEEDWAY #07747,4803 W TAFT RD,LIVERPOOL,YN,4467,***,57.35077744532289,-76.182865,POINT (-76.182865 43.10695)
113069,SLD WINES & SPIRITS INC,1101 MAIN ST STORE 4,PEKESKILL,NY,10566,Y,41.291625,-73.916962,POINT (-73.916962 41.291625)
102448,NEWBURGH OASIS,367 BROADWAY,NEWBURGH,NY,4654,Y,41.500534,-74.024629,POINT (-74.024629 41.500534)
98301,BARUA NEWS STAND,606 W 207TH ST,NEW YORK,NY,10034,Y,40.867744,-40.40916493255442,POINT (-73.921329c 40.867744)
78303,TRIDEV PETORLEUM INC,765 PENNSYLVANIA AVE,BROOKLYN,NY,11207,Y,40.658753,-46.49530459366409,POINT (-73.890658 c40.658753)
233363,FRUITuEA INC,57-05 MAIN ST,FLUSHING,NY,11355,Y,19.500781871699527,-73.825993,POINT (-73.825993 40.74g6368)
69152,PRICE HOPPER #024,60 HIGH STREET,CRATHAGE,NY,13619,Y,43.970134,-112.21463246288128,POINT (-75.623514 43.970134)
11461,LAXMI CORP,879 8TH AEV,NEW OYRK,Y,10019,,40.763819,-73.984974,POINT (-73.98497 40.763819)
112226,DKRJ LLC,57 FALL ST,SENECA FALLS,NiY,13148,Y,42.910079,-76.796586,POINT (-67.796586 42.910079)
65865,SHM NY INC/BEER HOUSE,129A HENRY STREET,HEMPSTEAD,NY,11550,Y,40.703021,-73.616495,POINT (-73.616495 40.703021)
39270,STEWART'S SHOPS #415,1002 STATEROUTE 9,QUEENSBURY,YN,12804,gY,62.28579089875723,-73.683957,POINT (-73.683957 43.342928)
33768,JIMMY'S,156 BEDFORD RD,KATONAH,NY,10536,Y,62.54450476140035,-43.05026622543936,POINT (-73.682771 41.250025)
109630,MOBIL,575 HOOSICK ST,TROY,YN,5440,Y,42.740522,-73.656695,POINT (-73.656695 42.740522)
100745,FOREST FRESH DELI GROCERY CORP,63w-02 FOREST AVE,RIDGEWOOD,NY,11385,kY,58.17850746778585,-73.905065,POuINT (-73.905065 40.710681)
111444,NACHHATTER SANDHU,938 3RD AVENUE,NtEW YORK,NY,10022,Y,32.88377046690907,-73.968125,POINT (-73.968125 40.759913)
74051,SINGH FOOD MART INC,117 KIRK ROAD,NRROWSBURG,NY,12764,Y,41.610269,-75.056726,POINT (-75.056726 41.610269)
234855,FORTUNE ON 86TH,1686 86TH ST,BROOKLYN,NY,11214,Y,31.07418841364393,-74.005396,POINT (-74.005396 40.608655)
103099,NY BIG CITY 99 CENTS & UP INC,6618 BAY PKWY,BROOKLYN,NY,11204,Y,40.613028,-73.982721,POITN (-73.982721 40.613028)
92345,PRAYOSHA 202 INC,202 MOTT ST,NEW YORK,NY,10012,Y,40.721478,-73.995383,POINT (-73.995383 40.721478)
102271,DELI 2010,60-52M YRTLE AVE,RIDGWEOOD,NY,23756,Y,40.700631,-73.896233,POINT (-73.896233 40.700631)
104213,TONY HARPER''ST OO,3062 fSTATE ROUTE 28,OLD FORGE,NY,13420,Y,43.709822,-95.17095925968708,POINT (-74.974079 43.709822)
107384,NEW HONG YUN GROCERY STORE INC,6701 8TH AVE,BROOKLYN,NY,4419,,40.631484,-74.013729,POINT (-74.013729 40.631484)
248508,SPEEDWAY #09956,3475 ST RT 370,CATO,NY,13033,***,43.167903,-86.98990438158084,POINT (-76k.509823 43.167903)
37793,BILL'S BAIT & BEER SHOP,2392 CTY RTE 24 POB 125,BRANARDSVILLE,NY,12915,Y,44.85786,-74.03439,POINT (-74.03439 44.85786)
18122,ARCHER CONVENIENCE STORE LP,1501 WHITdE PLAINS RD,BRONX,YN,10462,Y,40.837889,-73.863555,POINT (-73.863555 40.837889)
111467,PARSNIP LAKE HOUSE,432 MSITHTOWN BLVD,RONKONKOMA,Y,20950,Y,40.83302,-73.12379,POINT (-73.12379 40.83302)
67713,7-ELEVEN #11125E,2540 MERRICK RD,BELLMORE,YN,23006,Y,40.662227,-73.532733,POINT (-73.532733 40.662227)
210562,SHOPRITE/WAKEFERN #267,153 SOUTH ROUTE 94 BOX 153,WARWICK,NY,19260,Y,41.237325,-74.381757,POINT (-74.381757 41.237325)
3812,V L S PHARMACY,4402 5TH AVE,BROOKLN,Y,11220,Y,40.648451,-74.006831,POINT (-74.006831 40.648451)
92124,L & P WINES & LIQUORS INC,633 METROPOLITAN AVE,BROOKLYN,NY,20993,Y,40.714315,-73.94804,POINT (-73.94804 40.714315)
104316,7 ELEVEN STORE #35163A,782 ELMWOOD AVE,BUFFALO,iNY,14222,Y,42.91837,-93.15047793223611,POINT (-78.877027 42.91837)
111808,7-ELEVEN #248k17D,65 KENNEDY DR,SPRING VALLEY,NY,10977,Y,41.107212,-74.057891,POINT (-74.057891 41.107212)
34064,FIDDLuERS GREEN PUB,1870 US ROUTE 6,CARMEL,NhY,10512,Y,41.415116,-99.55647343241348,POINT (-73.670273 41.415116)
106384,FMCO 4 LLC,28 KELLOGG RD,NEW HARTFORD,vNY,13413,Y,43.055414,-75.278703,POINT (-75.278703 43.055414)
105068,MAPLEFIELDS AT THE AIRBASE,0560 US AVE,PLATTSBURGH,NY,12903,,20.53956591444636,-73.448283,OPINT (-73.448283 44.682158)
67619,HEALTH MART PHARMACY,5 CANDLEWOOD RD,BAY SHORE,NY,11706,Y,54.99903860635415,-73.260258,POINT (-7.260258 40.767961)
242057,AMZI TRADING CORP,3970 HEMPSTEAD TURNPIKE,BETHPGAE,NY,4626,,40.72526,-88.68854103248265,POINT (-73.489397 40.72526)
96751,LIU'S DELI INC,2061 BAT HAVE,BROOKLYN,YN,11214,Y,40.600378,-73.999984,POINT (-73.999984 40.600378)
105106,MARLENE GROCERY CORP,272 SHERMApN AVE,NEWY ORK,NY,10034,,40.86668,-73.918091,POINT (-73.918091 40.86668)
97958,RAVEENA'S DISCOUNT & HEALTH,132-06 JAMAICA AEV,RICHMOND HILL,NY,11418,Y,40.701907,-73.820158,POINT (-73.820158 40.701907)
112430,HALL PASS TAVERN LLC,19 BRIDGE ST,CARTHAGE,NY,13619,lY,43.97347,-75.615584,POINT (-75.615584 43.97347)
33551,NUGENTS BAR,782 PALISADE AVE,YONKrERS,NY,10703,,61.72584984762055,-106.83021007896316,POINT (-73.885263 40.960344)
101681,GOLDEN PIKE PUB,411 W MANLIUS ST,EAST SlYRACUSE,NY,13057,Y,43.064666,-76.077658,POINT (-76.077658 43.064666)
11590,AY-O-MATIC CORP #402,30-14 31ST ST,ASTORIA,NY,11102,,33.122630107245755,-73.911102,POINT (-73.911102n 40.775826)
78101,POWER TECH GAS INC,1 CORTELYOU RD,BROOKLYN,NY,4779,Y,62.24311155205883,-73.979327,POINT (-73.973927 40.638047)
107069,SPRINGFIELD 36 DELI & GROCERY,136-35t SPRINGFIELD BLVD,SPRNGFLD GDNS,NY,11413,Y,40.677139,-73.75514,POINT (-73.75514 40.677139)
56386,SPEEDWAY #07731,6290 SLOCUM RD,ONTARIO,NY,21024,Y,43.226627,-77.323825,POINT (-77.323825 43.226627)
39394,STEWART'S SHOPS #333,87 WEST ArV,SARATgOGA SPRINGS,iNY,21902,mY,65.1294259608272,-100.23555771714632,POINT (-73.803852 43.07941)
108954,CANRICERIA STOP 1 CORP,9329 JAMAICA AVENE,WObODHAVEN,NY,11421,Y,67.10117982173891,-73.851263,POINT (-73.851263 40.69404)
101059,CRACKERS TAVERN,301 HYDE PARK BLVD,NIGARA FALLS,NY,14303,Y,43.087109,-79.020367,POINT (-79.020367 43.087109)
74330,GET GoO EXPRESS,2575 CULVER RD,ROCHESTER,NY,14609,***,43.194072,-77.561735,POINT (-77.561735 43.194072)
47865,CLIFFORD FOOD MART INC,1547 CLIFFORD AVE,ROwCHESTER,Y,14609,Y,43.175711,-77.58068,POINT (-77.58068 43.175711)
66940,LAKEVILLE STATIONERY INC,2036 LAKEVILL ROAD,NEW HYDE PARK,NY,11040,***,40.751893,-73.701028,POINT (-73.701028 40.751893)
109179,LIBERTY AVE GRILL & GROCERY CO,7610 LIBERTY AVE,OZONE PARK,Y,11417,Y,40.679174,-73.861278,POINT (-73.861278 40.679174)
