X,Y,OBJECTID,MAP,MAP_NUMBER,SITE_NAME,PUBLIC_PRI,BOATING_MA,CAMPING,FIELD_SPOR,COURT_SPOR,GOLF,SWIMMING,TRAIL,PICNIC_PLA,SKIING,FIPS_CODE,DATE_,ALT_NAME,S_ADDRESS,S_TOWN,S_PHONE,CONTACT,ORGANIZ,CO_ADDRESS,CO_TOWN,CO_STATE,CO_ZIP,CO_PHONE,CO_FAX,OPERATOR,A_ARCHTARG,B_BASESOFT,C_BICYCL,D_BOATMTR,E_BOATNMTR,F_CAMP,G_FISH,H_FTSOCLAC,I_GOLF,J_HIKING,K_HISTIMP,L_HORSRID,M_HUNT,N_ICESKAT,O_INSKAT,P_MTRCYL,Q_MTBIKE,R_NATATTR,S_NATOBSER,T_ORGEVENT,U_PICNIC,V_SKIDOWN,W_SKICROSS,X_SKINSCUB,Y_SLIDE,Z_SNOWMOB,AA_SNOWSHO,AB_SWIMPOO,AC_SWIMLAK,AD_SWIMRIV,AE_TENNIS,AF_VOLLEY,AG_WALKJOG,AH_O1_YN,AH_OTHR1,AI_O2_YN,AI_OTHR2,ENTERPRISE,ENT_OTHR,ACREAGE,N_PARKSUM,N_PARKWIN,Q_WATACC,WATER_NM,Q_AMUSE,Q_NATRCENT,N_CARLAUND,N_PAVERAMP,N_GRAVRAMP,N_BOATSLIP,N_MOORING,N_DRYDOCK,Q_TRANSIEN,Q_PUMPING,Q_BOATRENT,N_TENTS,N_SHELTER,N_WINCABIN,N_VEHICLE,Q_SEWERAGE,N_ELECTRY,N_WATER,N_BOTH,Q_GROUP,Q_PRIM,Q_WINCAMP,TOTALFLDS,Q_BASEB,Q_SOFTB,Q_LITLEA,Q_SOCCR,Q_FOOTB,OTHFLD,TOTALCRTS,Q_TENNIS,Q_BASKET,Q_VOLLEY,OTHCRTS,Q_PICNIC,Q_PICSHEL,PLYGND,N_REGHOLES,N_PAR3HOLE,Q_DRIVING,Q_MINATURE,F_BEACH,N_OUTPOOLS,SKITYPE,N_DOWNHILL,N_LIFTS,Q_SNOWMAKE,N_XCSKI,M_TRLTOTAL,Q_HIKING,Q_BIKING,MOUNTBIK,Q_ATV,Q_SNOWMOBL,Q_XSKI,Q_HORSEBK,CNTYCODE,NAME
441333.41,67334.0500000007,2038,0,187C,COVERED BRIDGE,1, , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,3,BENNINGTON
477128.47,194615.91,2039,0,85H,HARWOOD UNION HIGH SCHOOL,1, , , , , , , , , , , , , , , , , , , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
477521.41,198142.33,2040,0,85J,DUXBURY COUNTRY STORE/CAMPGROUND,2, ,Y, , , , , , , , , , , , , ,KENNETH GRIFFITH III, ,RR2 BOX 1645,DUXBURY,VT,05676,802-244-8167, ,10, , , , , ,X, , , , , , , , , , , , , , , , , , , ,X, , , , , , , , , , , ,1, ,6,0,0, , , , ,0,0,0,0,0,0, , , ,200,0,0,16,Y,16,16,0,Y,Y, ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
477567.41,198376.0,2041,0,85L,LOTS O' BALLS MINIATURE GOLF,2, , , , ,Y, , ,Y, , , , , , , ,RANDOLPH BERNO, ,"RR 1, BOX 870",MORETOWN,VT,05676,802-244-5117, ,10, , , , , , , , ,X, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2,30,30, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , ,Y, , ,0,0, ,Y,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
478020.59,199215.130000001,2042,0,85I,AMISKI CROSS COUNTRY,2, , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
479295.16,202054.689999999,2043,0,85M,CROSSETT BROOK M.S.,1, , ,Y, , , , , , , , , , , , ,KEN PAIGE, ,RTE 100,WATERBURY,VT,05676,802-244-6100, ,7, ,X,X, , , , ,X, ,X, , , , , , ,X, , , , , ,X, ,X,X,X, , , , , ,X, , , , ,0, ,38,50,50, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,4,Y,Y, ,Y, , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
479858.06,203046.060000001,2044,0,85K,OLD DUXBURY ELEMENTARY,1, , , , , , , , , , , , , , , , , , , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
472108.75,201859.109999999,2045,0,85N,CAMELS HUMP TRAIL (MONROE TRAIL),1,Y,Y, , , , ,Y, , , , , , , , , ,FPR-ESSEX,111 WEST ST.,ESSEX,VT,05452,802-879-5677,244-5867,1, , , , , ,X,X, , ,H,X,X,X, , , ,X,X,X,X,X, ,X, , ,X,X, , ,X, , ,H, , , , ,13, ,23010,50,0,Y,WINOOSKI RIVER, , ,1,0,0,0,0,0, , , ,8,3,1,0, ,0,0,0,Y,Y,Y,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,46,Y, ,Y, ,Y,Y,Y,23,WASHINGTON
472726.0,206730.84,2046,0,85O,CAMEL'S HUMP TRAIL PARKING (COUCHING LION FARM),1, , , , , , ,Y, , , , , , , , ,LARS BOTZOJORNS,GREEN MOUNTAIN CLUB,RR 1 BOX 650,WATERBURY CTR.,VT,05677,244-7037,244-5867,8, , , , , , , , , ,H,X, ,X, , , , ,X,X, , , ,X, , ,X, , , , , , , , , , , ,7, ,1,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,5,Y, , , ,Y,Y, ,23,WASHINGTON
482093.84,198905.779999999,2047,0,86G,WARD F&W ACCESS,1,Y, , , , , , , , , , , , , , , ,FW-BARRE, , , , , , ,1, , , , ,X, ,X, , , , , , , , , , , , , , , , , , , , , , ,X, , , , , , , ,13, ,2.9,30,0,Y,MAD RIVER, , ,1,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
481045.19,197814.84,2048,0,86H,MAD RIVER STABLES,2, , , , , , , , , , , , , , , ,BETH PHALEN, ,RR1 BOX 90-7,WARREN,VT,05674,223-2359,583-1069,10, , , , , , , , , , , ,X, , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,10,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
494122.75,197760.720000001,2049,0,87W,WOODBURY COLLEGE,1, , , , , , , , , , , , , , , , , , , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
494317.44,197645.699999999,2050,0,87X,MONTPELIER NORTH BRANCH PARK,1, , , , , , ,Y, ,Y, , , , , , ,GEOFF BEYER, ,PARK COMMISSION,MONTPELIER,VT,05602,802-223-6770, ,3, , , , , , ,X, , ,X, , , , , , , ,X,X, , , ,X, ,X, ,X, , ,X, , ,X, , , , ,14, ,129,25,30,Y,NORTH BRANCH RIVER, ,Y,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,2,0,0, ,3,10,Y, , , , ,Y, ,23,WASHINGTON
494220.09,197433.33,2051,0,87N,ELM STREET POOL/RECREATION FIELD,1, , ,Y,Y, ,Y, ,Y, , , , , , , ,DON LORINOVICH,MONTPELIER REC DEPT.,58 BARRE ST.,MONTPELIER,VT,05602,802-223-5141,223-5654,3, ,H, , , , , ,H, , , , , , , , , , , ,H,H, , , , , , ,H, , ,H,H, , ,PLAYGROUND, ,BASKETBALL,3, ,0,47,20,Y, , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,5,Y,Y,Y,Y,Y,FIELD HOCKEY,6,Y,Y,Y, ,Y, ,Y,0,0, , ,0,1,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
493936.97,196459.949999999,2052,0,87O,HUBBARD PARK,1, , ,Y, , , ,Y,Y,Y, , , , , , ,GEOFF BEYER, ,22 CORSE ST,MONTPELIER,VT,05602,802-223-6770, ,3, ,X, , , , , ,X, ,X,X, , ,X, , , ,X,X, ,X, ,X, ,X, ,X, , , , , ,X, , , , ,14, ,187,60,30, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,1, ,Y,Y,Y, , ,0, , , , ,Y,Y, ,0,0, , ,0,0,2,0,0, ,4,10,Y, , , , ,Y, ,23,WASHINGTON
494459.06,195867.09,2053,0,87P,MAIN STREET MIDDLE SCHOOL,1, , ,Y,Y, , , , , , , , , , , ,THOMAS LEVER, ,MAIN STREET,MONTPELIER,VT,05602,223-3404, ,7, , , , , , , ,X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, ,2,35,25, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , ,Y,Y, ,0, ,Y, , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
494291.06,195481.380000001,2054,0,87U,UNION ELEMENTARY SCHOOL,2, , , , , , , , , , , , , , , ,DUNCAN TINGLE, ,PARK AVENUE,MONTPELIER,VT,05602,802-223-6343, ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
494047.72,195258.58,2055,0,87T,ST. MICHAEL'S COLLEGE,1, , , , , , , , , , , , , , , , , , , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
493982.59,195227.73,2056,0,87R,MONTPELIER RECREATION CENTER,1, , , , , , , , , , , , , , , ,DON LORINOVICH,MONTPELIER REC DEPT.,58 BARRE ST.,MONTPELIER,VT,05602,802-223-5141,223-5645,3, , , , , , , , , , , , , , , , , , , ,X, , , , , , , , , , , , , , ,BASKETBALL, ,GAME ROOM,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
494681.81,194929.550000001,2057,0,87V,VT. COLLEGE OF NORWICH UNIVERSITY,2, , , , , , , ,Y, , , , , , , ,BIZHAN YAHYAZADEN,NORWICH,COLLEGE ST,MONTPELIER,VT,05602,802-828-8731,828-8728,9, , , , , , , ,H, , , , , , , , , , , , ,H, , , , , , , , , ,H, ,H, , , , ,0, ,15,200,200, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , ,Y, , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
494260.22,194785.58,2058,0,87S,SALT SHED ICE ARENA,1, , , , , , , , , , , , , , , ,DIANE PETERSON,CENTRAL VERMONT SKATING ASSN.,P.O. BOX 1055,MONTPELIER,VT,05602,802-229-0590, ,8, , , , , , , , , , , , , ,X,X, , , , , , , , , , , , , , , , , , , , , , ,10, ,0.5,20,20, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
493040.0,195597.890000001,2059,0,87Q,MONTPELIER HIGH SCHOOL,1,Y, ,Y,Y, , , , , , , , , , , ,CHARLES PHILLIPS, ,5 HIGH SCHOOL DR.,MONTPELIER,VT,05602,802-223-6366, ,7,H,H,X, , , , ,H, , , , , , , , , , , ,H, , ,H, , , , , , , ,H, ,H, , , , ,11, ,10,300,200,Y,WINOOSKI RIVER, , ,1,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,6,Y,Y, ,Y,Y,TRACK,2,Y, , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
491932.88,194864.380000001,2060,0,87L,DOG RIVER F&W ACCESS,1, , , , , , , , , , , , , , , , ,FW-ROXBURY, , , , , , ,1, , , , , , ,X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13, ,1.4,0,0,Y,DOG RIVER, , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
491926.03,194898.66,2061,0,87M,DOG RIVER RECREATION FIELD,1, , ,Y, , , , ,Y, , , , , , , ,DON LORINOVICH,MONTPELIER REC DEPT.,58 BARRE ST.,MONTPELIER,VT,05602,802-223-5141, ,3, ,H, , , , ,X,H, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, ,0,40,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,2,Y,Y, ,Y, , ,0, , , , ,Y, , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
459387.88,206109.689999999,2062,0,83M,BIRDS OF VT MUSEUM,1, , , , , , ,Y,Y, , , , , , , ,DEBORAH HANDY, ,900 SHERMAN HOLLOW ROAD,HUNTINGTON,VT,05462,802-434-3595, ,8, , , , , , , , , ,X, , , , , , , , ,H,H,H, , , , , , , , , , , , , , , , ,15, ,35,35,0, , , ,Y,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , ,Y, , ,0,0, , ,0,0,0,0,0, ,0,1,Y, , , , , , ,7,CHITTENDEN
457631.75,204270.66,2063,0,83E,HINESBURG MUNICIPAL FOREST,1, , , , , , , , , , , , , , , ,TOWN CLERK, , ,HINESBURG,VT,05461,802-482-2281, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,X, , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,7,CHITTENDEN
451773.72,205116.27,2064,0,83B,ANNETTE'S PLAYSCHOOL,1, , , , , , , , , , , , , , , ,MR. & MRS. FOLSOM, ,RD 2 BOX 265,HINESBURG,VT,05461,802-482-2525, ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,7,CHITTENDEN
450932.31,205566.470000001,2065,0,83J,PLACES DRIVING RANGE,2, , , , , , , , , , , , , , , ,LEON PLACE, ,3268 HINESBURG ROAD,HINESBURG,VT,05461, , ,10, , , , , , , , ,X, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,30,15,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,7,CHITTENDEN
451345.63,205101.5,2066,0,83C,CHAMPLAIN VALLEY UNION HIGH SCHOOL,1, , ,Y, , , ,Y, ,Y, , , , , , ,KEVIN REILL, ,RR2 BOX 160,HINESBURG,VT,05461,802-482-2101, ,7, ,X, , , , , ,X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,5,Y,Y, ,Y, , ,0, , , , , , , ,0,0, , ,0,0,2,0,0, ,0,5, , , , , ,Y, ,7,CHITTENDEN
450408.31,204636.5,2067,0,83H,CARIMIC RIDING STABLES,2, , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,7,CHITTENDEN
451493.28,203057.09,2068,0,83D,HINESBURG ELEMENTARY,1, , , , , , , , , , , , , , , , , , , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,7,CHITTENDEN
460182.31,207941.220000001,2069,0,83A,ALLISON'S POOL,1, , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,7,CHITTENDEN
454111.94,200595.130000001,2070,0,83G,CEDAR KNOLL COUNTRY CLUB,2, , , , ,Y, , , , , , , , , , ,RAYMOND AYER, ,RR1 BOX 2740,HINESBURG,VT,05461,802-482-3186, ,10, , , , , , , , ,X, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,300,125,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,18,0,Y, ,0,0,0,0,0, ,0,0, , , , , , , ,7,CHITTENDEN
456869.16,199226.609999999,2071,0,83I,HAPPY HOLLOW RIDING STABLES,2, , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,7,CHITTENDEN
479053.78,194223.73,2072,0,99U,MORETOWN ELEMENTARY,1, , , , , , , , , , , , , , , , , , , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
477216.78,194092.92,2073,0,99T,CAMP NAVAJO,2, , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
477662.69,192814.75,2074,0,99S,CAMP MIRACLE,2, , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
476854.22,191126.359999999,2075,0,99O,GREENWAY REC PATH,1, , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
476319.22,189218.0,2076,0,99J,REC PATH,1, , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
475344.25,189378.5,2077,0,99G,THE PINES PARK SNOWMOBILE ACC.,1, , , , , , ,Y,Y,Y, , , , , , ,TOWN OF WAITSFIELD, ,RT 100,WAITSFIELD,VT,05673,802-496-2218, ,4, , ,X, ,X, , , , , , , , , , , , , , , ,X, ,X, , ,X, , , , , , ,X, , , , ,7, ,0,0,0,Y,MAD RIVER, , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , ,Y, , ,0,0, , ,0,0,2,0,0, ,0,80, , , , ,Y,Y, ,23,WASHINGTON
475213.47,189134.75,2078,0,99M,KEYNONS FIELD,1, , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
474470.34,188242.98,2079,0,99B,WAITSFIELD ELEM. SCHOOL,1, , ,Y, , , , ,Y, , , , , , , ,MS. CAROL HOSFORD, ,RD BOX 397,WAITSFIELD,VT,05673,496-3643, ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,1, , , ,Y, , ,0, , , , , , ,Y,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
474131.5,187690.09,2080,0,99Q,BRIDGE ST. CANOE ACCESS,1, , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
473709.41,187571.189999999,2081,0,99L,COUPLES FIELD,1, , ,Y, , ,Y, ,Y, , , , , , , ,COUPLES CLUB, ,HOWARD MUNN,MORETOWN,VT,05660,802-496-2289, ,8, ,X, , , , , ,X, , , , , , , , , , , ,X, , , , , , , , , ,X, ,X, , , , , ,11, ,10,50,0,Y,MAD RIVER, , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,3,Y,Y,Y,Y, , ,0, , , , , ,Y, ,0,0, , ,20,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
473162.47,187267.98,2082,0,99I,SKATIUM,2, , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
472514.5,186703.199999999,2083,0,99K,DANA HILL STABLE,2, , , , , , ,Y, , , , , , , , ,MEG HILLY, ,DANA HILL RD,WAITSFIELD,VT,05673,802-496-5251, ,10, , , , , , , , , , , ,H, , , , , , , , , , , , , , , , , , , , , , , , , ,7, ,22,8,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0,9, , , , , ,Y,23,WASHINGTON
473376.53,186233.550000001,2084,0,99F,CANOE PORTAGE/ SWIM,1, , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
472458.69,186013.34,2085,0,99A,CAMEL HUMP SF,1, , , , , , ,Y, , , , ,HOWE BLOCK-DANA HILL PARKING, , , , ,FPR-BARRE, , , , , , ,1, , , , , ,X, , , ,X, ,X,X, , , , ,X,X, ,X, ,X, , , ,X, , , , , , , , , , ,0, ,590,20,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,2,Y, , , , ,Y, ,23,WASHINGTON
471955.66,187303.640000001,2086,0,99C,GREEN MTN. VALLEY SCHOOL,1, , ,Y, , , , , , , , , , , , ,JEANE HULLETT, ,RR 1 BOX 166,FAYSTON,VT,05673,496-2150, ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,1, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
475130.31,185341.84,2087,0,99E,ROUND BARN FARM,2, , , , , , ,Y, ,Y, , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,2,0,0, ,10,18.5, , , , , , , ,23,WASHINGTON
476503.66,183427.58,2088,0,99P,SCRAGG MTN ACCESS #2,1, , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, ,0,0,0, , , , ,0,0,0,0,0,0, , , ,0,0,0,0, ,0,0,0, , , ,0, , , , , , ,0, , , , , , , ,0,0, , ,0,0,0,0,0, ,0,0, , , , , , , ,23,WASHINGTON
