OBJECTID,DEVELOPEDSITEID,CASENAME,LOCALCASEID,REGION,AREATYPE,AREANAME,FS_STATUS_METHOD,ACTIONDATE,EXPIRATIONDATE,BOUNDARYSTATUS,BLM_SERIALNO_EXT,OFFICIALACRES,GIS_ACRES,COMMENTS,SHAPEAREA,SHAPELEN
1669613,1091174010667,LOS CONVERSION WITHDRAWAL CASE,NONE,06,RECREATION SITE,LODGEPOLE CAMPGROUND,,1967/10/05 00:00:00+00,,,,30.49,30.514,LOS CONVERSION WITHDRAWAL CASE,1.40711273059e-05,0.0176011868057582
1669614,1001128010667,LAYING CREEK FOSSIL BED,UMP15334,06,RECREATION SITE,HEMLOCK LAKE CAMPGROUND,,1965/06/10 00:00:00+00,,,,20,22.184,LOS CONVERSION WITHDRAWAL CASE,9.9409249856e-06,0.0127329387423411
1669615,961243010667,LOS CONVERSION WITHDRAWAL CASE,NONE,06,RECREATION SITE,TOWER ROCK RECREATION AREA,,1965/11/12 00:00:00+00,,,,90,79.669,LOS CONVERSION WITHDRAWAL CASE,3.774378109305e-05,0.0245282034956046
1669616,1121622010667,LOS CONVERSION WITHDRAWAL CASE,NONE,01,RECREATION SITE,RHETT CREEK CAMPGROUND,,1967/05/25 00:00:00+00,,,,2.3,2.916,LOS CONVERSION WITHDRAWAL CASE,1.3579908903e-06,0.0050646955607217
1669617,1066651010667,MEMALOOSE SCALING STATION,NONE,06,ADMINISTRATIVE SITE,MEMALOOSE SCALING STATION,,1965/04/15 00:00:00+00,,,,15,14.742,MEMALOOSE SCALING STATION,6.8316161485e-06,0.0141132120677829
1669618,1066558010667,BARLOW CROSSING,NONE,06,RECREATION SITE,BARLOW CROSSING,,1965/04/15 00:00:00+00,,,,10,9.892,BARLOW CROSSING,4.58559242365e-06,0.00870290957157843
1669619,965385010667,JACKSON CAMPGROUND EXTENSION,NONE,06,RECREATION SITE,JACKSON CAMPGROUND EXTENSION,,1962/05/03 00:00:00+00,,,,139.66,148.91,LOS CONVERSION WITHDRAWAL CASE,6.56048734833e-05,0.0493600824431402
1669620,1091125010667,LOS CONVERSION WITHDRAWAL CASE,NONE,06,ADMINISTRATIVE SITE,BONE POINT LOOKOUT ADMINISTRATIVE SITE,,1963/03/18 00:00:00+00,,,,10,10.03,LOS CONVERSION WITHDRAWAL CASE,4.6310260604e-06,0.00874310433945489
1669621,961260010667,LOS CONVERSION WITHDRAWAL CASE,NONE,06,ADMINISTRATIVE SITE,OKLAHOMA,,1906/12/13 00:00:00+00,,,,86.68,85.843,LOS CONVERSION WITHDRAWAL CASE,4.02542606599e-05,0.0296964138832341
1669622,952001010667,LOS CONVERSION WITHDRAWAL CASE,NONE,06,ADMINISTRATIVE SITE,STATE PEAK OBSERVATION SITE,,1964/04/08 00:00:00+00,,,,10,10.127,LOS CONVERSION WITHDRAWAL CASE,5.01040081855e-06,0.00909214787285196
1669623,964511010667,LOS CONVERSION WITHDRAWAL CASE,NONE,06,ADMINISTRATIVE SITE,SEVEN MILE #44 RANGER STATION,,1906/10/26 00:00:00+00,,,,130,131.242,LOS CONVERSION WITHDRAWAL CASE,5.83586258657e-05,0.039229123490696
1669624,1092232010667,LOS CONVERSION WITHDRAWAL CASE,NONE,06,RECREATION SITE,BOUNDARY CAMPGROUND,,1963/05/07 00:00:00+00,,,,50,50.718,LOS CONVERSION WITHDRAWAL CASE,2.361677600825e-05,0.0213191649600048
1669625,1091124010667,LOS CONVERSION WITHDRAWAL CASE,NONE,06,ADMINISTRATIVE SITE,BIG ROCK FLAT ADMINISTRATIVE AREA,,1967/10/31 00:00:00+00,,,,240,236.854,LOS CONVERSION WITHDRAWAL CASE,0.0001094576971413,0.0489979043355984
1669626,1066548010667,UPPER OAK GROVE RANGER STATION,NONE,06,ADMINISTRATIVE SITE,UPPER OAK GROVE RANGER STATION,,1965/04/15 00:00:00+00,,,,140,143.287,UPPER OAK GROVE RANGER STATION,6.62753282449e-05,0.0431558114201976
1669627,1172837010843,"PLO 2850 (HEL); TELEGRAPH CREEK CAMPGROUND",NONE,01,RECREATION SITE,TELEGRAPH CREEK CAMPGROUND,,1962/12/10 00:00:00+00,,Final,M034538,5,4.994,"Withdrawn from prospecting, location, entry, and purchase under the mining laws.",2.3676836196e-06,0.00703884473461646
1669628,443838010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,ADMINISTRATIVE SITE,DUCK CREEK ADMINISTRATIVE SITE,,1906/12/15 00:00:00+00,,,,160,159.887,"LOS CONVERSION WITHDRAWAL CASE, Partially revoked by PLO 7657 on 3/16/2006, 71 FR 12713, Vol. 71 No. 48, Page 12713.
150.33 acres revoked.",6.59453856771e-05,0.032693061270976
1669629,460517010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,RECREATION SITE,"ATHERTON CREEK RECREATION AREA, PLO 3265",,1963/01/04 00:00:00+00,,,,70,71.941,LOS CONVERSION WITHDRAWAL CASE,3.247381235625e-05,0.0243798447278094
1669630,219993010667,SOUTH FORK,NONE,04,ADMINISTRATIVE SITE,SOUTH FORK,,1908/04/28 00:00:00+00,,,,10,12.153,SOUTH FORK,5.2210851373e-06,0.0131351934773025
1669631,536377010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,ADMINISTRATIVE SITE,LICK CREEK ADMINISTRATIVE SITE,,1908/01/11 00:00:00+00,,,,152.85,150.797,LOS CONVERSION WITHDRAWAL CASE,6.856410535625e-05,0.0354054639759093
1669632,463617010667,"CUSTER RECREATION AREA, PLO 1376",1,04,RECREATION SITE,"CUSTER RECREATION AREA, PLO 1376",,1955/06/15 00:00:00+00,,,,160,158.56,"CUSTER RECREATION AREA, PLO 1376",7.24795332804e-05,0.0345746269634741
1669633,447960010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,RECREATION SITE,"GREEN TIMBER RECREATION AREA, PLO 3396",,1964/05/18 00:00:00+00,,,,80,77.349,LOS CONVERSION WITHDRAWAL CASE,3.517265519515e-05,0.0292267311997791
1669634,652379010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,RECREATION SITE,"LEE CANYON RECREATION AREA, PLO 1355",,1956/11/09 00:00:00+00,,,,217.43,217.351,LOS CONVERSION WITHDRAWAL CASE,8.826495798225e-05,0.0744501984555431
1669635,463616010667,"CUSTER HISTORIC SITE RECREATION AREA, PLO 4215",5,04,RECREATION SITE,"CUSTER HISTORIC SITE RECREATION AREA, PLO 4215",,1966/07/26 00:00:00+00,,,,27.4,27.98,"CUSTER HISTORIC SITE RECREATION AREA, PLO 4215",1.27879305764e-05,0.0229787982780522
1669636,477300010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,RECREATION SITE,"WOOD RIVER RECREATION AREA, PLO 3396",,1955/07/14 00:00:00+00,,,,140,114.599,LOS CONVERSION WITHDRAWAL CASE,5.186088625755e-05,0.0628081486384522
1669637,776180010667,LOS CONVERSION WITHDRAWAL CASE,NONE,03,RECREATION SITE,"LAKE MARY RECREATION SITE NO. 1, PLO 1390",,1956/04/23 00:00:00+00,,,,301,294.246,LOS CONVERSION WITHDRAWAL CASE,0.00011770851035305,0.074459657774649
1669638,788248010667,"COCHITI, SPRUCE, AND MEDIO DIA CANYON RECREATION AREA, PLO 1095",SFEWDL04,03,RECREATION SITE,"COCHITI, SPRUCE & MEDIO DIA CANYON RECREATION AREA, PLO 1095",,1955/03/15 00:00:00+00,,,,1581,1592.231,Legal description in PLO is for 1650 acres. Sixty-nine (69) acres are previously patented private lands,0.00064203749325125,0.289558643694778
1669639,679857010667,PLO 1545,NONE,03,ADMINISTRATIVE SITE,"SUNFLOWER ADMINISTRATIVE SITE, PLO 1545",,1971/10/18 00:00:00+00,,,,396,394.797,LOS CONVERSION WITHDRAWAL CASE,0.00015571999674165,0.0562433590939222
1669640,725642010667,LOS CONVERSION WITHDRAWAL CASE,NONE,03,RECREATION SITE,"GREER RECREATION SITE, PLO 3263",,1963/10/29 00:00:00+00,,,,1750,1865.026,LOS CONVERSION WITHDRAWAL CASE,0.0007369499374797,0.186495187782414
1669641,725601010667,"EL CASO LOOKOUT, PLO 3952",NONE,03,ADMINISTRATIVE SITE,"EL CASO LOOKOUT, PLO 3952",,1955/09/27 00:00:00+00,,,,40,38.871,"EL CASO LOOKOUT, PLO 3952",1.53688067186e-05,0.0157533035128229
1669642,725669010667,"HINKLE PARK ADMINISTRATIVE SITE, PLO 1230",NONE,03,ADMINISTRATIVE SITE,"HINKLE PARK ADMINISTRATIVE SITE, PLO 1230",,1955/09/27 00:00:00+00,,,,40,39.986,"HINKLE PARK ADMINISTRATIVE SITE, PLO 1230",1.572435313465e-05,0.0245955419203973
1669643,921205010667,LOS CONVERSION WITHDRAWAL CASE,NONE,02,RECREATION SITE,BLACK LAKES RECREATION AREA  PLO 1402,,1957/03/29 00:00:00+00,,,,400,407.637,LOS CONVERSION WITHDRAWAL CASE,0.00017285956440275,0.0685602019580313
1669644,193358010667,PLO 5140,NONE,02,RECREATION SITE,HASKINS CREEK CAMPGROUND PLO 5140,,1971/10/18 00:00:00+00,,,,20,19.971,,8.66957689405e-06,0.0120294399151137
1669645,201491010667,PUBLIC LAND ORDER 5107,NONE,02,RECREATION SITE,"UPPER STILLWATER AREA ADDITION, PLO 5107",,1971/08/06 00:00:00+00,,,,50,49.932,,2.132250175495e-05,0.0249974646720704
1669646,333813010667,LOS CONVERSION WITHDRAWAL CASE,NONE,02,RECREATION SITE,LAKE CREEK CAMPGROUND  PLO 3841,,1965/10/08 00:00:00+00,,,,20,20.085,LOS CONVERSION WITHDRAWAL CASE,9.2638214004e-06,0.0123664806588521
1669647,333825010667,LOS CONVERSION WITHDRAWAL CASE,NONE,02,RECREATION SITE,SLIPPER ROCK OBSERVATION  PLO 3841,,1965/10/08 00:00:00+00,,,,20,19.931,LOS CONVERSION WITHDRAWAL CASE,9.1205162101e-06,0.0136898388543932
1669648,320694010667,PLO 5121,NONE,02,RECREATION SITE,BOUNDARY PICNIC GROUND  PLO 5121,,1971/09/10 00:00:00+00,,,,20,20.076,,8.4973028581e-06,0.0119485737417637
1669649,921217010667,LOS CONVERSION WITHDRAWAL CASE,NONE,02,RECREATION SITE,FULFORD CAVE  PLO 1605,,1958/03/24 00:00:00+00,,,,40,39.858,LOS CONVERSION WITHDRAWAL CASE,1.68893281514e-05,0.0165736445104431
1669650,283440010667,PUBLIC LAND ORDER 1343,NONE,02,RECREATION SITE,BLACK FOX CAMPGROUND  PLO 1343,,1956/10/01 00:00:00+00,,,,80,79.902,,3.637135530725e-05,0.0273297609423593
1669651,329506010667,PLO 2302,NONE,02,ADMINISTRATIVE SITE,TAYLOR PARK ADMINISTRATIVE SITE  PLO 2302,,1961/03/14 00:00:00+00,,,,260,256.542,LOS CONVERSION WITHDRAWAL CASE,0.00010771829425415,0.045726669465122
1669652,754929010667,LOS CONVERSION WITHDRAWAL CASE,NONE,03,RECREATION SITE,"COLUMBINE FOREST CAMP, PLO 3667",,1965/06/10 00:00:00+00,,,,88,94.51,LOS CONVERSION WITHDRAWAL CASE,3.8557839523e-05,0.0330446497477742
1669653,696381010667,LOS CONVERSION WITHDRAWAL CASE,NONE,03,ADMINISTRATIVE SITE,"MIMBRES SUMMER HOME RECREATION AREA, PLO 1038",,1957/04/23 00:00:00+00,,,,80,79.58,LOS CONVERSION WITHDRAWAL CASE,3.104969252865e-05,0.0230991712343428
1669654,17654010667,"BIG SPRINGS ADMINISTRATIVE SITE, S.O.",NONE,03,ADMINISTRATIVE SITE,"BIG SPRINGS ADMINISTRATIVE SITE, S.O.",,1908/08/22 00:00:00+00,,,,124,122.729,"BIG SPRINGS ADMINISTRATIVE SITE, S.O.",5.00255011122e-05,0.0369241680709144
1669655,776185010667,LOS CONVERSION WITHDRAWAL CASE,NONE,03,RECREATION SITE,"MANZANITA FOREST CAMP, PLO 1161",,1955/06/06 00:00:00+00,,,,80,83.413,LOS CONVERSION WITHDRAWAL CASE,3.33051224289e-05,0.025565447890014
1669656,776142010667,"CAMP VERDE ADMINISTRATIVE SITE, PLO 1628",NONE,03,ADMINISTRATIVE SITE,"CAMP VERDE ADMINISTRATIVE SITE, PLO 1628",,1958/05/06 00:00:00+00,,,,224,222.156,"CAMP VERDE ADMINISTRATIVE SITE, PLO 1628",8.829756023015e-05,0.0475721206852963
1669657,679828010667,LOS CONVERSION WITHDRAWAL CASE,NONE,03,RECREATION SITE,"BEAR CANYON SPRING RECREATION AREA, S.O.",,1931/06/10 00:00:00+00,,,,2,1.868,LOS CONVERSION WITHDRAWAL CASE,7.3489893955e-07,0.00344870306750064
1669658,1120711010667,LOS CONVERSION WITHDRAWAL CASE,NONE,06,RECREATION SITE,PEND OREILLE RIVER,,1956/12/20 00:00:00+00,,,,123.05,118.019,LOS CONVERSION WITHDRAWAL CASE,5.83032887419e-05,0.0428732270192517
1669659,951615010667,LOS CONVERSION WITHDRAWAL CASE,NONE,06,RECREATION SITE,QUINAULT RIVER CAMPGROUND,,1964/04/07 00:00:00+00,,,,20,46.058,LOS CONVERSION WITHDRAWAL CASE,2.226341611455e-05,0.0284686000177531
1669660,961296010667,LOS CONVERSION WITHDRAWAL CASE,NONE,06,RECREATION SITE,MOSQUITO LAKES RECREATION AREA,,1965/11/12 00:00:00+00,,,,548,559.739,LOS CONVERSION WITHDRAWAL CASE,0.00026366752639655,0.126630463671677
1669661,951812010667,LOS CONVERSION WITHDRAWAL CASE,NONE,06,RECREATION SITE,RUFFED GROUSE CAMPGROUND,,1964/02/24 00:00:00+00,,,,10,9.906,LOS CONVERSION WITHDRAWAL CASE,4.89492372055e-06,0.00900529249033545
1669662,1041545010667,LOS CONVERSION WITHDRAWAL CASE,NONE,06,RECREATION SITE,CRYSTAL SPRINGS CAMPGROUND,,1967/04/10 00:00:00+00,,,,40,79.647,LOS CONVERSION WITHDRAWAL CASE,3.83409860129e-05,0.0321124119040018
1669663,1001178010667,LOS CONVERSION WITHDRAWAL CASE,NONE,06,RECREATION SITE,DIAMOND LAKE AREA RECREATION,,1954/08/11 00:00:00+00,,,,240,241.574,LOS CONVERSION WITHDRAWAL CASE,0.00010823349531845,0.0564169188267419
1669664,951520010667,QUINAULT RESEARCH NATURAL AREA,OLYQUINAUL,06,ADMINISTRATIVE SITE,CALAWAH WORK CENTER,,1932/06/18 00:00:00+00,,,,33,40.409,LOS CONVERSION WITHDRAWAL CASE,1.96950154744e-05,0.0180163881389451
1669665,1120679010667,LONG & FISH LAKE,NONE,06,RECREATION SITE,LONG & FISH LAKE,,1959/06/09 00:00:00+00,,,,239,242.219,LONG & FISH LAKE,0.00011927963470625,0.082580965446383
1669666,1092240010667,LOS CONVERSION WITHDRAWAL CASE,NONE,06,RECREATION SITE,MINAM RIVER CAMPGROUND,,1963/05/07 00:00:00+00,,,,20,19.088,LOS CONVERSION WITHDRAWAL CASE,8.88154410075e-06,0.0121001899185337
1669667,1091221010667,DALE RANGER STATION (SNAKE CREEK),NONE,06,ADMINISTRATIVE SITE,DALE RANGER STATION (SNAKE CREEK),,1908/06/22 00:00:00+00,,,,50,49.71,DALE RANGER STATION (SNAKE CREEK),2.29552361998e-05,0.0276415897469995
1669668,386853010667,"SWAN LAKE RECREATION AREA, PLO 4214",1,04,RECREATION SITE,"SWAN LAKE RECREATION AREA, PLO 4214",,1966/02/14 00:00:00+00,,,,60,59.978,"SWAN LAKE RECREATION AREA, PLO 4214",2.66276354884e-05,0.0255660576063302
1669669,384871010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,ADMINISTRATIVE SITE,DUTCH JOE RANGER STATION ADMINISTRATIVE SITE,,1906/12/04 00:00:00+00,,,,80,79.42,LOS CONVERSION WITHDRAWAL CASE,3.526005958525e-05,0.0267250042925324
1669670,384878010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,ADMINISTRATIVE SITE,UPPER GREEN RIVER LAKE ADMINISTRATIVE SITE,,1906/12/04 00:00:00+00,,,,160,161.448,LOS CONVERSION WITHDRAWAL CASE,7.24536195187e-05,0.034468654198256
1669671,363378010667,"TOWSLEY RECREATION AREA, PLO 2970",7,04,RECREATION SITE,"TOWSLEY RECREATION AREA, PLO 2970",,1962/06/07 00:00:00+00,,,,75,77.159,"TOWSLEY RECREATION AREA, PLO 2970",3.57342700374e-05,0.026264204305754
1669672,363433010667,MEADOW CREEK LOOKOUT ADMINISTRATIVE SITE,4,04,ADMINISTRATIVE SITE,MEADOW CREEK LOOKOUT ADMINISTRATIVE SITE,,1953/07/13 00:00:00+00,,,,1,1.408,"A:RU:MEADOWCREEK:07131953:PLO55FR47934:12171990 MEADOW CREEK LOOKOUT ADMINISTRATIVE SITE, Terminated PLO 55 FR 47934, 12171990.",6.485778167e-07,0.00377264422884528
1669673,536380010667,SLICK EAR ADMINISTRATIVE SITE,1,04,ADMINISTRATIVE SITE,SLICK EAR ADMINISTRATIVE SITE,,1908/10/26 00:00:00+00,,,,62.7,60.902,SLICK EAR ADMINISTRATIVE SITE,2.74025740957e-05,0.022099781565609
1669674,447971010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,RECREATION SITE,"RIVERSIDE RECREATION AREA, PLO 3396",,1964/05/18 00:00:00+00,,,,325.62,329.606,LOS CONVERSION WITHDRAWAL CASE,0.0001503424798659,0.114601684584787
1669675,439935010667,PLO 1796,NONE,04,RECREATION SITE,"ANGEL LAKE RECREATION AREA, PLO 1796",,1959/02/19 00:00:00+00,,Final,,80,79.809,LOS CONVERSION WITHDRAWAL CASE,3.458011768485e-05,0.0264045111255585
1669676,443822010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,RECREATION SITE,"PANGUITCH LAKE RECREATION AREA, PLO 1775",,1959/01/13 00:00:00+00,,,,62.5,55.365,"PLO 1775 = 180 acres, 
PLO 7504 Partially revokes PLO 1775 and opens the land, the remaining acres is 62.5",2.289083734825e-05,0.0236859026809319
1669677,439897010667,PLO 1796,NONE,04,ADMINISTRATIVE SITE,"MOUNTAIN CITY RANGER STATION ADMINISTRATIVE SITE, PLO 1796",,1959/02/19 00:00:00+00,,,,750,738.695,LOS CONVERSION WITHDRAWAL CASE,0.0003237888674431,0.104220275912582
1669678,447969010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,RECREATION SITE,"PINE BASIN WINTER SPORTS RECREATION AREA, PLO 3396",,1964/05/18 00:00:00+00,,,,372.31,370.969,LOS CONVERSION WITHDRAWAL CASE,0.000167150495446,0.0691455676153267
1669679,754940010667,PLO 1120,NONE,03,RECREATION SITE,"CAPULIN RECREATION AREA, PLO 1120",,1955/04/12 00:00:00+00,,,,150,144.998,LOS CONVERSION WITHDRAWAL CASE,5.892521038295e-05,0.0455410046298113
1669680,477195010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,RECREATION SITE,"EASLEY RECREATION AREA, PLO 3396",,1955/07/14 00:00:00+00,,,,70,64.214,LOS CONVERSION WITHDRAWAL CASE,2.905457267765e-05,0.039196899791183
1669681,460504010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,RECREATION SITE,"DOG CREEK RECREATION AREA, PLO 1923",,1955/01/10 00:00:00+00,,,,12,13.753,LOS CONVERSION WITHDRAWAL CASE,6.17166984475e-06,0.0109042074003348
1669682,460506010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,RECREATION SITE,"GRANITE CREEK RECREATION AREA, PLO 1923",,1955/01/10 00:00:00+00,,,,240,218.651,LOS CONVERSION WITHDRAWAL CASE,9.82423246264e-05,0.0497764313566793
1669683,443842010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,ADMINISTRATIVE SITE,WILDCAT STATION ADMINISTRATIVE SITE,,1907/01/09 00:00:00+00,,,,33.25,37.037,LOS CONVERSION WITHDRAWAL CASE,1.539814816595e-05,0.0193478971204745
1669684,448083010667,PLO 1923,PLO1923,04,ADMINISTRATIVE SITE,"MAIL CABIN ADMINISTRATIVE SITE, PLO 1923",,1959/01/29 00:00:00+00,,,,160,158.665,LOS CONVERSION WITHDRAWAL CASE,7.14649268368e-05,0.0345669980976183
1669685,463636010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,ADMINISTRATIVE SITE,"LITTLE CREEK PATROL STATION ADMINISTRATIVE SITE, PLO 1228",,1954/07/26 00:00:00+00,,,,44.47,44.46,LOS CONVERSION WITHDRAWAL CASE,2.04361734374e-05,0.0279933065863407
1669686,363248010667,"CIRCLE C SEED PRODUCTION AREA, PLO 2575",6,04,ADMINISTRATIVE SITE,"CIRCLE C SEED PRODUCTION AREA, PLO 2575",,1961/12/28 00:00:00+00,,,,46.45,46.067,"CIRCLE C SEED PRODUCTION AREA, PLO 2575",2.129638314565e-05,0.0184643573657063
1669687,725689010667,"SEVEN SPRINGS DRAW RECREATION SITE, PLO 3263",NONE,03,RECREATION SITE,"SEVEN SPRINGS DRAW RECREATION SITE, PLO 3263",,1963/10/29 00:00:00+00,,,,800,800.754,"SEVEN SPRINGS DRAW RECREATION SITE, PLO 3263",0.00031601598429315,0.0713006674186191
1669688,794835010667,LOS CONVERSION WITHDRAWAL CASE,NONE,03,RECREATION SITE,"GUADALUPE RIDGE, PLO 4078",,1966/03/07 00:00:00+00,,,,80,80.817,LOS CONVERSION WITHDRAWAL CASE,3.123899245785e-05,0.0241599300118287
1669689,725607010667,"MANGAS RANGER STATION ADMINISTRATIVE SITE, PLO 1230",NONE,03,ADMINISTRATIVE SITE,"MANGAS RANGER STATION ADMINISTRATIVE SITE, PLO 1230",,1955/09/27 00:00:00+00,,,,40,38.696,"MANGAS RANGER STATION ADMINISTRATIVE SITE, PLO 1230",1.52981981323e-05,0.0157050846258532
1669690,725635010667,"CORONADO RECREATION SITE, PLO 3263",NONE,03,RECREATION SITE,"CORONADO RECREATION SITE, PLO 3263",,1963/10/29 00:00:00+00,,,,160,159.418,"CORONADO RECREATION SITE, PLO 3263",6.282586117595e-05,0.0406049161823839
1669691,725686010667,"ISABEL SPRING RECREATION SITE, PLO 3263",NONE,03,RECREATION SITE,"ISABEL SPRING RECREATION SITE, PLO 3263",,1963/11/01 00:00:00+00,,,,320,319.755,"ISABEL SPRING RECREATION SITE, PLO 3263",0.0001259286605466,0.0492328207387911
1669692,794834010667,LOS CONVERSION WITHDRAWAL CASE,NONE,03,RECREATION SITE,"GUADALUPE RIDGE, PLO 4078",,1966/03/07 00:00:00+00,,,,720,812.723,LOS CONVERSION WITHDRAWAL CASE,0.0003142029943532,0.124871037360142
1669693,29d25773-8351-41c6-8644-17f6728cd13d,PLO 5128,NONE,03,RECREATION SITE,CABRESTO CAMPGROUND,,1971/09/20 00:00:00+00,,,,51.47,69.952,,2.85589344947e-05,0.026192787330367
1669694,61c0bc44-8fc3-4856-b4a4-7a83f445c859,"GLORIETA LOOKOUT AND PICNIC GROUND, PLO 4592",NONE,03,ADMINISTRATIVE SITE,"GLORIETA LOOKOUT AND PICNIC GROUND, PLO 4592",,1969/04/10 00:00:00+00,,,NM5820,49.41,49.537,,1.995176281775e-05,0.0178839738585992
1669695,a9b3cff1-ea7b-405e-ba1e-5a1c03a0d634,PLO 5370,NONE,03,RECREATION SITE,CANJILON LAKES AND CANJILON CREEK CAMPGROUND,,1973/07/25 00:00:00+00,,,,1120,1084.237,,0.00044164159848545,0.156333782491193
1669696,696371010667,LOS CONVERSION WITHDRAWAL CASE,NONE,03,RECREATION SITE,"EAST FORK RECREATION AREA, PLO 4643",,1969/04/18 00:00:00+00,,,,60,53.509,LOS CONVERSION WITHDRAWAL CASE,2.093540566535e-05,0.0215946438673887
1669697,679809010667,LOS CONVERSION WITHDRAWAL CASE,NONE,03,RECREATION SITE,"EAST CANYON LAKE RECREATION AREA, PLO 1161",,1955/06/06 00:00:00+00,,,,160,160.02,LOS CONVERSION WITHDRAWAL CASE,6.28559917594e-05,0.0409483150124219
1669698,679806010667,"BUTCHER JONES FLAT RECREATION AREA, PLO 1050",NONE,03,RECREATION SITE,"BUTCHER JONES FLAT RECREATION AREA, PLO 1050",,1955/01/04 00:00:00+00,,,,160,159.944,"BUTCHER JONES FLAT RECREATION AREA, PLO 1050",6.285575120405e-05,0.0347592130697003
1669699,594665010667,LOS CONVERSION WITHDRAWAL CASE,NONE,03,RECREATION SITE,"PEPPERSAUCE CANYON RECREATION AREA, PLO 1810",,1959/02/27 00:00:00+00,,,,58,58.073,LOS CONVERSION WITHDRAWAL CASE,2.256028521435e-05,0.02493401684466
1669700,477238010667,BUCK CAMP ADMINISTRATIVE SITE,1,04,ADMINISTRATIVE SITE,BUCK CAMP ADMINISTRATIVE SITE,,1908/04/30 00:00:00+00,,,,90.8,100.419,BUCK CAMP ADMINISTRATIVE SITE,4.53449036487e-05,0.028309689156614
1669701,5a4e3c3f-69d4-4e4f-9c17-ebb0e61bd072,"Mink Creek Recreation Area, PLO 1228",,04,RECREATION SITE,Mink Creek Recreation Area,,1955/10/01 00:00:00+00,,,,220,226.108,"20 FR 7335, publication dated 10/1/1955, signature date 9/26/1955",0.00010055418159485,0.0508072348168636
1669702,220029010667,DUTCHMAN FLAT ADMINISTRATIVE SITE,1,04,ADMINISTRATIVE SITE,DUTCHMAN FLAT ADMINISTRATIVE SITE,,1907/08/16 00:00:00+00,,,,7.5,14.201,DUTCHMAN FLAT ADMINISTRATIVE SITE,6.1076275763e-06,0.0123041149488075
1669703,477256010667,TRAPPER CREEK ADMINISTRATIVE SITE,1,04,ADMINISTRATIVE SITE,TRAPPER CREEK ADMINISTRATIVE SITE,,1908/07/21 00:00:00+00,,,,38,43.729,TRAPPER CREEK ADMINISTRATIVE SITE,1.92714598972e-05,0.0198945495365587
1669704,652374010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,RECREATION SITE,"HOPE VALLEY FOREST CAMP RECREATION AREA, PLO 2301",,1953/05/25 00:00:00+00,,,,120,123.622,LOS CONVERSION WITHDRAWAL CASE,5.1827287018e-05,0.0334470266538118
1669705,652397010667,"WOODFORDS ADMINISTRATIVE SITE, PLO 4012",NONE,04,ADMINISTRATIVE SITE,"WOODFORDS ADMINISTRATIVE SITE, PLO 4012",,1966/01/05 00:00:00+00,,,,80,82.35,"WOODFORDS ADMINISTRATIVE SITE, PLO 4012",3.454359899125e-05,0.0261787959311655
1669706,221413010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,ADMINISTRATIVE SITE,"YELLOWSTONE ADMINISTRATIVE SITE, PLO 1775",,1953/07/07 00:00:00+00,,,,60,644.192,LOS CONVERSION WITHDRAWAL CASE,0.0002771222133628,0.0917116281130301
1669707,386907010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,ADMINISTRATIVE SITE,"BLACKSTONE ADMINISTRATIVE SITE, PLO 1479",,1953/07/13 00:00:00+00,,,,39.24,27.469,LOS CONVERSION WITHDRAWAL CASE,1.21008934654e-05,0.0234151574013373
1669708,443824010667,"RED CANYON RECREATION AREA, PLO 1775",1,04,RECREATION SITE,"RED CANYON RECREATION AREA, PLO 1775",,1963/04/17 00:00:00+00,,,,68.75,75.074,"RED CANYON RECREATION AREA, PLO 1775",3.105689479055e-05,0.0278142861742435
1669709,447970010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,RECREATION SITE,"PLEASANT VALLEY RECREATION AREA, PLO 3396",,1964/05/18 00:00:00+00,,,,89.75,87.209,LOS CONVERSION WITHDRAWAL CASE,3.988656186335e-05,0.0306118895980102
1669710,448052010667,LOS CONVERSION WITHDRAWAL CASE,NONE,04,ADMINISTRATIVE SITE,"NORTH PARK ADMINISTRATIVE SITE, PLO 3396",,1964/05/18 00:00:00+00,,,,20,39.948,LOS CONVERSION WITHDRAWAL CASE,1.82917233408e-05,0.0173374642655853
