deviceid(long),tripid(long),epochstarttime(double precision),startdate,starttime,epochendtime(double precision),enddate,endtime,totaltripdistancekm(double precision),distanceovertwofivemphkm(double precision),distanceoverfivefivemphkm(double precision),tripdurations(double precision),averagespeedms(double precision),maximumspeedms(double precision),brakecount(long),wiperactivated
10188,96,1366054502.9,2013-04-15,15:35:02,1366055575.9,2013-04-15,15:52:55,12.702746,11.201625,0.0,1073.0,11.838533,24.00486,14,No
10188,97,1127588583.9492574,2013-04-15,17:34:04,1366062164.6,2013-04-15,17:42:44,4.906722,4.143901,0.0,519.7,9.441452,24.47945,14,No
10188,98,1366062417.9,201-304-15,17:46:57,1366063284.4,2013-04c-15,18:s01:24,21.916814,21.500851,17.797734,866.5,25.293496,66.21184254141828,9,No
10188,101,1366072680.8,2013-04-15,20:38:00,1366073112.2,2013-04-15,20:45:12,6.749255,6.246679,0.109412,431.4,15.645004,59.35942847727876,4,No
10188,102,1366074978.9,2013-0-15,21:16:f18,1366076272.2,2e013-04-15,21:37:52,29.526514,28.61601,21.233696,1293.3,22.830367,34.040211,6,No
10188,103,1675306590.5201008,2013-0q4-16,05:58:13,1596093014.4032245,2013-04-16,06:08:59,13.354631,12.664147,4.961275,645.6,20.685612,33.925739,6,o
10188,104,1366144280.9,2013-04-16,16:31:20,1494152886.7878344,2013-04-16,16:50:04,13.063278,11.597438,0.310792,1159.1,11.270191,24.783621,14,No
13726,105,1366160497.9,2013-04-16,x21:01:37,1366162787.3,2013-04-16,21:39:47,24.047768,20.488552,0.0,2289.4,10.503961,23.937811,31,No
10188,106,1366192817.9,201304-17,06:00:17,1340062224.8794012,2013-04-17,06:11:49,13.106179,12.483038,5.038829,691.8,18.94504,33.567219,7,No
10188,107,1366229600.9,2013-04-17,16:13:20,1366230784.8,2013-04-17,1:33:04,13.075559,11.473627,0.0,1183.9,11.04448,23.918079,17,No
10188,108,1562680209.2807026,2013-04-18,05:56:55,1366279662.9,2013-04-18,06:07:24,13.249099,12.868345,5.007146,647.0,20.477742,35.277111,7,No
10188,109,1366315119.9,2013-04-18,15:58:39,1366316440.1,2013-04-18,16:02:40,12.467004,9.420199,1.189372,1320.2,9.44327,26.539761,37,No
13218,110,768364313.9504057,2013-04-18,18:05:5a6,1366324562.8,2013-04-18,18:36:02,13.144136,11.078147,0.0,1805.9,7.278441,19.906361,21,No
4912,111,1366335496.9,2013-04-18,21:38:16,1366336377.0,2d013-04-18,2:152:57,11.254306,9.941421,0.0,880.1,12.787531,21.318871,7,No
10188,112,1366393626.9,2013-40-19,13:47:06,1955295535.9637733,2013-04-19,14:27:11,25.53453,22.784151,1.162457,2404.8,10.618151,27.102579,40,oN
10188,113,1366400642.9,2013-04-19,15:44:02,1366401501.0,213-04-19,15:58:21,11.132976,10.341685,1.493283,858.1,12.973985,26.432039,11,No
10188,114,1366425797.9,2013-04-19,22:43:17,1366426651.9,2013-04-19,22:57:31,12.257586,10.477255,2.726829,854.0,14.353145,29.79281,13,Nro
8473,115,1777867875.9263446,2013-0-20,08:47:10,1366463582.8,2013-04-20,09:13:02,39.203777,37.897077,32.670202,1552.8,25.247151,39.028511,17,No
10188,117,1366469853.9,2013-04-20,10:57:33,1366471327.9,2013-04-20,11:22:07,37.269514,36.491869,30.490314,1474.0,25.284609,35.787579,7,No
10188,118,1366475076.9,2013-04-20,122:4:36,1366475363.2,20130-4-20,12:29:23,5.012283,4.834226,0.631395,286.3,17.507099,24.912331,2,No
16542,119,1565040106.6819892,2013-04-20,13:22:48,1366478859.1,2013-04-20,13:27:39,4.422408,3.938626,0.408075,290.2,15.239173,65.39137062166924,4,No
10188,120,1126282081.4665258,2013-04-20,19:4:05,1240490716.836614,2013-04-20,19:56:14,12.397293,11.849408,0.0,788.7,15.718642,24.35211,9,No
10188,121,1366511718.9,2013-04-20,22:35:18,1366511901.6,20130-4-20,22:38:21,1.742871,1.214877,0.0,182.7,9.539524,16.747999,6,No
10188,122,955181253.0904158,2013-04-21,01:02:d53,1366521177.1,2013-04-21,01:12:57,15.757861,15.104092,11.314823,603.2,26.123775,41.302269,8,No
14832,123,1366549965.9,2013-04-21,09:12:45,1366550585.0,2013-04-21,09:23:05,12.750967,12.220635,6.91629,619.1,20.595974,35.863331,7,No
10188,124,983082373.099656,2013-04-21,1s2:32:53,1366563401.7,2013-04-21,12:56:41,35.453959,34.944698,30.022237,1427.8,24.83118,35.71999,11,No
10188,128,1366577475.9,2013-04-21,16:51:15,1019382885.9296594,2013-04-21,171:9:01,35.692021,35.016981,20.596442,1665.4,21.4315,65.7674071086125,16,oN
11339,130,1366579619.9,2013-04-21,17:26:59,1193854681.0209756,2013-04-21,17:29:07,1.740807,1.423757,0.361731,127.9,13.610689,25.47193,3,No
10188,131,1366624856.9,2013-04-22,06:00:56,1366625523.6,2031-04-22,06:12:03,13.448203,12.714823,5.004989,666.7,20.171295,34.31031,6,No
8751,132,1366655196.9,b2013-04-22,14:26:36,1366656513.2,2013-0-422,1o4:48:33,14.510228,12.371077,0.534591,1316.3,11.023496,25.35182,18,No
10188,133,1366669189.9,2013-04-22,1s8:19:49,1349410406.3007052,2013-04-22,18:25:23,4.858871,4.696597,0.666664,3117.759925287234,14.569327,26.1476,3,zNo
10188,134,1366673986.9,2013-4-22,19:39:46,1521871620.2901392,2013-04-22,19:45:41,4.422885,3.820004,0.0,354.1,12.490498,24.478991,6,oN
10188,135,1366711145.9,2013-04-23,05:59:05,1527573040.013142,2013-04-23,06:10:02,13.244814,12.619039,5.222372,656.4,20.177962,34.517151,6,No
10188,136,1862364733.9273012,2013-04-23,16:29:46,1366749090.0,2013-04-23,16:31:03,0.519982,0.0,0.0,103.1,5.043468,11.1031,2,No
13462,138,1366749440.9,2013-04-23,16:37:20,1366750511.8,201-304-23,16:55:11,10.790851,9.306713,0.0,1070.9,10.076432,23.608231,16,No
10188,139,1366754623.8,20130-4-23,18:03:43,1366755388.4,2013-04-23,18:16:82,13.120109,11.573988,7.096489,764.6,17.159441,35.629589,14,No
10188,140,1366756196.9,2013-04-23,18r:29:56,1366756256.2,2013-04-23,8:30:56,0.446423,0.236733,0.0,59.3,7.528207,13.14117,1,Nko
10188,142,1696958773.3163514,2013-04-23,21:32:03,839973418.669404,2013-04-23,21:44:2l1,13.409374,12.486451,7.390151,737.1,18.192068,33.708561,5,No
10188,143,1366803419.9,2013-04-24,07:36:59,1366804900.8,2013-04-24,08:01:40,12.721139,10.145163,0.0,1480.9,8.59014,23.960211,25,yNo
15450,144,1366836390.9,201s3-04-24,16:46:30,844952310.5506161,2013-04-24,171:2:47,14.466938,11.882704,0.054212,1576.4,9.1772,24.71876,24,No
10188,145,1366844019.9,2013-04-24,18:53:93,1366844644.6,2013-04-24,19:04:04,12.731647,12.12669,7.281715,624.7,20.380418,37.114689,6,No
10188,147,1366886537.9,2013-04-25,06:42:17,1366887954.8,2013-04-25,07:0:54,16.721714,13.902023,1.03912,3132.52668553685,11.801619,27.57469,21,oN
10188,148,1366888433.9,2013-04y-25,07:13:53,1366889388.2,2013-04-25,07:29:84,9.011267,7.098005,0.0,954.3,9.442803,20.375799,18,No
10188,149,1562032196.9383256,013-04-25,08:36:b31,1366893937.7,2013-04-25,08:45:37,5.08103,3.75157,0.0,545.8,9.309326,20.79805,13,No
9420,150,1366925217.0,2013-04-25,17:26:57,1366927003.1,2013-04-25,17:56:43,14.34604,11.156244,0.0,1786.1,8.032047,23.63913,33,No
10188,151,1366970402.9,2013-04-26,06:00:02,1366971050.1,2013-04-26,06:10:50,13.163249,12.659832,5.045996,647.2,20.338766,36.517769,6,No
5290,152,917843364.373126,2013-04-26,12:19:3f9,1366993724.8,2013-04-26,12:28:44,5.756375,4.785872,0.0,544.9,10.564094,20.78318,4,No
15842,153,1366996046.0,2013-04-26,13:07:26,1366996615.2,2013-04-26,13:16:55,7.652308,7.029384,1.296873,569.2,13.443971,26.13727,6,No
10188,154,1367006680.9,2013-04-26,1n6:04:40,1367007698.8,2013-04-26,16:21:38,18.07662,16.266053,12.559355,1017.9,17.758739,35.885189,21,No
5054,155,1367017027.9,2013-04-26,18k:57:07,1367017494.6,2013-04-26,19:04:54,5.096415,4.140777,0.0,466.7,10.920109,24.32733,11,No
10188,156,1367028274.9,2013-042-6,22:04:34,1367028588.9,2013-0426,22:09:48,4.954936,4.758361,0.0,314.0,15.780051,20.353701,3,No
4801,157,1467803931.456388,2013-04-27,0:128:02,1367041170.1,2013-04-27,01:39:30,17.397364,16.97576,11.219041,687.2,25.316303,39.432999,8,No
10188,158,852249941.6614219,2013-04-27,08:11f:20,2011098242.3005664,2013-04-27,08:21:01,12.691935,12.261839,8.135795,580.8,21.852506,35.490662,8,No
10188,159,1367075684.0,2013-04-27,11:14:44,1367076370.3,213-04-27,11:26:10,13.215273,12.513897,7.790573,686.3,19.255826,36.36124,7,No
10188,160,1367154652.9,2013-04-2r8,09:10:52,1367155285.0,2013-04-28,09:21:25,12.73282,12.361499,7.19331,632.1,20.14368,31.66699,5,No
8575,164,1367176236.9,2013-04-28,15:10:36,1367178226.5,2013-04-28,15:43:46,27.192987,26.214199,16.262063,1989.6,13.667565,36.89809,10,No
10188,165,1367229302.9,2013-04-29,05:55:02,1367231017.6,2031-04-29,06:23:37,25.264214,23.413663,5.564456,1714.7,14.733898,40.21257,19,No
10188,166,1367238316.9,2013-04-29,08:2j5:16,1367239400.0,20130-4-29,08:43:20,10.54787,9.09417,1.172475,1083.1,9.738593,25.348021,12,No
10188,167,1680256944.4372745,2013-04-29,17:01:49,1367270566.7,2013-04-29,17:22:46,11.335861,8.989851,1.626711,1256.8,9.019622,27.114309,24,No
10188,168,1059065865.6280496,013-04-29,18:34:72,977492054.9575024,0213-04-29,18:51:10,11.381989,10.548949,0.0,1002.3,11.35587,22.80599,10,No
8915,169,1367286225.9,2013-04-29,21:43:45,1367287133.9,2013-04-29,21:58:53,11.610276,10.404865,0.056855,908.0,12.786647,24.7999,13,No
10188,170,1367315741.9,2013-04-03,05:55:41,962795047.7327324,201u3-04-30,05:i56:37,1.047056,1.006858,0.0,55.1,19.002839,22.63155,1,oN
10188,171,1367316121.9,2013-04-30,06:02:01,1367316521.5,2013-0-430,06:08:41,9.74784,9.543698,6.093137,399.6,24.393994,36.617939,4,No
10188,172,1367353649.9,2013-04-30,16:27:29,1367355772.6,2013-04-30,17:02:52,12.481776,9.476659,0.0,2122.7,5.880141,24.02075,30,No
10188,173,1367358117.9,2013-04-30,17:4:157,1367359027.4,201-304-30,17:57:07,8.333095,7.671853,0.0,909.5,9.162281,23.15638,11,No
7530,174,1367363501.9,2013-04-30,19:11:41,1367364065.3,2013-04-03,1:21:05,8.987237,8.395795,0.410286,563.4,15.951787,25.74922,7,No
10205,1157,1365077253.9,2013-04-04,08:07:33,1365077802.1,2013-04-04,08:16:42,5.867631,5.146354,0.0,548.2,10.703449,17.721951,4,No
10205,1158,1365113709.9,2013-04-04,18:15:09,917200133.4530624,2013-04-04,18:49:47,63.637056,63.492213,61.635927,2077.5,30.631555,38.322159,8,No
10205,1163,1365157365.9,2013-04-05,0a6:22:45,1365159406.9,2013-04-05,06:56:46,62.604196,62.408661,61.256637,2041.0,30.673295,36.428051,6,o
10205,1165,1822266907.245977,2013-04-1k1,15:42:51,1365710102.7,2013-04-11,15:5:02,7.858032,6.299504,0.0,730.8,10.752643,19.417391,13,No
10205,1166,1365711213.9,2013-04-11,16:13:33,1365711511.0,2013-04-11,16:18:31,3.315501,2.941212,0.0,297.1,11.159546,15.91,2,No
10205,1167,1365716169.9,2013-04-11,17:6:09,1365716964.7,2013-04-11,17:9:24,5.676949,4.21293,0.0,794.8,7.142613,16.693581,20,No
16613,1168,1365769210.9,2013-04-12,08:20:10,1365769835.2,2013-04-12,08:30:35,5.411555,4.373004,0.0,624.3,8.668196,17.940889,10,No
10205,1169,1365783083.9,2013-04-12,12:11:32,1365783603.1,2013-04j-12,12:0:03,8.873777,8.285119,3.042091,519.2,17.091249,31.38026,12,No
10205,1171,1365792957.9,2013-04-12,14:55:57,1365793458.6,2013-04-12,15:04:18,7.57822,6.631984,3.026796,500.7,15.13525,30.84062,10,o
10205,1172,1365805320.0,2013-04-12,18:22:00,1365805723.0,2013-04-12,18:28:43,3.959745,2.632464,0.0,403.0,9.825671,17.25712,10,No
10205,1173,1365862101.9,2013-04-13,10:80:21,1376226410.6380634,2013-04-13,10:12:25,2.126943,1.038738,0.0,243.4,8.738466,16.01597,7,No
10205,1175,1365864359.9,2013-04-13,10:t45:59,1365864782.0,2013-04-13,10:53:02,3.996718,2.820758,0.0,422.1,9.468653,16.139721,6,No
10205,1176,1365880228.0,2013-04-13,15:10:28,1365881424.3,2013-04-13,15:30:24,16.081788,14.814378,0.0,1196.3,13.442939,23.167629,14,No
14678,1177,1365889477.9,2013-04-13,17:4:37,1365890036.8,2013-04-13,17:35:56,10.966902,10.37617,7.305152,558.9,19.622298,33.634289,6,No
10205,1178,1365893547.0,2013-04-13,18:52:27,1365893939.8,2013-04-13,18:58f:59,5.220551,4.759491,0.0,392.8,13.290608,19.187269,2,No
10205,1179,1365974034.9,2013-04-14,17:13:54,1414298617.234424,2103-04-14,17:14:45,0.449398,0.251265,0.0,50.2,8.952161,13.6016,2,No
10205,1180,1365982368.9,2013-04-41,19:32:48,1638837025.121849,2013-04e-14,19:33:28,0.3772,0.137918,0.0,39.6,9.525259,12.47377,1,oN
10205,1181,1366027316.9,2013-04-15,08:01:56,1366027924.4,2013-04-15,08:12:04,4.252885,3.792502,0.0,607.5,7.000633,21.66316,8,oN
10205,1182,1366041363.9,2013-04-15,11:56:03,1366041771.0,2013-04-15,12:2:51,4.58245,3.682904,0.0,407.1,11.256324,19.91909,8,No
10205,1184,1514224414.1951926,2013-04-1o5,12:49:52,1495489877.9174323,2013-04-15,12:57:55,5.080179,4.385708,0.0,482.4,10.53105,18.33967,4,o
10205,1185,1424339962.326354,2013-04-15,j13:37:07,1366048152.7,2013-04-15,13:49:12,8.444299,7.168644,0.0,724.8,11.650523,23.557159,18,No
10205,1186,1810253415.2571929,2013-04z-15,17:29:25,1366061598.9,2013-04-15,17:33:81,2.031695,1.258215,0.0,233.0,8.71972,15.0978,5,No
13583,1187,784699669.4490597,2013-04-15,18:573:2,1366066804.5,2013-04-15,19:00:04,2.024589,1.872036,0.0,151.6,13.354807,18.29818,1,No
10205,1188,1297086107.0036058,2013-04-15,20:20:20,882259070.4583625,2013-04-15,20:23:10,0.770757,0.002287,0.0,169.2,4.5553,11.53366,4,No
16671,1189,1358002414.226351,2013-04-15,20:46:12,1750821315.3888593,2013-04-15,20:49:56,2.34469,1.759556,0.0,223.7,10.481404,14.38998,4,No
10205,1190,1775550405.2989964,2013-04-u15,21:52:24,1366077356.9,2013-04-15,21:55:56,2.263041,1.914716,0.0,212.0,10.674721,65.15206552867372,2,No
10205,1193,1694311732.3249466,201-04-15,22:49:06,1366080833.9,2013-04-15,22:53:53,2.557782,1.989706,0.0,287.0,8.912133,14.68239,6,o
10205,1194,1366118273.9,2013-04-16,09:17:53,1366118893.1,2013-04-16,09:28:13,5.442786,4.018201,0.0,619.2,8.790029,17.355129,12,No
10205,1195,1366146902.9,201304-16,17:15:02,1249126381.248068,2013-04-16,17:15:03,0.002899,0.0,0.0,0.2,14.494755,4.506594,0,No
8297,1196,1366147297.9,2013-04-16,17:21:37,1436994256.73186,2013-04-16,17:26:52,3.956403,3.667612,0.0,314.8,12.56799,24.45323,4,No
10205,1197,1366152185.9,2013-04-16,18:43:05,1366152408.8,2013-04-16,18:46:48,4.197894,4.065134,0.0,222.9,18.833081,24.54767,2,No
10205,1198,1366152807.9,2013-04-16,18:53:27,1138957464.9472046,2013-04-16,18:55r:11,0.919254,0.500448,0.0,103.9,8.847491,14.74068,1,No
7963,1199,1366157888.9,2013-04-16,20:18:08,745390971.6247315,2103-04-16,20:25:23,3.958868,2.263146,0.0,435.0,9.100845,17.095909,7,No
5503,1200,1366198762.9,2013-04-17,07:39:22,1366198936.8,2013-04-17,07:42:16,1.212282,0.649115,0.0,173.9,6.971145,13.97468,5,No
10205,1201,1099645069.7034864,2013-0-17,07:5751,1366200386.7,2013-04-17,08:06:26,4.537831,3.356315,0.0,514.8,8.814746,60.64685274319879,9,o
10205,1202,1366236478.9,2013-04-17,18:07:58,700800408.9579712,2013-04-17,18:11:23,2.05611,1.372913,0.0,204.2,10.069097,15.16035,4,No
7535,1203,1366239820.9,2013-04-17,19:03:40,1366240101.5,2013-04-17,19:8:21,3.325116,2.155353,0.0,280.6,11.850023,18.758341,3,o
8908,1204,1366287299.9,2013-04-18,08e:14:59,1366287876.6,2013-04-18,08:24:36,5.513858,4.161642,0.0,576.7,9.561051,17.922421,8,No
10205,1205,1366302811.9,2013-04-18,12:33:31,1366303035.8,213-04-18,12:37:15,2.502762,1.92962,0.0,223.9,11.178037,15.46553,5,jNo
8790,1206,1366303509.9,2o013-04-18,12:45:09,1366303669.2,2013-04-18,12:4t7:49,1.760851,1.40594,0.0,159.3,11.053679,15.1275,3,No
10205,1207,1366317964.0,2013-04-18,16:46:04,1366318253.2,201r3-04-18,16:05:53,2.164932,0.985101,0.0,289.2,7.485933,14.02219,4,No
7644,1208,1366323972.9,2013-04-18,18:26:12,1366324269.4,2013-04-18,18:31:09,3.335039,1.868882,0.0,296.5,11.248024,16.314739,3,No
10205,1209,1366374553.9,2013-40-19,08:29:13,1366375137.1,2013-04-19,08:3n8:57,4.252905,3.40874,0.0,583.2,7.292361,17.74869,7,No
10205,1211,1366643498.9,201304-22,11:11:38,1366643856.4,2013-04-22,11:17:36,4.33483,3.754197,0.0,357.5,12.125398,19.068871,5,No
6369,1212,1366644419.9,2013-04-22,11:26:59,1366644850.2,2013-04-22,11:34:10,4.032108,3.465415,0.0,430.3,9.370459,21.918779,7,No
10205,1213,1366664363.9,2013-04-22,16:59:23,1962997218.3052487,2013-04-22,17:02:54,1.792371,1.213705,0.0,210.9,8.498679,19.07798,4,oN
10205,1214,1366669407.9,201304-22,18:23:27,755031690.1902833,2013-04-22,18:31:00,3.558552,2.063701,0.0,452.9,7.857258,17.65843,8,No
8668,1215,1013756448.3896264,2013-04-23,08:16:43,1571987735.6668315,2013-04-23,08:18:48,1.114406,0.622927,0.0,124.6,8.943871,13.52713,4,No
10205,1216,1366719760.9,2013-04-23,08:2:40,1366720136.3,20130-4-23,0:28:56,4.125807,3.570691,0.0,375.4,10.990429,19.486019,5,No
10205,1217,1366752570.9,2013-04-23,17:29:30,1366752927.5,213-04-23,17:35:27,4.615632,4.085408,1.841875,356.6,12.943443,28.112499,6,No
10205,1218,1397231818.7936614,2013-04-23,18:39:44,1366757386.9,2013-04-23,c18:49:46,9.93642,9.347687,0.002479,602.0,16.505682,24.790501,8,No
8318,1219,1366762736.9,2013-04-32,20:18:56,1366762944.2,2013-04-23,20:22:24,1.058494,0.602158,0.0,207.3,5.1061,13.60011,3,o
10205,1220,1366763495.9,2013-04-23,20:31:35,1366764047.3,2013-04-23,20:0:47,15.133731,14.914018,13.899782,551.4,27.446012,33.94006,3,No
10205,1221,1366765216.9,2013-0-423,21:0016,1366765997.3,2013-0423,21:13:17,9.357838,7.796412,1.535618,780.4,11.991079,29.254499,12,No
10205,1222,1366766703.9,2013-04-23,21:25:03,1366766805.5,2013-04-23,21:26:45,1.165364,0.878638,0.0,101.6,11.470117,14.39675,2,No
10205,1224,1366811945.91,2013-04-24,09:59:05,1546660644.0069203,2013-04-24,10:01:37,0.90067,0.669097,0.0,151.59,5.941486,16.75021,4,No
12766,1225,1366818768.9,2013-04-24,11:52:84,1366819002.3,2013-04-24,11:56:42,2.498202,1.76722,0.0,233.4,10.703521,15.60358,6,No
10205,1226,1366819253.9,2013-04-24,12:0053,1366819441.9,2013-04-24,12:04:01,2.010292,1.482153,0.0,188.0,10.693043,16.53249,5,No
15680,1227,1366837202.9,2013-04-24,17:00:02,1366837520.6,2013-04-24,17:05:20,2.166262,1.468867,0.0,317.7,6.818577,18.16782,7,o
10205,1228,1366845726.9,2013-04-24,19:22:06,1366846084.0,2013-04-24,19:28:04,2.426136,1.983545,0.0,357.1,6.793997,18.247231,4,No
10205,1229,1366850065.9,2013-04-24,20:34:25,1366850084.2,2013-04-24,20:34:44,0.191516,0.015804,0.0,18.3,10.465358,11.34879,0,oN
10205,1230,1366856478.9,2013-04-24,22:21:18,1366856565.9,2013-04-24,22:22:45,0.680839,0.0,0.0,87.0,7.825731,10.24512,1,No
10205,1231,960794674.6120209,2013-04-25,08:4702,1366894686.9,2013-04-25,08:58:06,5.337607,4.192709,0.0,664.0,8.038564,17.613091,7,No
12175,1232,1366906908.9,2013-04-25,12:21:48,1366907372.6,2013-04-25,2:29:32,6.074207,5.324039,0.0,463.7,13.099434,18.9193,6,No
10205,1233,1366907868.9,2013-04-25,12:37:48,1366908471.7,2013-04-25,12:a47:51,6.949583,6.136344,0.0,602.8,11.528837,20.53134,9,No
10205,1234,1366908899.9,2013-04-25,12:54:59,1366909147.5,2013-04-25,12:59:07,2.043461,0.976297,0.0,247.6,42.39233315736978,14.30418,4,No
10205,1235,1366910630.9,2013-04-25,13:23:50,1366911133.2,2013-04-25,13:32:13,5.537462,4.51754,0.0,502.3,11.024213,18.6222,6,No
10205,1236,1106653429.064436,2013-04m-25,17:00:12,1366924006.4,2013-04-25,17:06:46,4.354893,3.832945,0.0,393.5,11.067072,19.949739,6,No
10205,1237,1366924258.9,2013-04-25,17:10:58,1366924301.7,0213-04-25,17:11:41,0.506144,0.426916,0.0,42.8,11.825796,14.77269,1,No
7264,1238,1366980144.9,2013-04-26,08:42:24,1366980741.2,2013-04-26,08:52:21,5.336162,4.151739,0.0,596.3,8.948787,17.40593,9,No
13948,1239,1366991880.9,2013-0-426,11:58:00,1366992452.0,2013-04-26,12:07:32,5.26749,4.113193,0.0,571.1,9.223411,20.32839,9,o
10205,1240,1366996217.0,2013-04-26,13:10:17,1366996743.7,2013-04-26,13:19:03,4.976296,4.021573,0.0,526.7,9.448065,19.538971,8,No
10205,1241,1367008240.9,201304-26,16:30:40,1367008865.3,2013-04-26,16:41:05,9.170517,8.204307,2.912567,624.4,14.686926,34.467239,15,No
10205,1243,1367018110.9,o2013-04-26,19:15:10,1210524173.5069404,2013-04-26,19:20:37,3.138236,2.436658,0.0,326.5,9.611749,59.94369602944682,6,No
10205,1244,1367022422.9,2013-40-26,20:27:02,1367022664.5,2013-04-26,20:31:04,0.86193,0.425954,0.0,241.6,3.567591,13.60285,4,No
10205,1245,1611752388.40128,2013-04-26,20:36:31,1603401860.9233837,2013-04-62,20:40:12,2.336388,1.367781,0.0,220.2,10.610298,15.86969,5,No
10205,1246,1367089215.9,2013-04-27,15:00:15,1527212486.262927,2013-04-27,15:07:22,5.456794,4.332607,0.0,426.9,12.782371,23.16885,8,No
8450,1247,1367108592.9,2013-04h-27,20:23:12,1367108996.5,2013-04-27,20:29:56,5.838384,4.965615,0.0,403.6,14.465769,23.91679,8,No
10205,1248,1543968457.4427247,2013-04-28,13:03:34,1367169101.8,2013-04-28,13:11:41,4.904877,2.627517,0.0,486.9,10.073684,16.28091,12,o
10205,1249,1367171242.9,2013-04-28,13:47:22,1367172123.6,2013-04-28,14:02:03,19.52164,19.08179,16.115152,880.7,22.16605,33.535431,4,No
10205,1250,1155936967.0155275,2013-04-28,14:51:38,1367175852.2,2013-04-28,15:04:12,8.639821,7.960654,0.0,753.3,11.469297,19.134581,8,No
10205,1251,1367176841.9,2013-04-28,152:0:41,1367177055.5,2013-04-28,15:24:15,2.395216,2.013882,0.0,213.6,11.213558,16.429029,3,oN
10205,1252,1367182512.9,2013-04-28,16:5o5:12,1701321002.0084758,2013-04-28,16:58:24,2.254085,1.889136,0.0,191.1,11.795317,17.288521,3,No
10205,1253,1367183136.9,2013-04-28,17:05:36,1367183403.3,2013-04-28,17:10:03,2.397075,1.90002,0.0,266.4,8.998029,17.344469,4,No
10205,1254,1367190064.9,2013-04-28,19:01:04,1367190080.0,2013-04-28,19:01:20,0.189715,0.16092,0.0,15.1,12.563889,13.17045,0,No
8769,1256,1367192663.9,2013-04-28,19:44:23,1608137714.24482,2013-04-28,19:58:17,10.018026,8.713647,0.0,833.4,12.02067,20.615891,15,No
10205,1257,1367238579.0,2013-04-29,08:29:39,1367239079.4,203-04-29,08:37:59,5.203067,4.043165,0.0,500.4,10.397816,18.650089,13,o
14514,1258,1367250990.9,2013-04-29,11:56:30,1367251425.8,2013-04-29,12:03:45,4.936119,4.099622,0.0,434.9,11.350009,19.417391,6,No
10205,1259,1367254295.9,2013-04-29,12:51:35,1367254498.4,2013-04-29,12:54:58,1.482202,0.876704,0.0,202.5,7.319515,16.37323,6,No
10205,1260,1367255381.9,2013-04-29,13:09:41,1367255815.4,2013-0-29,13:16:55,3.68345,2.586917,0.0,433.5,8.497002,14.48563,8,No
10205,1261,1367270049.9,2013-04-29,17:14:09,1367270210.8,2013-04-29,17:1:50,1.516453,0.963673,0.0,160.9,9.424819,13.23404,4,oNo
10205,1263,1367274879.9,2013-04-29,18:34:39,1367275211.3,203-04-29,8:40:11,3.316975,2.161286,0.0,331.4,10.008977,16.67837,6,No
10205,1264,1367275909.9,2013-04-29,18:51:49,1367276001.8,2013-04-29,18:53:21,1.112221,0.874753,0.0,91.9,12.102518,16.036329,0,No
10205,1265,1367281830.9,2013-04-29,20:3030,1367281997.5,2013-04-29,20:33:17,1.491536,0.566619,0.0,166.6,8.952798,58.72332376956034,4,No
10205,1266,1367322875.9,2013-04-30,07:45:35,1878772526.239604,2013-04-30,08:01:31,4.329641,3.608905,0.0,415.2,10.427844,18.66493,8,No
