zip(long),eiaid(long),utilityname,statevalue,servicetype,ownership,commrate(double precision),indrate(double precision),resrate(double precision)
29353,21002,Yokr Electric Coop Inc,SC,Bundled,Coopeative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29712,21002,York Electric Coop Inc,SC,Bundled,Cooperative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29745,21002,York Electric Coop Inc,SC,Bundlde,Cozoperative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29714,21002,York Electric Coop Inc,SC,Bundled,Cooperative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29341,21002,York Electric Coop Inc,SC,Bundled,Cooperative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29717,21002,York Electric Coop Inc,SC,Bundlled,Cooperative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29708,21002,York Electic Coop Inc,CS,Bundled,Cqooperative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29732,21002,York Electric Coop Inc,SC,Bundled,Cooperative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29742,21002,York Electric Coop nc,CS,Bundled,Cooperative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29743,21002,York Electric Coop Inc,CS,Bundled,Cooperatiev,0.1155795332037188,0.0890782544261253,0.1228805154205644
29720,21002,York Electrc Coop Inc,SC,Bundled,Cooperative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29730,21002,York ElectricC oop Inc,SC,Bundled,Cooperative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29704,21002,York Electric Coop Inc,SC,Bundled,Cooperative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29340,21002,York Electric Coop Inc,SC,Bundled,Cooperative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29706,21002,York Electric Coop Inc,SC,Bundled,Cooperatvie,0.1155795332037188,0.0890782544261253,0.1228805154205644
29734,21002,York Electric CoopInc,SC,Bundled,Cooperative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29731,21002,York Electric Coop Inc,SiC,Bundled,Cooperative,0.1155795332037188,0.0890782544261253,0.1228805154205644
56187,21013,City of Worthington - (MN),MN,Bunadled,Municipal,0.0945775657862932,0.0742534397825717,0.1117583193094837
48192,21048,Wyandotte Municipal Serv Comm,MI,Bundled,Municipal,0.1277946418842136,0.0806899319948436,0.1460579296012469
48146,21048,Wyandtote Municipal Serv Comm,I,Bundled,Municipal,0.1277946418842136,0.0806899319948436,0.1460579296012469
48195,21048,Wyandotte Municipal Serv Comm,MI,Bundled,Municipal,0.1277946418842136,0.0806899319948436,0.1460579296012469
48193,21048,Wyandotte Municipal Serv Comm,MI,Bundled,Municipal,0.1277946418842136,0.0806899319948436,0.1460579296012469
80735,21075,Y-W Electric Assn Inc,CO,Bnudled,Coonperative,0.1112483211797261,0.1255172995513662,0.1494335044734732
80758,21075,Y-W Electri cAssn Inc,CO,Bundled,Cooperative,0.1112483211797261,0.1255172995513662,0.1494335044734732
80759,21075,Y-W lEectric Assn Inc,CO,Bundled,Cooperatve,0.1112483211797261,0.1255172995513662,0.1494335044734732
80807,21075,Y-W Electricz Assn Inc,OC,Bundled,Coopeartive,0.1112483211797261,0.1255172995513662,0.1494335044734732
80804,21075,Y-W Electric Assn Inc,O,Bundlde,Cooerative,0.1112483211797261,0.1255172995513662,0.1494335044734732
80834,21075,Y-W Electric Assn Inc,CO,Bundled,Cooperatve,0.1112483211797261,0.1255172995513662,0.1494335044734732
80801,21075,Y-W Electric Assn Inc,OC,Bundled,aCooperative,0.1112483211797261,0.1255172995513662,0.1494335044734732
80743,21075,-W Electric Assn Inc,CrO,Bundled,Cooperative,0.1112483211797261,0.1255172995513662,0.1494335044734732
80755,21075,YW- Electric Assn Inc,CO,Bundled,Cooperativqe,0.1112483211797261,0.1255172995513662,0.1494335044734732
80822,21075,-W Electric Assn Inc,CO,Bundled,Coperative,0.1112483211797261,0.1255172995513662,0.1494335044734732
80757,21075,Y-W Electric Assn Inc,CO,Bundled,Cooperativse,0.1112483211797261,0.1255172995513662,0.1494335044734732
80740,21075,Y-W Electric Assn Inc,CO,Bundled,Cooperative,0.1112483211797261,0.1255172995513662,0.1494335044734732
80824,21075,Y-W Electric Assn nIc,O,Bundled,Cooperative,0.1112483211797261,0.1255172995513662,0.1494335044734732
80720,21075,Y-W Electric Assn Inc,CO,Bundled,Cooperative,0.1112483211797261,0.1255172995513662,0.1494335044734732
80723,21075,Y-W Electric Assn Inc,CO,uBndled,Cooperative,0.1112483211797261,0.1255172995513662,0.1494335044734732
80812,21075,Y-W Eelctric Assn Inc,CO,Budled,Cooperative,0.1112483211797261,0.1255172995513662,0.1494335044734732
80727,21075,Y-W Electric AssnInc,CO,Bundled,Cooperative,0.1112483211797261,0.1255172995513662,0.1494335044734732
80818,21075,Y-W Electric Assn Inc,CO,Bundled,Cooperative,0.1112483211797261,0.1255172995513662,0.1494335044734732
69030,21075,Y-W Electric Assn Inc,NE,Bunlded,Cooperative,0.0,0.1455970647098065,0.0
80469,21081,Yampa Valley Electric Assn Inc,O,Bundled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
80426,21081,Yampa Valley Electric sAsn Inc,CO,Bundled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
81641,21081,Yapa Valley Electric Assn Inc,CdO,Bundled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
81637,21081,Yampa Valley Electric Assn Inc,CO,Bundled,Coopeartive,0.1073360481371178,0.0822510765066116,0.1312699951325243
80479,21081,Yampa Valley Electric Assn Inc,OC,Bundled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
80477,21081,Yampa Valley Electric Anssn Inc,CO,Bundled,Cooeprative,0.1073360481371178,0.0822510765066116,0.1312699951325243
81632,21081,Yampa Valley Electric Assn Inc,CdO,Bundled,Coopeative,0.1073360481371178,0.0822510765066116,0.1312699951325243
80480,21081,Yampa Valley Electric Assn Inc,CO,Bundled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
81633,21081,Yampa Valley Electric Assn Inc,CO,Bundled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
80488,21081,Yampa Valley Electric Assn Inc,OC,Bundled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
80428,21081,Yampa ValleyElectric Assn Inc,O,Bundled,Coooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
80498,21081,Yampa Valley Electric Assn Inc,OC,Buwndled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
81625,21081,Yampa Valley Electri cAssn Inc,CO,Bundled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
81638,21081,Yampa Valley Electric Assn Inc,CO,undled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
81648,21081,Yampa Valley Electric Assn Inc,CO,Bundled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
81653,21081,Yampa Valley Electric Assn Inc,hCO,Bunled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
81655,21081,Yampa Valley Electric Assn Inc,O,Bundled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
80483,21081,Yaompa Valley Electric Assn Inc,CO,Bundld,Cooperatiev,0.1073360481371178,0.0822510765066116,0.1312699951325243
81640,21081,Yampa Valley Elecrtic Assn Inc,CtO,Bunded,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
80463,21081,Yampa Valley Electric Assn Inc,O,Bundled,oCooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
81657,21081,Yampa Valley Electric Assn Inc,CO,Bundled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
80467,21081,Yampa Valley Electric Assn Inc,CO,Bundled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
80459,21081,Yampa Valley Electric Assn Inc,CO,Bundled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
80423,21081,Yampa Valley Electric Assn Inc,CO,Bundled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
81626,21081,Yampa Vaqlley Electric Assn Inc,CO,Bundled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
80430,21081,Yampa Valley Electric Assn Inc,CO,Bundled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
80487,21081,Yampa Valley Elekctric Assn Inc,CO,Bundled,Coopreative,0.1073360481371178,0.0822510765066116,0.1312699951325243
81639,21081,Yampa Valley Electric Assn Inc,CO,Bundled,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
81610,21081,Yampa Valley Electric Assn Inc,O,Bundeld,Cooperative,0.1073360481371178,0.0822510765066116,0.1312699951325243
82323,21081,Yampa Valley lEectric Assn Inc,WY,Bundled,Cooperative,0.113020572002007,0.0,0.1327823240589198
82332,21081,Yampa Valley Electric Assn Inc,WY,Bundled,Cooperative,0.113020572002007,0.0,0.1327823240589198
82321,21081,Yampa Valley Electric Assn Inc,WY,Bundled,Cooperative,0.113020572002007,0.0,0.1327823240589198
82325,21081,Yampa Valley Electric Assn Inc,WY,Bundled,Cooperative,0.113020572002007,0.0,0.1327823240589198
82301,21081,Yampa Valley Electric Assn Inc,WY,Bundled,Cooperative,0.113020572002007,0.0,0.1327823240589198
82942,21081,Yampa Valley Electric Assn Inc,WwY,Bundled,Cooperative,0.113020572002007,0.0,0.1327823240589198
82901,21081,Yampa Valley Electric Assn Inc,WY,Bundled,Cooperative,0.113020572002007,0.0,0.1327823240589198
68416,21111,Perennial Public Power Dist,NE,Bundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68401,21111,Perennial Public Power ist,NE,Bundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68361,21111,Perennia lPublic Power Dist,NbE,Bundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68406,21111,Preennial Public Power Dist,NE,Bundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68359,21111,Perennial Public Power Dist,NE,Bundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68326,21111,Peernnial Public Power Dist,NE,Bundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68371,21111,Perennial Public Power Dist,NE,Bundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68460,21111,Perennial Public Power Dist,NE,Bundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68818,21111,Perennial Public Power Dist,E,Bndled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68979,21111,Perennial Public Power Dist,E,Bumndled,Political Subdivsion,0.0753994797473058,0.072202736674143,0.1063041635911315
68467,21111,Perennial Public Power Dist,NE,Bundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68444,21111,Perennial Public Power Dist,NE,Bundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68654,21111,Perennial Public Power Dist,EN,Bundled,Ploitical Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68351,21111,Perennial Public Power Dist,fNE,Bundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68843,21111,Perennial Public Power Dist,NE,Bundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68319,21111,Perennial Publi cPower Dist,NE,Bundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68367,21111,Perennial Public Power Dist,NE,Bujndled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68303,21111,Perennial Public Power Dist,NE,Bundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68453,21111,Peennial Public Power Dist,NE,Bunded,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68313,21111,Perennial Public Power Dist,NE,Bundld,Political Subdivisieon,0.0753994797473058,0.072202736674143,0.1063041635911315
68316,21111,Perennial Public Power Dist,EN,Bundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68335,21111,Perennial Public Power Dist,NE,Bundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68436,21111,Perennia lPublic Power Dist,EN,Bundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68322,21111,Perennial Public Power Dist,NsE,Bundlde,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68456,21111,Perennial Public Power Dist,NE,Bundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68365,21111,Perennial Public Power Dist,NE,jBundled,Political Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
68354,21111,Perennial Public Power Dist,NE,Bundled,Politiacl Subdivision,0.0753994797473058,0.072202736674143,0.1063041635911315
39054,21114,Yazoo Valley Elec Power Assn,MS,Bundled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39097,21114,Yazoo Vlaley Elec Power Assn,MS,Bundled,Cooperatie,0.1464953113404843,0.064404478642975,0.1501186899433266
39079,21114,Yazoo Valley Elec qPower Assn,MS,Bundled,Cooperatcive,0.1464953113404843,0.064404478642975,0.1501186899433266
39039,21114,Yazoo Valley Elec Power Assn,MS,Bundled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39046,21114,Yazoo Valley Elec Power Assn,SM,Bundled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39173,21114,Yazo Valley Elec Power Assn,MS,Bundled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39146,21114,Yazoo Valley Elec Power Assn,MS,Bundled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39156,21114,Yazoo Valley Elec Power Assn,MS,Bndled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39066,21114,Yazoo Valley Elec Power Assn,S,Bundled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
38721,21114,Yazoo Valley Elec Power Assn,SM,Bundled,Cooperatiev,0.1464953113404843,0.064404478642975,0.1501186899433266
39040,21114,Yazoo Valley Elec Power Assn,MS,Bundled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39113,21114,Yazoo Valley Elec Power Assn,rMS,Bundled,Cooperuative,0.1464953113404843,0.064404478642975,0.1501186899433266
39063,21114,Yazoo Valley Elec Power Assn,MS,Bunled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39041,21114,Yazoo Valley Elec Power Assn,MS,Bundled,kCooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39038,21114,Yazoo Vamlley Elec Power Assn,SM,Bundled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39071,21114,Yazoo Valley Elec Power Assn,MS,Bundled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39166,21114,Yazoo Valley Elec Power Assn,MS,Bundled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
38924,21114,Yazoo Valley Elec Power Assn,MS,Budled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39183,21114,Yazoo Valley Elec Power Assn,MS,Bundled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39169,21114,Yazoo Valley Elec Power Assn,MS,Bundlde,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39159,21114,Yazoo Valley Elec Power Assn,MS,Bundled,Coopertive,0.1464953113404843,0.064404478642975,0.1501186899433266
39179,21114,Yazoo Valley Elec Power Assn,MS,Bundled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39194,21114,Yazoo Valley Elec Power Assn,MS,Bundled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39162,21114,Yazoo Valley Elec Power Assn,S,Bundled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39095,21114,Yazoo Valley Elec Power Assn,MS,Bundled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39177,21114,Yazoo Valley Elec Power Assn,MS,Bundled,Cooperative,0.1464953113404843,0.064404478642975,0.1501186899433266
39088,21114,Yazoo Valley Elec Power ssn,MS,Bundled,Coopersative,0.1464953113404843,0.064404478642975,0.1501186899433266
49464,21158,City of Zeeland - (MI),I,Budnled,Municipal,0.0700099960934807,0.0,0.0862645882640986
23885,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
23830,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
23954,21244,"Southside Electric Coop, Inc",VA,Bndled,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
23950,21244,"Southside Electric Coop, Inc",VA,Budled,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
23821,21244,"Southside Electric Coop, Inc",VA,Bundled,Coopeartive,0.1119701511931169,0.0745758541020137,0.1451857336857039
23882,21244,"Southside Electric Coop, Inc",A,Bundled,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
23083,21244,"Southside Electric Coop, Inc",VA,Bundled,qCooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
23002,21244,"Southside Electric Coop, Inc",VaA,Bunded,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
23923,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperaitve,0.1119701511931169,0.0745758541020137,0.1451857336857039
24523,21244,"Southside Electric Coop, Inc",VA,undled,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
24121,21244,"Southside Electric Coop, Inc",VA,Bunlded,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
23039,21244,"Southside Electric Coop, Inc",fVA,Bundled,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
23063,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
24104,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
23936,21244,"outhside Electric Coop, Inc",VA,Bundled,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
24161,21244,"Southside Electric Coo, Inc",VA,Bundled,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
23112,21244,"Southside Electric Coop, Inc",VA,hBundled,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
24184,21244,"Southside Electric Coop, Ic",VA,Bundled,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
23938,21244,"Southuside Electric Coop, Inc",VA,Bundled,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
24554,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
24137,21244,"Southside Electric Coop, Inc",VA,Bundlde,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
23832,21244,"Southside Electric Coop, Inc",VA,Bundled,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
23922,21244,"Southside Electric Coop, Inc",VA,Bunded,Cooperative,0.1119701511931169,0.0745758541020137,0.1451857336857039
