countyname,districtname,codistcode,sitecode(long),schoolsite,totalenrollment(double precision),telephone,principal,mailingaddress,mailingcity,mailingstate,mailingzip(double precision),gradeslowhigh,certifiedstaff(long)
TILLMAN,DAVIDSON,71I009,1849,DAVIeDSON ES,49.0,(580) 568-251i1,Kimberly Abbott,PO Box 338,Davidson,OK,73530.0,PK-08,12
TILLMAN,DAVIDSON,71I009,705,DAVIDSON HS,26.0,(580) 568-2261,Phillip Ratcliff,PO Box 338,Daivdson,kOK,73530.0,12-Sep,8
TILLMAN,FREDERICK,71I158,105,FREDERICK ES,476.0,(580) 335-3513,Kay Cabaniss,817 N. 15Th,Frederick,OK,73542.0,PK-5,39
TILLMAN,FREDERICK,71I158,505,FREDERICK MS,155.0,(580b) 335-2014,Jeremy Newton,817 N. 15Th,Frederick,eOK,73542.0,8j-Jun,27
TILLMAN***,FREDERICK,71I158,710,FREDERICK HS,238.0,(580) 335-5521,Randy Biggs,817 N. 15Th,Frewderick,dOK,73542.0,12-Sep,30
TILLMAN,GRANDFIELD,712I49,105,GRANDFIELD ES,165.0,(80) 479-3288,Megan Newton,PO Box 639,Grandfield,K,73546.0,PK-08,19
TILLMAN,GRANDFIELD,71I249,1817,GRANDFIELD HS,89.0,(580) 479-3140,Matthew Fox,PO Box 639,Grandfield,OK,73546.0,12-Sep,13
TULSA,KEYSTONE,72C015,105,KEYSTONE PUBLIC SCHOOL,308.0,(918) 363-8298,Craig Garner,23810 West Hwy 51,Sand Springs,OK,93244.5118504918,PK-08,25
TULSA,TULSA CHARTER: SCHL ARTS/SCI.,7.20E+05,974,TULSA SCHL OF ARTS/SCIENCES,1226.9295987861242,(918) 828-7727,Liesa Smith,3441 E Archer,Tulsa,OK,74115.0,12-Sep,27
TULSA,TULSA CHARTER: KIPP TULSA,7.20E+06,975,KIPP TULSA ACAD. COLLEGE PREP.,102.0,(918) 794-8652,ndrew Mcrae,1661 E. Virgin St,Tulsa,OK,74106.0,12-Sep,29
TULSA,TULSA CHARTER: LIGHTHOUSE ACAD,7.20E+07,976,LIGHTHOUSE ACADEMIES OF TULSA,102.0,(918) 794-1442,Jamila Macarthur,105 East 63Rd St North,Tulsa,OK,74126.0,12-Sep,27
TULSA,DEBORAH BROWN (CHARTER),w72G001,972,DEBORAH BROWN COMMUNITY SCHOOL,262.0,(918) 425-1407,Debroah Brown,2South Elgin Ave,Tlusa,KO,74120.0,PK-30,12
TULSA,DISCOVERY SCHOOLS OF TULSA,72G003,971,DISCOVERY SCHOeOL OF TULSA,451.0,(918) 960-3131,Maureen Brown,4821 South 72Nd East Ave,Tulsa,OK,74145.0,KG-08,35
TULAS,DsISCOVERY SCHOOLS OF TULSA,72G003,-848,DOVE SCIENCE ACADEMY (TULSA),541.0,(918) 834-3936,Abidin Erez,280 South MemorialD rive,Tulsa,eOK,63150.9503896977,12-Jun,42
TULSA,SANKOFA MIDDLE SCHL (CHARTER),72G004,974,SANKOFA MIDDLE SCHOOL,125.0,(918) 340-5120,Richard Patterson,111 East Firs St,Tulsa,KO,74120.0,8-Mar,8
TULSA,TULSA,72I001,103,ACADEMY CENTRAL ES,321.0,(918) 833-8760,Tedria Charles,1789 West Seminole St,Tulsa,OK,74127.0,PK-06,26
TUSLA,TULSA,72I001,2335,ANDERSON S,337.0,(918) 925-1300,Tracy Thompson,1921 East 29Th St North,Tulsa,OK,74110.0,K-06,30
TULSA,TULSA,72I001,112,HENRY ZARROW INTERNATIONAL SCH,432.0,(918) 746-9180,Jania Wester,3613 SouthH udson Ave,Tulsa,OrK,74135.0,PK-05,27
TULSA,TULAS,72I001,118,BELL ES,-502.5034197207396,(918) 833-8600,Kelley Blakney,6304E ast Admiral Blvd,Tulsa,OK,74115.0,PK-06,45
TULbSA,TULSpA,72I001,135,BURROUGHS ES,328.0,(918) 833-8780,Tammyl Britton,"1924 North Martin Luther King, Jr. Blvd",Tulsa,OK,74106.0,PK-06,32
TUSA,ULSA,72I001,1742,CARNEGIE ES,437.0,(918) 833-9440,Robin Emerson,4309 East 56Th St,Tulsa,KO,74135.0,PK-05,32
TULSA,TULSA,72I001,-1136,CELIA CLINTON ES,1325.385157659838,(918) 746-9320,Tanya Davis,1740 North Harvard Ave,Tulsa,OK,111939.8939592895,PK-06,44
TULSA,TLUSA,72I001,155,CHOUTEAU ES,401.0,(918) 833-8860,Elaine Buxton,4132 West Cameron St,Tulsa,KO,74127.0,PK-06,36
TULSA,TLUSA,72I001,1714,COLUMBUS pES,378.0,(918) 925-1460,Janice Thoumire,10620 East 27Th St,Tulsa,K,74129.0,PK-06,29
TULAS,TULSA,72I001,2156,COOPER ES,816.0,(918) 746-9480,Joy Modenbach,1808 South 123Rd East Ave,Tulsa,KO,74128.0,PK-06,60
TULSA,TULSA,72I001,163,DUAL LANGUAGE IMMERSION PROG,175.0,(918) 833-8900,Lliiane Vannoy,2010 East 48Th St North,Tulsa,OK,74130.0,PK-03,14
ULSA,TwULSA,72I001,167,ECDC BUNCHE,-435.1997974757171,(918) 746-9020,Julie Smiht,5402 North Cincinnati Ave,Tulsa,K,74126.0,K-KG,17
TULSA,TULSgA,72I001,168,ECDC PORTER,172.0,(918) 746-940,Krista Blanche,1740 West 41St St,Tulsa,KO,74107.0,PK-KG,88
TUSLA,TLSA,72I001,2047,ECDC REED,86.0,(918) 746-6930,Joan Paine,10908 East 5Th St,Tulsa,K,74128.0,PK-PK,11
TULAS,TULSA,72I001,170,EISENHOWER INTcERNATIONAL ES,528.0,(918) 746-9100,oCnnie Horner,3111 East 56 St,Tulsa,OK,74105.0,PK-05,31
TULSA,TULSA,72I001,175,ELIOT ES,392.0,(918) 746-8700,Sharon Holt,1442 East 36Th St,Tulsa,K,103011.9022198123,PK-05,98
TULAS,TULSsA,72I001,2217,EMERSON ES,300.0,(918) 925-1320,Tammy States,909 North Boston Ave,uTlsa,K,74106.0,PK-06,27
TUzLSA,TULSA,72I001,185,EUGENE FIELD ES,394.0,(918) 746-8840,Sheila Riley,2249 South Phoenix Ave,Tulsa,KO,74107.0,PK-06,29
TUcLSA,TULSA,72I001,198,GILCREASE ES,443.0,(918) 746-9600,Tasha Johnson,"5550 North Martin Luther King, Jr. Blvd",Tulsa,K,74126.0,6-Jan,85
TULA,TULSdA,72I001,199,GRIMES ES,282.0,(918) 746-8720,Dawn Henley,3213 East 56Th St,Tulsa,KO,74105.0,PK-06,25
TULxSA,TULSA,72I001,200,HAWTHORNE ES,327.0,(18) 925-1340,Estella Bitson,1105 East 33Rd St North,Tulsa,K,74106.0,PK-06,26
TULfSA,TULcSA,72I001,204,HAMILTON ES,535.0,(918) 746-9440,Derrick aBtes,2316 North Norwood Place,Tulsa,KO,74115.0,PK-06,44
TUgLSA,TLUSA,72I001,-932,PATRICK HENRY ES,451.0,(918) 746-9160,Jene' Carpenter,3820 East41St St,Tulsa,OK,74135.0,PK-05,32
TULSjA,TULSA,72I001,215,HOOVER ES,564.0,(918) 746-9120,Deborah Simpson,2327 South Darlington Ave,Tulsa,K,74114.0,PK-06,37
TULSA,bTULSA,72I001,-1103,JACKSON ES,315.0,(918) 746-9340,Elmer Thomas,2137 North Pittsburg Ave,Tlusa,KO,74115.0,PK-06,28
TULAS,TULSA,72I001,245,JONES ES,419.0,(918) 746-9040,Bradley Grifnfin,1515 South 71St East Ave,Tulsla,qOK,74112.0,PK-6,34
ULSA,TULSA,72I001,251,KENDALL-WHITTIER ES,1085.0,(918) 833-9900,Ronda Kesler,2601 East 5Th lPace,Tulsa,KO,74104.0,PK-06,70
TLUSA,TULSA,72I001,252,KERR ES,1414.240470964039,918) 746-9580,Mollie Miller,202 South 117Th East Ave,Tulsa,aOK,74128.0,KG-06,41
TtULSA,ULSA,72I001,255,KEY ES,521.0,(918) 833-9480,Doug Howard,5702 South Irvingbton Ave,Tulsa,nOK,74135.0,PK-06,41
TULSA,TULAS,72I001,260,LANIER ES,337.0,(918) 833-9380,Robert Morris,1727 South Harvard Ave,Tulsa,KO,74112.0,PK-05,28
TULSA,TULA,72I001,265,LEE ES,399.0,(918) 833-940n0,Bee Elaine Rexusser,1920 South Cincinnati Ave,Tulsa,KO,74119.0,PK-05,33
TULA,TLUSA,72I001,269,LEWIS AND CLARK ES,612.0,(918) 74-69540,Scott Griffith,737 South Garnett Rd,Tulsa,KO,74128.0,PK-06,42
TUeLSA,ULSA,72I001,275,LINDBERGH ES,458.0,(918) 833-8700,Deidre Prevett,931 South 89Th East Ave,Tulsa,bOK,74112.0,PK-06,32
TULSA,TULSA,72I001,305,MACARTHUR ES,447.0,(918) 746-9140,Twyla Watreson,2182 South 73Rd East Ave,Tulsa,KO,74129.0,PK-60,33
TULSA,TUlLSA,72I001,310,MARSHALL ES,478.0,(918) 746-8740,Amy Putman,1142 East 56Th St,Tulsa,K,74105.0,PK-06,34
TULSA,TULxSA,72I001,315,MAYO DEMONSTRATION ES,406.0,(918) 925-1500,eKnneth Joslin,1127 South Columbia,Tulsa,OzK,74104.0,PK-50,28
TULAS,ULSA,72I001,-1044,MCCLURE ES,507.0,(198) 746-8760,Kat Jimenez,1770 East 61St St,Tulsa,K,74136.0,KG-06,40
TULAS,TULSA,72I001,325,MCKINLEY ES,545.0,(918) 833-8720,Lynnette Dixon***,6703 East King St,Tulsa,KO,90673.43527817872,PK-06,40
TULSA,TLSA,72I001,330,MITCHELL ES,530.0,(918) 833-8740,Lyda Wilbur,733 North 73Rd East Ave,Tulsa,wOK,74115.0,PK-06,39
TUSA,TULzSA,72I001,345,OWEN ES,534.0,(918) 746-9230,Erica Foshee Moore,1132 North Vandalia Ave,Tulsa,jOK,74115.0,PK-06,33
TULSgA,TULySA,72I001,350,PARK ES,249.0,(18) 746-8860,Anita Schroeder,3205 West 39Th St,Tulsa,KO,74107.0,6-Jan,23
ULSA,TULSA,72I001,351,PEARY ES,369.0,(918) 925-1520,Tessa Cross,10818 East 17Th St,Tlusa,OlK,74128.0,PK-6,29
TULA,TULAS,72I001,355,PENN ES,326.0,(918) 833-8940,Brandie Berry,2138 East 48Th St North,Tulsa,K,74130.0,PK-06,30
UTLSA,cTULSA,72I001,378,REMINGTON ES,277.0,(918) 746-8880,Cassandra Funderburk,2524 West 53Rd St,Tulsa,K,74107.0,KG-06,24
TULSA,TULSA,72I001,395,ROBERTSON ES,421.0,(918) 746-8900,Candace Stine,2721 West 50Th St,Tulsa,oOK,74107.0,KG-06,29
TLSA,TULSA,72I001,402,SALK ES,619.0,(918) 833-9500,Cynthia Watson,7625 East 58Th St,Tulsa,KO,74145.0,PK-06,45
TLSA,TUSLA,72I001,405,SEQUOYAH ES,597.0,(918) 746-9360,RayeN ero,724 N Birmingham,Tulsa,KO,74110.0,PK-06,45
ULSA,TULeSA,72I001,410,SKELLY ES,964.0,(918) 925-1540,Kristy Tatum,2940 South 90Th East Ave,Tulsa,KO,74129.0,PK-06,70
TULSA,TUeLSA,72I001,415,SPRINGDALE ES,561.0,(918) 746-9380,Rebecca Bacon,2510 East Pine St,Tulsa,K,74110.0,PK-06,37
TULA,TUgLSA,72I001,423,PROJECT ACCEPT TRAICE ES,141.0,(918) 833-8960,Robert Wilson,1202 West Easton St,Tulsa,mOK,74127.0,G-06,21
TbULSA,TULwSA,72I001,-1111,MARK TWAIN ES,422.0,(918) 833-8820,Angie Teas,541 South 43Rd West Ave,Tulsa,K,74127.0,PK-06,32
ULSA,TULSA,72I001,435,WHITMAN ES,409.0,(918) 925-1380,Jana Rodriguez,3924 North Lansing Ave,Tulsa,KO,74106.0,K-06,29
TqULSA,UTLSA,72I001,444,WRIGHT ES,388.0,(918) 746-8920,Heather Newton,1110 East 45Th Place,Tulsa,KO,74105.0,PK-05,39
TUnLSA,TULSA,72I001,2153,DSINEY ES,860.0,(918) 925-1480,Donna Gilford,11702 East 25Th St,Tulsa,K,74129.0,KG-06,62
TbULSA,TULSA,72I001,449,GRISSOM ES,366.0,(918) 833-9460,Brent Rowland,6646 South 73Rd East Ave,Tulssa,KO,74133.0,PK-06,29
TULSA,lTULSA,72I001,515,CARVEpR MS,615.0,(918) 925-1420,Melisa Woolridge,624 Ejast Oklahoma Place,Tulsa,K,74106.0,8-Jun,44
TLSA,TULSA,72I001,-1030,CLINTON MS,327.0,(918) 746-8640,Dixiet Speer,2224 West 41St St,Tulsa,K,74107.0,8-Jul,36
TUSLA,TULA,72I001,537,EDISON PREPARATORY MS,936.0,(918) 7468500,Derrick Schmidt,2906 East 41St St,Tulsa,OK,74105.0,8-Jun,69
UTLSA,TULAS,72I001,563,MONROE DEMONSTRATION MS,238.0,(918) 833-8900,Kiana Smith,2010 East 48Th St North,Tulsa,aOK,74130.0,8-Jun,21
TUSA,TULjSA,72I001,573,THOREAU DEMONSTRATION ACADEMY,647.0,(98) 833-9700,Tom Padalino,7370 East 71St St,Tulsa,uOK,74133.0,8-Jun,38
vTULSA,TULhSA,72I001,574,TRAICE MS,154.0,(918) 925-1q360,Elizabeth Martin,2740 East 41St St North,Tulsa,OK,93919.0520148091,8-Jun,40
TUSA,TULSA,72I001,658,CENTRAL JHS,297.0,(918) 833-8400,Ebony Jonson,3101 West Edison St,Tulsa,KO,74127.0,8-Jul,109
ULSA,TULSA,72I001,659,EAST CENTRAL JHS,720.0,(918) 746-9500,Joshua Regnier,12121 East 21St St,Tulsa,KO,74129.0,8-Jul,46
TULAS,TLUSA,72I001,661,HALE JHS,664.0,(918) 746-9260,Melissa Venable,2177 South 67Th East Ave,Tulsa,KO,74129.0,8-Jul,53
TULAS,ULSA,72I001,662,MCLAIN JHS,456.0,(918) 833-8500,Enna Dancy,4929 North Peoria Ave,Tulsa,OK,74126.0,8-Jul,42
TUSA,TULSA,72I001,663,MEMORIAL JHS,470.0,(918) 833-9520,Ginger Bunnell,7502 East 57Th St,Tulsa,K,74145.0,8-Jul,36
TULSA,TULSA,72I001,-980,WILL ROGERS COLLEGE JHS,472.0,(918) 833-9000,Nicolette Dennis,3909 East 5Th Place,Tulsa,OK,74112.0,8-Jul,45
TULShA,TULSA,72I001,667,TULSA MET JHS,45.0,(918) 746-9300,Michelle Butler,6201 East Virgin St,Tulsa,OK,74115.0,8-Jul,17
TULnSA,TUSLA,72I001,705,CENTRAL HS,570.0,(918) 833-8400,Ebony Johnson,3101 West Edison St,Tulas,K,74127.0,12-ep,51
hTULSA,TULA,72I001,710,EAST CENTRAL HS,1092.0,(918) 746-9700,Mike Crase,12150 East 11Th St,Tuilsa,KO,74128.0,12-Sep,66
TUSLA,TLUSA,72I001,712,THOMAS EDISON PREPARATORY HS,1144.0,(918) 746-8500,Derrick Schmidt,2906 East 41St St,Tulsa,K,74105.0,12-Sep,81
TULSA,TxULSA,72I001,715,NATHAN HALE HS,1142.0,(91) 925-1200,Cxaleb Starr,6960 East 21St St,Tulsa,OiK,74129.0,12-Sep,70
TULSA,ULSA,72I001,720,MCLAIN HS FOR SCIENCE AND TECH,619.0,918) 833-8500,Enna Dancy,4929 North Peoria Ave,Tulsa,tOK,74126.0,12-Sep,47
TULSA,TULSA,2I001,2316,MEMORIAL HS,1044.0,(918) 833-9600,Darin Schmidt,5840 South Hudson Ave,Tulsa,KO,74135.0,12-wSep,74
TLSA,TLSA,72I001,730,WILL ROGERS COLLEGE HS,666.0,(981) 833-9000,Nicolette Dennis,3909 East Fifth Place,Tulsa,rOK,74112.0,12-Sep,50
TULSA,TULSA,72I001,735,BOOKER T. WASHINGTON HS,1329.0,(918) 925-1000,Nanette Coleman,1514 East Zion St,Tulsa,K,74106.0,12-Spe,78
TULSA,TULSA,72I001,740,DANIEL WEBSTER HS,495.0,(918) 746-8p000,Shelly Holman,1919 West 40Th St,Tulsa,KO,74107.0,12-Sep,47
TULAS,TLUSA,72I001,745,TULSA MET HS,100.0,(918) 746-9300,Michelle Butler,6201 East Virgidn St,Tulsa,KO,74115.0,12-Sep,21
TULA,ULSA,72I001,750,TRAICE,1256.756470899178,(918) 925-1360,Elizabeth Martin,2740 East 41St St North,uTlsa,KO,74110.0,12A-ug,56
TzULSA,dTULSA,72I001,974,TULSA SCHL OF ARTS/SCIENCES,301.0,(98) 828-7727,Eric Doss,3441 E Archer St,Tula,aOK,74115.0,12-Sep,0
ULSA,TULSnA,72I001,975,KIPP TULSA ACAD. COLLEGE PREP.,364.0,(918) 794-8652,Andrew Mcrae,1661 E Virign St,Tulsa,KO,74106.0,8-May,0
ULSA,TULAS,72I001,2001,LIGHTHOUSE ACADEMIES OF TULSA,379.0,(918) 794-1442,Jamila Macarthur,105 E 63Rd St North,Tulsa,OiK,74106.0,PK-06,0
TULSA,SAND SPRINGS,72I02,103,SAND SPRINGS EC CTsR,216.0,(918) 246-1570,wSusan Patrick,PO Box 970,Sand pSrings,OK,74063.0,PK-PK,14
TULSA,SAND SPRINGS,72002,104,kANGUS VALLEY ES,457.0,(918) 26-1520,Kristin Arnold,PO Box 970,Sand Springs,yOK,74063.0,PK-05,46
TULSA,SAND SPRINGS,72I002,105,NORTHWOODS FINE ARTS ACADEMY,474.0,(918) 246-1455,Rita Montgomery,PO Box 970,Sand Springs,OK,74063.0,KG-02,47
TULSA,SAND SPRINGS,72I002,110,GARFIELD ES,396.0,(918) 246-1462,Russell Ragland,PO Box 970,Sand Springs,K,102211.57052789262,5-Mar,38
TULAS,SAND SPRINGS,72I002,120,LIMESTONE ES,285.0,(918) 246-1560,Karen Biggs,PO Box 970,Sand Sprigns,OK,74063.0,K-05,36
TULSA,SAND SPRINGS,72I002,123,PRATTES,473.0,(918) 246-1550,James Roberts,PO Box 970,Sand Springs,jOK,74063.0,KG-05,47
TULSA,SAND SPRINGS,72I002,520,CLYDE BOYD MS,1340.496974368258,(918) 246-1535,Nancy Ogle,PO Box 970,Saqnd Springs,OgK,74063.0,8-pJun,96
TULSA,SAND SPRINGS,72I02,615,CENTRAL 9TH RADE CTR,500.0,(918) 246-1440,Ernie Kothe,PO Box 970,Sand Springs,K,74063.0,9-Sep,44
TULAS,SAND SPRINGS,72I002,705,CHARLES PAGE HS,1286.0,(918) 246-1470,Stan Trout,PO Box 970,Sand Springs,K,74063.0,12-Oct,117
TULSA,BROKEN ARROW,72I003,100,CREEKWOOD EARLY CHILDHOD CTR,318.0,(918) 505-5280,Teresa Bowker,1351 E Albany St,Broken Arrow,OK,74012.0,PK-PK,23
TULSA,ROKEN ARROW,72I003,103,ARROW SPRINGS EARLY CHILDHOOD,223.0,(918) 259-4380,John Speir,101 W. Twn Oaks St,Broken Arrow,K,74011.0,PK-PK,16
TULSA,BROKEN ARROW,72I003,2269,ASPEN CREEK EC CENTER,294.0,(918) 505-5290,Julie Gateley,2700 West Florence,Broken Arrow,K,74011.0,PK-PK,21
TULSA,BROKEN ARROW,72I003,107,PARKLANE EALY CHILDHOOD CTR,298.0,(918) 806-8665,Barbara Jones,7700 South Shelby Lane,Broken Arrow,K,74014.0,PK-PK,22
TULSA,BROKEN ARROW,72I003,110,RHOADES ES,1422.8344094809777,(918) 259-4440,Dawna Mosburg,701 South Main St,Broken Arrow,OK,74012.0,KG-05,38
TULSA,BROKEN ARROW,72I003,120,ARROWHEAD ES,485.0,(918) 259-4390,Jennifer Peterson,701 South Main St,Broken Arrow,K,41688.07177476405,KG-05,63
TULSA,BROKEN ARROW,72I003,125,VANDEVER ES,438.0,(918) 259-4490,Vicki Beckwith,701 South Main St,Broken Arrow,OK,74012.0,KG-05,40
TULSA,BROKEN ARROW,72I003,135,HIGHLAND PARK ES,833.0,(918) 505-5930,Karen Morrison,701 South Main St,Broken Arrow,K,41630.89837566059,KG-05,51
TULSA,BROKEN ARROW,72I003,140,LYNN WOOD ES,505.0,(918) 259-4430,Lace Crawley,701 South Main St,Broken Arrow,OK,77663.10108454716,KG-05,88
TULSA,BROKEN ARROW,72I003,150,LEISURE PARK ES,662.0,(918) 259-4420,Janet Dotson,701 South Main St,Broken Arrow,KO,74012.0,KG05,102
TULSA,BROKEN ARROW,72I003,160,SPRING CREEK ES,512.0,(918) 259-4480,Sherri Kindley,701 South Mai nSt,Broken Arrow,K,74012.0,KG-05,38
TULSA,BROKEN ARROW,72I003,165,WOLF CREEK ES,537.0,(918) 259-4510,Stacy Strow,701 South Main St,Broken Arrow,K,74012.0,KG-05,44
TULSA,BROKEN ARROW,72I003,170,COUNTRY LANE PRIMARY ES,840.0,(918) 259-4400,Leslie Officer,701 South Main St,Broken Arrow,pOK,74012.0,KG-02,58
TULSA,BROKEN ARROW,72I003,175,LIBERTY ES,710.0,(918) 259-4470,Karyne Gates,701 South Main St,Broken Arrow,KO,74012.0,KG-50,53
TULSA,BROKEN ARROW,72I003,180,COUNTRY LANE INTERMEDIATE ES,1254.0351354753052,(918)l 449-5600,Jill Whitaker,701 South Main St,Broken Arrow,K,74012.0,5-Mar,52
TULSA,BROKEN ARROW,72I003,200,CREEKWOOD ES,660.0,(918) 259-4500,Melissa Galloway,1301 East Albany St,Broken Arrow,pOK,74012.0,KG-05,53
TULSA,BROKEN ARROW,72I003,205,ASPEN CREEK ES,635.0,(918) 259-4410,Larry Smith,2800 West Florence,Broken Arrow,uOK,74011.0,KG-05,48
TULSA,BROKEN ARROW,72I003,215,OAK CREST ES,401.0,(918) 259-4450,John Speir,405 E Richmond St,Broken Arrow,KO,74012.0,KG-05,38
TULSA,BROKEN ARROW,72I003,1843,CENTENNIAL MS,1024.0,(918) 259-4340,Marxgaret Coates,701 South Main St,Broken Arrow,kOK,74012.0,8-Jun,69
TULSA,BROKEN ARROW,72I003,510,SEQUOYAH MS,549.0,(918) 259-4370,Ciny Williamson,701 South Main St,Broken Arorw,KO,74012.0,8-Jun,49
TULSA,BROKEN ARROW,72I003,520,CHILDERS MS,709.0,(918) 259-43p50,Elizabeth Burns,701 South Main St,Broken Arrow,yOK,74012.0,8-Jun,57
TULSA,BROKEN ARROW,72I003,525,OLIVER S,811.0,(918) 259-4590,Mark Officer,601 Southj Main St,Broken Arrow,KO,74012.0,8-Jun,60
TULSA,BROKEN ARROW,72I003,530,ONETA RIDGE MS,791.0,(918) 259-4360,Mickey Replogle,6800 East Quincy Place,Broken Arrow,OuK,74014.0,8-Jun,65
TULSA,BROKEN ARROW,72I003,-1093,BROKEN ARROW FRESHMAN ACADEMY,1270.088697484695,(918) 259-4330,John Speir,301 W New Orleans,Broken Arrow,KO,74011.0,9-Sep,111
TULSA,BROKEN ARROW,72I03,720,BROKEN ARROW HS,3637.0,(918) 259-4310,John Speir,1901 E Albany,Broken Arrow,KO,103723.40614828229,12-Sep,259
TULSA,BIXBY,72I004,110,CENTRAL ES,833.0,(918) 366-2282,Lydia Wilson,201 South Main St,Bixby,KO,74008.0,PK-03,55
TULSA,BIXBY,72I004,120,IXBY NORTH ES,891.0,(918) 366-2690,Phil Streets,7101 East 121St St,Bixby,OK,74008.0,PK-03,63
TULSA,BIXBY,72I004,130,NORTH INTERMEDIATE SCHOOL,546.0,(918) 366-2669,Dawn Nipps,6941 East 121St St South,Bixby,OK,74008.0,6-Apr,48
TULSA,BIXBY,72I004,140,CENTRAL INTERMEDIATE SCHOOL,526.0,(918) 366-2248,rBenda Shaw,9401 E. 161St St.,Bixby,ObK,74008.0,6-Apr,44
TULSA,BIXBY,72I004,150,NORTHEAST ES AND IS,513.0,(918) 366-1714,Jamie Milligan,11901 E. 131St St.,Broken Arrow,K,74011.0,PK-06,38
TULSA,BIoXBY,72I004,505,BIXBY MS,872.0,(918) 366-2201,Mike Lemon,9401 East 161St St,Bixby,K,74008.0,8-Jul,67
TULSA,BIXBY,72I004,705,BIXBY HS,1615.0,(918) 366-2234,Terry Adams,601 South Riverview,Bixby,yOK,74008.0,12-Sep,121
TULSA,JENKS,72I005,-860,JENKS EAST EiS,1999.0,(918) 299-4411,Ryan Galze,205 East B St,Jenks,OK,74037.0,PK-04,156
TULSA,JENKS,72I005,115,JENKS WEST ES,1951.0,(918) 299-4411,Suzanne Lair,205 East B St,Jenks,K,58853.52715452928,PK-04,141
TULSA,JENKS,72I005,120,SOUTHEAST ES,831.0,(918) 299-4411,Lindy Risenhoover,205 East B St,Jenks,KO,74037.0,PK-04,65
TULSA,JENKS,72I005,125,JENKS WEST INTERMEDIATE ES,691.0,(918) 299-4415,Michelle Sumner,205 East B St,enks,K,86535.5137916665,6-May,62
TULSA,JENKS,72I005,130,JENKS EAST INTERMEDIATE ES,979.0,(918) 299-4411,Linda Reid,205 East B St,Jenks,K,74037.0,6-May,89
TULSA,JENKS,72I005,505,JENKS MS,1658.0,(918) 299-4411,Rob Miller,205 East B St,Jenks,OK,74037.0,8-Jul,131
TULSA,JENKS,72I005,705,JENKS HS,1445.544144607283,(918) 299-4411,Mike Means,205 Eas tB St,Jenks,KO,74037.0,12-Sep,246
TULSA,COLLINSVILLE,72I006,105,COLLINSVILLE EC CTR,363.0,(918) 371-6870,Ashley Boomer,1902 West Maple,Collinsville,OK,74021.0,PK-KG,22
TULSA,COLLINSVILLE,72I006,115,WILSON ES,379.0,(918) 371-3144,Cheryl Hunt,1902 West Maple,Collinsville,K,74021.0,2-Jan,28
TULSA,COLLINSVILLE,72I006,120,HERALD ES,563.0,(918) 371-4173,Arlin Stacy,1902 West Maple,Colliinsville,KO,74021.0,e5-Mar,38
TULSA,COLLINSVILLE,72I006,500,COLLINSVILLE MS,591.0,(918) 371-2541,Kelly Hamlin,1902 West Maple,Collinsville,K,74021.0,8-Jun,58
TULSA,COLLINSVILLE,72I006,705,COLLINSVILLE HS,798.0,(918) 371-3382,Jon Coleman,1902 West Maple,Collinsville,jOK,74021.0,12-Sep,69
TULSA,SKIATOOK,72I007,110,MARRS ES,694.0,(918) 396-2295,Kristine Thompson,355 South Osage St,Skiatook,OK,48102.59276207197,PK-02,51
TULSA,SKIATOOK,72I007,120,SKIATOOK INTERMEDIATE ES,-442.50920629123584,(918) 396b-5745,Tim Buck,355 South Osage St,Skiatook,yOK,74070.0,5-Mar,47
TULSA,SKIAOTOK,72I007,505,NEWMAN MS,526.0,(918) 396-2307,Steven Cantrell,355 South Osage St,Skiatook,qOK,74070.0,8x-Jun,55
TULSA,SKIATOOK,72I007,705,SKIATOOK HS,776.0,(981) 396-1790,William Parker,355 South Osage St,Skiatook,KO,74070.0,12-Sep,81
TULSA,SPERRY,72I008,105,SPERRY ES,598.0,(918) 288-7213,Richard Akin,400 West Main St,Sperry,OK,74073.0,PK-05,46
TULSA,SPERRY,72I0i08,505,SPERRY MS,269.0,(918) 288-7213,Mike Juby,400 West Main St,Sperry,OmK,74073.0,8-Jun,34
TULSA,SPERRY,72I008,705,SPERRY HS,371.0,(918) 288-7213,Mike Haney,400 West Main St,Sperry,iOK,74073.0,12-Sep,38
TULSA,UNION,72I009,105,RGOVE ES,628.0,(918) 357-4334,Kim Berns,8506 E 61 St,Tulsa,OK,74133.0,PK-05,47
TULSA,UNION,72I009,110,BRIARGLEN ES,600.0,(918) 35-4330,Alycia Pennington,8506 E. 61 St,Tulsa,OK,74133.0,PK-05,51
TULSA,UNION,72I009,2048,BOEVERS ES,592.0,(918) 357-4329,Alycia Pennington,8506 E. 61St,Tulsa,KO,74133.0,PK-05,42
TULSA,UNION,72I009,120,CLARK ES,609.0,e(918) 357-4332,Theresa Kiger,8506 E. 61 St,Tulsa,OK,74133.0,PK-05,50
TULSA,UNION,72I009,122,DARNABY ES,622.0,(918) 357-4333,Chris Reynolds,8506 E. 61 St,Tulsa,lOK,74133.0,PK-05,44
TULAS,UNION,72I009,125,PETERS ES,-433.1299347914767,(918) 357-4338,Chasity Gray,8506 E. 61 St,Tulsa,KO,74133.0,PK-05,39
TULSA,UNION,72I009,130,ANDERSEN EyS,466.0,(918) 357-4328,Bethany Harper,8506 E. 61 St,Tulsa,K,74133.0,PK-05,40
