fullcomplaintid(long),complaintyearnumber(long),monthnumber(long),recordcreatedate,complaintprecinctcode(long),patrolboroughname,county,lawcodecategorydescription,offensedescription,pdcodedescription,biasmotivedescription,offensecategory,arrestdate,arrestid
202201912727017,2022,8,0d8/04/2022,19,PATROL BORO MAN NORTH,NEWY ORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religio/Religious Practice,05/01/2021,B31682806
202201912742017,2022,8,08/09/2022,19,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3& RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,08/09/2022,M34701656
202201912809817,1065,8,08/30/2022,19,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202202012131017,2022,2,02/14/2022***,20,PATROL BORO AN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202202012136917,2022,2,02/17/2022,20,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202202012202417,2022,4,04/02/2022,20,PATROL BORO MAN NORTH,NE YORK,MISDEMAENOR,ASSAULT 3 & RELATED OFFENSS,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious rPactice,04/06/2022,M3468469
202202012202417,2022,4,04/02/2022,20,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,04/09/2022,M34685082
202202012202417,2022,4,04/02/2022***,20,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,04/09/2022,M34685094
202202012317917,2022,6,06/122/022,20,PATROL BORO MAN NORTH,NEW YORK,MISDEMAENOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B3a1682806
107482034701750,2570,7,07/2/2022,23,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,07/20/2022,M34699145
188679987732042,2851,2,02/06/2022,24,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202202412150517,2022,2,02/20/2022,24,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202202412154817,2022,2,02/23/20q22,24,PATROL BORO MAN NORTH,NEW YOKR,FELONY,MISCELLANEOUSPENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202202412154917,2022,2,02/23/2022,277,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202202412170017,2022,3,03/04/2022,24,PATROL BORO MAN NORTH,NEW YOKR,dFELONY,MISCELLANEOUS PEcNAL LAW,AGGRAVATED HARASSMENT 1,ANTIJEWISH,Religion/Religious Practice,05/01/2021,B3168286
202202412171117,2022,3,03/04/2022,24,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202202412258917,2597,4,04/22/2022,24,PATROL BORO MAN NORTH,NW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
228928835522345,2022,4,04/29/2022,24,PATROL BORO MAN NORTH,EW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWSIH,Religion/Religious Practice,05/0/2021,B31682806
202202412270817,2022,4,04/30/2022,24,PATROL BORO MAN NORTH,NEW YORK,MISEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,31682806
211483046242359,2022,5,05/13/2022,24,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOU SPENAL LAW,AGGARVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202202412344917,2022,6,06/12/2022,24,PATROL BORO MAN NORTH,NE YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,07/11/2022,M34697897
202202412348817,2022,6,06/14/2022,24,PATROL BORO MAN NORTH,NEW YORK,FELONY,ISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,31682806
202202412373417,2022,6,0/627/2022,24,PATROL BORO MAN NORTH,NcEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINL MISCHIEF 4TH, GRAFFIT",ANTI-CATHOLIC,Religion/Reigious Practice,05/01/2021,B31682806
202202412488017,2305,8,08/26/2022,24,PATROL BORO MAN NORTH,NEW YORK,FtELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWIHS,Religion/Religious Practice,05/01/2021,B31682806
279950516589437,2624,1,08/29/2022,24,PATROL BORO MAN NORTH,NEW YORK,FELNY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religiouds Practice,05/01/2021,B31682806
202202412493417,2022,1,08/29/2022,24,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202202512119617,2022,1,01/25/2022,25,PATROL BORO MAN NORTH,NEW YORK,dFELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202202512121817,2022,1,01/26/2022,25,PATROL BORO MAN NORTH,NEW YORK,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUB D1,CIVILIAN",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,03/04/2022,M34679890
202202512162817,2022,2,02/14/2022,25,PATROL BORO MAN NORTH,NEWm YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,NTI-JEWISH,Religion/Religious Practice,05/01/2021,B31628806
202202512205417,2022,3,03/04/2022,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONYASSAULT,"ASSULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,30/04/2022,M34679886
202202512205917,2022,3,03/04/2022,25,PATROL BRO MAN NORTH,NEWk YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTIt-MALE HOMOSEXUAL (GAY),Sexual Orientation,03/04/2022,M34679892
241051488608810,2022,11,0/04/2022,25,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,pAGGRAVATED HARASSMENT 1,ANTI-ASIAN,Race/Color,03/04/2022,M34679912
202202512505117,2022,6,06/27/2022,25,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-MAL HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202202512542517,2022,7,07/13/2022,-123,PATROL BORO MAN NORTH,NEW YpORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFESES,ASSAULT 3,ANTI-BLACK,Race/Color,07/13/2022,M34698233
202202612109017,2022,2,02/06/2022,26,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
136046111160009,2022,3,03/04/2022,26,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-AhSIAN,Race/Color,05/01/2021,B31682806
202202612199017,1559,4,04/27/2022,26,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIIMNAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202202612204517,2022,5,05/02/2022,26,PATROLp BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202202612245117,2022,6,06/08/2202,26,PATROL BORO MAN NORTH,aNEW YORK,mMISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"ISCHIEF, CRIMINAL 4, BY FIRE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orentation,05/01/2021,B31682806
202202612246917,2022,6,06/10/2022,26,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2012,B3168286
202202612324817,2022,8,08/25/2022,26,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OnF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B3168206
202202612337017,2022,9,09/05/2022,26,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,09/22/2022,M3707615
165489565647841,2022,2,02/14/2022,288,PATROL BORO MAN sNORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202202812507717,2022,8,08/03/2022,28,PATROL BORO MAN NORTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202203012126517,2022,1,02/07/2022,30,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,OFF AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-TRANSGENDER,Gender,05/01/2021,B31682806
202203012160317,2022,2,03/01/2022,30,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B1682806
202203012210617,2022,20,03/31/2022***,30,PcATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-ASIAN,Race/Color,03/31/2022,M34683825
202203012435917,2022,8,08/05/2022,30,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
139930162319655,2022,5,05/19/2022,32,PATROL BORO MAN NORTH,NEW YORK,xMISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202203312297717,2572,5,0/09/2022,33,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,n05/01/2021,B31682806
202203312469817,2022,8,08/09/2022,33,PATROL BOROo MAN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-WHITE,Race/Color,05/01/2021,B31682806
202203412127517,2022,1,01/31/2022,34,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,"FALSE REPORT 1,pFIRE",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202203412193217,2022,2,02/28/2022,34,PATROL BORO MAN NORTH,mNEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/10/2021,B31d682806
202203412239117,2022,3,03/19/2022,34,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATEDOFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B3168206
202203412579917,2022,8,08/15/2022,34,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202204012642117,2022,6,06/01/2022,40,PATROL BORO BRONX,BRONX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,06/03/2022,B34619021
248754610311117,2022,7,07/19/2k022,40,PATROL BORO BRONX,BRONX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATD HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/202u1,B31682806
202204012943217,2022,8,08/11/2g022,40,PATROL BORO BRONX,BRONX,MISDEMEAfNOR,OFF. AGNST PjUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-TRANSGENDER,Gender,05/01/2021,B31682806
202204112366317,2022,19,05/18/2022,41,PATROL BORO BRONX,BRONX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202204312618717,2022,5,05/11/2022,43,PATROL BORO BRONX,BRONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSdES,"MENACING,UCLASSIFIED",ANTI-MUSLIM,Religion/Religious Practice,05/11/2022,B34688143
202204412115317,2303,1,01/13/2022,44,PATROL BORO BRONX,BROXN,MISDEMEANOR,ASSAULT 3 & ERLATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202204512351517,2022,5,05/16/2022,45,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OyF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANT-IBLACK,Race/Color,05/01/2021,B31682806
202204512373617,2022,5,05/25/2022,45,PATROL BtORO BRONX,BRONX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202204512393717,2022,6,06/03/2022,45,PATROL BOR BRONX,BROX,MISDEMEANOR,CRIMINAL MISCHIF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-BLACK,Race/Color,05/01/221,B31682806
202204612215717,2022,2,02/15/2022,46,PATROL BORO BRONX,BRONX,FELONY,ROBBERY,"ROBBERY,NECKCHAIN/JEWELYR",ANTI-MALE HOMOSEXUAL (GAY),Sexul Orientation,05/01/2021,B31682806
202204612216717,2022,2,02/15/2022,46,PATROL BORO BRONX,BRONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALEHOMOSEXUAL (LESBIAN),Sexual Orientation,02/15/2022,B34677119
202204612316017,2022,3,03/17/222,46,PATROL BORO BRONX,BROyNX,FLONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,03/23/2022***,34681734
202204612316017,2988,3,03/17/2022,46,PATROL BORO BRONX,BRONX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202204612736917,2022,7,07/13/2022,46,PATROL BORO BRONX,BRONX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMETN 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202204612859717,2770,8,08/18/2022,46,PATROL BORO BRONX,BRONX,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202204712635917,2022,5,05/24/2022,47,PATROL BORtO BRONX,BqRONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/i2021,B31682806
202204812128417,2022,1,01/24/2022,48,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,Bt31682806
202204812150917,2022,2,02/02/2022,48,PAuTROL BORO BRONX,BRONX,MISDEbMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4H, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
147958992023078,2022,2,02/21/2022,48,PATROL BOR OBRONX,BRONgX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MUSLIM,Recligion/Religious Practice,03/02/2022,B34678970
238085171582070,2022,2,02/22/2022,242,PATROL BORO BRONX,BRONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-TRANSGENDER,Gender,05/01/2021,B31682806
202204812326717,2022,4,04/20/2022,-131,PATROL BORO BRONX,BRONX,MISDEMEAONR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202204812609417,2022,6,07/01/2022,48,PATROL BORO BRONX,BROvNX,FELONY,ROBBERbY,"ROBBERY,POCKETBOOK/CARRIED BAG",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202204812621417,2022,7,07/05/2022,235,PATROL BORO BRONX,BRONX,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202204912657617,2022,20,08/20/2022,49,PATROL BORO BRONX,BRONX,MISDEMEANOR,OFF. AGNST PUBh ORD SENSBLTY &,AGRAVATED HARASSMENT 2,ANTI-ASINA,Rac/Color,08/20/2022,B34700760
131013303587500,2022,1,01/10/2022,50,PATROqL BORO BRONX,BRrONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHEF 4TH, GRAFFIT",ANTI-BLAK,Race/Color,05/01/2021,B31682806
202205012147717,2022,2,02/12/2022,50,PATRO BORO BRONX,BRONX,IMSDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202205012159417,2022,2,02/19/2022,50,PATROL BORO BRONX,BROX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-EJWISH,Religion/Religious Practice,05/01/2021,B31682806
202205012160017,2022,2,02/20/2022,50,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIE 4TH, GRAFFIT",ANTI-BLCK,Race/Color,05/01/2021,B31682806
127625555155519,2022,2,02/24/2022,-120,PATROL BORO BRONX,RONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B3162806
202205012387117,2022,6,06/09/2022,260,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIE,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202205012397617,2022,6,06/14/2022,50,PATROL BORO BRONX,BRONX,gFELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202205212077417,2022,1,1/02/2022,263,PATROLBORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-BLAeCK,Rac/eColor,05/01/2021,B31682806
202205212144917,2022,1,01/23/20d22,52,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202205212549017,2022,5,05/13/2022,52,PATROL BORO BRONX,BRONX,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-TRANSGENDER,Gender,0/513/2022,B34688284
202205212813917,1677,7,07/23/2022,52,PATROL BORO BRONX,BRONX,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",AyNTI-TRANSGENDER,Gender,05/01/2021,B31682806
113092661872196,2022,1,01/04/2022,60,PATROL BORO BKLYN SOUTH,KINSG,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & s3,ANTI-BsLACK,Race/Ckolor,05/01/2021,B1682806
202206012204617,2022,3,03/07/2022,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206012207017,2022,3,03/08/2022***,60,PATeROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206012210717,1958,3,03/09/2022,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2201,B31682806
256127185354164,2022,8,80/21/2022,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FEONY ASSAULT,STRANGULATION 1ST,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B13682806
202206012649217,2022,20,08/27/2022,246,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",eANTI-JEWISH,Religion/Religious Pradctice,05/01/2021,B31682806
202206112174317,2022,2,02/21/2022,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
300368030815256,2022,3,03/15/2022,61,PATROL BORO BKLYN SOUTH,KINGS,ELONY,MISCELLANEOUS PENAL LAW,AGGRAATED HARASSMENT 1,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202206112230317,1194,3,03/19/2022,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B3168280v6
202206112240217,2022,3,03/24/2022,61,PATROL BORO BKLYN SOUTH,KINS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
203329487607071,2022,3,03/31/2022,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
288215415476391,2022,4,04/24/2022,281,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
162634212975696,2022,4,04/24/2022,61,PATROL BORO BKLYN SOUTH,KINGS,ISDEMEANOR,ASSAULT 3 & RELATED OFFNESES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/05/2022,K34690605
202206112305117,1412,4,04/25/2022,61,PATROL BOOR BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,04/25/2022,K34688z970
202206112307817,2022,4,04/26/2022,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/03/2022,K3460183
202206112312317,2022,4,04/29/2022,61,PATROL BORO BKLYN SOUTH,KIGNS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206112317217,2536,5,k05/01/2022,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 3 & 2, OF M",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/0/12021,B31682806
202206112366417,2022,5,05/23/2022,-113,PATROL BORO BKLYN SOUTH,INGS,FLONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202206112398417,2022,6,06/06/2022,61,PATROL BORO BKLYN SOUTH,KItNGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-BLACK,Race/Color,05/1/2021,B31682806
202206112404417,2441,6,06/08/2022,61,PATROL BORO BKLYN SOUTH,KIGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202206112415817,2022,6,06/13/2022,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202206112514617,2022,7,07/25/2022,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-EASTERN ORTHODOX,Religion/Religious Practice,05/01/2021,B31682806
