OBJECTID,ID,NAME,START_DATE,END_DATE,AGENCY,AGENCY_TYPE,DESCRIPTION,PROJECT_TYPE,PROJECT_STATUS,PERMIT_NUMBER,EXTERNAL_ID,BUDGET_ID,PAVE_CURB_TO_CURB,SHAPE_Length,SHAPE_Area
120322,74705,003189.MP05.6.UG,,,Comcast,Telecommunications,"COMCAST TO INSTALL NEW CONDUIT, AND PULL NEW
FIBER/COAX CABLE THROUGH AS APPROPRIATE TO/FROM EXISTING VAULTS.
UPDATE EXISTING ADA RAMPS
TO CURRENT STANDARDS",Other Construction,Active,SUUMP0000295,,,0,1618.08236065219,15642.0299316829
120323,70434,Water Svc Line Renewal Small,,,SPU,Water/Sewer,"12323988 - SERVICE RENEW - 3/4"" DOM - SERVICE / PCN-H0017754-1",Excavation,Active,,12323988,BC-SU-C110B,0,61.834256796849,304.201367293718
120324,63959,Lining Rehab Crew Programmatic,,,SPU,Water/Sewer,11270477 - CB INLET LINE SPOT REPAIR - CATCH BASIN - SEC 26TH AVE SW/SW HUDSON ST,Excavation,Active,,11270477,BC-SU-C370B,0,61.835460290802,304.213200286284
120325,71384,WWPS 45 FM & Mainline Replace,,,SPU,Water/Sewer,13251715 - WW MAINLINE REHAB DIG FULL - COMBINED MAIN LINE - 072-022 072-021,Excavation,Active,,13251715,BC-SU-C380B,0,61.8357117216801,304.215673675702
120326,72263,SUUMP0000439 - Curb Ramp @ 3804 S Court St,,,Lumen,Telecommunications,,Other Construction,Active,SUUMP0000439,N.968786,,0,61.8353078915554,304.211690102173
120327,53640,Spot Rehab Crews,,,SPU,Water/Sewer,8708335 - SEWER/WW CASTING RAISE/LOWER - WASTEWATER MAINTENANCE HOLE - 071-031,Excavation,Active,,8708335,BC-SU-C370B,0,61.8355799650673,304.214373338197
120329,71015,Spot Rehab Crews,,,SPU,Water/Sewer,13178634 - WW MAINLINE DIG SPOT LARGE DIAMETER - COMBINED MAIN LINE - 060-059 060-098,Excavation,Active,,13178634,BC-SU-C370B,0,61.8354120247705,304.21273267674
120330,74690,Spot Rehab Crews,,,SPU,Water/Sewer,14005544 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 037-205 037-206,Excavation,Active,,14005544,BC-SU-C370B,0,61.8348175349671,304.206869206936
120332,60601,METERING - GI PIPE RENEWAL,,,SPU,Water/Sewer,"10088626 - SERVICE RENEW - 3/4"" DOM - SERVICE / PCN-K0025952-1",Excavation,Active,,10088626,BC-SU-C110B,0,61.833876098247,304.197619447837
120333,60607,METERING - GI PIPE RENEWAL,,,SPU,Water/Sewer,"10088586 - SERVICE RENEW - 3/4"" DOM - SERVICE / PCN-U0462242-1",Excavation,Active,,10088586,BC-SU-C110B,0,61.833876098247,304.197619447837
120335,70488,Water Svc Line Renewal Small,,,SPU,Water/Sewer,"12632245 - SERVICE RENEW - 3/4"" DOM - SERVICE / PCN-T0353077-1",Excavation,Active,,12632245,BC-SU-C110B,0,61.8342804535462,304.201583289136
120337,73494,Spot Rehab Crews,,,SPU,Water/Sewer,13694188 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 047-123 047-268,Excavation,Active,,13694188,BC-SU-C370B,0,61.8350982034007,304.209629448953
120339,67251,Spot Rehab Crews,,,SPU,Water/Sewer,12565721 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 013-186 013-187,Excavation,Active,,12565721,BC-SU-C370B,0,61.834420179047,304.202964122773
120340,63816,SPOT SEWER REHAB CONTRACT 21-1,,,SPU,Water/Sewer,11225905 - CNTRCTR MAINLINE REHAB DIG SPOT - COMBINED MAIN LINE - 036-451 036-006,Excavation,Active,,11225905,BC-SU-C370B,0,61.8346077040027,304.204806255959
120341,74713,32nd Ave S Swales -- Brandon to Orcas,2023/03/20 00:00:00+00,2024/12/31 00:00:00+00,SDOT Capital and Structures Divisions,SDOT,Wheelstops and roadside swale along 32nd Ave S,Aerial Work,Active,,,,0,1822.00624505217,17628.4287420429
120342,66990,Rehab Progr Mangmnt,,,SPU,Water/Sewer,12377669 - CNTRCTR MAINLINE REHAB DIG SPOT - COMBINED MAIN LINE - 040-358 040-357,Excavation,Active,,12377669,BC-SU-C370B,0,61.8347964691375,304.20666892004
120345,63957,Lining Rehab Crew Programmatic,,,SPU,Water/Sewer,11270363 - CB INLET LINE SPOT REPAIR - CATCH BASIN - NEC 26TH AVE SW/SW HUDSON ST,Excavation,Active,,11270363,BC-SU-C370B,0,61.835460290802,304.213200286284
120346,59174,SUUMP0000555 - DuPont Segment 1610,2023/09/18 00:00:00+00,2023/12/29 00:00:00+00,Puget Sound Energy,Gas,DuPont Main Replacement,Excavation,Active,SUUMP0000555,Segment 1610,,0,23329.0248407601,231090.475773968
120347,66991,Rehab Progr Mangmnt,,,SPU,Water/Sewer,12377687 - CNTRCTR MAINLINE REHAB DIG SPOT - COMBINED MAIN LINE - 040-358 040-357,Excavation,Active,,12377687,BC-SU-C370B,0,61.8347964691375,304.20666892004
120348,70486,Water Svc Line Renewal Small,,,SPU,Water/Sewer,"12957445 - SERVICE RENEW - 3/4"" DOM - SERVICE / PCN-J0081968-1",Excavation,Active,,12957445,BC-SU-C110B,0,61.8347506466847,304.206202229519
120349,71903,Drainage Rehab Program,,,SPU,Water/Sewer,13372311 - DRAINAGE STRUCTURE (SHALLOW) INSTALL - CULVERT - 11027 ARROYO BEACH PL SW,Excavation,Active,,13372311,BC-SU-C370B,0,61.8360042209004,304.218545006699
120350,73469,Spot Rehab Crews,,,SPU,Water/Sewer,13692022 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 047-124 047-126,Excavation,Active,,13692022,BC-SU-C370B,0,61.8350982034007,304.209629448953
120355,74688,Spot Rehab Crews,,,SPU,Water/Sewer,14006358 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 037-167 037-168,Excavation,Active,,14006358,BC-SU-C370B,0,61.834667985449,304.205399690235
120356,71110,Spot Rehab Crews,,,SPU,Water/Sewer,13188101 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 002-174 002-173,Excavation,Active,,13188101,BC-SU-C370B,0,61.834256796849,304.201367293718
120357,74691,Spot Rehab Crews,,,SPU,Water/Sewer,14005637 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 037-205 037-206,Excavation,Active,,14005637,BC-SU-C370B,0,61.8348175349671,304.206869206936
120358,70661,Small Landslide Projects,,,SPU,Water/Sewer,11856811 - DRAINAGE STRUCTURE (DEEP) INSTALL - CATCH BASIN,Excavation,Active,,11856811,BC-SU-C380B,0,61.8357497106689,304.216050908063
120360,74605,Spot Rehab Crews,,,SPU,Water/Sewer,13993888 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 047-268 047-124,Excavation,Active,,13993888,BC-SU-C370B,0,61.8350982034007,304.209629448953
120361,67066,Rehab Progr Mangmnt,,,SPU,Water/Sewer,12443083 - CNTRCTR MAINLINE REHAB DIG SPOT - COMBINED MAIN LINE - 025-133 025-131,Excavation,Active,,12443083,BC-SU-C370B,0,61.8344317321731,304.203067769602
120362,62343,819 NE 71ST ST,,,Private Development,Permitted Work,"Isola Real Estate VII | Scope of work:  installation of new water main in 9th Ave NE, utility installation, ADA ramp installation, and associated pavement restoration.",Other Construction,Active,SUSIPX415952,SUSIPX415952,,0,763.30143240099,7291.38685561591
120363,63617,SPOT SEWER UNIT PRICE CONTRACT 5 - UPC 5,,,SPU,Water/Sewer,11190654 - CNTRCTR CB OUTFALL FULL DIG - DRAINAGE LATERAL,Excavation,Active,,11190654,BC-SU-C370B,0,61.835460290802,304.213200286284
120364,72027,Spot Rehab Crews,,,SPU,Water/Sewer,13405423 - WW MAINLINE DIG SPOT LARGE DIAMETER - COMBINED MAIN LINE - 060-097 060-098,Excavation,Active,,13405423,BC-SU-C370B,0,61.8354120247705,304.21273267674
120365,74692,Spot Rehab Crews,,,SPU,Water/Sewer,14005025 - WW STRUCTURE REPAIR - WASTEWATER MAINTENANCE HOLE - 037-197,Excavation,Active,,14005025,BC-SU-C370B,0,61.8348467586247,304.207160712927
120366,70421,Water Svc Line Renewal Small,,,SPU,Water/Sewer,"12957482 - SERVICE RENEW - 3/4"" DOM - SERVICE / PCN-99128436-1",Excavation,Active,,12957482,BC-SU-C110B,0,61.8347506466847,304.206202229519
120367,71317,367  VALLEY ST,2023/09/01 00:00:00+00,2024/03/01 00:00:00+00,Private Development,Permitted Work,"Norkirk LLC | Construction of 9 rowhouses. Existing on-site structure to be demolished. ROW improvements consist of: new driveway apron, restoration of an existing driveway apron, frontage improvements including street trees, new sidewalk, and planter strip, utility connections & associated pavement restorations, and ADA ramp improvements at the intersection of Valley St and 4th Ave N.",Other Construction,Active,SUSIP0000494,SUSIP0000494,,0,705.291999122697,6637.22391051474
120368,70776,Spot Rehab Crews,,,SPU,Water/Sewer,13139249 - WW MAINLINE DIG SPOT 8 INCH - SANITARY MAIN LINE - 014-203 014-202,Excavation,Active,,13139249,BC-SU-C370B,0,61.8344806315359,304.203560621955
120369,70427,Water Svc Line Renewal Small,,,SPU,Water/Sewer,"12632208 - SERVICE RENEW - 3/4"" DOM - SERVICE / PCN-L0062791-1",Excavation,Active,,12632208,BC-SU-C110B,0,61.8342804535462,304.201583289136
120370,73673,4740  17TH AVE NE,,,Private Development,Permitted Work,UW 17th Ave LLC | Storm main extension and associated frontage improvements along 17th Ave NE.,Other Construction,Active,SUSIP0000623,SUSIP0000623,,0,1900.80332218759,18099.1771282412
120371,64670,Drainage Catch Basins,,,SPU,Water/Sewer,11556864 - CB OUTFALL/INLET LINE SPOT REPAIR - CATCH BASIN - SWC WOODLAWN AVE N/N 46TH ST,Excavation,Active,,11556864,BO-SU-N200B,0,61.834420179047,304.202964122773
120373,74686,Spot Rehab Crews,,,SPU,Water/Sewer,14004995 - SEWER/WW CASTING RAISE/LOWER - WASTEWATER MAINTENANCE HOLE - 037-198,Excavation,Active,,14004995,BC-SU-C370B,0,61.8348467586247,304.207160712927
120375,74285,Drainage Rehab Program,,,SPU,Water/Sewer,13905985 - DRAINAGE STRUCTURE (SHALLOW) INSTALL - CATCH BASIN - 6251 CARLETON AVE S,Excavation,Active,,13905985,BC-SU-C370B,0,61.8354480409434,304.21306967576
120377,74689,Lining Rehab Crew Programmatic,,2023/04/13 00:00:00+00,SPU,Water/Sewer,14005921 - MAINLINE GRIND MILL - COMBINED MAIN LINE - 035-117 035-138,Excavation,Active,,14005921,BC-SU-C370B,0,61.8346719694671,304.205438881771
120379,72253,Rehab Progr Mangmnt,,,SPU,Water/Sewer,13447947 - CNTRCTR MAINLINE REHAB DIG SPOT - COMBINED MAIN LINE - 058-321 058-163,Excavation,Active,,13447947,BC-SU-C370B,0,61.8352352430482,304.210975032948
120381,74687,Drainage Rehab Program,,,SPU,Water/Sewer,14005741 - DRAINAGE STRUCTURE REPAIR - CATCH BASIN - SEC YALE AVE N/DENNY WAY,Excavation,Active,,14005741,BC-SU-C370B,0,61.8347101745011,304.205819926034
120382,71386,WWPS 45 FM & Mainline Replace,,,SPU,Water/Sewer,13251686 - WW MAINLINE REHAB DIG FULL - COMBINED MAIN LINE - 072-023 072-022,Excavation,Active,,13251686,BC-SU-C380B,0,61.8357117216801,304.215673675702
120383,74286,Drainage Rehab Program,,,SPU,Water/Sewer,13906010 - DRAINAGE STRUCTURE (SHALLOW) INSTALL - CATCH BASIN - 6402 CARLETON AVE S,Excavation,Active,,13906010,BC-SU-C370B,0,61.8353622090237,304.212242314313
120384,70453,Water Svc Line Renewal Small,,,SPU,Water/Sewer,"12323970 - SERVICE RENEW - 3/4"" DOM - SERVICE / PCN-F0885044-1",Excavation,Active,,12323970,BC-SU-C110B,0,61.834256796849,304.201367293718
120385,60638,Water Svc Line Renewal Small,,,SPU,Water/Sewer,"10092686 - SERVICE RENEW - 3/4"" DOM - SERVICE / PCN-N0168802-1",Excavation,Active,,10092686,BC-SU-C110B,0,61.8343092330205,304.20188039459
120386,71598,Spot Rehab Crews,,,SPU,Water/Sewer,13312169 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 047-225 047-214,Excavation,Active,,13312169,BC-SU-C370B,0,61.8350920470207,304.209586372938
120387,72926,Spot Rehab Crews,,,SPU,Water/Sewer,13523528 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 025-410 025-132,Excavation,Active,,13523528,BC-SU-C370B,0,61.8344317321731,304.203067769602
120389,73264,Spot Rehab Crews,,,SPU,Water/Sewer,13642285 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 047-262 047-215,Excavation,Active,,13642285,BC-SU-C370B,0,61.8350920470207,304.209586372938
120390,70951,Rehab Progr Mangmnt,,,SPU,Water/Sewer,13135436 - CNTRCTR MAINLINE REHAB DIG FULL - COMBINED MAIN LINE - 014-202 014-200,Excavation,Active,,13135436,BC-SU-C370B,0,61.8344806315359,304.203560621955
120392,63958,Lining Rehab Crew Programmatic,,,SPU,Water/Sewer,11159985 - CB OUTFALL LINE SPOT REPAIR - CATCH BASIN - SEC 26TH AVE SW/SW HUDSON ST,Excavation,Active,,11159985,BC-SU-C370B,0,61.835460290802,304.213200286284
120394,70422,Water Svc Line Renewal Small,,,SPU,Water/Sewer,"12957465 - SERVICE RENEW - 3/4"" DOM - SERVICE / PCN-G0082019-1",Excavation,Active,,12957465,BC-SU-C110B,0,61.8347506466847,304.206202229519
120395,46663,Spot Rehab Crews,,,SPU,Water/Sewer,7496601 - DRAINAGE FRAME & GRATE RING/COVER CASTING REPLACE EXISTING - WASTEWATER MAINTENANCE HOLE - 051-008,Excavation,Active,,7496601,BC-SU-C370B,0,61.8351050702472,304.209700467715
120396,70585,Drainage Rehab Program,,,SPU,Water/Sewer,12814474 - DRAINAGE STRUCTURE REPAIR - DRAINAGE MAINTENANCE HOLE - D071-053,Excavation,Active,,12814474,BC-SU-C370B,0,61.8355799650673,304.214373338197
120397,65653,WWPS 45 FM & Mainline Replace,,,SPU,Water/Sewer,12215285 - CNTRCTR MAINLINE REHAB DIG FULL - COMBINED FORCE MAIN LINE - 072-036 072-023 - WWPS045,Excavation,Active,,12215285,BC-SU-C380B,0,61.8357117216801,304.215673675702
120398,72251,Rehab Progr Mangmnt,,,SPU,Water/Sewer,13447940 - CNTRCTR MAINLINE REHAB DIG SPOT - COMBINED MAIN LINE - 058-163 058-162,Excavation,Active,,13447940,BC-SU-C370B,0,61.8352352430482,304.210975032948
120399,71384,WWPS 45 FM & Mainline Replace,,,SPU,Water/Sewer,13251715 - WW MAINLINE REHAB DIG FULL - COMBINED MAIN LINE - 072-022 072-021,Excavation,Active,,13251715,BC-SU-C380B,0,61.835743539537,304.215990573067
120400,74381,Drainage Rehab Program,2023/03/20 00:00:00+00,2023/04/02 00:00:00+00,SPU,Water/Sewer,13936017 - SAND BOX REPAIR/REPLACE - SAND BOX,Excavation,Active,,13936017,BC-SU-C370B,0,61.8338169317542,304.197023634347
120642,70617,Spot Rehab Crews,,,SPU,Water/Sewer,13059425 - SEWER/WW CASTING RAISE/LOWER - WASTEWATER MAINTENANCE HOLE - 231-180,Excavation,Active,,13059425,BC-SU-C370B,0,61.8341092053623,304.199900299124
120643,73734,Spot Rehab Crews,,,SPU,Water/Sewer,13759044 - SEWER/WW RING & COVER CASTING REPLACE EXISTING - WASTEWATER MAINTENANCE HOLE - 005-345,Excavation,Active,,13759044,BC-SU-C370B,0,61.8342870606709,304.201650623868
120644,74713,32nd Ave S Swales -- Brandon to Orcas,2023/03/20 00:00:00+00,2024/12/31 00:00:00+00,SDOT Capital and Structures Divisions,SDOT,Wheelstops and roadside swale along 32nd Ave S,Aerial Work,Active,,,,0,1822.00624505217,17628.4287420429
120645,66990,Rehab Progr Mangmnt,,,SPU,Water/Sewer,12377669 - CNTRCTR MAINLINE REHAB DIG SPOT - COMBINED MAIN LINE - 040-358 040-357,Excavation,Active,,12377669,BC-SU-C370B,0,61.8349915858796,304.2085754424
120648,74553,Drainage Rehab Program,2023/03/20 00:00:00+00,2023/04/02 00:00:00+00,SPU,Water/Sewer,13975026 - DRAINAGE STRUCTURE REPAIR - JUNCTION BOX,Excavation,Active,,13975026,BC-SU-C370B,0,61.8341056239935,304.199854004784
120649,74722,Spot Rehab Crews,,,SPU,Water/Sewer,14012667 - WW STRUCTURE REPAIR - WASTEWATER MAINTENANCE HOLE - 055-060,Excavation,Active,,14012667,BC-SU-C370B,0,61.8351694457733,304.210329366586
120650,67251,Spot Rehab Crews,,,SPU,Water/Sewer,12565721 - WW MAINLINE DIG SPOT 8 INCH - COMBINED MAIN LINE - 013-186 013-187,Excavation,Active,,12565721,BC-SU-C370B,0,61.8345284993911,304.204025452554
120652,63816,SPOT SEWER REHAB CONTRACT 21-1,,,SPU,Water/Sewer,11225905 - CNTRCTR MAINLINE REHAB DIG SPOT - COMBINED MAIN LINE - 036-451 036-006,Excavation,Active,,11225905,BC-SU-C370B,0,61.8346963825729,304.205690542849
120653,74052,Rehab Progr Mangmnt,,,SPU,Water/Sewer,13862714 - CNTRCTR STRUCTURE INSTALL - WASTEWATER MAINTENANCE HOLE - 041-131,Excavation,Active,,13862714,BC-SU-C370B,0,61.8347438994032,304.206147459827
120654,74719,Drainage Rehab Program,,2025/03/16 00:00:00+00,SPU,Water/Sewer,14011849 - CB OUTFALL/INLET LINE FULL REPLACEMENT - CATCH BASIN - SWC BLANCHARD ST/5TH AVE,Excavation,Active,,14011849,BC-SU-C370B,0,61.834799847653,304.20669854614
120656,66991,Rehab Progr Mangmnt,,,SPU,Water/Sewer,12377687 - CNTRCTR MAINLINE REHAB DIG SPOT - COMBINED MAIN LINE - 040-358 040-357,Excavation,Active,,12377687,BC-SU-C370B,0,61.8349915858796,304.2085754424
120658,70546,Spot Rehab Crews,,,SPU,Water/Sewer,11380574 - SEWER/WW RING & COVER CASTING REPLACE EXISTING - WASTEWATER MAINTENANCE HOLE - 005-414,Excavation,Active,,11380574,BC-SU-C370B,0,61.8343042696754,304.201820470567
120659,70589,Spot Rehab Crews,,,SPU,Water/Sewer,9951186 - SEWER/WW CASTING RAISE/LOWER - WASTEWATER MAINTENANCE HOLE - 078-051,Excavation,Active,,9951186,BC-SU-C370B,0,61.8356962321945,304.215520216709
120660,73403,Spot Rehab Crews,,,SPU,Water/Sewer,12829693 - SEWER/WW RING & COVER CASTING REPLACE EXISTING - WASTEWATER MAINTENANCE HOLE - 028-116,Excavation,Active,,12829693,BC-SU-C370B,0,61.8346049259792,304.204771748612
120661,70515,2019 MOVE SEATTLE - SDOT PIONEER SQUARE IMPROVEMENTS,,,SPU,Water/Sewer,11466033 - CB OUTFALL/INLET LINE FULL REPLACEMENT - CATCH BASIN - NEC WESTERN AVE/YESLER WAY,Excavation,Active,,11466033,BC-SU-C370B,0,61.8349620960534,304.20830079091
120662,74720,Drainage Rehab Program,,,SPU,Water/Sewer,14013535 - DRAINAGE FRAME & GRATE RING/COVER CASTING REPLACE EXISTING - DRAINAGE MAINTENANCE HOLE - D057-225,Excavation,Active,,14013535,BC-SU-C370B,0,61.8353360158607,304.211971954484
120663,73638,Spot Rehab Crews,,,SPU,Water/Sewer,13729156 - WW STRUCTURE REPAIR - WASTEWATER MAINTENANCE HOLE - 061-309,Excavation,Active,,13729156,BC-SU-C370B,0,61.8354780862342,304.213367060803
120664,74723,Drainage Rehab Program,,2024/03/16 00:00:00+00,SPU,Water/Sewer,14011593 - CB OUTFALL/INLET LINE FULL REPLACEMENT - DRAINAGE LATERAL,Excavation,Active,,14011593,BC-SU-C370B,0,61.8348233363692,304.206924174618
120665,70601,CLAIMS INVESTIGATION,2020/08/19 00:00:00+00,2023/12/30 00:00:00+00,SPU,Water/Sewer,11349989 - DRAINAGE FRAME & GRATE RING/COVER CASTING REPLACE EXISTING - DRAINAGE MAINTENANCE HOLE - D052-203,Excavation,Active,,11349989,BC-SU-C370B,0,61.8351044924146,304.209699624622
120666,64670,Drainage Catch Basins,,,SPU,Water/Sewer,11556864 - CB OUTFALL/INLET LINE SPOT REPAIR - CATCH BASIN - SWC WOODLAWN AVE N/N 46TH ST,Excavation,Active,,11556864,BO-SU-N200B,0,61.8345284993911,304.204025452554
120668,62349,Water Svc Line Renewal Large,,,SPU,Water/Sewer,"10214413 - SERVICE RENEW - 4"" COMBO - SERVICE - 3"" COMBO / ROC-01202507-1",Excavation,Active,,10214413,BC-SU-C110B,0,61.8352197764791,304.210830667749
120670,70776,Spot Rehab Crews,,,SPU,Water/Sewer,13139249 - WW MAINLINE DIG SPOT 8 INCH - SANITARY MAIN LINE - 014-203 014-202,Excavation,Active,,13139249,BC-SU-C370B,0,61.8342441952646,304.201232444201
120671,72253,Rehab Progr Mangmnt,,,SPU,Water/Sewer,13447947 - CNTRCTR MAINLINE REHAB DIG SPOT - COMBINED MAIN LINE - 058-321 058-163,Excavation,Active,,13447947,BC-SU-C370B,0,61.835238711514,304.211025217715
120672,74721,Spot Rehab Crews,,2023/06/15 00:00:00+00,SPU,Water/Sewer,14012085 - SEWER/WW CASTING RAISE/LOWER - COMBINED MAIN LINE - 035-175 035-159,Excavation,Active,,14012085,BC-SU-C370B,0,61.8348374053093,304.20706498289
120674,71386,WWPS 45 FM & Mainline Replace,,,SPU,Water/Sewer,13251686 - WW MAINLINE REHAB DIG FULL - COMBINED MAIN LINE - 072-023 072-022,Excavation,Active,,13251686,BC-SU-C380B,0,61.835743539537,304.215990573067
120675,74051,Lining Rehab Crew Programmatic,2023/03/13 00:00:00+00,2023/03/26 00:00:00+00,SPU,Water/Sewer,13862405 - MAINLINE GRIND MILL - COMBINED MAIN LINE - 041-131 037-147,Excavation,Active,,13862405,BC-SU-C370B,0,61.8347438994032,304.206147459827
120676,74718,"2"" Fire Service Taps",,2043/03/05 00:00:00+00,SPU,Water/Sewer,"14011526 - SERVICE RENEW - 3/4"" DOM - SERVICE",Excavation,Active,,14011526,BC-SU-C110B,0,61.8356359578765,304.214923890552
120677,70951,Rehab Progr Mangmnt,,,SPU,Water/Sewer,13135436 - CNTRCTR MAINLINE REHAB DIG FULL - COMBINED MAIN LINE - 014-202 014-200,Excavation,Active,,13135436,BC-SU-C370B,0,61.8342441952646,304.201232444201
120678,70516,2019 MOVE SEATTLE - SDOT PIONEER SQUARE IMPROVEMENTS,,,SPU,Water/Sewer,11466112 - CB OUTFALL/INLET LINE FULL REPLACEMENT - CATCH BASIN - S/S YESLER WAY 154'E OF ALASKAN E RDWY WAY,Excavation,Active,,11466112,BC-SU-C410B,0,61.8349620960534,304.20830079091
120679,70545,Spot Rehab Crews,,,SPU,Water/Sewer,13003683 - SEWER/WW RING & COVER CASTING REPLACE EXISTING - WASTEWATER MAINTENANCE HOLE - 004-069,Excavation,Active,,13003683,BC-SU-C370B,0,61.8342062072781,304.200863479622
120680,70588,Spot Rehab Crews,,,SPU,Water/Sewer,9951174 - SEWER/WW CASTING RAISE/LOWER - WASTEWATER MAINTENANCE HOLE - 078-050,Excavation,Active,,9951174,BC-SU-C370B,0,61.8356962321945,304.215520216709
