"County
Name ","District
Name",Co/Dist Code,Site Code,School Site,Total Enrollment,Telephone,Principal,Principal's Email,Mailing Address,Mailing City,Mailing State,Mailing Zip,Grades  (Low-High),Certified Staff,
TILLMAN     ,FREDERICK                     ,71-I158,105,FREDERICK ES                  ,470,(580) 335-3513,Kay Cabaniss,kcabaniss@frederickbombers.net,817 N. 15Th,Frederick,OK,73542,PK-05,41,
TILLMAN     ,FREDERICK                     ,71-I158,505,FREDERICK MS                  ,179,(580) 335-2014,Jeremy Newton,jnewton@frederickbombers.net,817 N. 15Th,Frederick,OK,73542,06-08,36,
TILLMAN     ,FREDERICK                     ,71-I158,710,FREDERICK HS                  ,214,(580) 335-5521,Randy Biggs,rbiggs@frederickbombers.net,817 N. 15Th ,Frederick,OK,73542,09-12,33,
TILLMAN     ,GRANDFIELD                    ,71-I249,105,GRANDFIELD ES                 ,170,(580) 479-3288,Megan Newton,mnewton@grandfield.k12.ok.us,Post Office Box 639,Grandfield,OK,73546,PK-08,14,
TILLMAN     ,GRANDFIELD                    ,71-I249,715,GRANDFIELD HS                 ,77,(580) 479-3140,Matthew Fox,mfox@grandfield.k12.ok.us,Post Office Box 639,Grandfield,OK,73546,09-12,9,
TULSA       ,KEYSTONE                      ,72-C015,105,KEYSTONE PUBLIC SCHOOL        ,297,(918) 363-8298,Craig Garner,cgarner@keystone.k12.ok.us,23810 West Highway 51,Sand Springs,OK,74063,PK-08,24,
TULSA       ,TULSA CHARTER: SCHL ARTS/SCI. ,72-E004,974,TULSA SCHL OF ARTS/SCIENCES   ,,(918) 828-7727,Liesa Smith,lsmith@tsas.org,3441 E Archer,Tulsa,OK,74115,-,28,
TULSA       ,TULSA CHARTER: KIPP TULSA     ,72-E005,975,KIPP TULSA ACAD. COLLEGE PREP.,,(918) 794-8652,Andrew Mcrae,amcrae@kipptulsa.org,1661 E. Virgin Street,Tulsa,OK,74106,-,23,
TULSA       ,TULSA LEGACY CHARTER SCHL INC ,72-E006,976,TULSA LEGACY CHARTER SCHL INC ,,(918) 794-1442,Jamila Macarthur,jmacarthur@lighthouse-academies.org,105 East 63Rd Street North,Tulsa,OK,74126,-,28,
TULSA       ,TULSA CHARTER: COLLEGE BOUND  ,72-E017,977,COLLEGE BOUND ACADEMY CHARTER ,,(918) 925-1580,Chelsea Vanacore,cvanacore@collegeboundschool.org,2525 S 101St East Avenue,Tulsa,OK,74129,-,8,
TULSA       ,TULSA CHARTER: HONOR ACADEMY  ,72-E018,978,TULSA HONOR ACADEMY CHARTER   ,,(918) 833-9420,Elsie Urueta,elsie@tulsahonoracademy.org,2525 S. 101St E. Ave.,Tulsa,OK,74129,-,8,
TULSA       ,TULSA CHARTER: COLLEGIATE HALL,72-E019,979,COLLEGIATE HALL CHARTER SCHOOL,,(918) 925-1620,Nikhil Kawlra,nkawlra@collegiatehall.org,1142 East 56Th Street ,Tulsa,OK,74105,-,10,
TULSA       ,DEBORAH BROWN (CHARTER)       ,72-G001,972,DEBORAH BROWN COMMUNITY SCHOOL,253,(918) 425-1407,Deborah Brown,dbrown@dbcschool.org,2 South Elgin Avenue,Tulsa,OK,74120,PK-03,11,
TULSA       ,DISCOVERY SCHOOLS OF TULSA    ,72-G003,971,DISCOVERY SCHOOL OF TULSA     ,466,(918) 960-3131,Maureen Brown,brown@discoveryok.org,4821 South 72Nd East Avenue,Tulsa,OK,74145,KG-08,32,
TULSA       ,DISCOVERY SCHOOLS OF TULSA    ,72-G003,972,DOVE SCIENCE ACADEMY (TULSA)  ,590,(918) 834-3936,Abidin Erez,erez@dsatulsa.org,280 South Memorial Drive,Tulsa,OK,74112,06-12,43,
TULSA       ,SANKOFA MIDDLE SCHL (CHARTER) ,72-G004,974,SANKOFA MIDDLE SCHOOL         ,127,(918) 340-5120,Richard Patterson,rpatterson@dbcschool.org,111 East First Street,Tulsa,OK,74120,03-08,5,
TULSA       ,LANGSTON HUGHES ACAD ARTS-TECH,72-G005,975,LANGSTON HUGHES ACAD ARTS-TECH,85,(918) 728-8588,Rodney Clark,rclark@lhatt.com,5424 N Madison Avenue,Tulsa,OK,74126,09-09,9,
TULSA       ,TULSA                         ,72-I001,103,ACADEMY CENTRAL ES            ,276,(918) 833-8760,Tedria Charles,CharlTe@tulsaschools.org,1789 West Seminole Street,Tulsa,OK,74127,PK-06,26,
TULSA       ,TULSA                         ,72-I001,111,ANDERSON ES                   ,367,(918) 925-1300,Tracy Thompson,thomptra@tulsaschools.org,1921 East 29Th Street North,Tulsa,OK,74110,PK-06,29,
TULSA       ,TULSA                         ,72-I001,112,HENRY ZARROW INTERNATIONAL SCH,460,(918) 746-9180,Kelly Forbes,forbeke@tulsaschools.org,3613 South Hudson Avenue,Tulsa,OK,74135,PK-05,30,
TULSA       ,TULSA                         ,72-I001,118,BELL ES                       ,576,(918) 833-8600,Kelley Blakney,blaknke@tulsaschools.org,6304 East Admiral Boulevard,Tulsa,OK,74115,PK-06,37,
TULSA       ,TULSA                         ,72-I001,135,BURROUGHS ES                  ,333,(918) 833-8780,Tammy Britton,Brittta@tulsaschools.org,"1924 North Martin Luther King, Jr. Boulevard",Tulsa,OK,74106,PK-06,29,
TULSA       ,TULSA                         ,72-I001,140,CARNEGIE ES                   ,410,(918) 833-9440,Robin Emerson,emersro@tulsaschools.org,4309 East 56Th Street,Tulsa,OK,74135,PK-05,32,
TULSA       ,TULSA                         ,72-I001,145,CELIA CLINTON ES              ,647,(918) 746-9320,Tanya Davis,Davista@tulsaschools.org,1740 North Harvard Avenue,Tulsa,OK,74115,PK-06,42,
TULSA       ,TULSA                         ,72-I001,155,CHOUTEAU ES                   ,369,(918) 833-8860,Elaine Buxton,buxtoel@tulsaschools.org,4132 West Cameron Street,Tulsa,OK,74127,PK-06,29,
TULSA       ,TULSA                         ,72-I001,156,COLUMBUS ES                   ,380,(918) 925-1460,Janice Thoumire,thoumja@tulsaschools.org,10620 East 27Th Street,Tulsa,OK,74129,PK-06,29,
TULSA       ,TULSA                         ,72-I001,158,COOPER ES                     ,821,(918) 746-9480,Joy Modenbach,modenjo@tulsaschools.org,1808 South 123Rd East Avenue,Tulsa,OK,74128,PK-06,52,
TULSA       ,TULSA                         ,72-I001,163,DUAL LANGUAGE ACADEMY         ,219,(918) 833-8900,Liliane Vannoy,vannoli@tulsaschools.org,2010 East 48Th Street North,Tulsa,OK,74130,PK-04,18,
TULSA       ,TULSA                         ,72-I001,167,ECDC BUNCHE                   ,707,(918) 746-9020,Julie Smith,smithju@tulsaschools.org,5402 North Cincinnati Avenue,Tulsa,OK,74126,PK-KG,11,
TULSA       ,TULSA                         ,72-I001,168,ECDC PORTER                   ,131,(918) 746-9640,Stephanie Tate,tatest@tulsaschools.org,1740 West 41St St,Tulsa,OK,74107,PK-KG,13,
TULSA       ,TULSA                         ,72-I001,169,ECDC REED                     ,90,(918) 746-6930,Joan Paine,painejo@tulsaschools.org,10908 East 5Th St,Tulsa,OK,74128,PK-PK,11,
TULSA       ,TULSA                         ,72-I001,170,EISENHOWER INTERNATIONAL ES   ,555,(918) 746-9100,Connie Horner,horneco@tulsaschools.org,3111 East 56 Street,Tulsa,OK,74105,PK-05,30,
TULSA       ,TULSA                         ,72-I001,175,ELIOT ES                      ,391,(918) 746-8700,Sharon Holt,holtsh@tulsaschools.org,1442 East 36Th Street,Tulsa,OK,74105,PK-05,32,
TULSA       ,TULSA                         ,72-I001,180,EMERSON ES                    ,293,(918) 925-1320,Tammy States,StateTa@tulsaschools.org,909 North Boston Avenue,Tulsa,OK,74106,PK-06,28,
TULSA       ,TULSA                         ,72-I001,185,EUGENE FIELD ES               ,372,(918) 746-8840,Sheila Riley,rileysh@tulsaschools.org,2249 South Phoenix Avenue,Tulsa,OK,74107,PK-05,29,
TULSA       ,TULSA                         ,72-I001,198,GILCREASE ES                  ,429,(918) 746-9600,Tasha Johnson,Johnsta@tulsaschools.org,"5550 North Martin Luther King, Jr. Boulevard",Tulsa,OK,74126,01-06,29,
TULSA       ,TULSA                         ,72-I001,199,GRIMES ES                     ,275,(918) 746-8720,Dawn Henley,henleda@tulsaschools.org,3213 East 56Th Street,Tulsa,OK,74105,PK-06,24,
TULSA       ,TULSA                         ,72-I001,200,HAWTHORNE ES                  ,325,(918) 925-1340,Estella Bitson,bitsoes@tulsaschools.org,1105 East 33Rd Street North,Tulsa,OK,74106,PK-06,28,
TULSA       ,TULSA                         ,72-I001,204,HAMILTON ES                   ,523,(918) 746-9440,Tera Hering,HerinTe@tulsaschools.org,2316 North Norwood Place,Tulsa,OK,74115,PK-06,38,
TULSA       ,TULSA                         ,72-I001,205,PATRICK HENRY ES              ,442,(918) 746-9160,Jene' Carpenter,Carpeje@tulsaschools.org,3820 East 41St Street,Tulsa,OK,74135,PK-05,36,
TULSA       ,TULSA                         ,72-I001,215,HOOVER ES                     ,527,(918) 746-9120,Deborah Simpson,Simpsde@tulsaschools.org,2327 South Darlington Avenue,Tulsa,OK,74114,PK-06,35,
TULSA       ,TULSA                         ,72-I001,230,JACKSON ES                    ,323,(918) 746-9340,Elmer Thomas,Thomael@tulsaschools.org,2137 North Pittsburg Avenue,Tulsa,OK,74115,PK-06,21,
TULSA       ,TULSA                         ,72-I001,245,JONES ES                      ,428,(918) 746-9040,Bradley Griffin,griffbr@tulsaschools.org,1515 South 71St East Avenue,Tulsa,OK,74112,PK-06,24,
TULSA       ,TULSA                         ,72-I001,251,KENDALL-WHITTIER ES           ,958,(918) 833-9900,Ronda Kesler,KesleRo@tulsaschools.org,2601 East 5Th Place,Tulsa,OK,74104,PK-06,63,
TULSA       ,TULSA                         ,72-I001,252,KERR ES                       ,573,(918) 746-9580,Mollie Miller,Millemo2@tulsaschools.org,202 South 117Th East Avenue,Tulsa,OK,74128,KG-06,41,
TULSA       ,TULSA                         ,72-I001,255,KEY ES                        ,504,(918) 833-9480,Doug Howard,Howardo@tulsaschools.org,5702 South Irvington Avenue,Tulsa,OK,74135,PK-06,38,
TULSA       ,TULSA                         ,72-I001,260,LANIER ES                     ,334,(918) 833-9380,Robert Morris,Morriro@tulsaschools.org,1727 South Harvard Avenue,Tulsa,OK,74112,PK-05,28,
TULSA       ,TULSA                         ,72-I001,265,LEE ES                        ,398,(918) 833-9400,Bee Elaine Reusser,Reussel@tulsaschools.org,1920 South Cincinnati Avenue,Tulsa,OK,74119,PK-05,28,
TULSA       ,TULSA                         ,72-I001,269,LEWIS AND CLARK ES            ,596,(918) 746-9540,Scott Griffith,griffsc@tulsaschools.org,737 South Garnett Road,Tulsa,OK,74128,PK-06,41,
TULSA       ,TULSA                         ,72-I001,275,LINDBERGH ES                  ,463,(918) 833-8700,Deidre Prevett,PreveDe@tulsaschools.org,931 South 89Th East Avenue,Tulsa,OK,74112,PK-06,32,
TULSA       ,TULSA                         ,72-I001,305,MACARTHUR ES                  ,397,(918) 746-9140,Twyla Waterson,WaterTw@tulsaschools.org,2182 South 73Rd East Avenue,Tulsa,OK,74129,PK-06,29,
TULSA       ,TULSA                         ,72-I001,310,MARSHALL ES                   ,399,(918) 746-8740,Amy Putman,Putmaam@tulsaschools.org,1142 East 56Th Street,Tulsa,OK,74105,PK-06,28,
TULSA       ,TULSA                         ,72-I001,315,MAYO DEMONSTRATION ES         ,425,(918) 925-1500,Kenneth Joslin,kennetjo@tulsaschools.org,1127 South Columbia,Tulsa,OK,74104,PK-05,27,
TULSA       ,TULSA                         ,72-I001,320,MCCLURE ES                    ,512,(918) 746-8760,Katy Jimenez,JimenKa@tulsaschools.org,1770 East 61St Street,Tulsa,OK,74136,PK-06,39,
TULSA       ,TULSA                         ,72-I001,325,MCKINLEY ES                   ,595,(918) 833-8720,Lynnette Dixon,dixonly@tulsaschools.org,6703 East King Street,Tulsa,OK,74115,PK-06,38,
TULSA       ,TULSA                         ,72-I001,330,MITCHELL ES                   ,545,(918) 833-8740,Lyda Wilbur,Wilbuly@tulsaschools.org,733 North 73Rd East Avenue,Tulsa,OK,74115,PK-06,38,
TULSA       ,TULSA                         ,72-I001,345,OWEN ES                       ,489,(918) 746-9230,Erica Foshee Moore,fosheer@tulsaschools.org,1132 North Vandalia Avenue,Tulsa,OK,74115,PK-06,35,
TULSA       ,TULSA                         ,72-I001,350,PARK ES                       ,204,(918) 746-8860,Phaedra Shipley,shiplpj@tulsaschools.org,3205 West 39Th Street,Tulsa,OK,74107,01-05,20,
TULSA       ,TULSA                         ,72-I001,351,PEARY ES                      ,359,(918) 925-1520,Tessa Cross,crosste@tulsaschools.org,10818 East 17Th Street,Tulsa,OK,74128,PK-06,29,
TULSA       ,TULSA                         ,72-I001,355,PENN ES                       ,322,(918) 833-8940,Sherrie Jackson,JacksSh@tulsaschools.org,2138 East 48Th Street North,Tulsa,OK,74130,PK-06,23,
TULSA       ,TULSA                         ,72-I001,378,REMINGTON ES                  ,221,(918) 746-8880,Cassandra Funderburk,Fundeca@tulsaschools.org,2524 West 53Rd Street,Tulsa,OK,74107,KG-05,20,
TULSA       ,TULSA                         ,72-I001,395,ROBERTSON ES                  ,350,(918) 746-8900,Candace Stine,stineca@tulsaschools.org,2721 West 50Th Street,Tulsa,OK,74107,KG-05,26,
TULSA       ,TULSA                         ,72-I001,402,SALK ES                       ,603,(918) 833-9500,Cynthia Watson,watsocy@tulsaschools.org,7625 East 58Th Street,Tulsa,OK,74145,PK-06,42,
TULSA       ,TULSA                         ,72-I001,405,SEQUOYAH ES                   ,597,(918) 746-9360,Raye Nero,nerora@tulsaschools.org,724 N Birmingham,Tulsa,OK,74110,PK-06,45,
TULSA       ,TULSA                         ,72-I001,410,SKELLY ES                     ,910,(918) 925-1540,Kristy Tatum,TatumKr@tulsaschools.org,2940 South 90Th East Avenue,Tulsa,OK,74129,PK-06,61,
TULSA       ,TULSA                         ,72-I001,415,SPRINGDALE ES                 ,547,(918) 746-9380,Rebecca Bacon,baconre@tulsaschools.org,2510 East Pine Street,Tulsa,OK,74110,PK-06,40,
TULSA       ,TULSA                         ,72-I001,423,PROJECT ACCEPT TRAICE ES      ,123,(918) 833-8960,Robert Wilson,wilsoro@tulsaschools.org,1202 West Easton Street,Tulsa,OK,74127,KG-06,21,
TULSA       ,TULSA                         ,72-I001,425,MARK TWAIN ES                 ,451,(918) 833-8820,Angie Teas,Teasan@tulsaschools.org,541 South 43Rd West Avenue,Tulsa,OK,74127,PK-06,31,
TULSA       ,TULSA                         ,72-I001,435,WHITMAN ES                    ,437,(918) 925-1380,Jana Rodriguez,rodrija@tulsaschools.org,3924 North Lansing Avenue,Tulsa,OK,74106,PK-06,22,
TULSA       ,TULSA                         ,72-I001,444,WRIGHT ES                     ,358,(918) 746-8920,Heather Newton,newtohe@tulsaschools.org,1110 East 45Th Place,Tulsa,OK,74105,PK-05,33,
TULSA       ,TULSA                         ,72-I001,447,DISNEY ES                     ,812,(918) 925-1480,Donna Gilford,GilfoDo@tulsaschools.org,11702 East 25Th Street,Tulsa,OK,74129,KG-06,58,
TULSA       ,TULSA                         ,72-I001,449,GRISSOM ES                    ,353,(918) 833-9460,Brent Rowland,RowlaBr2@tulsaschools.org,6646 South 73Rd East Avenue,Tulsa,OK,74133,PK-06,30,
TULSA       ,TULSA                         ,72-I001,515,CARVER MS                     ,611,(918) 925-1420,Melissa Woolridge,Woolrme@tulsaschools.org,624 East Oklahoma Place,Tulsa,OK,74106,06-08,40,
TULSA       ,TULSA                         ,72-I001,530,CLINTON MS                    ,425,(918) 746-8640,Dixie Speer,SpeerDi@tulsaschools.org,2224 West 41St Street,Tulsa,OK,74107,06-08,41,
TULSA       ,TULSA                         ,72-I001,537,EDISON PREPARATORY MS         ,954,(918) 746-8500,Derrick Schmidt,Schmide@tulsaschools.org,2906 East 41St Street,Tulsa,OK,74105,06-08,68,
TULSA       ,TULSA                         ,72-I001,563,MONROE DEMONSTRATION MS       ,294,(918) 833-8900,Kiana Smith,smithki5@tulsaschools.org,2010 East 48Th Street North,Tulsa,OK,74130,06-08,18,
TULSA       ,TULSA                         ,72-I001,573,THOREAU DEMONSTRATION ACADEMY ,654,(918) 833-9700,Tom Padalino,Padalto@tulsaschools.org,7370 East 71St Street,Tulsa,OK,74133,06-08,34,
TULSA       ,TULSA                         ,72-I001,574,TRAICE MS                     ,137,(918) 925-1360,Elizabeth Martin,martiel@tulsaschools.org,2740 East 41St Street North,Tulsa,OK,74110,06-08,50,
TULSA       ,TULSA                         ,72-I001,658,CENTRAL JHS                   ,278,(918) 833-8400,Ebony Johnson,Johnseb@tulsaschools.org,3101 West Edison Street,Tulsa,OK,74127,07-08,34,
TULSA       ,TULSA                         ,72-I001,659,EAST CENTRAL JHS              ,740,(918) 746-9500,Joshua Regnier,RegniJo@tulsaschools.org,12121 East 21St Street,Tulsa,OK,74129,07-08,45,
TULSA       ,TULSA                         ,72-I001,661,HALE JHS                      ,719,(918) 746-9260,Melissa Venable,VenabMe@tulsaschools.org,2177 South 67Th East Avenue,Tulsa,OK,74129,07-08,50,
TULSA       ,TULSA                         ,72-I001,662,MCLAIN JHS                    ,376,(918) 833-8500,Enna Dancy,dancten@tulsaschools.org,4929 North Peoria Avenue,Tulsa,OK,74126,07-08,37,
TULSA       ,TULSA                         ,72-I001,663,MEMORIAL JHS                  ,453,(918) 833-9520,Ginger Bunnell,Bunnegi@tulsaschools.org,7502 East 57Th Street,Tulsa,OK,74145,07-08,33,
TULSA       ,TULSA                         ,72-I001,664,WILL ROGERS COLLEGE JHS       ,500,(918) 833-9000,Nicolette Dennis,dennini@tulsaschools.org,3909 East 5Th Place,Tulsa,OK,74112,07-08,48,
TULSA       ,TULSA                         ,72-I001,667,TULSA MET JHS                 ,36,(918) 746-9300,Michelle Butler,Butlemi@tulsaschools.org,6201 East Virgin Street,Tulsa,OK,74115,07-08,13,
TULSA       ,TULSA                         ,72-I001,705,CENTRAL HS                    ,585,(918) 833-8400,Ebony Johnson,Johnseb@tulsaschools.org,3101 West Edison Street,Tulsa,OK,74127,09-12,50,
TULSA       ,TULSA                         ,72-I001,710,EAST CENTRAL HS               ,1079,(918) 746-9700,Mike Crase,crasemi@tulsaschools.org,12150 East 11Th Street,Tulsa,OK,74128,09-12,58,
TULSA       ,TULSA                         ,72-I001,712,THOMAS EDISON PREPARATORY HS  ,1173,(918) 746-8500,Derrick Schmidt,Schmide@tulsaschools.org,2906 East 41St Street,Tulsa,OK,74105,09-12,73,
TULSA       ,TULSA                         ,72-I001,715,NATHAN HALE HS                ,1129,(918) 925-1200,Caleb Starr,StarrCa@tulsaschools.org,6960 East 21St Street,Tulsa,OK,74129,09-12,72,
TULSA       ,TULSA                         ,72-I001,720,MCLAIN HS FOR SCIENCE AND TECH,608,(918) 833-8500,Enna Dancy,dancyen@tulsaschools.org,4929 North Peoria Avenue,Tulsa,OK,74126,09-12,47,
TULSA       ,TULSA                         ,72-I001,725,MEMORIAL HS                   ,1039,(918) 833-9600,Darin Schmidt,Schmida@tulsaschools.org,5840 South Hudson Avenue,Tulsa,OK,74135,09-12,70,
TULSA       ,TULSA                         ,72-I001,730,WILL ROGERS COLLEGE HS        ,692,(918) 833-9000,Nicolette Dennis,dennini@tulsaschools.org,3909 East Fifth Place,Tulsa,OK,74112,09-12,51,
TULSA       ,TULSA                         ,72-I001,735,BOOKER T. WASHINGTON HS       ,1325,(918) 925-1000,Nanette Coleman,colemna@tulsaschools.org,1514 East Zion Street,Tulsa,OK,74106,09-12,76,
TULSA       ,TULSA                         ,72-I001,740,DANIEL WEBSTER HS             ,507,(918) 746-8000,Shelly Holman,Holmash@tulsaschools.org,1919 West 40Th Street,Tulsa,OK,74107,09-12,42,
TULSA       ,TULSA                         ,72-I001,745,TULSA MET HS                  ,100,(918) 746-9300,Michelle Butler,Butlemi@tulsaschools.org,6201 East Virgin Street,Tulsa,OK,74115,09-12,19,
TULSA       ,TULSA                         ,72-I001,750,TRAICE                        ,537,(918) 925-1360,Elizabeth Martin,Martiel@tulsaschools.org,2740 East 41St Street North,Tulsa,OK,74110,09-12,60,
TULSA       ,TULSA                         ,72-I001,974,TULSA SCHL OF ARTS/SCIENCES   ,299,(918) 828-7727,Liesa Smith,lsmith@tsas.org,3441 E Archer St,Tulsa,OK,74115,09-12,0,
TULSA       ,TULSA                         ,72-I001,975,KIPP TULSA ACAD. COLLEGE PREP.,305,(918) 794-8652,Andrew Mcrae,amcrae@kipptulsa.org,1661 E Virgin St,Tulsa,OK,74106,05-08,0,
TULSA       ,TULSA                         ,72-I001,976,TULSA LEGACY CHARTER SCHL INC ,506,(918) 794-1442,Jamila Macarthur,jmacarthur@lighthouse-academics.org,105 E 63Rd St North,Tulsa,OK,74106,PK-07,0,
TULSA       ,TULSA                         ,72-I001,977,COLLEGE BOUND ACADEMY CHARTER ,95,(918) 925-1580,Chelsea Vanacore,info@collegeboundschool.org,2525 S 101St E Ave,Tulsa,OK,74129,KG-KG,0,
