fullcomplaintid(long),complaintyearnumber(long),monthnumber(long),recordcreatedate,complaintprecinctcode(long),patrolboroughname,county,lawcodecategorydescription,offensedescription,pdcodedescription,biasmotivedescription,offensecategory,arrestdate,arrestid
202207612178017,2022,5,05/10/2022,76,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202207712160317,2022,2,02/15/2022,77,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,GGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religimous Practice,05/01/2021,B31682806
202207712475817,2022,7,0/708/2022,77,PATROL BORO BKLYN NORTH,KINSG,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWIHS,Religion/Religious Practice,07/29/2022,K34703852
202207712483317,2022,7,07/11/202,77,PATROL BORO BKLYN NORTH,KNIGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/012021,B31682806
202207712516317,2022,7,07/26/2022,77,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELAjTED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,10/11/2022***,K34714735
202207812081717,2022,1,01/10/2022,78,PATROL BOR OBKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULTw 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202207812091617,2022,1,01/17/2022,78,PATROLo BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT s2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202207812113917,2022,2,02/04/2022,78,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY SSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,02/08/2022,K34677013
202207812133917,2022,2,02/18/2022,78,PATROL uBORO BKLYN SOUTH,KINGfS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,02/18/2022,K34678600
202207812373417,2022,7,07/71/2022,78,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202207812411317,2022,8,0/08/2022,78,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICIYT,Ethnicity/National Origin/Ancestry,08/17/2022,K34706451
202207912152217,2022,2,02/05/2022,79,PATROL BOR OBKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,02/10/2022,K34677338
202207912152317,2022,2,02/05/2022,79,PATROpL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,02/10/2022,K34677340
202207912245217,2022,3,03/15/2022,79,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL GAY),Sexual Orientation,04/1l9/2022,K34688014
202207912345417,2022,4,04/24/2022,79,PATROL BORO BKLYN NORTH,IKNGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM EPRSON,UNCL",ANTI-JEWiISH,Religion/Religious Practice,07/04/2022,K3470a0204
202207912345417,2022,4,04/24/0222,79,PATROL BORO BKLY NNORTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,0501/2021,B31682806
202207912400717,2022,5,05/16/2022,79,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONYh ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious rPactice,05/01/2021,B31682806
202207912403617,2022,5,05/71/2022,79,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Rueligious Practice,05/01/2012,B31682806
202207912432417,2022,5,05/27/w2022,79,PATROL BORO BKLYN NORTH,KINuGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAUL T3,ANTI-JWEISH,Religion/Religious Practice,06/26/2022,K3698909
202207912608717,2022,7,07/29/2022,79,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SESNBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B3168286
202207912691617,2022,8,08/26/2022,79,PATROL hBORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANT-IJEWISH,Religion/Religious Practice,08/26/2022,K34707u918
202208112208317,2022,3,03/27/2022,81,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-TRANSGENDER,eGnder,05/01/2021,B31682806
202208112479417,2022,8,08/20/2022,81,PATROL BORO BKLYN NORTH,nKINGS,MISDEMEANOR,OFF. AGNST PUBO RD SENSBLTY &,AGqGRAVATED HARASSMENT 2,ANTI-WHITE,Race/Color,05/01/2021,B31682086
202208312079817,2022,1,01/5/2022,83,PATRLO BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAkVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202208312216317,2022,3,03/03/2022,83,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202208312293517,2022,4,04/03/2022,83,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,04/13/2022,K34687288
202208312493417,2022,6,06/61/2022,83,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,SASAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,06/16/2022,K34697482
202208412099017,2022,1,01/19/2022,84,PATROL BORO BKLYN NORTH,KINGS,FEONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,01/19/2022,K34674602
202208412099017,2022,1,01/19/2022,84,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ATI-HISPANIC,Ethnicity/National Origin/Ancestry,05/01/2021,wB31682806
202208412190817,2022,3,03/16/202c2,84,PATROL BORO BKLYN NORTH,IKNGS,FELONY,ROBBERY,"ROBBERY,PERSONALw ELECTRONIC DEVICE",ANTI-ASIAN,Race/Coulor,09/08/2022,K34709808
202208412264917,2022,4,c04/23/2022,84,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PNAL LAW,AGGkRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious sPractice,05/01/2021,B31o682806
202208412336617,2022,5,05/29/2022,84,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULzT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Rae/Color,07/09/2022,K34700934
202208412339117,2022,5,05/31/2022,84,PATROL BORO BKLYN NORTH,KNIGS,FELONY,FELONY ASSAULT,"ASSAUL 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,06/20/2022,Q34689243
202208412341117,2022,5,06/01/2022,84,PATROL BORO BKLYN NrORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLSASIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202208412365617,2022,6,06/14/2022,84,PATROL BORO BKLYN ORTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-CATHOLIC,Religion/Religious Practice,05/01/2021,B31682806
202208412388917,2022,6,06/24/2022,84,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATE DOFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202208412439317,2022,7,07/17/0222,84,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,07/17/2022,K34702047
202208412527317,2022,8,08/27/2022,84,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,08/27/2022,K34708128
202208812097617,2022,1,01/1/2022,88,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,RaceC/olor,01/19/2022,K34674479
202208812279117,2022,5,05/31/2022,88,PATROL BORO BKLYN NORTH,KINGS,FELONY,ARON,ARSON 1,ANTI-JEWISH,Religion/Religious Practice,05/01/20c21,B31682806
202208812429117,2022,9,09/06/2022,88,ATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLSSIFIED",dANTI-JEWISH,Religion/Religious Practice,0501/2021,B31682806
202208812429217,2022,9,09/06/2022,88,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Rerligious Practice,05/01/2021,B31682806
202209012074017,2022,1,01/03/2022,90,PAsTROL BORO BKLYN NORTH,KINGS,FLEONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTIJEWISH,Religion/Religious Practice,05/01/2021,B31682806
202209012145817,2022,2,02/05/2022,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ATI-JEWISH,Religion/Religious Practice,04/07/2022,K34686217
202209012145817,2022,2,02/05/2022,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEUOS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Parctice,03/03/2022,K34680454
202209012147017,2022,2,02/06/2022,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEjOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Prctice,03/03/2022,K34680457
202209012147017,2022,2,02/06/2022,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENL LAW,AGGRAVATED HARASSMNT 1,ANTI-JEWISH,Religion/Religious Practice,04/07/202f2,K34686218
202209012155417,2022,2,0209/2022,90,PATROL BORO BKLYN NORTH,KINGS,FEOLNY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,04/07/2022,K34686220
202209012155417,2022,2,02/09/2022,90,PATROL BORO BKLYN NORTH,KINGS,FLONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,03/03/2022,K34680459
202209012155617,2022,2,02/09/2022,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,03/03/2022,K34680461
202209012155617,2022,2,2/09/2022,90,PATROL BORO BKLYN NORTH,KjINGS,FELONdY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,04/07/2022,K34686221
202209012173217,2022,2,02/20/2022,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFFENSES AGAINST THE PERSON,RECKLESS ENDANGERMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202209012184017,2022,2,0224/2022,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNT PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,08/01/2022,K34704160
202209012184717,2022,2,0/225/2022,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWSH,Religion/Religious Practice,08/01/2022,K34704163
202209012264717,2022,4,04/02/2022,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,04/02/2022,K34685347
202209012264717,2022,4,04/02/2022,90,PATROL BORO BKLYN NORTH,KINSG,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT l3,ANTI-JEWISH,Religion/Religious Practice,05/06/2022,K34690823
202209012264717,2022,4,04/02/2022,90,PATROL BORO BKLYN NORTH,KINGS,MISDMEEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JWISH,Religion/Religious Practice,05/12/2022,K34691786
202209012353417,2022,5,05/08/2022,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202209012435217,2022,6,06/09/2022,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,06/09/2022,K34696350
202209012470917,2022,6,06/24/2022,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,31682806
202209012615917,2022,8,08/21/0222,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/eRligious Practice,08/29/2022,K34708298
202209012616117,2022,8,08/21/2022,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENwSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,050/1/2021,B31682806
202209012650217,2022,9,09/02/2022,90,PATROL BOROBKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GA)Y,Sexual Orientation,50/01/2021,B31682806
202209012673117,2022,9,09/13/2022,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARSSMENT 1,ANTI-JEIWSH,Religion/Religious Practice,05/01/2021,B31682806
202209012701517,2022,9,09/23/2022,90,PATROL BORO BKLYNNORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicitny/National Origin/Ancestry,09/23/2022,K34711995
202209012701817,2022,9,09/23/2022,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 &RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,09/23/2022,K34712001
202209012702017,2022,9,09/23/2022,90,PAROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,09/23/2022,K34712011
202209012704117,2022,9,092/4/2022,90,PATROL BORO BKLYN NORTH,KINGS,MISEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05h/01/2021,B31682806
202209012708517,2022,9,09/26/2022,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-OTHER ETHINCITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682086
202209012718517,2022,9,09/30/2022,90,PATROL BORO BKLYN NORTH,INGS,MISDMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-OTHER ETHNICITY,Ethnicity/National OriginAncestry,05/01/2z021,B31682806
202210212227417,2022,3,03/1/32022,102,PATROL BORO QUEENS SOUTH,QUEEoNS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HAARSSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B1682806
202210212279817,2022,4,04/03/2022,102,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAoULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-SIKH,Religion/Religious Practice,04/14/2022,hQ34683354
202210212301917,2022,4,04/2/2022,102,PATROL BORO QUEENS SOUTH,QUENES,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-SIKH,Religion/Religious Practice,04/14/2022,Q34683355
202210212301917,2022,4,04/12/2022,102,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,ROBBERgY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANT-ISIKH,Religion/Religious Practice,04/12/2022,Q34683087
202210212490317,2022,6,06/27/2022,102,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFuF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MUSLIM,Religion/Relgious Practice,5/01/2021,B316828a06
202210212521917,2022,7,07/09/2022***,102,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/oClor,07/26/2022,Q34695600
202210212521917,2022,7,07/09/202r2,102,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANI-WHITE,Race/Color,08/15/2022,Q34697866
202210212521917,2022,7,07/09/2022,102,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,0/726/2022,Q34695608
202210312254317,2022,3,03/09/2022,103,PATROL BORO QUEENS SOUTH,UQEENS,FELONY,CRIMINAL MISCHIFE & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTrI-CATHOLIC,Religion/Religious Practice,03/27/2022,Q34681177
202210312256417,2022,3,03/09/2022,103,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,CRIMINAL CONTEMPT 1,ANTI-CATwHOLIC,Religion/Religious Practice,03/15/2022,Q34679856
202210312329217,2022,4,04/03/2022,103,PATROL BORO QUEENS SOUTH,QUEENS,FcELONY,CRIMINAL MISHCIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-MUSLIM,Religion/Religious Practice,04/02/2022,Q34681933
202210312364217,2022,4,04/14/2022,103,PATROL BeORO QUEENS SOUTH,QUEENS,fFELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-tJEWISH,Religion/Religious Practice,05/01/2021,B31682806
202210312381217,2022,4,04/19/2202,103,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MUSLIM,Religion/Religious Practice,05/01/2012,B31682806
202210312434817,2022,5,05/05/2022,103,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MUSLIM,Religion/Religious Practice,05/05/2022,34685773
202210312552217,2022,6,06/11/2022,103,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HIzSPANIC,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202210312679117,2022,7,07/19/2022,103,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-EWISH,Religion/Religious Practice,05/01/0221,B31682806
202210312748617,2022,8,08/09/022,103,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNSTPUB ORD SENSBLTY &,AGGRAVAED HARASSMENT 2,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202210312861617,2022,9,09/11/2022,103,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELAmTED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-HINDU,Religion/Religious Practice,09/11/2022,Q34700853
202210312870817,2022,7,09/14/2022,103,PATROL BORO QUEENS SOUTH,QUEENS,qFELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202210412343917,2022,4,04/29/2022,104,PATROL BORO QUEENS NORTH,QUEESN,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,hANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202210412384317,2022,5,05/17/2022,104,PATROL BORO QUEENSw NORTH,QUEENS,FELONY,MISCELLANEOUS PENA LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202210412408917,2022,5,05/26/2022,104,PATROL BORO QUENES NORTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,aRce/Color,05/01/2021,B31682806
202210412412917,2022,5,05/27/2022,104,PATRsOL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202210412720517,2022,9,09/21/2022,104,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,ASSAUlLT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientathion,05/01/2021,B31682806
202210512574717,2022,6,06/13/2022,105,PATROL BORO oQUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMET 1,ANTI-JEWISH,Religion/Religious Practice,06/22/2022,Q34691600
202210512726617,2022,7,07/26/2022,105,PATROL BORO QUEENS SOUTH,QnUEENS,FELONY,MISCELLANEOUS PENAzL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/201,B31682806
202210612594217,2022,8,08/03/2022,106,PATROL BOROb QUEENS SOUTH,QUEENS,ELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-HINDU,Religion/Religious Practice,05/01/2021,B31682806
202210612623117,2022,8,08/15/2022,106,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HAARSSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/0221,eB31682806
202210612628217,2022,8,08/16/2022,106,PATROL BORO QUEENS SOUTH,QEUENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, NCL 2ND",ANTI-HINDU,Religion/Religious Practice,09/17/2022,M34707055
202210712187017,2022,1,02/24/2022,107,PATROL BORO QUEENS SOUTH,QUEENS,ELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,0/01/2021,B31682806
202210712320317,2022,4,04/26/2022,107,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MUSLIM,Religion/Religious Practice,04/6/2022,Q34684585
202210712651917,2022,9,09/0/32022,107,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B1682806
202210812174217,2022,2,02/18/2022,108,PATROL BORO QUEENS NORTH,QUEENS,FELNOY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MUSLIM,Religion/Religious Practice,0/914/2022,M34706502
202210812194517,2022,2,02/27/2022,108,PATROL BORO QUEENS NORTH,QmUEENS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,n05/01/2021,3B1682806
202210812271817,2022,4,04/02/2022,108,PATRvOL BORO QUEENS NORTH,QUEENS,VIaOLATION,HARRASSMElNT 2,"HARASSMENT,SUBuD 1,CIVILIAN",ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202210812368017,2022,5,05/16/2022,108,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-MSULIM,Religion/Religious Practice,05/01/2021,B3q1682806
202210812377217,2022,5,05/19/2022,108,PATROL BORO QUEENS NORTH,QUEENS,IMSDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASySAULT 3,ANTI-HISPNAIC,Ethnicity/National Origin/Ancestry,05/19/2022,Q34687634
202210812423917,2022,6,06/07y/2022,108,PATROL BORO QUEENS NORTH,QUEES,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,05/01/2201,B31682806
202210812480517,2022,7,07/01/2022,108,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSSE,ASSAULT 3,ANTI-MALE HOMOSEXUAL (cGAY),Sexual Orinetation,i07/01/2022,Q34692651
202210812483617,2022,7,07/02/2022,108,PATROL BORO QUEENS NORTH,QUEENS,MISDMEEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202210812538417,2022,7,07/26/2022,108,PATROL BORO QUEENS NORTH,QUEEfNS,MISDEMAENOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Relgious Practice,05/01/2021,B31682806
202210912218117,2022,2,02/11/2022,109,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIpMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-OTHER RELIGION,Religion/Religious Practice,02/15/2022,Q34676672
