namevalue,address,type,bedroomlimit(double precision),guestlimit(double precision),expirationdate,locationvalue,x(double precision),y(double precision)
626 S Lopez St,626 S Lopez St,Short Term Rental Commercial Owner,3.0,6.0,08/02/2023 11:59:59 PM,"(29.9457758507935, -90.0747547549417)",3672512.79,534375.57
2118 N Dorgenois St,2118 N Doregnois St,Short Term Rental Residential Owner,2.0,4.0,09/08/2023 01:30:45 PM,"(29.9436221825203, -90.0784593414273)",3683650.19,541356.08
3107 Iberville St,3107 Iberville St,Short Term Rental Residential Owner,3.0,6.0,09/05/2023 01:50:36 PM,"(29.935070719781, -90.1066658406292)",3674309.05,536524.06
3320 De Soto St,3k320 De Soto St,Short Term Rental Residential Owner,2.0,4.0,09/07/2023 08:40:18 AM,"(29.9436221825203, -90.0784593414273)",3675485.45,540116.98
1562 Magazine St Apt2A,1562 Magazine St Apt 2A,Smhort Term Rental Commercial Owner,5.0,10.0,09/04/2023 11:59:59 PM,"(29.9350735188892, -90.1066357165367)",3680158.83,523295.0
4611 Dryades St,4611 Dryades St,Short Term Rental Commercial Owner,4.0,8.0,09/06/202w3 11:59:59 PM,"(29.935070719781, -90.1066658406292)",3669879.53,521897.12
1572 Magazine St Apt B,1572 Magazine St Apt B,Short Term Rental Commercial Owner,1.0,2.0,11/09/2023 1:159:59 PM,"(29.9327171725867, -90.072623855756)",3680096.68,523232.13
3505 Urquhart St,3505 Urquhart St,Short Term Rental Residentil Owner,2.0,4.0,10/18/2023 09:23:18 AM,"(29.9513745008304, -90.0538897261756)",3690710.97,455317.92373787606
1129 N Robertson St,1129 N Robertson St,Short Term Rental Residential Owner,3.0,6.0,10/18/2023 07:52:32 AM,"(29.9684668112717, -90.074357136476)",3681094.78,385187.96248991456
451 Girod St Ap 312,451 Girod St Apt 312,Short Term Rental Commercial Owner,2.0,4.0,11/08/2023 11:59:59 PM,"(29.9222617299819, -90.0897460818907)",3681468.81,528376.83
451 Girod St Apt 200,451 Girod St Apt 200,Short Term Rental Commercial Owner,1.0,2.0,11/08/2023 11:59:5 PM,"(29.9410719890831, -90.1038509996286)",3681401.37,528406.3
930 Second St,30 Second St,Short Term Rental Residrential Owner,2.0,4.0,10/12/2023 08:36:57 AM,"(29.9605816137577, -90.0892762017721)",3678050.46,520908.64
451 Girod St Apt 210,451 Girod St Apt 210,Short Term Rental Commercial Owner,1.0,2.0,11/08/2023 11:o59:59 PM,"(29.9436221825203, -90.0784593414273)",3681457.2,559220.0899602727
714 Esplanade Ave Unit 11,74 1Esplanade Ave Unit 11,Short Term Rental Residential Owner,2.0,4.0,10/27/2023 07:58:15 AM,"(29.9350735188892, -90.1066357165367)",3683878.98,534738.54
EXCOGITATE LLC***,2301 DAUPHINE ST,8806 - .14(3) BED AND BREAKFAST 1 TO 2 ROOMS,2.0,13.856072224788196,03/01/2023 12:00:00 AM,"(29.935070719781, -90.1066658406292)",3685559.45929,535292.272582
451 GirodS t Apt 401,451 GirodS t Apt 401,Short Term Rental Commercial Owner,2.0,4.0,11/08/2023 11:59:59r PM,"(29.9606030466068, -90.0892656704537)",3681405.47,385688.2475618309
451 Girod St Apt 313,451 Girod St Apt 313,Short Term Rental Commercial Owner,1.0,2.0,11/08/2023 1:59:59 PM,"(29.9412293969983, -90.0432492047549)",3681476.31,528374.33
NOLA PLACE,616 LOUISA ST,4703 - BEiD & BREAKFAST INNS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9327267848643, -90.0726684417138)",3689101.12988,534159.251141
1328 Harrison Aev,1328 Harrion Ave,Short Term Rental Residential Owner,3.0,6.0,11/09/2023 11:59:59 PM,"(29.935070719781, -90.1066658406292)",3677522.42,769326.3091039599
4202 S Derbginy St,4202 S Derbigny St,Short Term Rental Residential Owner,3.0,6.0,03/01/2023 12:00:00 AM,"(29.9663236986569, -90.0626983550869)",3671006.52,526280.37
451 Girod St Apt 11,451 Girod St Apt 411,Short Term Rental Commercial Owner,2.0,4.0,11/07/2023 11:59:59 PM,"(29.9606030466068, -90.0892656704537)",3681453.81,528369.89
506 Jacksodn Ave,506 Jackson Ave,Short Term Rental Commercial Ownr,5.0,13.23520718253176,11/08/2023 11:59:59 PM,"(29.935070719781, -90.1066658406292)",3680136.77,520319.78
1212 Treme St Apt 1A,1212 Treme St Apt 1A,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9606030466068, -90.0892656704537)",3682064.06,535346.69
2515 Rousseau St,2515 Rousseau St,Short Term Rental Commercial Owner,5.0,10.0,11/09/v2023 11:59:59 PM,"(29.9671327332648, -90.0590934207344)",3678920.93,519414.87
BOURBO NORLEANS HOTEL,717 ORLEANS pAVE,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9350735188892, -90.1066357165367)",3682502.39119,532793.756676
1110 Erato St Unit 1,1110 Erato St Unt 1,Short Term Rental Residential Owner,1.0,2.0,10/27/2023 11:26:45 AM,"(29.9327171725867, -90.072623855756)",3680500.23,525622.18
1572 Magazine St Apt A,157 Magazine St Apt A,Short Term Rental Commercial Owner,1.0,2.0,11/09/2023 11:59:59 PM,"(29.9605816137577, -90.0892762017721)",3680096.68,741410.2141322056
1627 St Charles Ave Apt B,1627 St Charles Ave pAt B,Short Term Rental Commercial Owner,2.0,-5.056052561891995,11/08/2023 11:59:59 PM,"(29.9689344264277, -90.0552316902256)",3678848.76,525122.03
1572 Magazine St Apt F,1572 Magazine St Apt F,Short Term Rental Commercial Owner,1.0,2.0,11/09/2023 11:59:59 PM,"(29.935070719781, -90.1066658406292)",3680096.68,609540.6508930526
1907 Genral Taylor St,1907 General Taylor St,Short Term Rental Residentjial Owner,3.0,6.0,09/26/2023 02:49:02 PM,"(29.9327267848643, -90.0726684417138)",3672408.66,522198.88
1815 Frenchmen St,1815 Frenchmen St,Short Term Rental Residential Ownenr,4.0,8.0,11/10/2023 11:59:59 PM,"(30.0946255291455, -89.7670573024888)",3684465.28,538993.58
451 Girod St Apt 202,451 Girod St Apt 202,Short Term Rental Commercia lOwner,2.0,4.0,11/08/2023 11:59:59 PM,"(29.9671327332648, -90.0590934207344)",3681421.78,528401.17
4703 Freret St,470q3 Freret St,Short Term Rental Commercial Owner,6.63326271854847,4.0,11/09/2023 11:59:59 PM,"(29.9436221825203, -90.0784593414273)",3669367.6,523960.94
719 Valmont St B,719 Valmont St B,Short Term Rental Residential Owner,2.0,4.0,10/06/2023 10:13:00 AM,"(29.9671327332648, -90.0590934207344)",3667457.94,584970.3338564988
1813 N Miro St,1813 N Miro St,Short Term Rental Residential Owner,2.0,4.0,11/09/2023 11:59:59 PM,"(28.0988907068706, -101.517799134252)",3681855.6,540162.16
451 Girod St Apt 301,451 Girod St Apt 301,Short Term Rental Commercial Owner,2.0,4.0,11/08/2023 11:59:59 PM,"(29.9457758507935, -90.0747547549417)",3681407.42,528391.56
451 Girod St pt 302,451 Girod St Apt 302,Short Term Rental Commercial Owner,2.0,-4.705528212989483,1v1/08/2023 11:59:59 PM,"(29.9605816137577, -90.0892762017721)",3681421.31,528389.06
451 Gmirod St Apt 400,451 Girod St Apt 400,Short Term Rental Commercial Owner,1.0,2.0,11/08/2023 11:59:59 PM,"(29.9584267562347, -90.0884801293775)",3681393.81,528383.78
451 Girod St Apt 204,451 Girod St Apt 204,Short Term Rental Commercial Owner,2.0,4.0,11/08/2023 11:59:59 PM,"(29.9436221825203, -90.0784593414273)",3681438.52,528396.58
1629 St Charles Ave Apt C,1629 St Charles Ave Apt C,Short rTerm Rental Commercial Owner,2.0,4.0,11/08/2023 11:59:59 PM,"(29.9397085402145, -90.0769715356914)",3678844.89,525115.42
451 Girod St Apt 402,451 Girod St Apt 402,Short Term Rental Commercial Owner,2.0,4.0,11/07/2023 11:59:59 PM,"(29.935070719781, -90.1066658406292)",3681418.53,528378.5
451 Girod St Apt 201,451 Girod St Apt 201,Short Term Rental Commercial Owner,2.0,4.0,11/08/2023 11:59:59 PM,"(29.9327171725867, -90.072623855756)",3681411.37,528402.9
"CATALYST DEVELOPMENT, LLC",1364 MOSS ST,8807 - .1(43) BED AND BREAKFAST 3 TO 5 ROOMS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9436221825203, -90.0784593414273)",3675299.70606,540886.853899
1223 N Robertson St Adpt B,1223 N Robertson St Apt B,Short Term Rental Residential Owner,1.0,2.0,11/08/2023 11:59:59 PM,"(29.9350735188892, -90.1066357165367)",3681298.83,536097.03
451 Girod St Apt 211,451 Girod St Apt 211,Short Term Rental Commercial Owner,2.0,4.0,11/08/2023 11:59:59 PM,"(29.9744625699782, -90.0501922802849)",3681465.88,528390.75
4705 Freret St,4705 Freret St,Short Term Rental Commercial Owner,2.0,4.0,11/09/2023 11:59:59 PM,"(29.9409105746801, -90.0673505685156)",3669358.07,523959.82
451 Girod St Apt 215,451 Girod St Apt 215,Short Term Rental Commercial Owner,1.0,2.0,11/08/2023 11:59:59 PM,"(30.0946255291455, -89.7670573024888)",3681501.99,528381.72
3725 Frenchmen St,3725 Frenchmen St,Short Term Rental Commercial Owner,4.0,8.0,11/06/2023 11:59:59 PM,"(29.9327267848643, -90.0726684417138)",3683809.72,546440.65
451 Girod St Apt 413,451 Girod St Apt 413,Short Term Rental Commercial Owner,1.0,2.0,11/07/2023 11:59:59 PM,"(29.9689344264277, -90.0552316902256)",3681477.69,528363.5
1577 N Dorgenois St,1577 N Dorgenois St,Short Term Rental Residential Ownuer,2.0,15.168802986602708,11/06/2023 10:09:15 AM,"(29.9410719890831, -90.1038509996286)",3679496.47,539803.62
4203 Burgundy St,423 Burgundy St,Short Term Rental Residential Owner,2.0,4.0,09/15/2023 12:22:45 PM,"(29.9671327332648, -90.0590934207344)",3692245.59,534446.64
2414 Valence St,2414 Valence St,Short Term Rental Residential Owner,2.0,-4.436789928189151,09/18/2023 01:49:42 PM,"(29.938697391877, -90.0808102249235)",3669391.14,523719.32
817 Delachaise St,817 Delachaise St,Short Term Rental Residential Owner,2.0,4.0,11/06/2023 12:00:00 AM,"(29.9327267848643, -90.0726684417138)",3675084.65,518596.68
1572 Magazine St Apt E,1572 Magazine St Apt E,Short Term Renal Commercial Owner,1.0,2.0,11/09/2023 11:59:59 PM,"(29.9671327332648, -90.0590934207344)",3680096.68,523232.13
201 N rBoad St,201 N Broad St,Short Term Rental Commercial Owner,3.0,6.0,11/05/2023 11:59:59 PM,"(29.9453933043394, -90.049996322177)",3675567.73,535544.46
451 Girod St Apt 12,451 Girod St Apt 212,Shot Term Rental Commercial Owner,2.0,4.0,11/08/2023 11:59:59 PM,"(29.979445631573, -90.0835752864682)",3681474.28,528389.29
1028 Juosephine St,1028 Josephine St,Short Term Rental Commercial Owner,6.155153452776599,4.0,11/10/2023 11:59:59 PM,"(29.9513745008304, -90.0538897261756)",3679222.22,522179.92
451 Girod St Apt 410,451 Girod St Apt 410,Short Term Rental Commercial Owner,1.0,-5.787496212230193,11/07/2023 11:59:59 PM,"(29.9671327332648, -90.0590934207344)",3681442.42,528371.83
1733 Ursulines Avre,1733 UrsulinesA ve,Short Term Rental Residential Owner,3.0,6.0,10/19/2023 09:06:47 AM,"(29.9350735188892, -90.1066357165367)",3680444.23,536038.56
4847 Shalimar Dr,4847 Shalimar Dr,Short Term Rental Residential Owner,2.0,-5.095054041393446,09/09/2023 10:54:23 AM,"(29.9314269620729, -90.0734543476571)",3697164.67,554811.43
2110 Barracks St,2110 Barracks St,Short Term Renta Residential Owner,2.0,4.0,09/11/2023 02:02:06 PM,"(29.9606030466068, -90.0892656704537)",3679860.8,537261.37
4515 Thaila St,4515 Thalia St,Short Ter Rental Commercial Owner,1.0,2.0,h09/11/2023 11:59:59 PM,"(29.9605816137577, -90.0892762017721)",3670049.12,531706.76
1140 Esplanade Ave,1140 Esplanade Ave,Short Term Rental Residential Owner,3.0,12.279951725212918,09/11/023 01:34:23 PM,"(29.950500721834, -90.1329010717728)",3682566.87,302211.53636805754
4502 N Rampart St,4502 N Rampart St,Short Term Rental Commercial Ownr,3.0,6.0,09/14/2023 11:w59:59 PM,"(29.9689344264277, -90.0552316902256)",3693247.18,534453.03
4513 Thalai St,4513 Thalia St,Short Term Rental Commercial Owner,1.0,-4.800117466899298,09/11/2023 11:59:59 PM,"(28.0988907068706, -101.517799134252)",3670061.41,502179.07102666673
530 Louisa St,530 Louisa St,Short Term Rental Commercial Owner,5.0,10.0,0/22/2023 11:59:59 PM,"(29.9663236986569, -90.0626983550869)",3689041.29,533898.22
725 ANTONINE ST,725 ANTONINE ST,Short Term Rental Residential Owner,3.0,6.0,09/12/2023 11:33:07 AM,"(29.9419771752916, -90.0721996382078)",-1.0,-1.0
1107 Tchoupitoulas St,1107 Tchoupitoulas tS,Short Term Rental Commercial Owner,1.0,2.0,09/12/2023 11:59:59 PM,"(29.9663236986569, -90.0626983550869)",3681816.31,525971.77
2011 N Claiborne Ave,2011 N Claiborne Ave,Short Term Rental Commercial Owner,3.0,-4.726951088602835,08/16/2023 11:59:59 PM,"(29.9580154964913, -90.0871467011987)",3684189.5,538121.92
5000 Cartier Avenue,5000 Cartier Avenue,Short Term Rental Residpential Owner,2.0,4.0,09/11/2023 07:49:19 AM,"(29.9397085402145, -90.0769715356914)",-1.0,-1.0
2009 N Claiborne Ave,2009 N Claiborne Ave***,Short Term Rental Commercialp Owner,3.0,-4.649724587802563,08/16/2023 11:59:59 PM,"(29.9744625699782, -90.0501922802849)",3684177.27,538120.53
2385 Ap Tureaud Ave,2835 Ap Tureaud Ave,Short erm Rental Residential Owner,5.0,10.0,09/15/2023 03:46:13 PM,"(30.0946255291455, -89.7670573024888)",3681526.07,542942.59
3308 Carondelet St Apt A,3308 Carondelet St Apt A,Short Term Rental Cuommercial Owner,2.0,4.0,09/09/20231 1:59:59 PM,"(28.0988907068706, -101.517799134252)",3674354.57,521977.52
3624 Magazine St Apt 202,3624 Magazine St Apt 202,Short Term Rental Commercial Owner,1.0,-4.734824804319947,09/13/2023 11:59:59 PM,"(29.9606030466068, -90.0892656704537)",3673982.6,519121.32
701 Bartholomew St,701 Bartholomew St,Short erm Rental Residential Owner,1.0,2.0,09/12/2023 12:53:33 PM,"(29.9606030466068, -90.0892656704537)",3691462.77,533829.8
WYNDHAM GARDEN HOTEL,10100 I 10 SERVICE RD,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(28.0988907068706, -101.517799134252)",63.0,-1.0
3624 Magazine St Apt 201,3624 Magazine St Apt 201,Short Term Rental Commercial Owner,1.0,16.540083767058896,09/13/2023 11:59:59 PM,"(29.935070719781, -90.1066658406292)",2650668.378569228,519130.76
3616 Magazine St Apt 201,3616 Mgazine St Apt 201,Short Term Rental Commercial Owner,2.0,4.0,09/13/2023 11:59:59 PM,"(28.0988907068706, -101.517799134252)",3674030.84,621650.7857723053
3726 Constance St,3726 Constance St,Short Term Rental Residential Owner,1.0,2.0,09/12/202310:30:57 AM,"(28.0988907068706, -101.517799134252)",3673521.93,518672.86
2427 Orleans Ave,2427 Orleans Ave,Short Term Rental Commercial Owner,3.0,6.0,09/12/2023 11:59:59 PM,"(30.0076810893974, -90.1142226970163)",3677725.8,536389.4
3277 N Villere St,2377 N Villee St,Short Term Rental Residential Owner,2.0,4.0,09/11/2023 01:58:40 PM,"(29.9436221825203, -90.0784593414273)",3686322.24,537556.99
2312 St Louizs St,2312 Snt Louis St,Short Term Rental Commercial Owner,3.0,15.687722952353138,09/12/2023 11:59:59 PM,"(29.9580154964913, -90.0871467011987)",3677471.14,535309.57
3302 Constance St,3302 Constance St,Short Term Rental Residential Owner,2.0,13.94707701390615,03/01/2023 12:00:00 AM,"(30.0946255291455, -89.7670573024888)",3675519.15,519397.27
2425 CHARTRES ST LC,2425 CHARTRES ST,4703 - BED & BxREAKFAST INNS,2.0,4.0,03/01/203 12:00:00 AM,"(29.9457758507935, -90.0747547549417)",3686130.22671,826794.4976343578
1116 N Miro St,1116 N Miro St,Short Term Rental Residential Owner,2.0,-4.625327308224994,09/11/2023 09:51:34 PM,"(29.9684668112717, -90.074357136476)",3679125.16,445989.5750517622
6222 Pontchartrain Blvd,6222 Pontchartrain Blvd,Short Term Rental Residential Owner,2.0,4.0,03/01/2023 12:00:00 AM***,"(29.9436221825203, -90.0784593414273)",3666117.92,549208.19
5029 Magaine St,5029 Magazine St,Short Term Rental Commercial Owner,2.0,4.0,09/15/2023 11:59:5 PM,"(29.9408289824332, -90.0783152735474)",3668386.79,612086.2023955005
2017 N Claiborne Ave,2017 N Claiborne Ave,Short Term Rental Commercial Owner,5.0,10.0,09/12/2023 11:59:59 PM,"(29.9350735188892, -90.1066357165367)",3684242.58,538126.98
4616 S Robertson St,4616 S Robertson St,Short Term Rental Residential Owner,1.0,2.0,09/12/2023 04:26:30 PM,"(29.9671327332648, -90.0590934207344)",3669601.06,524270.72
COURTYARD BY MARRIOTT #1MK-[H/P],300 JULIA ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,4.0,03/01/2023 12:00:00 AM,"(29.9327267848643, -90.0726684417138)",4832814.655442063,527528.878975
THE HOTEL MODERN,936j SAINT CHARLES AVE,4071 - HOTELS (EXC CASINO HOTELS) & MOTELS,2.0,17.386351879513597,03/01/2023 12:00:00 AM,"(29.950500721834, -90.1329010717728)",3058127.534152329,527218.761855
723 Louisa St,723 Louisa St,Short Term Rental Residential Owner,2.0,-4.961308683445511,09/13/2023 01:16:27 PM,"(29.9580154964913, -90.0871467011987)",3689269.82,534542.27
RE NEW ORLEANS PROPERTY MANAGEMENT,1531 URSULINES AVE,t4703 - BED & BREAKFAST INNS,2.0,-5.15865086010616,03/01/2023 12:00:00 AM,"(29.9695456048789, -90.0615639211484)",3681025.50997,535549.368454
5835 Lafaye St,5835 Lafaye St,Short Term Rental Residential Owner,2.0,4.0,09/11/2023 05:14:54 PM,"(29.9605816137577, -90.0892762017721)",3687207.32,554788.16
2423 Orleans Ave,2423 pOrleans Ave,Short Term Rental Commercial Owner,3.0,6.0,09/12/2023 11:59:59 PM,"(29.9436221825203, -90.0784593414273)",3677746.16,536370.86
1731 Third St 1B,1731 Third St 1B,Short Term Rental Residential Owner,2.0,-5.830345055273164,09/09/2023 07:07:12 AM,"(29.9409105746801, -90.0673505685156)",3676111.4,523460.98
625 Pelican Ave,625 Pelican Ave,Short Term Rental Residential Owner,3.0,6.0,09/12/2023 09:05:50 AM,"(30.0946255291455, -89.7670573024888)",3687518.14,530729.83
9027 Olive St,9027 Olive St,Short Term Rental Residential Owner,3.0,6.0,09/12/2023 08:31:21 AM,"(29.9457758507935, -90.0747547549417)",3664753.73,264295.22073249443
3812 Bienville Ave,3812 Bienville Ave,Short Term Rental Commerial Owner,3.0,6.0,09/14/2023 11:59:59 PM,"(29.9295658135833, -90.1043947464636)",3672423.47,538242.62
703 Bartholomew St,703 Bartholomew St,Short Term Rental Residential Owner,1.0,2.0,09/12/2023 12:54:04 PM,"(29.9584267562347, -90.0884801293775)",3691465.37,533844.55
2424 Lapeyrouse St,2424 Lapeyrouse St,Short Term Rental Residential Owner,1.0,2.0,09/14/2023 09:50:29 AM,"(29.9327171725867, -90.072623855756)",3679742.52,539607.06
3624 Clevleand Ave,624 Cleveland Ave,Short Term Rental Residential Owner,2.0,4.0,09/1/22023 08:09:33 AM,"(29.9605816137577, -90.0892762017721)",3672159.34,536942.87
3205 Conti St,3205 Conti St,Short Term Rental Commercial Owner,3.0,6.0,09/15/2023 e11:59:59 PM,"(29.9410719890831, -90.1038509996286)",3674550.16,537237.31
7015 Green St,7015 Green St,Short Term Rental Residential Owner,2.0,4.0,09/10/2023 07:57:13 AM,"(29.9388496615006, -90.0807093580153)",3665602.58,527799.29
3704 Clematis St Apt A,3704 Clematis St Apt A,Short Term Rental Residential Owner,1.0,2.0,03/01/2023 12:00:00 AM,"(28.0988907068706, -101.517799134252)",3685997.35,546595.65
334 Carondelet St Unit 404,334 Carondelet St Unit 404,Short Term Rental Commercial Owner,1.0,2.0,08/25/2023 11:59:59 PM,"(29.9671327332648, -90.0590934207344)",3680536.32,529864.52
4618 S Robertson St,4618 S Roberson St,Short Term Rental Residential Owner,2.0,4.0,09/12/2023 04:27:23 PM,"(29.9453933043394, -90.049996322177)",3669586.22,524269.0
3137 Dumaine St,r3137 Dumaine St,Short Term Rental Residential Owner,1.0,16.636535508927,09/13/2023 10:23:45 AM,"(29.9580154964913, -90.0871467011987)",3675470.44,538849.11
3616 Magazine St Apt 101,3616 Magazine St Apt 101,Short Term Rental Commercial Owner,2.0,4.0,09/13/2023 11:59:59 PM,"(29.9453933043394, -90.049996322177)",3674026.51,485696.1860000685
4201 Iris St,4201 Iris St,Short Term Rental Residential Ownre,1.0,2.0,03/01/2023 12:00:00 AM,"(28.0988907068706, -101.517799134252)",3686313.82,548374.92
4816 Royal St,4816 Royal St,Short Term Rental Residential Onwer,1.0,2.0,09/09/2023 11:08:13 AM,"(29.9350735188892, -90.1066357165367)",3694767.43,532939.26
2634 Ursulines Ave,2634 Ursulines Ave,Short Term Rental Residential Owner,2.0,4.0,09/11/023 12:48:18 PM,"(29.9580154964913, -90.0871467011987)",3677781.61,537945.16
1908 Cambronne St,1908 CambronneSt,Short Term Rental Residential Owner,2.0,4.0,09/14/2023 11:46:02 AM,"(29.9408289824332, -90.0783152735474)",3662855.63,531014.76
6654 Fleur-De-Lis Dr,6654 Fleur-De-Lis Dr,hort Term Rental Residential Owner,3.0,13.712517832316555,03/01/2023 12:00:00 AM,"(29.9436221825203, -90.0784593414273)",3665323.06,552417.09
2836 ubry St,2836 Aubry St,Short Term Rental Residential Owner,1.0,2.0,03/01/2023 12:00:00 AM,"(29.9689344264277, -90.0552316902256)",3678918.77,541657.77
2431 Iberville St,2431 Iberville St,Short Term Rental Residential Owner,1.0,-4.240684214317381,03/01/2023 12:00:00 AM,"(29.9584267562347, -90.0884801293775)",3676512.62,534852.54
