OBJECTID,ID,LOCAL_ID,ASMNT_DT,ADMIN_ST,ADM_UNIT_CD,RPRN_AREA_STRM_NM,REACH_ID,NHD_RCH_CD,ASMNT_APRCH,REACH_LGTH_KM,REACH_LGTH_MI,REACH_BREAK_RATIONALE,PTNTL_DESC,ALTR_PTNTL,ENTRENCHMENT_RATIO,SBTRT_MATRL,STREAM_TYPE,WIDTH_DEPTH_RATIO,SINUOSITY,GRADIENT,LIVESTOCK_SEASON,COMMENTS,FLOW,FLOODPLAIN_INUNDATED,RATIONALE,STABLE_BEAVER_DAM,RATIONALE_2,SINUOSITY_WIDTH_DEPTH_GRADE_BAL,RATIONALE_3,RPRN_AREA_EXPND,RATIONALE_4,WTRSHD_NOT_CONTRIBUTE_IMPAIR,RATIONALE_5,STABLE_RPRN_VEG,RATIONALE_6,RCRT_STABLE_RPRN_VEG,RATIONALE_7,SPCS_INDCT_RPRN,RATIONALE_8,ROOTS_WTHSTND_HI_FLOW,RATIONALE_9,VEG_HIGH_VIGOR,RATIONALE_10,VEG_PRTCT_BANKS,RATIONALE_11,WOODY_MAT_SOURCE,RATIONALE_12,CHAR_ADEQUATE_DSPTE_ENERGY,RATIONALE_13,POINT_BARS_REVEG,RATIONALE_14,BANK_LTRLY_STABLE,RATIONALE_15,STRM_NOT_INCISING,RATIONALE_16,STRM_BLNCD,RATIONALE_17,RATE_TREND,RATE_RATIONALE,TREND_MTHD,TREND_RATIONALE,THERMOMETER,PRIORITY,VEG_NOTES,FCTR_PRSNT,AGMNT_FLOWS,CHANNELIZATION,FLOW_REG,MINING,OIL_FIELD_DSCHRGE,ROAD,UPSTRM_CHNL_CND,OTHER,FCTR_EXPLN,REPORT,CMLTVE_NOTES,SG_GRS_FRBS,DSTNC_SG_BRSH,CREATE_DATE,MODIFY_DATE,created_date,last_edited_date,GlobalID,SG_GRS_PRSNT,PRFD_FRB_AVLBL,Shape__Length
2988,{FC73A3A9-CD6D-49E6-9026-DFA7F749D2FE},394,1995/08/14 00:00:00+00,CO,CON05000,YANKEE_GULCH_REACH 6,,,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NA,,YES,,NA,,NO,,NA,,NA,,NO,,NO,,NO,,NO,,NO,,NO,,NA,,NO,,NO,,NO,"Dominant Vegetation Species:  No riparian species - some Grasses, Sage, Snowberry & Rose
		Utilization:  There are cow trails throughout the area.

		Species		%		Class (Includes Wildlife)
		N/A		N/A		N/A",NF,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,"This reach (6) is comprised of a silt streambed confined w/in a gully.  There is no riparian vegetation & and the banks are sparsely vegetated w/Sage and Grasses.  There is a good deal of erosion, but the streambed is still fairly sinuous",,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{8C72223E-B72B-49C4-9403-98AF85E7B5A0},,,1418.15947600855
2989,{3EEFD38E-5F9A-49ED-907F-DFB7A7373137},322,2001/06/29 00:00:00+00,CO,COF02000,Oilwell_Flts_1,179,,COMPLETE_RECON,0,2,,,,,,,,,,,,,NA,,NA,,YES,,NA,,YES,,NA,,NA,,,,YES,,NA,,NA,,NA,,YES,,NA,,YES,,YES,,YES,,PFC,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{2261B672-4C37-4298-9A1C-1C08B0806D54},,,5068.71177941431
2990,{CF960920-C8C7-4CD1-95B8-DFC326B728D2},407BOGG0101,1996/06/01 00:00:00+00,CO,COS01000,BOGGY DRAW,,,SELECTIVE_INSPECT,0,0,LOWER,,,,,,,,,,BOGGY DRAW ANALYSIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PFC,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{EFC1FE94-C446-424F-B762-CF8083D14B3B},,,3109.03439951645
2991,{07AF26A1-E497-4FA8-8B95-DFF357371D46},206,1997/07/30 00:00:00+00,CO,CON05000,EVACUATION_CREEK_REACH 2,,,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,YES,,NO,"Dominant Vegetation Species:  Tamarisk

		Species		%		Class (Includes Wildlife)
		Forage species not on site",NF,,,,,LOW,,YES,NO,NO,NO,NO,NO,NO,NO,YES,POSSIBLE HIGH SALT CONTENT,NO,Lots of bank sloughing on the large banks.  The only riparian species noted was Tamarisk.  Sedges & Rushes were not evident.,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{952E1519-9517-4892-8EE0-A0DA26068C4F},,,7235.45964584627
2992,{9A00ADDA-94E7-48E6-B549-DFFFAA69847B},,2002/06/04 00:00:00+00,CO,COG02000,UNNAMED CREEK EAST OF HOCKET GULCH,,,COMPLETE_RECON,,1.70139818,,,,,,,,,,,Non riparian system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NR- No Longer Riparian,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/03/17 22:50:34+00,2022/01/05 22:58:24+00,{6A32A463-7DA4-477D-B519-D7C341CDB477},,,2738.00799476078
2993,{0B674298-FCC5-4392-8561-E02A3C736FFE},,2020/06/10 00:00:00+00,CO,COG02000,Second Anvil Creek ,Lower reach,,SELECTIVE_INSPECT,1.67,1,From point where gradient gets steeper (and channel becomes more entrenched) to confluence with East Fork Parachute Creek.,"Lower Second Anvil Creek has steep, confined sections with no surface water but also has some flatter sections with spring flows supporting herbaceous vegetation.",,,,,,,,,,INTERMITTENT,NA,Rationale Not Recorded,YES/NO,"In the lower reach there is one old, abandoned beaver dam where the stream appears to be cutting around the outer edge of the dam.",YES,"The stream is landform-controlled with steeper gradient sections and wider, flatter sections.  In several spots, the flatter sections with wet meadows have become elk wallows and look more like vegetated drainages (lentic systems) than stream channels. ",YES,Riparian area is nearly at its potential extent given the low flow.,YES,"Upland watershed is well-vegetated with aspens, conifers and plenty of shrubs and herbaceous vegetation. No evidence of excess sediment entering the stream.",YES,"Where water is present and the stream gradient isn't too steep, there are a mixture of riparian grasses and mesic forbs.",YES,There are several age classes of aspens as well as riparian grasses and forbs.,YES,"Where flows exist, the stream supports several riparian grasses, forbs, and shrubs.",YES,Rationale Not Recorded,YES,Plants exhibit good vigor.,YES,"Except where the gradient is too steep to support much riparian veg, the stream is protected with a good cover of riparian species.",YES,Aspen are growing along much of the stream length.,YES,Rationale Not Recorded,NA,Rationale Not Recorded,YES,Rationale Not Recorded,YES/NO,"There is one old, abandoned beaver dam where the stream channel appears to be beginning to cut around the outer edge of the dame.",YES,Uplands are covered in dense aspen and conifer forests.,PFC,The streams is functioning near its potential given the low flows and steep gradient along much of the reach.,,,,,Mixture of riparian grasses and mesic forbs. Aspen and conifer also present. ,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2020/06/30 17:05:15+00,2022/11/30 17:41:54+00,{556D52EF-3D68-4F42-B8D5-40DFAE474C81},,,1642.04385144296
2994,{64F4441B-8B6F-41F1-B7A0-E045B329FC95},389,1995/08/11 00:00:00+00,CO,CON05000,YANKEE_GULCH_REACH 1,,,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NA,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NA,,NO,,NO,,NO,"Dominant Vegetation Species:  Nettles, Cheatgrass, Kentucky Bluegrass
		Utilization:  This area has been used by cattle and game (tracks), however, there is little riparian 
			      vegetation to be grazed upon.

		Species			%		Class (Includes Wildlife)",NF,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,"This area was burned over several years ago - much of the area appears to have been plowed over, including the very beginning of the reach and seeded w/Bluegrass (a stabilization attempt?).  The streambed is dry w/cow tracks in the silty bed.  There is n",,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{1C3B0E76-F5E4-4D5E-A5CC-5A02273BDBFE},,,2424.33313587609
2995,{E29B59A7-EA21-4CEE-B4FC-E048E54EB8F6},484,2008/08/13 00:00:00+00,CO,CON05000,CROOKED_WASH_REACH 1A,8,,COMPLETE_RECON,0,0,,,,,,E,,,,,,,YES,,NA,,NO,,NO,,NO,,YES,,NO,,NO,,NO,,NO,,NO,,NA,,NO,,NO,,NO,,YES,,NO,,FARNA,,,,,HIGH,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{7BEF6AF4-8958-4575-9A8D-9182BD8088C3},,,645.248181071131
2996,{61F8AC45-6682-4E31-93E4-E050B7ABCDA0},301UNAM0301,1996/06/01 00:00:00+00,CO,COS01000,UNNAMED TRIBUTARY OF BEAVER CREEK,,,SELECTIVE_INSPECT,0,0,"WILLOW SP PASTURE, HOUSE CREEK ALLOTMENT",,,,,,,,,,BOGGY DRAW ANALYSIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARU,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{7EDCC924-7D41-472C-9555-F4D0565BCCE7},,,1187.53389825004
2997,{01A60EC1-9D72-44D0-B62E-E057EC695C9B},98,1995/08/09 00:00:00+00,CO,CON05000,CLEAR_CREEK_PB_REACH 1,,,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NA,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,NO,,YES,,NO,"Dominant Vegetation Species:  Grasses (Kentucky Bluegrass)
		Utilization:  Cows can be seen roaming throughout this reach and the riparian zone is heavily used 
			      by them.

		Species			%		Class (Includes Wildlife)
		Grasses 			Up to 100	Cattle
		(",,,,,,HIGH,,NO,NO,NO,NO,NO,NO,NO,NO,YES,HEAVY CATTLE USE,NO,"This reach has been heavily used by cattle.  In places the grasses have been completely removed.  Some Kentucky Bluegrass remains, but many stretches are bare soil.  There is a high width/depth ratio and the bed is lined w/gravel (shingles).  The stream",,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{2398E238-FC0C-46DC-856F-128D26F477DC},,,2249.79432874423
2998,{5B8CBE0F-9AEC-4C40-8463-E06D72EF9E83},G198R001S4,2015/08/31 00:00:00+00,CO,COS05000,,,14030003000704,SELECTIVE_INSPECT,,,,,,,,G1,,,,,,PERENNIAL,YES,,NA,,NO,,NO,,YES,,YES,,YES,,NO,,YES,,YES,,YES,,NA,,YES,,YES,,YES,,NO,,NO,,FARNA,,,,FAR-MID,,,YES,NO,NO,NO,NO,NO,NO,NO,YES,weeds irrigation return flows,YES,,,,,,2016/12/07 12:00:05+00,,{D2A2B842-B469-46BB-9DF8-18B3D3005588},,,1982.0896909213
2999,{4BECE164-491B-4ACC-BA19-E0730260B196},FR150S3,2010/09/22 00:00:00+00,CO,COS05000,Dolores River,,14030002000039,SELECTIVE_INSPECT,,,,,,,,C3,,,,,,PERENNIAL,YES,,NA,,YES/NO,,YES,,YES,,YES/NO,,YES/NO,,YES,,YES,,NO,,YES,,NA,,YES,,YES,,YES,,YES,,YES/NO,,FARD,,,,FAR-MID,,,YES,NO,NO,NO,NO,NO,NO,NO,YES,weeds upstream diversions,YES,,,,,,2016/12/07 12:00:05+00,,{2A098FBA-DD3D-43BC-8461-12E57673613C},,,215.886567402744
3000,{405A8BC8-F485-419F-8D10-E074BD1702B1},678,2011/07/06 00:00:00+00,CO,CON01000,Slater Creek -  R1,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARU,,,UP,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000305,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{A4DCA669-B79B-4E06-8176-DD062955137A},,,238.845735690939
3001,{89D350F7-424D-4FF0-B38D-E0796F17F1A7},533,2009/05/26 00:00:00+00,CO,COF02000,31_Mile_Creek,131,,COMPLETE_RECON,0,1.6,,,,,,C4,,,,,,,YES,,NA,,YES,,YES,,YES,"wide valley, perennial, E-channel (estimated). Historical irrigation dryed stram during growing season, recovered mostly but not completely. Stream is too straight but is getting better.",YES,,YES,,YES,,YES,,YES,,YES,,NA,"Riparian plant community: Nebraska sedge, baltic rush, spike rush, plane-leaf willow (occasional), mesic grasses. Vegetation is still successional from historic drying from irrigation",YES,,YES,,YES,,YES,,YES,"Broad floodplain, historic hay production modified stream. Has been recovering for about 30 years.",PFC,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{67FD27DF-2074-4630-A681-BD49ABAF7E50},,,2751.28100441033
3002,{BC2F3A80-91CC-48B4-A072-E09B5A59F493},,2017/09/07 00:00:00+00,CO,COG01000,Roan Creek 4,reach #4,,COMPLETE_RECON,1.98066107,1.2,"Geomorphology, and prior reach break used in the 2004 assessment.","The two segments of Reach 4 have been categorized as a B channel type. The channel is within a deep valley. The valley sides tend to be steep and unvegetated in the steepest areas. Riparian vegetation is dense and mature, and near potential outside of livestock congregation areas. Fish are present in the creek. The channel is narrow with limited area for riparian expansion",,,,Perennial,,,,,"The two segments of Reach 4 have been catagorized as a B channel type. The channel is within a deep valley. The valley sides tend to be steep and unvegetated in the steepest areas. Riparian vegetation is dense and mature, and near potential.",,YES,"Inundation is occuring, and banks are vegetated in riparian species",YES,Numerous beaver dams were present in the reach. Dams appear stable and are creating pools.,YES,"The fenced area at the top of the reach is trampled with bare banks, while the upstream side of the fence on private has well vegetated banks. The fenced area is contributing to livestock congregation and an increase in weeds. The livestock congregation area has led to widening of the channel in a few spots.",YES,The deep valley and corresponding narrow channel has limited area for riparian expansion.,YES,Rationale Not Recorded,YES,"Lots of willows, alder/birch, elk sedge, equisetum, and a few Rio Grande cottonwood are present.",YES,"Yes, there are adequate age classes of stabilizing riparian vegetation, however areas accessable to livestock are heavily grazed.",YES,"Willows, wildrose, raspberry, equistem, wlk sedge,segmented horsetail, canary reed grass, and cottonwoods are present and indicate sufficient soil moisture.",YES,"Yes, however the creek is a narrow choked channel with barren soils. The shaley soils are easily compacted by livestock. Lots of evidence of slumping and slabing soils.",YES,"Yes, with the exception of heavily grazed areas.",YES,"Lots of willows, some sedges and rushes, and an abundance of canary reed grass.",YES,"Birch/alder, willows, cottonwoods, doug fir, and pj are present, and providing ample woody material.  Woody material is available in multiple age classes.",YES,"Rocks, gravel, woody material, and live vegetation are present in or adjacent to the channnel. The channel alternates between widened areas, and extremely narrow brushy areas. Some sections of the reach contain extremely steep, unvegetated scree valley sides, however most sections are well vegetated.",NA,"While a few point bars were present, they are not expected in this channel type. The channels narrows as you move downstream. The wider areas contain vegetated point bars.",YES,"While some livestock concentration areas have led to bank shear, loss of vegetation, and widening of the channel, the majority of the reach is inaccessable to livestock, and well vegetated. The narrow valley and steep scree sides limit lateral movement in the narrower areas of the channel. Over all the channel is well vegetated and laterally stable.",YES,Incision does not appear to be an issue. Headcuts are absent.,YES,"While slumping and slabbing soils are present in the reach, there is no sign of excessive depositon, channelization, or high sediment loads, etc",PFC,"While a few places are livestock congregation areas, the majority of the reach sees very little livestock use. The area at the top of Reach 2 can be managed by ensuring the fence is in good working order.",APPARENT,Not Apparent,PFC-MID,,"willows, alder/birch, elk sedge, equisetum, Rio Grande cottonwood, wildrose, raspberry, segmented horsetail, canary reed grass, doug fir, pj, hounds-tongue, Canada thistle &amp; Russian knapweed",,NO,NO,NO,NO,NO,NO,NO,NO,,NO,"No cows were present during the assessment, however the fence at the top of the reach was down, providing assess to the creek from the Paddock allotment. A very strong fencelline effect. Reach 4 was last assessed in August of 2004. At that time the reach was determined to be in Proper. Functioning Condition (PFC). Canada thistle and Russian knapweed were noted in 2004. was noted on the BLM/PVT land boundary at the top of the reach. The BLM was heavily trampled causing bare banks and overly widened areas. The Private land showed no evidence of trampling, with banks well vegetated. The Range Con fixed the fence after the assessment was completed",,,,,2018/01/05 20:58:08+00,2022/11/28 22:30:00+00,{E20A428A-BE17-47DE-ADB8-464224E6C33F},,,1971.73060813704
3003,{C709490E-EBC5-46AC-A45C-E0A0DCF1929A},137161740,2002/01/01 00:00:00+00,CO,COF03000,Cottonwood Spring Findley,,13010004000244,,1,0,,,,,,,,,,,130100040703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,NO,Cottonwood Spring Findley has no PFC data only Photos,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:47+00,{8D5A5E7B-667B-45EA-84B1-54C01C9E9173},,,505.883531720132
3004,{EC34E4B2-E150-4572-9D6F-E0D5776D8F79},604DOLO0101,1995/08/17 00:00:00+00,CO,COS01000,DOLORES RIVER,,,COMPLETE_RECON,0,0,BRADFIELD TO PUMP STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PFC,,,,,,,YES,NO,NO,YES,NO,NO,NO,NO,NO,,NO,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{ABDED625-7C32-4960-8AA8-0E69658DE255},,,30702.2528936121
3005,{E8A197F2-16CC-4171-BE36-E0D97D6B4071},,2007/08/14 00:00:00+00,CO,COG01000,West Creek ,reach 5,,COMPLETE_RECON,0,0,reach #5,,,,,,,,,,,,YES,,NA,,YES,YES,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,PFC,,,,,,"reedgrass, equisetum, orchard grass, coyote willow, red osier dogwood, goldenrod, skunkbush sumac, fremont cottonwood, narrowleaf cottonwood, box elder, alder",,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/03/27 12:00:05+00,2021/09/15 16:04:47+00,{89A4712B-5541-428F-9E98-34036F83F451},,,1447.499949607
3006,{7C53F88E-465B-4EAB-A3DC-E0DCDD561941},,2007/07/09 00:00:00+00,CO,COG01000,Gunnison River,reach 14,,COMPLETE_RECON,0,0,reach #14,,,,,,,,,,perennial,PERENNIAL,NA,,NA,,YES,YES,YES,,,,YES,,YES,,YES,,YES,,YES,,YES,,NA,,YES,,YES,,YES,,YES,,YES,,PFC,,,,,,"coyotewillow, reedgrass, purple reed grass, equisetum, baltic rush, cattails, fremont cottonwood, skunkbush sumac, poison ivy",,NO,NO,NO,NO,NO,NO,NO,NO,,YES,"tamarisk, russian olive, russian knapweed.",,,,,2015/03/27 12:00:05+00,2021/09/15 16:04:47+00,{61AB3E64-AA7E-4BFE-B697-A2C30565E568},,,1426.78604869847
3007,{F22A7E85-1199-4092-8E7A-E0DF3F33B720},137161822,2001/08/01 00:00:00+00,CO,COF03000,Chico Gulch,,13010004000272,COMPLETE_RECON,1,1,,,,,,,,,,,130100040305,,NO,,NO,,NO,,NO,,YES,,NO,,YES,,NO,,NO,,NO,,NO,,YES,,NO,,NO,,NO,,YES,,YES,,NF,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:47+00,{30D6EE4D-212C-4F4A-B2ED-0754B8C9D081},,,1770.92312805083
3008,{F5B08A94-4E09-43FA-B4A2-E0E310B5E183},462,1998/01/01 00:00:00+00,CO,CON01000,Canyon Creek -  R3,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARU,,,UP,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,NO,1404010901,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{DF3158A6-343A-42C5-A3EC-E874180F0C3F},,,3337.89804427318
3009,{2DD628E7-A6A0-4537-A38A-E11179465F7D},190,2006/08/31 00:00:00+00,CO,CON05000,EAST_WILLOW_CREEK_PB_REACH 1,,,COMPLETE_RECON,0,0,,,,,,,,,,,,,YES,,NA,,YES,,YES,,NO,Comments:  -A lot of woody species but not much herbaceous.  Riparian vegetation at the top of reach 1.  Widened but overall good width to depth ratio.  Rocky substrate.  Some excessive sediment deposits along sides of channel.  Sediment contribution fro,YES,,YES,,YES,,YES,,YES,,YES,,NA,"Comments:  Healthy diverse vegetation component but somewhat discontinuous in places.  Some places have only two riparian species.  Willow, several sedges, rush spp. are present.  Some areas with predominately redtop, Kentucky Bluegrass, foxtail are also",YES,,YES,,YES,,YES,,NO,"Comments: -#17 Sediment load from adjacent roadway and excessive erosion related to flow from culverts
                     -#15 As much as allowed in this down cut system
                     -#16 Several small nick points in reaches 2,3,4 and 5 but app",FARU,"Noxious weeds, questionably adequate riparian vegetation cover and increased sediment from roadway.  The system does appear to be handling increased sediment.",,,,HIGH,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,"Compared to comments from previous assessments, the system appears to be better vegetated though with significant noxious weeds present throughout.  Livestock grazing and trailing also seems somewhat reduced.  Influence from road runoff (sediment load) m",,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{A256768B-10A9-4EFA-91A5-583B3AC9E189},,,122.552829218054
3010,{B9CAC0EE-04AB-4C14-A474-E1248B6847CE},275,2000/04/14 00:00:00+00,CO,COF02000,Railroad_Gulch,35,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARU,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{7F8D249C-67E7-4310-87AD-C451EDC6602E},,,1995.34557492373
3011,{F0F295F0-BCB0-4449-9502-E12BB53DC117},275,2010/07/23 00:00:00+00,CO,CON01000,Bighole Gulch -  R8,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FARNA,,,NA,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,YES,1405000308,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:40+00,{54724AF4-5016-43ED-90B2-441845FBB935},,,1526.64605565698
3012,{42B06734-C1FB-49C4-AE2A-E1585E8E9032},125206116,1999/07/07 00:00:00+00,CO,COF03000,Fisher Creek,,13010003000394,COMPLETE_RECON,1,0,,,,,,,,,,,130100030201,,YES,,NA,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,NA,,YES,,YES,,YES,,YES,,YES,,PFC,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:47+00,{FE6C5F62-4422-4C72-A68A-1D51128E2A85},,,1708.74032134602
3013,{4AEDA9B5-6BAF-4AE5-ABF8-E187336435BC},,2012/08/01 00:00:00+00,CO,COG01000,Spring Creek ,reach 2,,COMPLETE_RECON,,,reach 2,,,,,,,,,,"Same historic use comments as reach 1. No active head cutting, except minimal at livestock trails. Road comment same as reach 1. ",,NA,,NA,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,NA,,YES,,NA,,YES,,YES,,YES,,PFC,,,,,,"Herbaceous, rushes/sedges less. There were patches of dead willow in small continuous clumps, with healthy plants above and below.Plants: woods rose, Rio Grande cottonwood, coyote willow, water birch, horsetail, golden rod, sparse sedge/rush, wild licori",,NO,NO,NO,NO,NO,NO,NO,NO,,YES,"Surface flow stops near browse spring but still riparian vegetation. Multiple road crossings. Does not look like cattle have grazed often or frequently/intensely. Losing reach, water availability is a limiting factor. ",,,,,2016/10/24 15:51:08+00,2021/09/15 16:04:47+00,{9534158F-C66F-4512-9F8C-8EAC631A1C42},,,192.176035004729
3014,{6690F6AC-F00D-49F0-9BE3-E18855AC8D12},D823816R299S1,2012/08/09 00:00:00+00,CO,COS05000,Oak Creek,,14020005000226,SELECTIVE_INSPECT,,,,,,,,A2,,,,,,PERENNIAL,NO,,NA,,NO,,,,YES,,NO,,YES,,NO,,YES,,NO,,NO,,YES,,YES,,NA,,NO,,NO,,NO,,NF,,,,NF,,,YES,YES,NO,NO,NO,NO,NO,NO,YES, irrigation return flows grazing or browsing upstream diversions,YES,,,,,,2016/12/07 12:00:05+00,,{0EA6F16A-6B31-4EA1-ADDC-CCA5F0BFBC6F},,,3270.88050916094
3015,{A444F4BE-8A75-4183-A272-E18EAAFDFB33},559,1999/01/01 00:00:00+00,CO,CON01000,Little Snake River -  R22,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NF,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,,NO,1405000309,,,,,2015/01/12 12:00:05+00,2021/09/15 16:04:34+00,{4F930D57-92C8-4189-9F9D-A45A12080859},,,873.790961077366
3016,{DFAF714A-23D3-49D1-A010-E1A957DDD06C},CAR-43,2008/09/17 00:00:00+00,CO,COS06000,6101 Sapinero Mesa,,,COMPLETE_RECON,0,0,,,,,,,,,,,,,NO,,NA,Not Applicable,NO,No real channel in wet meadows.,YES,,YES,,YES,"Gramanoids, few forbs. ",YES,"Gramanoids, forbs, see plant list. ",YES,"Gramaniods, forbs",NA,"No real stream bank exists
",YES,"Gramanoids, forbs",NA,Sagebrush and dry land grasses on edge of wet meadow. ,NO,,YES,Grasses only,NA,Not Applicable,YES/NO,N/A no stream,NO,9 Head cuts observed in reach. Few low bank cuts. ,YES,Flood plain,FARU,,,,,,"Plant species List:
JUARA4, POPR, IRMI, one PEFL15
Canada Thistel (sparse) TAOF, ACLA5, PASM",NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2016/03/31 18:13:57+00,2022/01/13 03:59:47+00,{03B5FF0A-F769-4C26-A32B-6FD56C0A019D},,,904.741032117308
3017,{61CA69B4-6FC2-45C9-969B-E1D16B2668C4},,2003/07/17 00:00:00+00,CO,COG02000,UTE_CREEK,,,COMPLETE_RECON,,1.69951635,,,,,,,,,,,T4S R83W Sec. 11 & 14,,NA,,NA,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,YES,,NA,,YES,,NA,,YES,,YES,,YES,,PFC,,,,,,"Willow, Sedge/Rush, Cattails",,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,2015/03/17 22:50:34+00,2021/09/15 16:04:47+00,{F755FD6A-8D6F-4275-A307-2C876D54FF24},,,2734.97950938665
