X,Y,ProjectID,AppNum,AppType,ProjectName,ProjectTown,District,Status,Description,GisLatitude,GisLongitude,LINK
456436.228456601,75132.2936566997,30037,8B0430,Major,TACONIC BUSINESS PARK,Manchester,08,Permit,30300 SQ. FT. INDUSTRIAL BUILDING,43.175103318,-73.035849164,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0430
454812.389471604,71809.9648596052,30044,8B0431,Minor,,Manchester,08,Permit,4 LOT SUBDIVISION,43.14506054,-73.05550347,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0431
454732.636320512,75721.1145499089,30046,8B0432,Major,TWO COW LANE,Manchester,08,Permit,7 LOT SUBDIVISION,43.1802710860001,-73.056776943,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0432
455669.778750202,74803.9496347329,30048,8B0433,Major,,Manchester,08,Permit,STORAGE POLE SHEDS FOR LUMBER STORAGE,43.1720760650001,-73.04520324,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0433
441747.20366829,44978.9913886276,30051,8B0434,Minor,,Bennington,08,Permit,5 STORAGE BUILDINGS,42.902715641,-73.213293128,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0434
452330.532392352,85625.3209398536,30053,8B0435,Major,,Dorset,08,Dismissed,8 LOT SUBDIVISION W/ 4000' ROAD,43.269324055,-73.087241317,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0435
442002.024866236,67318.521463099,30054,8B0436,Minor,,Arlington,08,Permit,4426 FT. OF ELECT. DIST. LINE,43.1038258470001,-73.2124500159999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0436
446063.904307088,38244.8136599995,30055,8B0437,Major,,Bennington,08,Permit,6 LOT SUBDIVISION WITH 1200' ACCESS ROAD,42.8424353,-73.159849332,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0437
439309.751265501,46422.1154184342,30058,8B0438,Major,,Bennington,08,Permit,22 LOT SUBDIVISION W/ 1900 FT ROAD,42.9154980260001,-73.243334659,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0438
443188.487374307,42478.4026173212,30062,8B0439,Minor,,Bennington,08,Withdrawn,IMPROVEMENTS TO PUMP STA (MORGAN SPRING),42.8803195900001,-73.195446873,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0439
457800.544992237,89244.2530679711,30063,8B0440,Major,,Dorset,08,Permit,LOG ABOVE 2500',43.3021671720001,-73.020137171,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0440
455674.986773317,75603.8156441498,30065,8B0441,Minor,,Manchester,08,Permit,2 LOT RESIDENTIAL SUBDIVISION,43.1793148340001,-73.0451786789999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0441
450180.024027952,65754.1162867834,30067,8B0442,Minor,,Sunderland,08,Permit,4 LOT SUBDIVISION,43.0903030800001,-73.1119430969999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0442
455304.94282456,79916.8278525778,30068,8B0443,Major,SOUTHVIEW ESTATES,Dorset,08,Permit,6-LOT SUBDIVISION. 700'ROAD.,43.2181405370001,-73.0500615,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0443
457813.339585553,79545.2862882503,30069,8B0444,Major,,Dorset,08,Permit,CREATE 3 LOTS/GRAVEL EXTRACTION OPERAT.,43.214941679,-73.019228579,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0444
457225.169306567,79049.0222402935,30082,8B0445,Major,,Dorset,08,Permit,SUBDIV. 96 ACRES INTO 10 SINGLE FAM. RES. LOTS,43.210434847,-73.0263862159999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0445
452611.331925121,79324.0286395406,30088,8B0446,Major,,Manchester,08,Permit,RELOCATED ROADWAY FOR 7-LOTS,43.2126061010001,-73.083171885,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0446
456569.03520091,76831.231511569,30089,8B0447,Minor,,Manchester,08,Permit,3 LOT SUBDIVISION,43.190377864,-73.0343187779999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0447
447723.501543856,62883.9530531495,30090,8B0448,Major,,Arlington,08,Permit,CREATE LOTS WITH SHARED SEPTIC SYS. WATER & ROADWAY AND CREATE LOTS FOR FUTURE,43.064283323,-73.141770102,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0448
453056.649217259,81442.9253589223,30094,8B0449,Minor,,Dorset,08,Permit,"10,000 SQ. FT. WAREHOUSE EXPANSION",43.2317032560001,-73.0779217209999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0449
443334.99217425,42410.5374101345,30095,8B0450,Major,,Bennington,08,Permit,20 CONDOS,42.8796881010001,-73.193607755,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0450
457351.933542299,27390.0030912093,30099,8B0451,Minor,,Stamford,08,Permit,HARVEST TIMBER ON 555 ACRES BEAR HABITAT,42.7453986150001,-73.020933452,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0451
452475.003347848,42063.5861165479,30100,8B0452,Major,TRUE'S,Woodford,08,Permit,2 BLDGS/CONVEN STORE/OFFICE/GAS STAT/& STRGE AREA ON 2.03 ACRES,42.877168082,-73.081705673,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0452
444192.78051135,52446.5313246533,30104,8B0453,Major,,Shaftsbury,08,Permit,SUBDIVIDE 7 RESIDENTIAL LOTS,42.9701068160001,-73.184140703,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0453
444649.278053598,59464.1359141913,30106,8B0454,Minor,,Arlington,08,Permit,SUBDIVIDE 22.5 ACRE PARCEL INTO 4.8 ACRES W/HOME AND 17.7 PROTECTED LAND.,43.0332869260001,-73.1792350539999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0454
445270.367890855,47416.3359284813,30107,8B0455,Major,,Bennington,08,Permit,GRAVEL EXTRACTION. 10.9 ACRES.  UPGRADE 3300' OF WOODS ROAD TO ACCESS PROJECT.,42.9249432180001,-73.1704334679999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0455
441578.494405943,34715.2808748725,30119,8B0457,Major,,Pownal,08,Permit,CONSTRUCT STORAGE BLDGS.  NO PLUMBING.  ACCESSED BY PRIVATE DRIVE AND PARKING,42.810289971,-73.2142540569999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0457
452592.53308346,80124.0705644799,30121,8B0458,Major,,Dorset,08,Denied,SUBDIVISION AND NEW ROADWAY.  INDIVIDUAL OR SHARED SEPTIC,43.219764882,-73.083493673,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0458
444933.322516874,62350.3761223861,30122,8B0459,Major,,Arlington,08,Permit,10 RES. LOTS & CONVEY 3 LOTS TO CHILDREN & 1 TO ADJOINER & RETAIN 4 & 800' RD,43.0592518350001,-73.17603421,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0459
451218.34695525,57214.4591912966,30133,8B0460,Major,,Glastenbury,08,Permit,"INSTALL 2 WIND MEASUREMENT TOWERS 4-6"" DIAMETER & 120' TALL AT 2670' ELEVATION",43.013542461,-73.098361413,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0460
442040.979343389,48820.4201448422,30134,8B0461,Minor,,Shaftsbury,08,Permit,30' X 60' DUPLEX ON 35.9 ACRES/1 UNIT OFFICE SPACE/1 UNIT RESIDENTIAL,42.937328316,-73.2101451349999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0461
449233.170219016,65438.9088039847,30135,8B0462,Minor,BACON'S SERVICE STATION,Sunderland,08,Permit,28' X 32' AUTO REPAIR GARAGE AND ATTACH. 10' X 10' OFFICE,43.087392913,-73.123481851,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0462
438156.955439835,65230.2627216355,30136,8B0463,Major,,Arlington,08,Denied,SPORTING CLAY SHOTGUN RANGE,43.084732274,-73.259536606,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0463
448708.511242466,68220.264921809,30137,8B0464,Minor,,Sunderland,08,Permit,SUBDIV. 70 ACRES INTO 3 PARCELS,43.1123874250001,-73.130209524,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0464
452869.659061931,79077.8162120216,30138,8B0465,Minor,,Manchester,08,Permit,SUBDIV 50 ACRES INTO 3 LOTS/TWO 2 ACRES/ONE 46 ACRES,43.210426827,-73.0800025089999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0465
444207.417336319,44203.1362794161,30140,8B0466,Major,,Bennington,08,Permit,SUBDIV 16 ACRES INTO 24 RES. LOTS,42.895883956,-73.183103675,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0466
455871.272018553,77035.6963406065,30142,8B0467,Minor,,Manchester,08,Permit,GOLD PRACTICE FACILITY,43.19219623,-73.04292438,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0467
457194.219127909,78004.9008799446,30143,8B0468,Major,,Manchester,08,Permit,2 PROF OFFICE BLDGS ON 2.6 ACRES/DENIED 1/10/92,43.2009520780001,-73.026672648,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0468
454692.43678608,77010.114638362,30146,8B0469,Major,WILLIAM E. DAILEY INC.,Manchester,08,Permit,PRE-EXIST. GRAVEL EXTRACT. OPERATION/32 ACRES/90000 CUBIC YDS. ANNUALLY,43.1918753320001,-73.057408938,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0469
451021.966281494,76402.2838177878,30149,8B0470,Major,METTOWEE LUMBER & PLASTIC,Manchester,08,Permit,LOGGING ABOVE 2500 FEET ELEV. ON 158 ACRES,43.1861971970001,-73.1024913049999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0470
450653.216787972,65883.9963046485,30152,8B0471,Major,,Sunderland,08,Permit,SUBDIVIDE 17 ACRES INTO 8 SINGE FAMILY RES. LOTS,43.091523539,-73.1061159829999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0471
456843.480951974,77807.1417938108,30157,8B0472,Major,,Manchester,08,Permit,SUBDIVIDE 30 ACRES INTO 7 RESID. LOTS/2 W/IMPROVED EXIST. RESIDENCES,43.199197414,-73.0309748609999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0472
437714.053670796,32493.8837898074,30161,8B0473,Major,,Pownal,08,Permit,CONTINUE OPERATION OF SAND & GRAVEL PIT,42.7899572480001,-73.261313364,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0473
441033.013462933,45507.2315772789,30165,8B0474,Major,BENNINGTON ASSOCIATES,Bennington,08,Permit,PHASE I (79070 SQ. FT.) OF 100000 SQ. FT. OF RETAIL COMMERCIAL SPACE/ONE STORY,42.90742032,-73.2221212279999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0474
449724.816915409,68068.2739813145,30180,8B0476,Major,,Sunderland,08,Permit,6 LOT RESIDENTIAL SUBDIVISION,43.1111160830001,-73.1176569309999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0476
458181.844687912,77365.5038723431,30184,8B0478,Major,,Manchester,08,Permit,12 LOT RESIDENTIAL SUBDIVISION,43.195289406,-73.014539403,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0478
454826.952147139,75231.659191272,30186,8B0479,Major,RIVER BEND SHOPPING VILL,Manchester,08,Permit,REMOVE 4 EXIST. STRUCTURES & CONSTRUCT 2 RETAIL BLDGS -- DENIED,43.175914773,-73.0555808949999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0479
444837.964469379,49486.1662556813,30188,8B0480,Major,FURNACE BROOK,Shaftsbury,08,Permit,SUBDIV. 45 ACRES INTO 2 SINGLE FAM. RES. LOTS/A HOMESTEAD LOT/RETAIN 38 ACRES,42.943466191,-73.17594911,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0480
441464.935939527,28072.8738167451,30193,8B0481,Major,STEWARTS,Pownal,08,Permit,2400 SQ FT CONVENIENCE STORE W/SHELF STRGE GAS PUMPS,42.750503172,-73.214971554,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0481
443892.804803205,33651.7873636257,30194,8B0482,Minor,,Pownal,08,Permit,3001 FEET OF UTILITY LINE ALONG TOWN HIGHWAYS 21 & 47,42.8008762060001,-73.185940751,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0482
456620.118859803,74642.2929173536,30195,8B0483,Minor,,Manchester,08,Permit,SUBDIVIDE 2.4 ACRES INTO 2 RESID. LOTS,43.1707105140001,-73.033546539,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0483
454639.727871273,75199.5748304029,30196,8B0484,Minor,,Manchester,08,Permit,21 PARKING SPACES/STORMWATER DRAIN. INFILTRATION FIELD,43.175560166,-73.0579067739999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0484
456989.959060022,27114.5251824101,30199,8B0485,Minor,,Stamford,08,Permit,HARVEST TIMBER ABOVE 2500' ELEVATION,42.7429157340001,-73.0253060639999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0485
452672.078556213,79879.0989810189,30200,8B0486,Major,,Dorset,08,Withdrawn,2 LOT SUBDIVISION OF 8 ACRES -- WITHDRAWN,43.2175805050001,-73.082507702,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0486
451364.66114159,42182.4387716206,30201,8B0487,Minor,,Woodford,08,Permit,9906' OF ELECTRIC UTILITY & TELEPHONE POLE RELOCATION,42.878191116,-73.0953184809999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0487
448340.439925354,79777.3163053081,30202,8B0488,Major,BEAR MOUNTAIN,Rupert,08,Permit,LOGGING ABOVE 2500' IN 3 PHASES TOTALING 354 ACRES OF 2241 ACRE TRACT,43.216412146,-73.13577472,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0488
441417.752445959,42737.6649398199,30203,8B0489,Minor,FOUR CHIMNEYS INN & REST.,Bennington,08,Permit,REMODEL EXIST. INN W/3 LODGING UNITS & 160 SEAT REST. TO 12 GUEST RMS & 96 SEAT,42.8825347490001,-73.217080122,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0489
450169.360773268,68753.8164346951,30207,8B0490,Major,,Sunderland,08,Permit,CONVERT HOUSE INTO DRY GOODS STORE W/ADDITL. PKG. LOT,43.1172813320001,-73.1123466399999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0490
446592.675731453,62026.1380011867,30211,8B0491,Major,MACK MOLDING CO INC,Arlington,08,Permit,PLASTICS MANUFACTURING PLANT/PARKING/SEWER,43.056474838,-73.1556057619999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0491
444679.028663466,42921.7396385548,30215,8B0492,Major,CATAMOUNT MOBILE HOME PRK,Bennington,08,Permit,EXPAND FROM 43 TO 82 LOTS,42.884367782,-73.1772047279999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0492
456107.313686699,75823.2086589975,30216,8B0493,Minor,BARON'S DEVELOPMENT,Manchester,08,Permit,SUBDIVISION OF 4.765 ACRE PARCEL INTO 4 RESIDENTIAL LOTS,43.1812811880001,-73.039906695,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0493
447642.729069897,62973.4489668754,30217,8B0494,Major,,Arlington,08,Permit,CONSTR OF 2 31' X 93' BLDGS FOR WAREHOUSING ONLY,43.065059815,-73.142813371,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0494
446121.742434542,42499.2389681482,30221,8B0495,Major,,Bennington,08,Permit,Subdivision of 23 acres out of a 54 acre tract into 60 single family house lots. CONSTR OF 2500 FEET OF NEW ROADWAY\2500 FEET OF WATER MAIN\4500 F SEWER,42.8807409940001,-73.159488741,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0495
449093.894592705,81649.2189938413,30223,8B0496,Minor,,Rupert,08,Permit,TO HARVEST TIMBER ABOVE 2500 FEET ELEVATION,43.2333260880001,-73.126675673,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0496
448655.846230875,61210.4363433616,30224,8B0497,Major,,Sunderland,08,Permit,CONSTR 19140 SF SERVICE CENTER ON 8.8 ACRES,43.0492873060001,-73.130195719,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0497
473913.369212288,84663.7001595929,30231,8B0498,Minor,"TIME MACHINE, INC.",Landgrove,08,Permit,POST-CONSTR 3000 SF RECORDING STUDIO,43.2616895130001,-72.821292516,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0498
455446.414755552,76705.1724044871,30232,8B0499,Major,NORTHSHIRE CIVIC CENTER,Manchester,08,Permit,SKATING RINK & PERFORMING ARTS CENTER,43.1892226460001,-73.048106004,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0499
455410.604203893,74961.1780702782,30236,8B0500,Major,THE WALKER PROJECT,Manchester,08,Permit,BUILD/ RENOVATE 15000 SF RETAIL SALES/ 5 BLDGS/ 85 PARKING/ MOVE WALKER HOUSE,43.173471883,-73.0483624399999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0500
451789.281805994,82573.9028984069,30240,8B0501,Minor,,Dorset,08,Permit,SINGLE FAMILY HOUSE LOT,43.2418354860001,-73.093557776,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0501
455545.848678862,75749.0842794269,30242,8B0502,Major,MANCHESTER HEALTH SERVICE,Manchester,08,Permit,CONST OF 4400SF BLDG FOR VISITING NURSE CTR/PHYSICAL THERAPY/THRIFT SHOP,43.1806019950001,-73.0467634939999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0502
439563.744283875,48375.175842517,30247,8B0503,Major,FEED MILL PROJECT,Bennington,08,Permit,CONSTRUCTION OF IMPROVEMENTS TO WHITMAN'S FEED STORE,42.9331248890001,-73.240442614,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0503
439320.60885183,53187.830922493,30250,8B0504,Major,BISHOP FARM SUBDIVISION,Shaftsbury,08,Permit,6 LOT RESIDENTIAL SUBDIVISION,42.976375492,-73.243886389,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0504
441084.782221957,37241.317074674,30253,8B0505,Major,,Pownal,08,Permit,CONSTRUCTION OF APPROXIMATELY 6754 FEET OF UTILITY DISTRIBUTION LINES/POLES,42.83298584,-73.2205803799999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0505
458801.759032802,80405.7843781415,30255,8B0506,Major,BAKER TRANSFER/RECYCLING,Dorset,08,Permit,SOLID WASTE TRANSFER STATION,43.2227489530001,-73.007138595,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0506
453755.461770463,41721.5841186581,30258,8B0507,Major,U.S. CELLULAR,Woodford,08,Permit,180 GUYED STEEL TELECOMM. TOWER AND EQUIPMENT BUILDING,42.8742464810001,-73.065996398,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0507
449582.416299922,74124.1632396009,30261,8B0508,Minor,,Manchester,08,Permit,10X20' ELECTRONICS EQUIP BLDG BESIDE FAA TOWER & 20' WHIP ANTENNAE,43.165555452,-73.119997595,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0508
449821.748106525,35627.971921712,30263,8B0510,Major,,Stamford,08,Permit,SELECTIVE LOGGING ON 1500 ACRES OWNED BY VT DEPT FISH & WILDLIFE,42.819111353,-73.113601105,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0510
442650.62890736,57291.9743513541,30266,8B0511,Minor,,Shaftsbury,08,Permit,1 4-ACRE LOT FROM 192 ACRE PARCEL,43.0136042440001,-73.2035318229999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0511
456275.977103718,76766.4499047681,30267,8B0512,Minor,,Manchester,08,Permit,SUBDIV 59 1/2 PLUS ACRES INTO 5 PARCELS & CONSTRUCT ROAD EXT,43.189767422,-73.037883122,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0512
437906.043921882,58222.1526025924,30269,8B0513,Minor,FAR AND AWAY FARM,Shaftsbury,08,Permit,CONSTR 84' X 200' BLDG FOR INDOOR RIDING AREA W/ STABLES FOR 20 HORSES,43.0216152180001,-73.2618006879999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0513
442560.443976194,42605.822781827,30271,8B0514,Minor,,Bennington,08,Permit,ADD SECOND FLOOR TO EXISTING MANUFCTR FACILITY FOR STORAGE,42.881409757,-73.203072193,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0514
440101.319547582,40738.1769021299,30273,8B0515,Major,,Bennington,08,Permit,CONSTRUCT A TELECOM FACILITY ON TOP OF MT ANTHONY,42.8643506980001,-73.232950075,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0515
456765.329374155,43501.6890846849,30276,8B0516,Minor,,Woodford,08,Permit,CONSTR A 40 X 100' BLDG FOR USE OF SNOW- MOBILE & BOAT STRGE,42.8903562410001,-73.0293389779999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0516
455151.075656168,75062.8702538173,30279,8B0517,Major,,Manchester,08,Permit,DEMOLISH OLD MUNICIPAL BLDGS & CONSTR 3-3000 SF/ 2-STORY BLDGS,43.174444801,-73.0516393299999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0517
444391.133641167,42679.6538916738,30281,8B0518,Minor,,Bennington,08,Permit,TO CREATE A 0.5734 ACRE RESIDENTIAL BLDG LOT WITH 206+ ACRES REMAINING,42.882156922,-73.180681326,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0518
459131.802866713,89336.0845238533,30282,8B0520,Minor,,Dorset,08,Permit,SELECTIVE LOGGING 179 ACRES ABOVE 2500' ELEVATION,43.3031309840001,-73.0036808089999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0520
444251.713493611,42614.1259093597,30283,8B0521,Minor,,Bennington,08,Permit,REUSE OF ELEMENTARY SCHOOL & CONSTR 3545 SF NEW 2-STORY ADDITION FOR 22 UNITS,42.8816470180001,-73.182424085,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0521
444725.895819476,54819.6709575779,30285,8B0522,Minor,,Shaftsbury,08,Permit,3 LOT SUBDIVISION FOR SINGLE FAMILY RESID.,42.9914730880001,-73.177805709,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0522
440135.547585729,42793.1437644718,30286,8B0523,Major,VILLAGE AT FILLMORE POND,Bennington,08,Permit,PHASE I CONSTRUCTION OF SENIOR COMMUNITY ON 616 ACRES,42.882936208,-73.2327717699999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0523
449121.896458904,61429.145520906,30294,8B0524,Major,ORVIS,Sunderland,08,Permit,3-STORY 53000 SF OFFICE BLDG- 230 SP PRKG LOT- 1600' ACCESS RD- 1/2 ACRE POND,43.0512794000001,-73.124548333,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0524
441018.335972936,43796.4847404043,30295,8B0525,Major,"BENNINGTON SCHOOL, INC.",Bennington,08,Permit,CONST A NEW 8000 SF SINGLE STORY SCHOOL BLDG,42.8920085710001,-73.222102421,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0525
443832.93842295,35340.8883868665,30298,8B0526,Minor,,Pownal,08,Permit,EXTRACT 4000 CY OF SAND/GRAVEL PER/YR FOR 5 YRS- OCCASIONAL USE OF A SCREENER & SINGLE FAM TRAILER,42.8161412090001,-73.186821493,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0526
453134.056990648,27217.3576794719,30302,8B0527,Major,,Stamford,08,Permit,CONST A 30X40' SNACK BAR/STRG BLDG & GOLF RANGE,42.7435753020001,-73.072384249,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0527
455994.770744083,79790.1196030487,30304,8B0528,Minor,,Dorset,08,Dismissed,"RELOC 435' OF TH 43 W/80' DIAM CUL-DE-SAC; UPGRADE EXSTG LGGNG RD TO PROVIDE ACCESS TO NEW RESIDENCE",43.2169951970001,-73.041556943,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0528
442926.816135636,32582.1102886168,30305,8B0529,Major,LABONTE SUBDIVISION,Pownal,08,Permit,7-LOT RESIDENTIAL SUBDIVISION,42.79118842,-73.1976165899999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0529
443153.148522638,52021.7956845464,30307,8B0530,Major,"WILLIAM E. DAILEY, INC.",Shaftsbury,08,Findings,4 INDUSTRIAL USE BLDG LOT SUBDIV OF 75 ACRES & 1 HOMESTEAD LOT & ONE 62 ACRE LOODLOT W/MOBILE HOME RENTAL UNIT,42.966242392,-73.196753297,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0530
444231.896589467,54245.9722993272,30316,8B0531,Minor,,Shaftsbury,08,Permit,CREATE A 6.5 ACRE LOT TO BE SOLD TO AN ADJOINING LAND OWNER & COMBINE 12.7 ACRES W/ADJOINING 107.4 ACRES,42.9862543680001,-73.183765065,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0531
452697.833340057,75401.6566983906,30317,8B0532,Major,SOUTHERN VERMONT ARTS CENTER,Manchester,08,Permit,CONST 2 ARTS CNTR BLDGS = 14240 SF- GRAVEL PARKING AREA FOR 165 CARS- NEW WELL/SEPTIC FIELD- RENOVATIONS TO EXSTG THEATER/CAFÉ,43.177317218,-73.0818371079999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0532
