X,Y,OBJECTID,station_name,latitude,longitude,lldatum,station_type,cdec_id,source,last_modified_date,modified_by,date_data_refers_to,comments,station_number,station_short_name,dwr_gw_site_code,positional_accuracy,County
-122.800799000116,41.3112469999734,1041,"Scott River, East Fork, at Callahan",41.311247,-122.800799,NAD83,Surface Water,,DWR Hydstra,2021/11/17 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION:  Station is located on the left bank, 350 feet above the confluence with the South Fork Scott River and 300 feet above the East Callahan Road Bridge within the town of Callahan in Siskiyou County.
PERIOD OF RECORD:  Mean daily stage and discharge began on 6/28/2001 and continued until 9/30/2003.  Due to lack of funding for gage maintenance, the station was not operated in water years 2004 and 2005.  Data collection resumed again on 10/1/2006 and has continued until present day.
HYDROLOGIC CONDITIONS: Discharge is affected by upstream diversions.  Station is currently rated for discharge for low to moderate flow only.  The low flow control is a downstream gravel bar and riffle located directly below the Eastside Road bridge which crosses over the East Fork Scott approximately 500 yards downstream of gage. Backwater does not occur at this station.  Drainage area is 114 square miles.
BENCHMARKS:  BM #1 elev. = 13.69 feet, gage datum.  Brass cap set in northeast corner of concrete foundation of station house.
RP # 1 elev. = 12.52 feet gage datum. DWR aluminum cap set in concrete located 30 feet SE from station house towards old road.
DATUM ON GAGE:  Zero on gage = 0.00 ft. local datum for the entire period of record.
UPDATED BY:  J. Scott 3/22/2012",F26050,"Scott R, East Fork",,Unknown,Siskiyou
-122.809504000409,41.295358999845,1042,"Scott River, South Fork, near Callahan",41.295359,-122.809504,NAD83,Surface Water,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION: Station is located on the right bank, 150 feet above the South Fork Road Bridge and 1.1 miles southwest of the town of Callahan in Siskiyou County for the entire period of record.
PERIOD OF RECORD: Mean Daily stage and discharge data began on 10/1/2001.  Lapses in data collection occured in water years 2004, 2005, and 2006 due to inadequate funding sources.  Data collection and certification has been conducted without interuption since 4/26/2007 until present.
HYDROLOGIC CONDITIONS: Discharge is affected by upstream diversions.  Station is rated for low to moderate flow only.  Drainage area is 41.5 square miles.
DATUM OF GAGE: Zero on Gage = 0.00 ft local datum for the entire period of record.
UPDATED BY:  J. Scott 03/22/2012",F28100,"Scott R, South Fork",,Unknown,Siskiyou
-124.000399999441,41.5159399999712,1043,Klamath River at Klamath Glen,41.51594,-124.0004,NAD83,Water Quality,,DWR Hydstra,2021/03/29 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,F3109500,KR A K GLEN,,Unknown,Del Norte
-123.533509999948,41.3036500002943,1044,Klamath River at Orleans,41.30365,-123.53351,NAD83,Water Quality,,DWR Hydstra,2021/03/29 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,F3122001,KR A ORL,,Unknown,Trinity
-122.46010000006,41.9168500002671,1045,Klamath River below Iron Gate Dam,41.91685,-122.4601,NAD83,Water Quality,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,F3159901,KLAMATH R BL IRON G,,Unknown,Siskiyou
-123.47736000002,41.3769499994985,1046,Salmon River at Somes Bar,41.37695,-123.47736,NAD83,Water Quality,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,F3410000,SALMON R A SOMES,,Unknown,Siskiyou
-123.706619999488,41.1843899998688,1047,Trinity River at Weitchpec,41.18439,-123.70662,NAD83,Water Quality,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,F4100000,TRINITY R A WEITCH,,Unknown,Trinity
-123.670279999447,41.0436199997363,1048,Trinity River at Hoppa,41.04362,-123.67028,NAD83,Water Quality,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,F4108000,TRINTY R A HOOPA,,Unknown,Trinity
-122.934246999151,40.6854769993504,1049,Weaver Creek near Weaverville,40.685477,-122.934247,NAD83,Surface Water,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION:  Station located on the right bank, 300 feet above Democrat Gulch, 2.8 miles above the confluence with the Trinity River, and 2.0 miles south of the town of Weaverville.  
PERIOD OF RECORD:  Station record for stage and discharge began 10/1/2000 through 9/30/2004 when it was discontinued.  
HYDROLOGIC CONDITIONS:  Discharge affected by upstream diversions and minor storage regulation.  
BENCHMARKS:  N/A
DATUM OF GAGE:  Zero on gage = 0.00 local datum for the entire period of record.
UPDATED BY:  P. Huckabay 08/09/2012",F41550,Weaver Cr nr Weaverv,,Unknown,Trinity
-122.86131900027,40.6865529996973,1050,Grass Valley Creek near Lewiston,40.686553,-122.861319,NAD83,Surface Water,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION:  located on the right downstream abutment of the Lewiston Road Bridge, 0.5 miles above the confluence with the Trinity River, and 2.8 miles southwest of the town of Lewiston.  
PERIOD OF RECORD:  Stage and discharge records are available when station was installed on 3/11/02 until it was discontinued on 9/30/2004.
HYDROLOGIC CONDITIONS:  Station Discharge affected by upstream storage regulation.  
BENCHMARKS:  BM #1 elev. = 2228.95 feet NAVD88; Metal Rod stamped W 1424 1988, Int Hwy 299 and Lewiston Road, 300 feet east of gage house by the north shoulder of Lewiston Road.
RP #1 elev. = 1783.017 feet NAVD 88; RR spike in PP across Lewiston Road from Coffin's driveway.
RP #2 elev. = 1782.268 feet NAVD 88; Aluminum cap on rebar set in concret 2 feet of the east gage house leg.
DATUM OF GAGE:  Zero on gage = 0.0 ft local datum, 1765.25 NGVD88 (3/11/2002)
UPDATED BY:  P. Huckabay 08/09/2012",F41580,Grass V Cr nr Lewist,,Unknown,Trinity
-122.802910000609,40.7199399998279,1051,Trinity River at Lewiston,40.71994,-122.80291,NAD83,Water Quality,,DWR Hydstra,2021/03/29 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,F4164000,TRINITY R A LEWIS,,Unknown,Trinity
-123.128614000346,40.7811729995295,1052,"Trinity River, North Fork, near Helena (lower)",40.781173,-123.128614,NAD83,Surface Water,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION:  Station located 1.0 mile above mouth, 0.6 mile north of Helena. 
PERIOD OF RECORD:  Station discontinued 10-1-86. Station discontinued 10/1/89.
HYDROLOGIC CONDITIONS:  Stage-discharge relationship affected by ice at times.
BENCHMARKS:  RP #1 elev. = 23.77 feet, gage datum.  Steel strap hinge driven into 14 inch diameter fir tree used as guy anchor.
DATUM OF GAGE:  Zero on gage = 0.0 ft local datum.
UPDATED BY:  P. Huckabay 07/31/2012",F42100,"Trinity R, NF, nr He",,Unknown,Trinity
-123.128799000293,40.7822590004709,1053,"Trinity River, North Fork, near Helena (upper)",40.782259,-123.128799,NAD83,Surface Water,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION:  Station located on the right bank, 1.0 miles above the confluence with the Trinity River and 0.6 miles north of the town of Helena.
PERIOD OF RECORD:  :  Station record began on 10/1/00 as a low flow only rated station until it was discontinued on 9/30/2004.  
HYDROLOGIC CONDITIONS:  Computed mean daily discharge greater than 1,600 cfs were revised to no record.
BENCHMARKS:  N/A
DATUM OF GAGE:  Zero on gage = 0.0 ft local datum.
UPDATED BY:  P. Huckabay 08/09/2012",F42105,"Trinity R, NF, nr He",,Unknown,Trinity
-123.604219999104,40.880310000069,1054,"Trinity R, South Fork, at Sandy Bar",40.88031,-123.60422,NAD83,Water Quality,,DWR Hydstra,2021/03/29 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,F4410000,TRINITY R SF A SANDY,,Unknown,Trinity
-124.056250000691,40.907019999899,1055,Mad River near Arcata,40.90702,-124.05625,NAD83,Water Quality,,DWR Hydstra,2021/04/05 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,F5110000,MAD R NR ARCATA,,Unknown,Humboldt
-124.058829999917,41.2883000000659,1056,Redwood Creek at Orick,41.2883,-124.05883,NAD83,Water Quality,,DWR Hydstra,2021/03/29 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,F5510000,REDWOOD C A OR,,Unknown,Humboldt
-124.09310000037,40.4953999998444,1057,Eel River at Scotia,40.4954,-124.0931,,Water Quality,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,F6110000,EEL R A SCOTIA,,Unknown,Humboldt
-123.344669999422,39.6260800004126,1058,Eel River above Outlet Creek,39.62608,-123.34467,NAD83,Water Quality,,DWR Hydstra,2021/03/29 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,F6132950,EEL AB OUTLET C,,Unknown,Humboldt
-123.346699999724,39.6257900003786,1059,Outlet Creek near Longvale,39.62579,-123.3467,NAD83,Water Quality,,DWR Hydstra,2021/03/29 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,F6135000,OUTLET C NR LONG,,Unknown,Humboldt
-123.347649999578,39.7106899997,1060,"Eel R, MF, at Dos Rios",39.71069,-123.34765,NAD83,Water Quality,,DWR Hydstra,2021/03/29 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,F6300901,EEL MF DOS RIOS,,Unknown,Humboldt
-123.775930000325,40.1822700001024,1061,"Eel R, South Fork, near Miranda",40.18227,-123.77593,NAD83,Water Quality,,DWR Hydstra,2021/03/29 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,F6410000,EEL SF MIRANDA,,Unknown,Humboldt
-123.890560000058,40.4805900002256,1062,Van Duzen River near Bridgeville,40.48059,-123.89056,NAD83,Water Quality,,DWR Hydstra,2021/03/29 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,F6527900,VAN DUZEN R NR BRIDG,,Unknown,Humboldt
-124.282069999695,40.3135600002353,1063,Mattole River near Petrolia,40.31356,-124.28207,NAD83,Water Quality,,DWR Hydstra,2021/03/29 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,,F7110000,MATTOLE R NR PETR,,Unknown,Humboldt
-120.175313000159,41.8820580002752,1064,Bidwell Creek below Mill Creek near Fort Bidwell,41.882058,-120.175313,NAD83,Surface Water,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION:  Station located east of New Pine Creek-Fort Bidwell Highway, 2.0 miles northwest of Fort Bidwell.  
PERIOD OF RECORD:  Irrigation season discharge record was published for the period between April 1955 and October 1957.  Daily mean discharge began in 1958 and mean daily stage record began on October 1977.  Station was discontinued on 9/30/95.
HYDROLOGIC CONDITIONS:  Tributary to Upper Alkali Lake.  Stage-discharge relationship affected by ice at times.  
BENCHMARKS:  RP #1 elev. = 9.43 feet gage datum; painted X on large boulder at station.
RP #2 elev. = 9.86 feet gage datum; painted X on large rock 20 feet behind walkway (4/25/73).
DATUM OF GAGE:  Zero on gage = 0.00 local datum for the entire period of record.
UPDATED BY:  P. Huckabay 07/31/2012",G12200,Bidwell Cr blw Mill,,Unknown,Modoc
-120.115194999688,41.2822320003389,1065,Emerson Creek near Eagleville,41.282232,-120.115195,NAD83,Surface Water,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION:  Station located 2.25 miles south of Eagleville.  
PERIOD OF RECORD: Discharge record is available from October 1, 1976 until it was discontinued 9/30/89.  There were periods of no record or estimated record in December through February due to ice.
HYDROLOGIC CONDITIONS:  Tributary to Lower Alkali Lake. Stage-discharge relationship affected by ice at times.  There was no record from 10/1/86 through 2/10/87.  A new control was built on 2/10/87.  The prior control was poor.
BENCHMARKS:  N/A
DATUM OF GAGE:  Zero on gage = 0.0 ft local datum.
UPDATED BY:  P. Huckabay 08/09/2012",G14500,Emerson Cr nr Eaglev,,Unknown,Modoc
-120.193332000118,41.5303179999338,1066,Cedar Creek at Cedarville,41.530318,-120.193332,NAD83,Surface Water,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION:  Station located above Cedarville-Alturas Highway culvert immediately west of Cedarville.  
PERIOD OF RECORD:  Discharge record is available from March 4, 1955 until the station was discontinued on 9/30/90.  At times, there were periods of no record in December, January, and February due to ice.
HYDROLOGIC CONDITIONS:  Tributary to Middle Alkali Lake. Stage-discharge relationship affected by ice at times.
BENCHMARKS:  
RP #1 elev = 28.45 feet gage datum.  Bolt in Tree 75 feet upstream from gage on right bank.
RP #2 elev = 28.39 feet gage datum.  Spot on rock 6 feet northwest of end of walkway on the left bank.
DATUM OF GAGE:  Zero on gage = 0.0 ft local datum.
UPDATED BY:  P. Huckabay 08/09/2012",G15150,Cedar Cr @ Cedarvill,,Unknown,Modoc
-120.789727000013,40.6671309997959,1067,Eagle Lake near Spaulding (west shore),40.667131,-120.789727,NAD83,Surface Water,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION:  Station located in Pine Creek outlet on west shore at Eagle Lake about 19 miles northwest of Susanville.  Prior to 10/1/76, gage located on East shore at tunnel entrance (as G32100 Eagle Lake near Susanville) at the same datum.  
PERIOD OF RECORD: Mean daily stage data began 10/1/1976. Digital mean daily stage data available beginning 10/1/1976. Digital 15-minute stage data available beginning 10/1/1981. Station replaced Eagle Lake near Susanville (G32100). Station discontinued on 10/1/2004.
HYDROLOGIC CONDITIONS: Stage data affected at times by ice and wind. Drainage area = 435 square miles.
STATION LOCATION: Station located in the Pine Creek outlet on the west shore of Eagle Lake, 19 miles northwest of Susuanville. Also see Eagle Lake near Susanville (G32100).
BENCHMARKS: 
RP #1 elev. = 5131.79 feet, Lassen Co Datum; Spike in pine tree 150 feet west (9/11/90).
RP #2 elev. = 5135.51 feet, Lassen Co. datum; Rock in gulley, 57 feet west of old station (9/11/90)
DATUM OF GAGE: Zero on gage = 5,095.98 ft. from 10/1/1976 - 9/30/1990 and 5097.00 ft. from 10/1/1990 - 9/30/2004, Lassen County Datum. (5095.06 and 5096.08 NGVD29 Datum?)
UPDATED BY: J. Clements 7/13/ 2010.",G31139,Eagle Lake nr Spauld,,Unknown,Lassen
-120.790691999038,40.665190000433,1068,Pine Creek at Eagle Lake near Susanville,40.66519,-120.790692,NAD83,Surface Water,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION:  Station located on the right bank at the diversion to the DFG fish hatchery, 200 feet above Eagle Lake and 18 miles northwest of Susanville.   Prior to 10/1/69, gage located 1 mile upstream at different datum.  This station replaced G31150 - Pine Creek near Susanville which operated between July 1956 through September 1969.  This former station was located approximately 17 miles NW of Susanville and 2.5 miles above the mouth.
PERIOD OF RECORD:  Discharge records are available from July 26, 1956 through 9/30/2003.  Stage records are available from 10/1/1977 through 9/30/2003.  
HYDROLOGIC CONDITIONS:  Major surface water tributary to Eagle Lake.  Prior to new control constructed in fall of 1992, low flows affected by poor control.  Stage-discharge relationship affected by ice at times.  Notes in 1970 describe the control  to be a Fish and Game weir with crest elevation of 3.37 feet gage datum.
BENCHMARKS:  RP #1 elev. = 5.25 gage datum; ½ inch lag bolt on 24 inch Juniper Walkway
DATUM OF GAGE:  Zero on gage = 0.0 feet, local datum.
UPDATED BY:  P. Huckabay 07/31/2012",G31140,Pine Cr @ Eagle Lake,,Unknown,Lassen
-120.727143999944,40.6135229997911,1069,Eagle Lake near Susanville (east shore),40.613523,-120.727144,NAD83,Surface Water,,DWR Hydstra,2020/10/23 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION:   Station located on the east shore of Eagle Lake near Bly Tunnel, 14 miles northwest of Susuanville. Also see Eagle Lake near Spaulding (G31139).
PERIOD OF RECORD:  Lake level record is available from 10/3/1956 through 9/30/1976 when it was discontinued and replaced by Eagle Lake near Spaulding (G31139) beginning 10/1/1976.
HYDROLOGIC CONDITIONS: Stage data affected at times by ice and wind. Drainage area = 435 square miles. 
BENCHMARKS:  N/A
DATUM OF GAGE:  Zero on gage = 5,095.06 feet, NGVD29 for the entire period of record.
UPDATED BY:  P. Huckabay 07/31/2012",G32100,Eagle Lake nr Susan,,Unknown,Lassen
-120.664221999941,40.4137170004421,1070,Susan River at Susanville,40.413717,-120.664222,NAD83,Surface Water,SSU,DWR Hydstra,2023/03/17 00:00:00+00,DWR Hydstra User,2023/10/16 00:00:00+00,"STATION LOCATION:  This fully rated station is located on right bank of the upstream side of the Lassen Street Bridge.   From 10/1/1995 to 10/22/1998, the gage was located downstream of the bridge.   From 10/22/1998 through 9/30/2004, the gage was moved to the upstream abutment on right bank of Lassen Street Bridge.  The gage datum was raised from 2.88' to 3.57' at 13:30 after the move upstream.
PERIOD OF RECORD:  Station was reactivated for WY17 and is currently operated as fully rated real time stream gage.  Uncertified record is available through CDEC with station ID as SSU beginning 4/12/2000 to 09/30/2016.  Certified historic stage and discharge is available from 10/1/1995 through  9/30/2004 with a gap in record from 12/18/96 to 1/29/97 due to equipment malfunction and from 10/01/2016 to present.  Peak gage height during the January 1997 flood was estimated to be at 14.7 ft from high water marks.  USGS gage # 10356500 (located 0.5 miles upstream of the bridge on the left bank) operated between 10/10/1950 through 9/30/1994.
HYDROLOGIC CONDITIONS:  Tributary to Honey Lake.  The stage-discharge relationship is affected by ice at times. Discharge affected by upstream diversions and regulatory storage.
BENCHMARKS:  
RM #2 elev. = 51.06 feet gage datum, 4251.36 NGVD88; Brass Tablet in LB cable anchor block (10/11/1999) at old USGS site 0.5 miles upstream of current gage site.
RM #4 elev. = 28.98 feet gage datum, 4229.28 feet NGVD88.  Brass tablet set in concrete at base of no. 2 outside staff (10/11/99) at old USGS site 0.5 mi. US of current gage site.
TBM #1 elev. = 20.82 feet gage datum, 4221.12 feet NGVD88.  Chiseled into top of SW wingwall US, RB of Lassen St Br; painted w/orange ""X"".  Tied into USGS monument located at Susanville Bank of America (10/15/2001).
DATUM OF GAGE:  Zero on gage = 4190.00 NGVD 29, 4200.30 feet NGVD88
UPDATED BY:  P. Huckabay 07/31/2012, W. Ables 02/17/2018",G41550,Susan R @ Susanville,,Unknown,Lassen
