X,Y,PermitNumber,EffectiveDate,ExpirationDate,PermitStatus,RecordType,PlantClass,ResponsibleParty,FacilityName,PermitDescription,StreetAddress,City,State,ZIP,Longitude,Latitude,PermitType,PermitSubtype,PermitCategory,ObjectId
-85.74974936,38.20093974,O-1126,2016/01/28 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,JEFFERSON COUNTY PUBLIC SCHOOLS,JEFFERSON COUNTY PUBLIC SCHOOL,"High School with service and maintenance center
EXEMPTED SOURCE, DM #75018",3001 CRITTENDEN DR  ,LOUISVILLE,KY,40209,-85.74974936,38.20093974,Industrial,Operating,Permit,996
-85.75425393,38.1764903,O-1127,,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,"NELSON B. BOONE CO., INC","NELSON B. BOONE CO., INC",Manufactures small metal decorations,4804 STRAWBERRY LN  ,LOUISVILLE,KY,40209,-85.75425393,38.1764903,Industrial,Operating,Permit,997
-85.75559953,38.22218099,O-1128,2019/09/24 00:00:00+00,2024/09/30 00:00:00+00,Open,Industrial Operating Permit,FEDOOP with STAR,Multi Packaging Solutions - Ky,Multi Packaging Solutions,"Plantwide process description:  Multi Packaging Solutions is a printing company    Plantwide equipment description:  (5) Offset lithographic printing presses, binding operation, sorters/serializers",1703 S BROOK ST  ,LOUISVILLE,KY,40208,-85.75559953,38.22218099,Industrial,Operating,Permit,998
-85.66545324,38.19361349,O-1130,2022/04/18 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,JIM BERRY COLLISION CENTER,JIM BERRY COLLISION CENTER,Automobile repair body shop,3500 BASHFORD AVE  ,WEST BUECHEL,KY,40218,-85.66545324,38.19361349,Industrial,Operating,Permit,999
-85.7938469,38.19172129,O-1132,2015/07/01 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,JEFFERSON COUNTY PUBLIC SCHOOL,JEFFERSON COUNTY PUBLIC SCHOOL,School System Garage and Service Facility,3686 PARTHENIA AVE  ,LOUISVILLE,KY,40215,-85.7938469,38.19172129,Industrial,Operating,Permit,1000
-85.82450626,38.21434429,O-1973,2017/09/22 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,AT&T OXY ROAD FACILITY,AT&T Mobility - Oxy Road Facility,emergency generator,3512 CAMP GROUND RD  ,LOUISVILLE,KY,40211,-85.82450626,38.21434429,Industrial,Operating,Permit,1001
-85.82760882,38.21422911,O-1974,,,Closed,Industrial Operating Permit,Minor Source,MID-CONTINENT COAL AND COKE COMPANY,MID-Continent Coal,Coal and coke handling equipment,3619 CAMP GROUND RD  ,LOUISVILLE,KY,40211,-85.82760882,38.21422911,Industrial,Operating,Permit,1002
-85.54684178,38.20773913,O-1975,2020/03/03 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,KCC Manufacturing,KCC Manufacturing,"welding, brazing, and cutting metal",2621 TECHNOLOGY DR  ,JEFFERSONTOWN,KY,40299,-85.54684178,38.20773913,Industrial,Operating,Permit,1003
-85.76522977,38.24468493,O-1976,2018/05/15 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,Distilled Spirits Epicenter,Distilled Spirits Epicenter,Distillery,801 S 8TH ST  ,LOUISVILLE,KY,40203,-85.76522977,38.24468493,Industrial,Operating,Permit,1004
-85.72305839,38.26460405,O-1977,,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,MSD-BOTANICAL GARDEN,MSD Botanical Garden,,1620 RIVER RD  ,LOUISVILLE,KY,40206,-85.72305839,38.26460405,Industrial,Operating,Permit,1005
-85.54319166,38.24641602,O-1978,2018/07/13 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,VERIZON WIRELESS,Emergency Gen - LV Feedstore,202 OLD HARRODS CREEK RD  ,MIDDLETOWN,KY,40223,-85.54319166,38.24641602,Industrial,Operating,Permit,1006
-85.64462923,38.19250196,O-1979,2018/08/14 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Verizon Wireless,Em Gen-Buechel,2226 BUECHEL AVE  ,LOUISVILLE,KY,40218,-85.64462923,38.19250196,Industrial,Operating,Permit,1007
-85.76288527,38.17735457,O-1980,2023/07/27 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Verizon Wireless-Beechmont,Emergency Generator,4839 SOUTHSIDE DR  ,LOUISVILLE,KY,40214,-85.76288527,38.17735457,Industrial,Operating,Permit,1008
-85.89903206,38.04758865,O-1981,2018/08/15 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Verizon Wireless,Em. Gen.-Kosmosdale,14508 DIXIE HWY  ,LOUISVILLE,KY,40272,-85.89903206,38.04758865,Industrial,Operating,Permit,1009
-85.59663826,38.28114382,O-1982,2018/08/16 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,VERIZON WIRELESS,Em Gen - Plainview,8507 WESTPORT RD  ,PLANTATION,KY,40242,-85.59663826,38.28114382,Industrial,Operating,Permit,1010
-85.53978993,38.26473395,O-1983,2018/08/15 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,VERIZON WIRELESS,Em Gen - LV Anchorage DT,1306 EVERGREEN RD  ,ANCHORAGE,KY,40223,-85.53978993,38.26473395,Industrial,Operating,Permit,1011
-85.51382256,38.29789674,O-1984,,,Open,Industrial Operating Permit,Registered Source,DAKKOTA INTEGRATED SYSTEMS LLC,Dakkota Integrated,Emergency Generator,12730 WESTPORT RD B ,LOUISVILLE,KY,40245,-85.51382256,38.29789674,Industrial,Operating,Permit,1012
-85.75117906,38.14302185,O-1985,2018/10/29 00:00:00+00,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,American Air Filter,American Air Filter,Air filter manufacturer,7625 NATIONAL TPKE 130 ,LOUISVILLE,KY,40214,-85.75117906,38.14302185,Industrial,Operating,Permit,1013
-85.66686955,38.25426528,O-1986,2018/12/05 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Verizon Wireless-Frankfort Ave,Emergency generator-Frankfort Ave,105 R FENLEY AVE  ,LOUISVILLE,KY,40207,-85.66686955,38.25426528,Industrial,Operating,Permit,1014
-85.83837617,38.17650028,O-1987,2019/01/11 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Em. Gen.-Rockford Ln.,,2317 ROCKFORD LN A ,SHIVELY,KY,40216,-85.83837617,38.17650028,Industrial,Operating,Permit,1015
-85.71586377,38.17725188,O-1988,2019/01/10 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,VERIZON WIRELESS,Em. Gen.-Indian Trail,,4824 PRESTON HWY  ,LOUISVILLE,KY,40213,-85.71586377,38.17725188,Industrial,Operating,Permit,1016
-85.76323907,38.25769836,O-1989,,2999/01/01 00:00:00+00,Open,Industrial Operating Permit,Exempt,MICHTER'S DISTILLERY,MICHTER'S DISTILLERY,Distillery,801 W MAIN ST  ,LOUISVILLE,KY,40202,-85.76323907,38.25769836,Industrial,Operating,Permit,1017
-85.90388292,38.05612604,O-1990,,2999/01/01 00:00:00+00,Closed,Industrial Operating Permit,Exempt,Brandenburg Industrial Service Co.,Portable Crusher,,13700 SANDRAY BLVD  ,LOUISVILLE,KY,40272,-85.90388292,38.05612604,Industrial,Operating,Permit,1018
-85.73236855,38.14852305,O-1991,2019/08/22 00:00:00+00,,Open,Industrial Operating Permit,Minor Source,SENTRY YOKOMORI INC,Sentry Steel,Steel Fabricator,4531 KNOPP AVE  ,LOUISVILLE,KY,40213,-85.73236855,38.14852305,Industrial,Operating,Permit,1019
-85.68318821,38.09562851,O-1992,2019/06/05 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,Arvato Digital Services,Arvato Digital Services,Emergency generator,4600 COMMERCE CROSSINGS DR  ,LOUISVILLE,KY,40229,-85.68318821,38.09562851,Industrial,Operating,Permit,1020
-85.57747593,38.21989039,O-1993,2019/09/30 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,Bachman Chevrolet,Bachman Chevrolet,Auto body shop,9650 BLUEGRASS PKY  ,JEFFERSONTOWN,KY,40299,-85.57747593,38.21989039,Industrial,Operating,Permit,1021
-85.65139215,38.27061104,O-1994,2019/07/17 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,ST MATTHEWS FIRE DEPARTMENT STATION 2,St. Matthews Fire Department,emergency generator,4400 BROWNSBORO RD  ,WINDY HILLS,KY,40207,-85.65139215,38.27061104,Industrial,Operating,Permit,1022
-85.71399125,38.27094316,O-1995,2019/09/11 00:00:00+00,,Open,Industrial Operating Permit,Minor Source,Louisville Dryer Company LCD Site C,Louisville Dryer Company LDC Site C,"welding, metal cutting equipment",2033 METAL LN  ,LOUISVILLE,KY,40206,-85.71399125,38.27094316,Industrial,Operating,Permit,1023
-85.76882264,38.24172297,O-1996,2019/08/28 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,"Unique-Prescotech, Inc.","Unique-Prescotech, Inc.","spray adhesive on foam, also cutting foam",990 S 9TH ST  ,LOUISVILLE,KY,40203,-85.76882264,38.24172297,Industrial,Operating,Permit,1024
-85.69540423,38.18699093,O-1997,2019/08/21 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,Uselton Painting,Uselton Painting & Fabricating Company,painting process,3816 BISHOP LN  ,LOUISVILLE,KY,40218,-85.69540423,38.18699093,Industrial,Operating,Permit,1025
-85.56741675,38.20959347,O-1998,2019/12/23 00:00:00+00,,Open,Industrial Operating Permit,Minor Source,JONES PLASTIC & ENGINEERING COMPANY,Jones Plastic and Engineering Company,injection molding,2410 PLANTSIDE DR  ,JEFFERSONTOWN,KY,40299,-85.56741675,38.20959347,Industrial,Operating,Permit,1026
-85.48794518,38.11985499,O-1999,2019/09/20 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,AT &T Brush Run,AT&T Brush Run,generator,15110 R BRUSH RUN RD  ,LOUISVILLE,KY,40299,-85.48794518,38.11985499,Industrial,Operating,Permit,1027
-85.75049788,38.14023976,O-2000,,,Closed,Industrial Operating Permit,Minor Source,US MILLWORK INC.,US Millwork Inc.,woodworking facility,7725 NATIONAL TPKE  ,LOUISVILLE,KY,40214,-85.75049788,38.14023976,Industrial,Operating,Permit,1028
-85.81320903,38.18717866,O-2001,,,Open,Industrial Operating Permit,Registered Source,AT&T MOBILITY- MEMORIAL GARDENS - NEVILLE,ATT -Memorial Gardens Neville,emergency generator,1800 NEVILLE DR  ,SHIVELY,KY,40216,-85.81320903,38.18717866,Industrial,Operating,Permit,1029
-85.48210858,38.24053714,O-2002,,,Open,Industrial Operating Permit,Registered Source,AT&T MOBILITY - MONTEVISTA - SHELBYVILLE,AT&T MOBILITY - MONTEVISTA - SHELBYVILLE,EMERGENCY GENERATOR,15201 R SHELBYVILLE RD  ,LOUISVILLE,KY,40245,-85.48210858,38.24053714,Industrial,Operating,Permit,1030
-85.53767889,38.20672927,O-2003,,2020/03/09 00:00:00+00,Open,Industrial Operating Permit,Exempt,Metropolitan Veterinary Specialist,Metropolitan Veterinary Specialist,animal crematory,11800 CAPITAL WAY  ,JEFFERSONTOWN,KY,40299,-85.53767889,38.20672927,Industrial,Operating,Permit,1031
-85.53187159,38.21224711,O-2004,2020/06/03 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,Papa Johns Quality Control Center,Papa Johns Quality Control Center,Pizza Dough production,12201 PLANTSIDE DR  ,JEFFERSONTOWN,KY,40299,-85.53187159,38.21224711,Industrial,Operating,Permit,1032
-85.57978593,38.21676678,O-2005,2020/08/21 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,Louisville Collision Center,Louisville Collision Center,auto body shop,4 AUTOCENTER DR  ,FOREST HILLS,KY,40299,-85.57978593,38.21676678,Industrial,Operating,Permit,1033
-85.51547208,38.28554785,O-2006,,2020/09/29 00:00:00+00,Open,Industrial Operating Permit,FEDOOP Exempt from STAR,Hall Contracting,"Hall Contracting of Kentucky, Inc.",Portable Concrete Batch Plant,12217 OLD LA GRANGE RD  ,LOUISVILLE,KY,40223,-85.51547208,38.28554785,Industrial,Operating,Permit,1034
-85.63407581,38.27907323,O-2007,,,Open,Industrial Operating Permit,Minor Source,Veterans Affairs Medical Center,Veterans Affairs Medical Center,hospital,4906 BROWNSBORO RD  ,LOUISVILLE,KY,40222,-85.63407581,38.27907323,Industrial,Operating,Permit,1035
-85.75340372,38.1410396,O-2008,,,Open,Industrial Operating Permit,Registered Source,Sysco Louisville,Sysco Louisville,emergency generator,7705 NATIONAL TPKE  ,LOUISVILLE,KY,40214,-85.75340372,38.1410396,Industrial,Operating,Permit,1036
-85.86748515,38.10589595,O-2009,2021/01/27 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,AT&T MOBILITY - DIXIE HWY,"New Cingular Wireless PCS, LLC dba AT&T Mobility - Dixie Highway",cell tower with emergency generator,10215 DIXIE HWY  ,LOUISVILLE,KY,40272,-85.86748515,38.10589595,Industrial,Operating,Permit,1037
-85.4520138,38.26311132,O-2010,2021/01/27 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,AT&T Mobility - Johnson,AT&T Mobility - Johnson,cell tower and emergency generator,2105 R JOHNSON RD  ,LOUISVILLE,KY,40245,-85.4520138,38.26311132,Industrial,Operating,Permit,1038
-85.7801046,38.12300017,O-2011,,,Open,Industrial Operating Permit,Registered Source,UPS Supply Chain Solutions,United Parcel Service Supply Chain Solutions Louisville Facility,emergency generators,6204 NEW CUT RD 101 ,LOUISVILLE,KY,40118,-85.7801046,38.12300017,Industrial,Operating,Permit,1039
-85.68667944,38.0925262,O-2012,,2021/02/24 00:00:00+00,Open,Industrial Operating Permit,Exempt,FIVES Intralogistics Corporation,FIVES Intralogistics Corp.,Assembler of conveyor equipment using spray paint touch up.,4400 COMMERCE CROSSINGS DR  ,LOUISVILLE,KY,40229,-85.68667944,38.0925262,Industrial,Operating,Permit,1040
-85.56212048,38.2016024,O-2013,2021/07/12 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,MSD Grand Ave Pump Station,MSD Grand Ave Pump Station,emergency generator,10335 GRAND AVE  ,JEFFERSONTOWN,KY,40299,-85.56212048,38.2016024,Industrial,Operating,Permit,1041
-85.76280597,38.25327278,O-2014,,2021/05/13 00:00:00+00,Open,Industrial Operating Permit,Exempt,MSD Main Office,MSD Main Office,emergency generator,700 W LIBERTY ST  ,LOUISVILLE,KY,40203,-85.76280597,38.25327278,Industrial,Operating,Permit,1042
-85.83545381,38.15778225,O-2015,2021/10/11 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,Caliber Bodyworks of Kentucky LLC,Caliber Collision Center,"Auto body shop; was Jeff Wyler (although Jeff Wyler had incorrect address in Accela)",5354 DIXIE HWY  ,LOUISVILLE,KY,40216,-85.83545381,38.15778225,Industrial,Operating,Permit,1043
-85.74153479,38.23002796,O-2016,2021/06/03 00:00:00+00,2021/06/02 00:00:00+00,Open,Industrial Operating Permit,Exempt,Louisville Vegan Jerky,Louisville Vegan Jerky Production Facility - Shelby Park,(2) Dehydrator/ovens,1311 S SHELBY ST  ,LOUISVILLE,KY,40217,-85.74153479,38.23002796,Industrial,Operating,Permit,1044
-85.69427264,38.15135992,O-2017,2021/07/13 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,LG&E Preston City Gate Station,LG&E Preston City Gate Station,generator and heater,6908 PRESTON HWY  ,LOUISVILLE,KY,40219,-85.69427264,38.15135992,Industrial,Operating,Permit,1045
-85.73053249,38.24796267,O-2018,,2021/07/08 00:00:00+00,Open,Industrial Operating Permit,Exempt,R KEITH HAZELBAKER VENTURES INC,Prohibition Craft Spirits,Distillery,436 BAXTER AVE  ,LOUISVILLE,KY,40204,-85.73053249,38.24796267,Industrial,Operating,Permit,1046
-85.58949002,38.22233588,O-2019,,,Open,Industrial Operating Permit,Registered Source,Equian,Equian,generator,9390 BUNSEN PKY  ,HURSTBOURNE ACRES,KY,40220,-85.58949002,38.22233588,Industrial,Operating,Permit,1047
-85.84318349,38.07445549,O-2020,,,Open,Industrial Operating Permit,Registered Source,AT&T Blevins Gap,AT&T Blevins Gap,emergency generator,4521 R BLEVINS GAP RD  ,LOUISVILLE,KY,40272,-85.84318349,38.07445549,Industrial,Operating,Permit,1048
-85.74630666,38.1160873,O-2021,2021/10/26 00:00:00+00,2021/09/14 00:00:00+00,Open,Industrial Operating Permit,Exempt,"Blue Giant Lifts, LLC","Blue Giant Lifts, LLC",Manufacture of lift tables,9201 NATIONAL TPKE  ,LOUISVILLE,KY,40118,-85.74630666,38.1160873,Industrial,Operating,Permit,1049
-85.75439533,38.16106615,O-2022,2022/01/04 00:00:00+00,2028/06/30 00:00:00+00,Open,Industrial Operating Permit,FEDOOP Exempt from STAR,"Cornerstone Specialty Wood Products, LLC",Cornerstone Specialty Wood Products LLC,Coated Wood Panels,264 EILER AVE  ,LOUISVILLE,KY,40214,-85.75439533,38.16106615,Industrial,Operating,Permit,1050
-85.55339655,38.21263696,O-2023,2021/11/19 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,AT&T Mobility - LS1542 P&B Towers,AT&T Mobility - LS1542 P&B Towers,generator,2400 ARCEE WAY  ,JEFFERSONTOWN,KY,40299,-85.55339655,38.21263696,Industrial,Operating,Permit,1051
,,O-2024,2022/02/09 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,T-Mobile USA,T-MOBILE BILLTOWN RD,Emergency generator,6812 Billtown RD  ,Louisville,KY,40299,,,Industrial,Operating,Permit,1052
-85.57491903,38.31865821,O-2025,2021/11/22 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,T-Mobile USA,T-MOBILE WOLF PEN,Emergency Generator,8720 WOLF PEN BRANCH RD  ,LOUISVILLE,KY,40059,-85.57491903,38.31865821,Industrial,Operating,Permit,1053
-85.6215614,38.14076956,O-2026,2021/11/22 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,T-Mobile USA,T-Mobile Fegenbush Lane,Emergency Generator,7508 FEGENBUSH LN  ,LOUISVILLE,KY,40228,-85.6215614,38.14076956,Industrial,Operating,Permit,1054
-85.45490523,38.19305086,O-2027,2021/11/22 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,T-Mobile USA,T-Mobile Eastwood Fisherville,Emergency generator,2800 EASTWOOD FISHERVILLE RD  ,LOUISVILLE,KY,40023,-85.45490523,38.19305086,Industrial,Operating,Permit,1055
-85.62250122,38.25290549,O-2028,2021/12/06 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,T-Mobile USA,T-Mobile 5025 Shelbyville Rd.,Emergency generator,5025 SHELBYVILLE RD  ,ST MATTHEWS,KY,40207,-85.62250122,38.25290549,Industrial,Operating,Permit,1056
-85.7440987,38.12714717,O-2029,2021/12/06 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,T-Mobile USA,T-Mobile Outer Loop,Emergency generator,1208 OUTER LOOP  ,LOUISVILLE,KY,40219,-85.7440987,38.12714717,Industrial,Operating,Permit,1057
-85.6513017,38.25333477,O-2030,2021/12/06 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,T-Mobile USA,T-Mobile 4011 Shelbyville,Emergency generator,4011 SHELBYVILLE RD  ,ST MATTHEWS,KY,40207,-85.6513017,38.25333477,Industrial,Operating,Permit,1058
-85.74466118,38.25369117,O-2031,2021/12/06 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,T-Mobile USA,T-Mobile E Market,Emergency Generator,434 E MARKET ST  ,LOUISVILLE,KY,40202,-85.74466118,38.25369117,Industrial,Operating,Permit,1059
-85.77488378,38.21966663,O-2032,2021/12/06 00:00:00+00,,Open,Industrial Operating Permit,Registered Source,T-Mobile USA,T-Mobile Industry,Emergency Generator,630 R INDUSTRY RD  ,LOUISVILLE,KY,40208,-85.77488378,38.21966663,Industrial,Operating,Permit,1060
-85.77187101,38.22849197,O-2033,2022/03/09 00:00:00+00,,Open,Industrial Operating Permit,Minor Source,"Royal Consumer Products, LLC","Royal Consumer Products, LLC",Manufacturing of extruded polystyrene foam sheet,1450 S 10TH ST  ,LOUISVILLE,KY,40210,-85.77187101,38.22849197,Industrial,Operating,Permit,1061
-85.68799208,38.13896542,O-2034,,,Open,Industrial Operating Permit,Registered Source,AT&T Mobility - Lone Oak,AT&T Mobility - Lone Oak,emergency generator,1160 LONE OAK AVE  ,LOUISVILLE,KY,40219,-85.68799208,38.13896542,Industrial,Operating,Permit,1062
